A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,0,1,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,50,4,1,5,1,2048,1,256,1,2,4,935936,True,1256
0,1,1,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,1,1,4,2048,1,2048,1,1,1,226304,True,2243
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,150528,True,3224
1,0,0,1,1,1,0,2,0,2,1,1,1,1,1,1,1,1000,20,50,1,1,1,2048,1,16,1,8,16,5419008,True,4514
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,147456,True,5440
1,0,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,4,1,10,1,25,2048,1,4,1,512,1,9223372036854775807,False,6430
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,148480,True,7542
1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,2,256,818176,True,8866
0,0,1,1,0,0,1,2,0,1,2,1,1,1,1,1,1,1000,20,50,1,1,1,2048,1,4,1,16,32,5395456,True,9975
0,0,1,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,32,1,64,1,2468864,True,11248
1,0,1,1,1,1,2,0,1,2,0,1,1,1,1,1,1,1000,100,10,1,1,1,2048,1,128,1,16,1,1011711,True,12463
0,0,1,0,1,0,2,1,2,1,0,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,1,1,8,256,178176,True,13542
1,1,1,0,1,1,0,2,2,0,1,1,1,1,1,1,1,1000,50,1,1,20,1,2048,1,8,1,16,16,977920,True,15035
0,0,1,1,0,0,1,2,2,0,1,1,1,1,1,1,1,1000,40,5,5,1,1,2048,1,16,1,128,1,998400,True,16350
1,1,1,1,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,1,2,5,1,100,2048,1,1,1,8,256,9223372036854775807,False,17391
0,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,40,1,5,5,1,2048,1,256,1,1,8,201728,True,18721
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,147456,True,19759
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,16,1,128,1,227328,True,21064
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,147456,True,22072
1,0,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,500,1,1,1,2,2048,1,4,1,512,1,147456,True,23621
1,1,1,1,1,0,1,2,0,2,1,1,1,1,1,1,1,1000,4,250,1,1,1,2048,1,1,1,2,1024,41475072,True,25139
