tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,1,4,16,32,256,2,1,1024,2,96.2682876586914,True,0
64,1,64,32,128,16,2,8,16,8,120.84838104248048,True,11238
16,4,8,4,128,16,16,1,64,2,174.84800720214844,True,22280
4,64,256,8,16,1,8,16,256,16,50.61734390258789,True,27732
4,64,256,8,16,1,8,16,256,16,51.02489471435547,True,32919
4,32,256,8,16,1,8,16,256,16,42.01984024047852,True,37026
4,32,256,8,16,1,16,32,256,32,111.07328033447266,True,44635
4,256,1024,8,8,1,4,16,256,16,2147483648.0,False,56089
8,16,128,256,16,16,1,8,2,32,115.8502426147461,True,64504
4,2,16,32,256,4,8,2,512,32,5.048319816589356,True,67369
16,8,8,8,32,128,128,4,512,16,537.4576416015625,True,69386
16,32,64,256,16,16,8,16,16,1024,128.1914825439453,True,78943
4,16,16,32,256,4,1,32,2,32,2147483648.0,False,93170
128,2,32,32,128,4,8,2,512,32,76.97510528564453,True,107897
8,4,512,256,8,2,8,2,512,32,2147483648.0,False,120379
4,1,16,32,256,4,8,2,512,32,5.25926399230957,True,123649
16,1,8,8,256,32,64,4,64,1024,7.489535808563232,True,125495
16,16,16,4,32,1,1,256,256,512,862.0114135742188,True,130782
64,1,4,4,128,8,1,32,128,512,28.59622383117676,True,134090
8,2,16,32,128,4,8,1,32,64,29.791231155395508,True,138327
4,2,16,32,256,4,16,2,1024,32,2.1278719902038574,True,140379
4,1,4,16,256,4,8,1,512,64,25.50476837158203,True,143781
4,2,16,32,256,4,8,1,512,32,33.08339309692383,True,149859
8,2,16,32,256,4,8,2,512,32,5.229568004608154,True,152597
4,2,16,16,256,2,16,1,1024,32,73.14329528808594,True,158963
4,2,16,32,256,4,16,2,1024,32,2.125823974609375,True,160901
4,2,16,32,256,4,16,2,1024,32,2.125823974609375,True,162826
4,2,8,16,256,4,8,2,1024,32,6.218751907348633,True,164994
4,1,8,16,256,4,8,2,1024,32,6.228991985321045,True,167402
4,2,16,32,256,4,16,2,1024,32,2.120703935623169,True,169263
4,2,16,32,256,4,32,2,1024,32,2.071552038192749,True,171014
4,2,16,32,256,4,32,2,1024,8,7.261184215545654,True,173000
8,1,16,32,256,4,32,1,1024,32,39.6124153137207,True,176930
4,2,16,16,512,2,32,2,1024,32,3.048448085784912,True,178903
4,2,16,32,256,4,64,2,1024,16,2.4238080978393555,True,180522
4,2,16,32,128,4,32,2,1024,32,1.4540799856185913,True,182020
4,1,16,32,128,4,64,2,1024,32,24.624128341674805,True,184871
4,1,8,32,128,8,32,2,512,32,1.7326079607009888,True,186513
4,2,32,64,128,8,64,2,1024,16,16.280576705932617,True,189176
8,1,8,32,128,8,64,2,1024,16,11.914239883422852,True,191345
4,2,16,16,128,8,64,2,1024,32,16.37785530090332,True,193884
4,1,16,16,128,2,32,2,1024,32,1.755136013031006,True,195384
4,1,16,32,128,4,32,2,1024,32,1.4551039934158323,True,197134
4,1,8,32,128,8,16,2,512,32,3.107840061187744,True,198925
4,2,16,32,64,8,64,2,1024,16,7.023615837097168,True,200834
4,1,16,64,128,16,32,4,1024,32,1.5800319910049438,True,202402
4,1,8,32,128,8,32,2,1024,32,2.1370880603790283,True,203920
4,2,32,32,128,4,32,2,1024,32,1.1950080394744873,True,205515
4,2,32,32,128,4,64,2,1024,16,30.741504669189453,True,208771
4,2,32,32,128,4,64,1,1024,8,31.77779197692871,True,212556
4,2,32,16,128,1,16,2,512,32,2.213887929916382,True,215145
4,2,16,16,128,4,32,2,1024,32,1.6721919775009155,True,216709
4,2,32,64,64,16,32,2,1024,32,8.675328254699707,True,218914
4,2,32,32,128,4,32,2,1024,32,1.193984031677246,True,220535
4,2,32,32,128,4,32,2,1024,32,1.1950080394744873,True,222339
4,1,16,16,128,4,32,2,1024,32,1.661952018737793,True,223956
8,2,64,64,64,4,32,2,1024,32,31.656959533691406,True,228661
4,2,32,32,128,4,64,2,1024,32,37.7077751159668,True,232190
4,2,16,32,128,4,32,2,1024,32,1.4540799856185913,True,233795
4,2,32,32,128,4,64,2,1024,32,37.69753646850586,True,237360
8,64,128,8,8,1,1,1,1024,8,341.8767395019531,True,247730
4,4,32,16,64,64,2,8,256,128,1.947648048400879,True,249610
4,2,128,64,16,32,8,32,64,512,1.5360000133514404,True,251115
8,16,256,128,8,16,16,8,1024,256,6.27507209777832,True,253680
4,2,32,32,128,4,32,8,1024,32,2.3592960834503174,True,255224
128,2,32,32,128,4,32,2,1024,32,153.86521911621094,True,265315
4,2,64,128,64,16,32,2,1024,512,8.848383903503418,True,268015
4,2,32,64,128,4,32,2,1024,256,0.5744640231132507,True,269599
4,2,16,32,128,4,8,2,1024,256,0.9953280091285706,True,271466
4,2,32,64,128,4,16,2,256,256,0.7301120162010193,True,273585
4,4,32,64,128,4,128,1,1024,256,35.98028945922852,True,277536
4,2,32,64,128,4,32,16,1024,256,1.6752640008926392,True,278941
4,2,32,64,128,4,128,1,1024,256,36.94899368286133,True,282890
4,2,32,128,128,4,32,2,1024,256,0.5519359707832336,True,284604
8,2,32,64,128,4,64,1,1024,256,30.07999992370605,True,288808
4,2,32,128,128,8,32,2,1024,512,0.4341759979724884,True,290424
4,2,32,32,64,8,8,2,1024,512,0.6768640279769897,True,292703
4,1,32,128,128,8,32,2,1024,512,0.4433920085430145,True,294468
4,2,32,128,128,8,16,2,512,512,0.7034879922866821,True,296632
4,2,32,256,64,8,16,1,1024,512,17.341440200805664,True,299916
4,1,32,128,128,8,32,4,1024,512,0.5591040253639221,True,301520
4,1,32,128,128,8,32,2,1024,256,0.4444159865379333,True,303277
4,2,32,256,64,16,32,2,1024,1024,9.167872428894045,True,305523
4,1,32,128,64,8,32,2,1024,512,14.905344009399414,True,308010
4,1,32,64,128,4,32,2,1024,512,0.6410239934921265,True,309724
4,2,32,128,128,8,16,2,512,512,0.7024639844894409,True,311740
4,2,32,64,128,8,32,2,1024,512,0.5396479964256287,True,313456
4,1,32,64,128,4,32,2,1024,512,0.6410239934921265,True,315049
4,2,32,32,128,2,2,1,2,2,2147483648.0,False,327828
4,2,32,64,128,4,32,32,1024,512,31.733760833740234,True,330832
4,2,32,128,128,8,32,2,1024,1024,0.4372479915618896,True,332556
16,2,32,128,128,8,32,2,1024,512,16.24985694885254,True,336091
8,64,128,128,8,8,16,8,16,256,541.4983520507812,True,339195
16,64,128,8,16,32,4,32,1024,64,105.23340606689452,True,344159
4,16,256,16,4,16,256,2,256,2,2147483648.0,False,355141
64,8,128,8,64,4,2,64,32,128,18.297855377197266,True,358814
4,2,32,64,128,4,32,2,1024,512,0.6430720090866089,True,360421
4,2,32,64,64,8,32,2,1024,512,17.57491111755371,True,363100
4,2,32,64,128,4,32,2,1024,256,0.579584002494812,True,364628
4,2,32,128,128,8,32,2,1024,512,0.4341759979724884,True,366119
4,4,64,512,64,16,32,1,1024,512,8.992768287658691,True,369492
4,1,32,128,64,8,32,2,1024,512,14.840831756591797,True,371977
4,1,32,128,128,8,32,2,1024,512,0.4433920085430145,True,373494
4,2,64,256,64,8,32,2,1024,128,15.551487922668455,True,376715
4,2,32,256,128,16,32,2,1024,512,0.5171200037002563,True,378445
4,2,32,128,128,8,32,2,1024,1024,0.4372479915618896,True,380035
4,1,32,128,64,8,32,2,1024,512,14.829567909240724,True,382421
4,1,32,128,128,8,128,1,1024,256,15.19923210144043,True,385847
8,2,32,128,128,8,32,2,1024,512,17.45305633544922,True,388894
4,1,32,128,128,8,8,2,1024,512,8.529919624328613,True,393252
4,2,32,128,128,8,32,2,1024,512,0.4341759979724884,True,394828
4,4,512,512,16,2,32,2,1024,512,66.07257843017578,True,405767
4,2,32,256,128,8,32,1,1024,512,19.066879272460938,True,409259
4,4,32,128,128,8,16,2,1024,512,0.8929280042648315,True,411453
4,2,32,128,64,8,32,1,1024,512,16.519168853759766,True,414794
4,2,16,64,128,8,32,2,1024,512,0.6307839751243591,True,416330
4,2,32,128,128,8,16,2,1024,512,0.886784017086029,True,418746
4,2,32,128,64,8,16,2,1024,512,0.5396479964256287,True,420516
4,2,32,128,128,8,32,2,1024,512,0.4341759979724884,True,422040
4,2,32,128,128,8,32,2,1024,512,0.4331519901752472,True,423584
4,2,64,128,64,16,32,2,1024,256,8.79206371307373,True,426376
8,2,32,128,128,8,32,2,1024,512,17.46124839782715,True,429162
4,1,32,128,128,8,32,2,1024,512,0.4444159865379333,True,430829
4,2,32,128,128,8,32,2,1024,512,0.4341759979724884,True,432352
4,2,32,128,128,8,32,1,1024,128,19.03513526916504,True,435678
4,2,32,128,128,8,32,2,1024,512,0.4331519901752472,True,437191
4,2,32,128,128,8,32,2,1024,512,0.4331519901752472,True,438765
4,2,32,256,64,16,32,1,1024,512,8.498175621032715,True,441584
4,2,32,128,128,8,32,2,1024,256,0.4341759979724884,True,443399
4,2,32,128,128,8,8,4,1024,512,0.5928959846496582,True,445598
4,2,32,128,128,8,32,1,1024,512,19.084287643432617,True,448966
4,2,32,128,64,8,8,4,1024,512,0.5888000130653381,True,450719
32,32,64,1024,128,16,4,64,256,512,2147483648.0,False,461935
8,16,16,16,256,4,1,1,256,2,2147483648.0,False,476045
32,8,32,64,128,8,2,8,4,64,163.53382873535156,True,480623
128,1,32,8,256,8,32,32,1024,32,538.5400390625,True,482734
4,2,32,64,128,4,32,2,1024,256,0.5703679919242859,True,484246
4,2,32,64,32,16,32,2,1024,512,8.076288223266602,True,486598
4,1,32,128,128,8,32,2,1024,512,0.4444159865379333,True,488139
4,4,32,128,128,8,32,2,1024,1024,0.4300799965858459,True,489787
4,8,32,256,128,16,32,2,1024,1024,0.4874239861965179,True,491265
4,4,32,128,128,8,32,2,1024,1024,0.4300799965858459,True,492981
4,4,32,128,128,8,32,2,1024,1024,0.4311040043830871,True,494516
4,2,32,256,64,16,32,4,1024,1024,8.956928253173828,True,496474
4,4,32,128,128,8,8,4,1024,1024,0.5980160236358643,True,498627
4,4,32,128,128,8,16,4,1024,1024,0.6195200085639954,True,500525
4,4,32,128,128,8,32,2,1024,1024,0.4300799965858459,True,502012
4,4,32,128,128,8,32,2,1024,512,0.4433920085430145,True,503569
4,4,32,128,128,8,32,2,1024,1024,0.4311040043830871,True,505132
4,4,32,64,256,4,32,4,1024,1024,0.8058879971504211,True,506727
4,2,16,128,64,16,32,4,1024,1024,8.561663627624512,True,508653
4,4,32,128,128,8,32,4,1024,1024,0.579584002494812,True,510278
4,4,128,512,32,8,64,2,512,16,14.219264030456545,True,514722
4,4,32,128,128,8,32,16,1024,1024,16.82534408569336,True,516955
4,4,32,32,128,8,32,2,1024,1024,0.6563839912414551,True,518605
4,4,32,256,128,16,32,2,1024,1024,0.4433920085430145,True,520280
4,2,16,256,128,16,32,2,1024,1024,0.5990399718284607,True,521747
4,2,16,128,128,16,256,1,1024,1024,8.71833610534668,True,523968
4,8,32,128,128,4,16,4,1024,1024,0.6604800224304199,True,525599
4,4,32,64,128,8,32,2,1024,1024,0.4864000082015991,True,527558
4,4,512,64,4,4,512,1,512,64,2147483648.0,False,540189
4,64,256,64,32,4,8,4,32,128,20.495359420776367,True,543487
128,1,8,64,128,8,32,1,256,4,2147483648.0,False,555087
4,1,64,128,8,8,128,1,128,256,194.8477478027344,True,558917
4,4,32,128,128,8,32,2,1024,1024,0.4311040043830871,True,560436
4,4,32,128,128,8,16,4,1024,1024,0.6287360191345215,True,562034
4,4,32,128,128,8,64,2,1024,1024,19.308544158935547,True,564801
4,2,16,128,128,16,32,4,1024,1024,0.7987200021743774,True,566247
4,4,64,128,64,8,32,2,1024,1024,16.858112335205078,True,569616
4,4,32,128,128,8,8,4,1024,1024,0.6010879874229431,True,571583
4,4,32,512,128,16,32,2,1024,1024,0.4249599874019623,True,573321
4,2,32,64,128,4,16,4,1024,1024,0.6174719929695129,True,574909
4,4,32,512,128,16,32,2,1024,1024,0.4229120016098022,True,576440
4,4,32,512,128,16,16,4,512,1024,0.494592010974884,True,578134
4,4,32,1024,64,32,32,2,1024,1024,4.256768226623535,True,579977
4,4,32,512,128,16,32,2,1024,1024,0.4259839951992035,True,581418
4,2,32,512,64,16,16,4,1024,1024,0.4208639860153198,True,582974
4,4,32,512,128,16,32,2,1024,1024,0.4259839951992035,True,584508
4,4,32,512,128,16,32,2,1024,1024,0.4239360094070434,True,585960
4,4,32,256,128,16,32,2,1024,1024,0.4433920085430145,True,587453
4,2,32,512,128,16,32,4,1024,1024,0.549888014793396,True,589247
4,2,32,512,64,16,16,4,1024,1024,0.4208639860153198,True,590674
4,4,32,256,64,16,32,2,1024,1024,8.445952415466309,True,592752
4,2,32,512,64,16,16,4,1024,1024,0.4167680144309997,True,594253
4,4,64,512,64,16,16,2,1024,1024,0.5529599785804749,True,596225
4,2,16,512,64,32,8,4,512,1024,0.7249919772148132,True,597763
4,2,32,512,128,16,8,4,1024,1024,0.6963199973106384,True,600011
4,2,32,512,64,32,16,8,1024,1024,0.8202239871025085,True,601353
4,2,32,1024,64,32,16,4,512,1024,0.6144000291824341,True,602911
4,2,32,256,64,16,16,4,1024,1024,0.4003840088844299,True,604534
4,4,32,512,64,16,16,4,1024,1024,0.4188160002231598,True,606135
4,2,32,512,64,16,8,4,1024,512,0.638975977897644,True,607884
4,2,32,256,64,16,16,4,1024,1024,0.4106239974498749,True,609353
4,4,64,256,64,8,16,4,1024,1024,0.3624959886074066,True,611156
4,2,32,256,64,16,16,4,512,1024,0.3512319922447204,True,612747
4,2,32,256,64,16,16,4,1024,512,0.4147199988365173,True,614383
4,2,32,256,64,16,16,4,256,1024,0.2877439856529236,True,615900
4,2,32,512,32,32,16,4,512,1024,3.0310399532318115,True,617597
4,2,32,256,64,16,16,2,512,512,0.3635199964046478,True,619288
4,2,32,256,64,16,16,4,512,1024,0.3512319922447204,True,620795
4,2,32,256,64,16,16,2,256,512,0.3184640109539032,True,622521
4,2,32,512,32,32,16,4,256,1024,2.3203840255737305,True,624233
4,2,32,256,64,16,16,4,256,1024,0.2877439856529236,True,625698
4,2,32,256,64,32,16,2,256,512,0.6625279784202576,True,627417
4,2,32,512,64,32,16,4,256,1024,0.4976640045642853,True,628955
4,2,32,512,64,32,8,4,256,1024,0.5396479964256287,True,630555
4,2,32,256,64,16,16,4,256,1024,0.2877439856529236,True,631926
8,2,32,256,64,16,16,4,256,1024,5.815296173095703,True,633847
4,2,64,512,64,16,16,4,256,1024,0.3205119967460632,True,635555
4,4,128,512,32,8,64,2,256,1024,21.494783401489254,True,640267
4,2,32,512,64,16,16,4,256,1024,0.3123199939727783,True,641773
4,2,32,256,64,16,16,2,256,1024,0.3184640109539032,True,643525
4,2,32,256,64,16,16,4,256,1024,0.2867200076580047,True,644943
4,1,32,512,64,16,16,4,128,1024,0.4116480052471161,True,646742
4,2,32,256,64,16,16,4,128,1024,0.4126720130443573,True,648293
4,2,64,256,64,16,16,4,256,1024,0.317440003156662,True,649970
4,2,16,256,64,32,16,4,256,1024,0.4986880123615265,True,651509
4,2,32,256,64,16,16,4,128,1024,0.4126720130443573,True,652923
4,4,32,256,64,16,64,2,512,1024,8.425472259521484,True,655093
