tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,4,8,4,16,256,4,2,64,2,210.62144470214844,True,0
4,64,64,512,8,64,4,8,32,1024,28.483583450317383,True,4176
8,256,256,4,8,16,2,1,8,64,2147483648.0,False,17236
16,8,8,4,32,8,16,4,16,512,19.311616897583008,True,20096
8,256,256,8,16,2,16,4,16,512,2147483648.0,False,32660
8,1,512,256,16,4,1,16,8,16,53.73440170288086,True,41545
8,1,4,16,8,16,2,64,256,512,5.400576114654541,True,43113
8,64,256,1024,16,16,1,1,128,32,2147483648.0,False,57692
16,2,16,32,16,8,2,64,256,256,4.584447860717773,True,59380
8,1,4,16,8,16,2,64,256,256,6.343679904937744,True,61089
8,2,8,16,8,8,2,64,256,512,3.274751901626587,True,62571
8,1,4,16,8,16,1,64,256,512,9.847807884216309,True,64341
8,1,8,16,8,8,16,16,256,1024,6.607872009277344,True,66105
8,32,256,16,32,1,1,8,4,16,318.0021667480469,True,91630
8,2,4,256,16,128,16,4,32,4,1147.1728515625,True,93860
8,4,128,4,8,4,8,4,1024,64,7.603199958801269,True,96342
8,2,8,16,8,8,1,64,512,512,7.049215793609619,True,98029
4,2,8,8,4,4,2,64,256,256,13.467647552490234,True,100040
8,2,8,16,8,8,2,64,512,256,5.855231761932373,True,101643
8,2,8,8,8,8,1,128,256,1024,5.32480001449585,True,103214
4,8,512,128,4,8,16,8,32,16,214.1552581787109,True,116735
4,2,16,8,16,8,64,4,512,256,7.157760143280029,True,118484
4,2,32,32,128,4,512,1,1024,4,89.75154876708984,True,125048
8,64,256,8,32,4,1,1,1024,8,2147483648.0,False,144058
4,2,8,16,4,8,2,128,256,512,11.065343856811523,True,145950
8,2,8,16,8,8,1,64,256,512,6.310912132263184,True,147655
8,2,8,16,8,8,2,64,256,512,3.2716801166534424,True,149092
8,2,8,16,8,32,2,64,256,512,3.048448085784912,True,150587
8,2,8,16,8,32,2,32,256,512,2.5569279193878174,True,152034
8,1,8,8,8,4,2,128,256,512,6.652927875518799,True,153599
8,2,16,16,8,16,2,64,256,512,1.813503980636597,True,154982
8,1,8,32,8,32,1,64,256,512,5.561344146728516,True,156541
8,2,16,32,8,32,1,64,256,512,4.69708776473999,True,158157
8,2,16,16,8,16,2,64,256,512,1.813503980636597,True,159570
16,2,16,16,16,16,2,64,256,256,3.339263916015625,True,161000
8,1,16,16,8,16,2,64,256,512,1.6721919775009155,True,162496
8,1,16,16,8,16,2,128,256,512,1.897472023963928,True,163897
8,1,16,16,8,16,2,64,256,512,1.6721919775009155,True,165329
4,1,16,16,4,16,2,64,256,256,3.14572811126709,True,166749
4,1,16,16,4,16,2,64,256,512,2.769920110702514,True,168196
