A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,1,0,1,1,2,0,1,0,2,16,1,8,1,2,1,1000,25,1,4,2,5,2048,1,8,1,1,256,7330816,True,2866
1,1,0,0,0,2,1,0,0,2,1,16,2,2,1,1,4,1000,5,1,100,1,2,2048,1,2,1,1024,1,1100800,True,3429
1,1,1,1,0,2,1,0,1,0,2,16,16,1,1,1,1,1000,1,1,125,8,1,2048,1,4,1,64,8,9223372036854775807,False,3966
0,1,1,1,0,2,0,1,0,1,2,16,2,4,1,2,1,1000,5,2,50,1,2,2048,1,8,1,2,128,9223372036854775807,False,4931
1,0,0,1,0,0,1,2,2,1,0,16,1,4,2,1,2,1000,10,1,2,1,50,2048,1,1,1,1024,2,18488320,True,5934
1,1,1,0,1,1,0,2,1,2,0,16,4,1,4,1,1,1000,5,25,4,1,2,2048,1,64,1,8,4,1306624,True,6538
1,0,0,0,0,0,2,1,2,1,0,16,1,4,2,2,1,1000,1,2,10,2,25,2048,1,1,1,2048,1,56317952,True,7842
0,1,0,0,1,1,2,0,0,2,1,16,1,4,4,1,1,1000,5,1,10,1,20,2048,1,2,1,1,1024,2388992,True,8502
1,0,1,0,0,1,2,0,2,0,1,16,8,2,1,1,1,1000,5,2,1,100,1,2048,1,32,1,32,2,34938880,True,9573
1,1,1,1,0,2,0,1,2,1,0,16,2,1,8,1,1,1000,5,1,200,1,1,2048,1,8,1,1,256,9223372036854775807,False,10236
0,1,0,1,1,0,2,1,2,0,1,16,4,2,2,1,1,1000,2,10,2,5,5,2048,1,16,1,4,32,21078016,True,11410
0,0,0,1,0,2,0,1,2,0,1,16,4,1,2,1,2,1000,5,2,10,2,5,2048,1,32,1,2,32,3463168,True,12367
0,1,1,0,1,2,0,1,0,2,1,16,2,1,1,4,2,1000,1,4,25,5,2,2048,1,32,1,8,8,9223372036854775807,False,13248
1,0,0,0,1,2,0,1,2,0,1,16,8,1,1,1,2,1000,2,5,2,2,25,2048,1,64,1,2,16,6729728,True,14317
0,0,0,0,0,1,2,0,2,0,1,16,2,2,2,1,2,1000,10,5,5,1,4,2048,1,512,1,2,2,6053888,True,15082
0,1,0,1,1,1,0,2,0,1,2,16,2,4,2,1,1,1000,5,2,1,4,25,2048,1,8,1,16,16,21665792,True,16013
1,0,1,1,0,2,1,0,1,2,0,16,1,4,1,2,2,1000,500,1,1,2,1,2048,1,64,1,32,1,4031488,True,16765
1,0,0,1,0,2,1,0,0,2,1,16,1,1,1,2,8,1000,5,50,1,4,1,2048,1,64,1,16,2,115712000,True,18373
1,1,1,0,1,0,2,1,0,1,2,16,1,16,1,1,1,1000,1,10,2,50,1,2048,1,128,1,8,2,1068848128,True,27642
1,0,0,1,0,1,2,0,0,1,2,16,1,16,1,1,1,1000,50,1,1,4,5,2048,1,8,1,32,8,10042368,True,28355
1,0,1,1,0,0,2,1,1,0,2,16,1,1,4,4,1,1000,20,1,1,5,10,2048,1,64,1,8,4,4695040,True,29180
1,0,0,1,0,0,2,1,2,1,0,16,4,1,1,1,4,1000,10,10,5,1,2,2048,1,64,1,8,4,4546560,True,29886
0,0,1,0,0,2,0,1,2,1,0,16,1,16,1,1,1,1000,1,125,2,1,4,2048,1,32,1,32,2,436062208,True,33969
1,0,1,0,1,0,2,1,0,2,1,16,1,8,2,1,1,1000,50,1,1,20,1,2048,1,2,1,128,8,9223372036854775807,False,34600
0,1,1,1,0,1,0,2,1,0,2,16,4,1,1,1,4,1000,5,5,1,4,10,2048,1,64,1,2,16,30958592,True,35724
0,1,1,0,1,1,2,0,0,1,2,16,2,2,4,1,1,1000,5,1,5,8,5,2048,1,1,1,1024,2,9223372036854775807,False,36504
1,0,0,1,0,2,0,1,2,1,0,16,2,1,4,1,2,1000,1,50,20,1,1,2048,1,64,1,16,2,11271168,True,37237
1,0,0,1,1,0,1,2,0,1,2,16,2,1,2,2,2,1000,4,1,2,5,25,2048,1,8,1,128,2,12384256,True,38334
0,0,0,0,1,2,0,1,2,1,0,16,4,1,1,1,4,1000,2,1,50,1,10,2048,1,16,1,8,16,593920,True,38969
1,1,1,0,0,0,2,1,0,1,2,16,1,1,1,16,1,1000,10,5,2,2,5,2048,1,8,1,256,1,47349760,True,39970
0,1,1,1,1,2,1,0,2,0,1,16,2,1,1,2,4,1000,20,5,2,5,1,2048,1,8,1,4,64,10528768,True,41025
1,1,1,1,0,2,0,1,0,2,1,16,2,1,2,1,4,1000,5,10,1,4,5,2048,1,512,1,2,2,30940160,True,42202
