tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
128,2,2,1,31.56684875488281,0
256,256,8,16,36.99609756469727,5036
16,32,2,16,252.4088287353516,20795
1024,512,64,2,60.42521667480469,27142
4,16,4,8,881.94970703125,76105
1,1024,1,2,4046.781494140625,81778
1024,128,64,2,16.84480094909668,85515
16,32,8,4,252.4160003662109,102452
256,512,8,4,64.648193359375,109069
128,128,8,16,39.94419097900391,114203
256,256,4,128,52.38374328613281,120007
128,512,2,256,104.69273376464844,128958
64,64,32,32,197.4958038330078,142389
512,128,32,2,18.510847091674805,147716
1024,128,64,2,16.84480094909668,151112
1024,128,64,1,16.949247360229492,154565
1024,1,1024,1,13.537280082702637,157664
1024,32,2,1,56.94464111328125,164270
8,16,4,1,470.8874206542969,192108
8,256,1,1,1091.494873046875,253684
1024,1,1024,1,13.538304328918455,257306
512,2,32,2,10.680319786071776,260767
1024,1024,1024,1,126.11891174316406,270932
1024,1,1024,1,13.533184051513672,273389
1024,32,1024,1,12.904447555541992,276426
1024,512,64,2,60.08524703979492,282816
512,256,32,2,33.865726470947266,287497
128,2,32,2,41.99321746826172,292580
1024,64,1024,1,12.935168266296388,295465
512,8,32,8,12.25318431854248,298906
512,4,2,4,7.955455780029297,301970
512,1,32,1,8.20531177520752,305264
1024,4,1024,1,13.211647987365724,307916
512,4,2,4,7.955455780029297,310248
512,1024,1,4,890.7550659179688,312095
512,32,2,32,10.926079750061035,315629
1024,16,1024,1,12.999679565429688,319891
512,4,2,4,7.9534077644348145,322208
8,16,2,16,472.3230590820313,350178
2,4,2,4,1693.16357421875,353553
512,1,2,1,7.955455780029297,356211
512,4,2,4,7.956480026245117,358675
512,1024,2,256,122.1017608642578,368560
512,1024,32,2,120.75929260253906,378457
1024,4,512,2,11.976703643798828,381621
512,4,4,4,7.998464107513428,384917
512,16,2,8,8.676351547241211,387822
16,128,2,128,371.0679016113281,410887
1024,512,512,2,61.79328155517578,417729
64,4,2,4,63.20025634765625,423863
512,4,2,4,7.955455780029297,426583
512,4,4,4,8.00051212310791,430290
1024,2,1024,1,13.34272003173828,433823
512,256,2,4,113.7960968017578,443673
512,512,4,4,114.31731414794922,452874
512,8,2,4,8.675328254699707,455678
1024,128,512,2,23.940095901489254,460238
512,8,2,8,7.957503795623779,463474
8,4,2,4,472.3271789550781,491700
1024,2,128,2,6.190080165863037,494310
1024,64,128,2,10.735615730285645,497038
512,2,8,2,8.150015830993652,500148
8,16,2,8,471.689208984375,528888
1024,2,128,2,6.191103935241699,530790
1024,4,1024,1,13.212672233581545,534811
512,2,16,2,8.167424201965332,537339
512,2,128,2,12.270591735839844,541339
64,4,1,4,63.10297775268555,549237
1024,64,512,2,11.92959976196289,552014
64,128,16,2,63.085567474365234,559568
1024,4,128,2,6.108160018920898,562423
512,2,128,2,12.271615982055664,564707
1024,4,128,2,6.1091837882995605,567408
1024,2,128,2,6.191103935241699,570223
512,4,16,2,8.130559921264648,572745
1024,8,128,8,12.742655754089355,576008
512,8,1,4,11.194368362426758,578820
512,8,2,4,8.678400039672852,581680
128,4,128,2,47.35283279418945,587978
128,4,128,2,47.35385513305664,593467
1024,2,128,1,5.296127796173096,596308
512,8,2,4,8.675328254699707,598803
512,4,128,2,12.184576034545898,601293
1024,8,128,4,7.854080200195312,604199
1024,4,2,2,5.618688106536865,606587
256,2,128,1,20.428800582885746,610618
1024,1,128,1,5.36575984954834,613513
1024,2,128,1,5.297152042388916,616393
1024,8,2,4,5.6248321533203125,619369
1024,2,128,1,5.296127796173096,622339
1024,8,128,4,7.856128215789795,626255
128,16,128,1,40.49919891357422,633873
1024,128,512,2,23.92780876159668,638605
1024,4,8,2,4.058112144470215,641902
1024,4,64,2,5.319680213928223,645270
1024,4,4,2,4.3970561027526855,648237
1024,4,64,2,5.319680213928223,650777
1024,8,8,2,4.407296180725098,653084
1024,16,8,2,5.695487976074219,656191
32,64,8,64,240.6789093017578,674002
1024,8,32,4,5.3094401359558105,676897
1024,1024,8,2,225.4817352294922,692535
1024,2,8,1,4.058112144470215,696026
1024,4,8,2,4.059135913848877,698113
1024,16,32,16,7.882751941680908,701207
256,4,8,2,15.864831924438477,704811
64,4,8,2,63.16748809814453,711864
1024,16,8,2,5.710847854614258,714156
1024,64,512,1,12.911616325378418,717268
128,512,4,16,73.40338897705078,724632
64,32,8,4,63.08147048950195,732356
32,32,4,4,126.15679931640624,742273
512,2,4,2,8.00051212310791,744919
512,8,8,4,7.962624073028564,747803
1024,4,8,2,4.058112144470215,751442
1024,4,4,2,4.3970561027526855,753951
64,4,64,2,81.38854217529297,761278
1024,4,4,2,4.3970561027526855,763563
