tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
128,512,32,16,105.02349090576172,0
128,64,1,64,39.72198486328125,3864
4,1024,1,512,1672.9364013671875,92495
128,256,2,64,45.99910354614258,96255
2,256,1,256,2256.594970703125,215150
128,128,1,64,39.67180633544922,218925
256,512,1,64,66.67571258544922,223906
32,64,1,64,158.06874084472656,233773
128,128,1,64,39.67078399658203,237372
256,128,1,64,23.23353576660156,240280
128,128,1,32,34.314239501953125,243638
128,128,1,64,39.67795181274414,247578
64,128,1,64,79.06918334960938,253534
64,128,2,64,79.25043487548828,259231
256,128,1,64,23.229440689086918,261855
256,128,1,64,23.23046493530273,264412
512,32,4,32,11.232255935668944,266376
512,512,256,4,72.30976104736328,271631
256,32,2,16,15.783935546875,274063
128,8,2,4,31.57094383239746,277294
512,32,4,32,11.23635196685791,279439
512,8,4,8,8.005632400512695,281343
512,16,8,16,10.591232299804688,283372
512,16,4,16,10.218496322631836,285340
1024,8,4,8,4.081664085388184,287041
512,8,8,8,10.570752143859863,289110
512,8,4,8,8.002559661865234,290888
512,8,4,8,8.003583908081055,292880
1024,8,4,8,4.082687854766846,294495
1024,8,8,4,4.056064128875732,296044
512,16,8,16,10.591232299804688,298153
512,8,4,8,8.003583908081055,300034
1024,8,8,4,4.056064128875732,301843
1024,8,8,4,4.056064128875732,303669
1024,4,8,4,4.099071979522705,305268
1024,16,8,16,5.804031848907471,306920
256,8,8,4,16.19558334350586,309231
1024,8,16,4,5.272575855255127,310852
512,8,8,4,7.970816135406494,313086
1024,128,4,128,19.0515193939209,315864
512,32,256,1,11.105279922485352,318082
32,128,2,8,126.9227523803711,326133
32,32,16,16,189.6273956298828,337358
32,64,16,16,187.0366668701172,348619
1024,8,8,4,4.055039882659912,350140
1024,8,4,4,4.395008087158203,351725
512,16,8,8,10.135552406311035,353572
1024,8,8,4,4.0570878982543945,355182
1024,8,8,4,4.055039882659912,356854
1024,4,8,2,4.056064128875732,358400
512,8,8,4,7.966720104217529,360145
1024,8,8,4,4.056064128875732,361786
512,8,8,4,7.967743873596191,363572
1024,8,8,4,4.055039882659912,365182
1024,4,8,4,4.099071979522705,366710
1024,8,8,4,4.056064128875732,368488
32,512,1,128,158.02674865722656,378314
64,8,2,2,63.1091194152832,383036
64,512,2,64,91.65106964111328,389366
256,256,16,1,63.76448059082031,394410
1024,8,8,4,4.0570878982543945,396157
1024,8,8,8,5.323775768280029,397788
1024,4,8,4,4.100096225738525,399659
512,4,8,4,8.157183647155762,401556
128,4,16,4,41.90822219848633,405413
1024,8,256,4,12.013567924499512,407434
64,32,16,8,80.59494018554688,413243
512,16,32,1,7.940095901489258,415240
1024,4,8,2,4.056064128875732,416842
256,4,4,4,15.923199653625488,419095
512,8,8,4,7.969791889190674,421052
1024,8,16,4,5.274623870849609,422740
1024,32,8,4,5.716991901397705,424432
16,8,8,4,252.4375,439179
16,4,8,2,252.4364776611328,453910
1024,512,8,4,58.872833251953125,458653
1024,8,8,4,4.0570878982543945,460316
1024,8,8,4,4.056064128875732,461854
256,8,8,8,21.114879608154297,464420
1024,8,4,4,4.3970561027526855,466009
512,8,4,4,7.924736022949219,468316
1024,8,8,4,4.0570878982543945,470305
1024,2,16,2,4.100096225738525,472334
1024,8,32,4,5.310463905334473,474064
64,64,2,1,137.88160705566406,482849
1024,64,2,8,16.00614356994629,485177
64,256,2,4,137.90208435058594,493928
512,512,2,64,61.04064178466797,499074
1024,8,8,4,4.058112144470215,500870
1024,8,8,4,4.058112144470215,502428
1024,8,4,4,4.3970561027526855,504166
1024,4,4,4,4.082687854766846,505710
1024,64,16,1,16.068607330322266,508185
1024,32,8,4,5.71289587020874,510001
1024,64,8,64,13.204480171203612,512086
256,8,8,4,16.1976318359375,514623
1024,8,8,4,4.056064128875732,516180
512,4,8,4,8.157183647155762,518251
1024,8,8,4,4.058112144470215,519940
1024,8,8,4,4.0570878982543945,521612
1024,64,1024,1,12.894207954406738,523869
1024,4,4,4,4.079616069793701,525792
1024,8,8,8,5.321728229522705,527365
512,8,16,4,10.489855766296388,529189
1024,64,1024,1,12.897279739379885,531398
1024,128,2,2,112.54476928710938,538829
256,128,1,1,449.6998291015625,540208
512,32,2,8,11.323391914367676,542468
1024,8,1024,1,13.079551696777344,544693
8,8,8,4,468.2669982910156,546144
32,8,8,4,126.2407684326172,554393
1024,64,8,64,13.211647987365724,556863
512,8,8,4,7.969791889190674,558801
512,8,4,4,7.922688007354736,560627
1024,8,8,8,5.325823783874512,562199
1024,8,8,4,4.05401611328125,563868
1024,32,8,16,6.379519939422607,565646
1024,8,8,4,4.055039882659912,567384
1024,16,8,8,5.253119945526123,569069
256,8,8,4,16.19660758972168,571304
1024,8,16,4,5.272575855255127,572909
1024,8,16,4,5.274623870849609,574709
1024,8,4,4,4.392960071563721,576226
1024,2,8,2,4.100096225738525,578074
1024,8,8,4,4.0570878982543945,579806
1024,4,8,2,4.055039882659912,581366
1024,8,8,4,4.056064128875732,583126
1024,4,4,4,4.083712100982666,584744
1024,8,4,4,4.3970561027526855,586399
1024,8,16,4,5.272575855255127,587987
512,4,8,4,8.159232139587402,589874
1024,16,8,16,5.795839786529541,591533
1024,8,8,4,4.055039882659912,592994
1024,16,8,4,4.412415981292725,594530
1024,8,8,4,4.055039882659912,595974
1024,4,8,4,4.098048210144043,597727
1024,32,32,1,5.67193603515625,599622
1024,32,4,16,5.966847896575928,601473
1024,8,8,4,4.0570878982543945,603110
1024,4,8,2,4.0570878982543945,604841
1024,1,64,1,5.369855880737305,606567
512,128,1,32,17.337343215942383,609057
512,512,1,32,59.57939147949219,613583
1,512,1,512,6533.66259765625,621181
1024,1,1024,1,13.524991989135742,623409
16,8,2,4,252.4119110107422,638121
1024,128,8,32,16.81407928466797,640767
