A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,1,0,1,2,0,1,1,2,0,16,16,1,1,1,1,1000,125,8,1,1,1,2048,1,2048,1,1,1,4838400,True,1375
1,1,0,1,1,2,1,0,1,0,2,16,8,2,1,1,1,1000,20,25,2,1,1,2048,1,1024,1,2,1,6801408,True,2480
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,112640,True,3411
1,1,0,1,0,2,0,1,0,1,2,16,2,4,1,2,1,1000,250,1,1,4,1,2048,1,2,1,256,4,1510400,True,4356
0,0,0,1,1,2,1,0,2,0,1,16,8,2,1,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,218112,True,5450
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,112640,True,6220
1,0,0,1,1,2,0,1,2,0,1,16,8,1,2,1,1,1000,10,2,25,2,1,2048,1,8,1,32,8,254976,True,7305
1,1,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,1,50,5,2048,1,256,1,4,2,14000128,True,8627
0,0,1,1,0,0,1,2,1,0,2,16,16,1,1,1,1,1000,10,25,1,2,2,2048,1,32,1,8,8,5260288,True,9515
1,0,0,1,0,0,1,2,2,0,1,16,8,2,1,1,1,1000,4,5,10,1,5,2048,1,1024,1,2,1,2855936,True,10500
1,0,0,0,1,2,0,1,2,1,0,16,16,1,1,1,1,1000,40,5,1,5,1,2048,1,1024,1,2,1,1070080,True,11466
1,0,1,1,1,1,0,2,2,1,0,16,1,16,1,1,1,1000,5,50,4,1,1,2048,1,4,1,16,32,45324288,True,13574
0,0,1,0,0,1,0,2,1,2,0,16,2,1,2,4,1,1000,125,1,8,1,1,2048,1,32,1,64,1,348160,True,14420
0,1,1,1,0,1,0,2,0,1,2,16,16,1,1,1,1,1000,8,125,1,1,1,2048,1,1,1,128,16,11531264,True,15712
1,0,1,1,1,2,0,1,1,2,0,16,1,4,1,1,4,1000,40,25,1,1,1,2048,1,4,1,2,256,23106560,True,17203
1,0,0,1,0,0,2,1,0,1,2,16,2,4,2,1,1,1000,200,1,5,1,1,2048,1,128,1,2,8,228352,True,18081
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,2,2,125,2,1,2048,1,8,1,32,8,280576,True,19024
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,8,1,125,1,1,2048,1,8,1,32,8,120832,True,19908
0,0,0,1,0,2,1,0,2,0,1,16,8,1,1,1,2,1000,4,5,25,2,1,2048,1,8,1,16,16,1902592,True,21132
0,0,0,1,0,2,0,1,2,0,1,16,4,1,2,1,2,1000,2,4,125,1,1,2048,1,8,1,32,8,1504256,True,22339
0,0,0,0,1,2,0,1,0,2,1,16,4,4,1,1,1,1000,500,1,2,1,1,2048,1,2048,1,1,1,381952,True,23511
1,0,0,1,0,1,0,2,1,2,0,16,8,1,2,1,1,1000,100,10,1,1,1,2048,1,64,1,32,1,943104,True,24472
0,1,1,1,1,2,1,0,2,1,0,16,4,1,2,1,2,1000,500,2,1,1,1,2048,1,256,1,1,8,427008,True,25628
1,0,1,1,0,0,2,1,0,1,2,16,8,2,1,1,1,1000,5,200,1,1,1,2048,1,2048,1,1,1,67963904,True,27280
1,0,0,1,0,2,1,0,1,2,0,16,16,1,1,1,1,1000,200,5,1,1,1,2048,1,1,1,8,256,4719616,True,28626
1,0,1,0,1,0,1,2,1,0,2,16,8,1,2,1,1,1000,2,25,10,2,1,2048,1,512,1,1,4,3629056,True,29785
0,0,0,1,1,2,0,1,2,1,0,16,8,1,1,1,2,1000,2,10,25,1,2,2048,1,2,1,4,256,1827840,True,30916
1,0,0,0,1,0,2,1,1,0,2,16,2,1,1,4,2,1000,100,2,5,1,1,2048,1,1,1,32,64,9223372036854775807,False,32098
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,115712,True,32999
1,1,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,2,125,1,1,2048,1,8,1,32,8,153600,True,33628
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,40,1,25,1,1,2048,1,8,1,32,8,118784,True,34398
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,112640,True,35087
1,0,0,0,1,1,0,2,1,2,0,16,8,1,1,2,1,1000,50,4,1,1,5,2048,1,256,1,4,2,877568,True,36040
0,1,0,1,0,1,0,2,0,1,2,16,1,4,2,2,1,1000,2,10,1,2,25,2048,1,32,1,1,64,135289856,True,38417
1,0,0,0,1,1,0,2,1,2,0,16,16,1,1,1,1,1000,4,125,2,1,1,2048,1,2,1,16,64,7497728,True,39585
1,1,1,0,1,0,2,1,2,0,1,16,4,1,4,1,1,1000,5,5,40,1,1,2048,1,2048,1,1,1,1281024,True,40565
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,16,1,32,4,175104,True,41660
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,4,1,64,8,114688,True,42382
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,50,5,1,2048,1,8,1,32,8,493568,True,43272
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,111616,True,44368
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,2,125,1,1,2048,1,8,1,128,2,254976,True,45323
1,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,2,2,50,5,1,2048,1,8,1,32,8,465920,True,46352
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,16,1,32,4,174080,True,47521
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,2,1,128,8,114688,True,48873
0,0,0,1,0,2,0,1,2,1,0,16,8,1,2,1,1,1000,4,2,25,5,1,2048,1,8,1,64,4,669696,True,49731
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,2,125,1,1,2048,1,8,1,32,8,410624,True,50554
1,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,32,8,118784,True,51360
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,2,2,125,2,1,2048,1,8,1,32,8,278528,True,52102
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,1,5,50,4,1,2048,1,8,1,32,8,1196032,True,52980
0,0,0,1,0,2,0,1,2,0,1,16,8,1,1,1,2,1000,4,1,125,2,1,2048,1,8,1,16,16,571392,True,53688
0,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,125,2,1,2048,1,8,1,64,4,179200,True,54451
1,0,0,1,0,2,0,1,2,0,1,16,8,1,2,1,1,1000,4,1,50,5,1,2048,1,8,1,32,8,333824,True,55190
1,0,0,1,0,2,1,0,2,0,1,16,8,1,1,1,2,1000,4,1,125,2,1,2048,1,8,1,32,8,449536,True,55827
