A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,0,1,1,0,2,1,0,1,2,1,1,1,1,1,1,1000,1,1,1,8,125,2048,1,2,1,32,32,54604800,True,2396
1,1,1,1,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,20,1,1,10,5,2048,1,1024,1,2,1,10759168,True,3786
1,0,0,1,1,2,0,1,2,0,1,1,1,1,1,1,1,1000,4,25,2,5,1,2048,1,2,1,256,4,16269312,True,5034
0,1,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1,1000,10,25,2,1,2,2048,1,32,1,4,16,7503872,True,6045
1,0,0,1,1,2,0,1,1,2,0,1,1,1,1,1,1,1000,4,5,1,10,5,2048,1,128,1,2,8,13207552,True,7364
0,1,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1,1000,10,25,2,1,2,2048,1,32,1,4,16,7504896,True,8433
0,1,1,0,1,0,1,2,0,1,2,1,1,1,1,1,1,1000,5,5,2,5,4,2048,1,2,1,1024,1,9223372036854775807,False,9153
1,0,1,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,2,50,1,1,10,2048,1,16,1,32,4,80918528,True,11081
0,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,2,2,10,1,25,2048,1,2048,1,1,1,4682752,True,12229
1,1,1,0,1,0,1,2,1,2,0,1,1,1,1,1,1,1000,5,4,10,1,5,2048,1,8,1,8,32,9223372036854775807,False,13240
0,0,1,1,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,1,2,1,4,125,2048,1,8,1,1,256,9223372036854775807,False,15394
1,1,0,1,0,0,1,2,0,2,1,1,1,1,1,1,1,1000,2,5,1,4,25,2048,1,1,1,32,64,93574144,True,17120
0,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,2,2,10,1,25,2048,1,2048,1,1,1,4682752,True,18263
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,4,5,1,10,2048,1,512,1,1,4,3432448,True,19769
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,2,2,5,1,50,2048,1,2048,1,1,1,25009152,True,20933
0,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,2,2,10,1,25,2048,1,256,1,1,8,12915712,True,22084
0,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,5,4,5,1,10,2048,1,512,1,1,4,3432448,True,23202
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,4,5,1,10,2048,1,512,1,1,4,3432448,True,24389
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,8,1,5,1,25,2048,1,512,1,1,4,10822656,True,25488
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,5,1,8,2048,1,512,1,1,4,3141632,True,26902
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,5,1,8,2048,1,256,1,1,8,2768896,True,28120
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,10,10,2,1,5,2048,1,512,1,1,4,5773312,True,29279
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,5,1,8,2048,1,512,1,1,4,2013184,True,30346
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,5,1,8,2048,1,512,1,1,4,3141632,True,31426
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,4,1,10,2048,1,512,1,1,4,3177472,True,32469
1,0,1,0,0,1,2,0,0,2,1,1,1,1,1,1,1,1000,4,5,5,1,10,2048,1,512,1,1,4,4386816,True,33493
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,5,1,8,2048,1,512,1,1,4,2012160,True,34452
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,512,1,1,4,1615872,True,35485
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,512,1,1,4,1613824,True,36661
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,20,5,5,1,2,2048,1,512,1,1,4,1654784,True,37758
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,512,1,1,4,1616896,True,38771
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,4,1,10,2048,1,512,1,1,4,3177472,True,39705
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,2048,1,1,1,2146304,True,40824
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,512,1,1,4,2142208,True,41799
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,2,25,1,4,2048,1,512,1,1,4,729088,True,42919
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,5,10,1,4,2048,1,512,1,1,4,1616896,True,44032
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,2,10,1,10,2048,1,32,1,2,32,4538368,True,45403
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,2,25,1,4,2048,1,512,1,1,4,727040,True,46327
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,5,2,25,1,4,2048,1,512,1,2,2,728064,True,47615
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,512,1,1,4,502784,True,48906
1,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,512,1,1,4,504832,True,50146
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,512,1,1,4,503808,True,51227
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,512,1,1,4,254976,True,52174
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,128,1,1,16,372736,True,53376
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,32,1,2,32,141312,True,54320
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,512,1,1,4,254976,True,55526
1,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,512,1,1,4,501760,True,56566
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,2,5,1,2,2048,1,512,1,1,4,501760,True,57488
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,125,1,4,1,2,2048,1,32,1,1,64,262144,True,58746
1,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,105472,True,59776
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,32,1,2,32,140288,True,60550
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,61856
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,125,1,4,1,2,2048,1,32,1,2,32,258048,True,63099
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,25,2,10,1,2,2048,1,64,1,1,32,401408,True,64051
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,2,16,150528,True,64970
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,64,1,2,16,202752,True,66289
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,100,1,5,1,2,2048,1,64,1,1,32,807936,True,67408
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,2,16,105472,True,68520
0,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,32,1,2,32,352256,True,69656
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,2,16,104448,True,70612
1,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,71502
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,106496,True,72516
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,106496,True,73796
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,106496,True,74795
0,1,1,0,1,1,2,0,2,1,0,1,1,1,1,1,1,1000,2,2,25,5,2,2048,1,8,1,1,256,9223372036854775807,False,75931
1,1,1,0,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,25,40,1,1,1,2048,1,1,1,256,8,8065024,True,77286
1,0,1,1,1,0,1,2,1,0,2,1,1,1,1,1,1,1000,2,25,1,4,5,2048,1,16,1,128,1,53840896,True,78933
0,0,0,1,0,1,0,2,2,1,0,1,1,1,1,1,1,1000,2,5,10,2,5,2048,1,4,1,64,8,3376128,True,79877
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,81173
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,64,1,2,16,202752,True,82562
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,83450
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,84155
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,85194
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,86051
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,100,1,10,1,1,2048,1,64,1,1,32,130048,True,87034
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,4,8,104448,True,88004
1,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,88717
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,150528,True,89422
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,5,1,4,2048,1,64,1,1,32,942080,True,90463
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,2,1,2,2048,1,64,1,1,32,196608,True,91382
1,0,1,0,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,2,2,50,1,5,2048,1,64,1,1,32,4481024,True,92284
1,0,1,0,1,0,2,1,0,2,1,1,1,1,1,1,1,1000,10,2,25,1,2,2048,1,64,1,1,32,845824,True,94038
1,0,1,0,0,0,2,1,0,1,2,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,160768,True,95079
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,96338
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,64,1,1,32,202752,True,97251
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,98059
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,106496,True,99047
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,99979
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,125,1,4,1,2,2048,1,64,1,1,32,216064,True,101018
0,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,2,8,161792,True,102081
0,1,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,150528,True,102847
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,2,1,2,2048,1,256,1,1,8,244736,True,103789
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,94208,True,104972
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,105725
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,32,1,2,32,140288,True,106602
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,150528,True,107755
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,108832
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,109755
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,8,1,25,1,5,2048,1,128,1,1,16,3190784,True,110761
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,93184,True,111705
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,112414
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,512,1,1,4,163840,True,113374
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,2,1,2,2048,1,128,1,1,16,233472,True,114486
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,2,1,2,2048,1,128,1,1,16,232448,True,115257
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,116261
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,1024,1,1,2,210944,True,117264
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,125,1,4,1,2,2048,1,128,1,1,16,198656,True,118236
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,256,1,1,8,131072,True,119249
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,125,1,4,1,2,2048,1,256,1,1,8,247808,True,120342
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,121274
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,122280
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,25,2,10,1,2,2048,1,128,1,1,16,330752,True,123350
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,25,2,10,1,2,2048,1,16,1,2,64,527360,True,124356
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,10,2,25,1,2,2048,1,512,1,1,4,601088,True,125449
1,0,1,0,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,100,1,5,1,2,2048,1,128,1,1,16,273408,True,126731
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,93184,True,127498
1,1,0,1,0,1,0,2,2,1,0,1,1,1,1,1,1,1000,2,25,5,1,4,2048,1,2,1,64,16,6489088,True,128677
0,1,1,0,0,2,1,0,2,0,1,1,1,1,1,1,1,1000,50,4,1,5,1,2048,1,8,1,128,2,5972992,True,129959
1,0,1,1,0,0,1,2,0,1,2,1,1,1,1,1,1,1000,2,2,2,5,25,2048,1,1,1,64,32,9223372036854775807,False,130929
1,1,1,1,0,0,2,1,1,2,0,1,1,1,1,1,1,1000,1,1,20,1,50,2048,1,1,1,64,32,9223372036854775807,False,131925
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,25,1,10,1,4,2048,1,64,1,1,32,941056,True,133056
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,93184,True,133932
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,135039
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,136092
1,0,1,0,0,1,2,0,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,137137
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,92160,True,138359
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,64,1,1,32,104448,True,139281
0,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,250,1,4,1,1,2048,1,128,1,1,16,161792,True,140185
1,0,1,0,0,2,1,0,2,1,0,1,1,1,1,1,1,1000,50,5,2,2,1,2048,1,32,1,16,4,977920,True,141266
1,0,1,0,1,2,1,0,1,0,2,1,1,1,1,1,1,1000,1,25,2,2,10,2048,1,1,1,2,1024,9223372036854775807,False,142342
1,1,0,0,1,1,2,0,1,0,2,1,1,1,1,1,1,1000,1,2,50,10,1,2048,1,512,1,2,2,1514496,True,143337
0,0,0,0,0,1,2,0,1,2,0,1,1,1,1,1,1,1000,1,20,10,5,1,2048,1,2,1,64,16,7202816,True,144657
1,0,1,0,0,0,2,1,0,2,1,1,1,1,1,1,1,1000,50,1,5,1,4,2048,1,128,1,1,16,396288,True,145732
