tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
128,1024,32,4,136.76031494140625,True,0
128,1024,64,2,137.3061065673828,True,10970
16,512,4,16,315.7268371582031,True,30570
512,512,4,32,61.52396774291992,True,36830
128,512,4,16,74.17855834960938,True,44303
512,512,2,16,60.21427154541016,True,52903
512,512,4,32,61.70828628540039,True,61177
512,256,4,8,32.80998229980469,True,65498
512,32,2,8,11.346943855285645,True,68159
8,128,1,64,567.9595336914062,True,103303
64,4,16,1,63.39686584472656,True,110742
32,1024,2,32,185.9307556152344,True,123284
1024,512,4,2,224.3143615722656,True,139518
256,32,16,4,20.12262344360352,True,143113
256,512,8,4,65.72953796386719,True,150968
256,1024,8,128,146.9839324951172,True,162312
512,32,2,8,11.383808135986328,True,166617
512,32,2,8,11.339776039123535,True,169128
512,32,2,8,11.395071983337402,True,171358
512,32,2,8,11.345919609069824,True,173907
512,32,2,8,11.369471549987791,True,177199
512,32,2,8,11.333632469177246,True,180904
512,32,4,4,11.35103988647461,True,183305
512,32,2,8,11.33568000793457,True,185328
512,32,2,8,11.340800285339355,True,187479
512,32,2,8,11.33465576171875,True,189890
512,32,2,4,17.334272384643555,True,192730
1024,64,1,8,29.17171287536621,True,196934
1024,1024,1024,1,127.08966064453124,True,208782
512,32,4,4,11.367424011230469,True,211657
512,32,1,8,17.432575225830078,True,215633
1024,32,2,8,8.759296417236328,True,219181
1024,32,2,8,8.754176139831543,True,222721
512,32,2,8,11.381759643554688,True,225802
512,64,2,8,17.42643165588379,True,230397
1024,16,4,2,8.741888046264648,True,233234
1024,16,4,2,8.744959831237793,True,236057
512,16,4,2,11.398143768310549,True,240068
1024,16,2,2,16.091136932373047,True,243691
1024,16,2,2,16.067583084106445,True,246892
1024,32,4,4,8.748031616210938,True,249232
1024,32,4,2,16.135168075561523,True,251999
512,16,2,2,17.327104568481445,True,256515
1024,16,4,2,8.69273567199707,True,259001
1024,64,4,2,29.236223220825195,True,263792
1024,16,4,2,8.742912292480469,True,266810
512,16,1,4,17.42950439453125,True,270899
1024,16,4,2,8.747008323669434,True,273793
256,256,16,2,34.897918701171875,True,280867
1024,16,8,2,5.744639873504639,True,285000
1024,16,4,2,8.741888046264648,True,288051
1024,16,8,2,5.742591857910156,True,290257
1024,8,4,1,8.742912292480469,True,293494
1024,16,8,2,5.746687889099121,True,296612
1024,2,8,2,4.108287811279297,True,299281
1024,4,8,2,4.083712100982666,True,302033
1024,8,8,2,4.435967922210693,True,304082
1024,4,8,2,4.083712100982666,True,306125
1024,2,8,2,4.110335826873779,True,308304
1024,4,4,2,4.425727844238281,True,310629
1024,4,4,2,4.426752090454102,True,313245
1024,4,8,2,4.083712100982666,True,315194
1024,4,4,2,4.427775859832764,True,317089
1024,4,4,2,4.399104118347168,True,319514
512,8,8,4,7.998464107513428,True,323629
1024,2,8,1,4.084735870361328,True,326014
1024,4,4,2,4.426752090454102,True,328210
1024,4,4,2,4.429823875427246,True,330950
512,4,16,2,8.170495986938477,True,333890
1024,2,8,2,4.109312057495117,True,336302
1024,4,8,2,4.083712100982666,True,339136
512,4,8,2,7.996416091918945,True,341813
1024,4,8,2,4.084735870361328,True,343844
512,4,4,2,7.957503795623779,True,346093
1024,2,8,1,4.084735870361328,True,347761
512,4,16,2,8.168448448181152,True,349729
512,4,1,2,11.276288032531738,True,352890
1024,4,8,2,4.083712100982666,True,354624
1024,2,8,1,4.083712100982666,True,356497
1024,8,8,4,4.084735870361328,True,359271
1024,2,1024,1,13.388799667358398,True,362906
2,4,2,1,1694.4107666015625,True,366643
128,2,2,1,31.59859275817871,True,371375
1024,64,16,4,9.43718433380127,True,373648
1024,4,2,2,5.655551910400391,True,375717
1024,2,4,1,4.427775859832764,True,377938
1024,4,8,2,4.082687854766846,True,380545
1024,4,8,2,4.082687854766846,True,383013
512,4,8,2,7.997439861297607,True,385957
1024,8,8,4,4.084735870361328,True,388435
1024,4,8,2,4.083712100982666,True,391964
1024,16,8,8,5.287936210632324,True,395076
1024,4,8,2,4.083712100982666,True,397358
1024,4,8,2,4.084735870361328,True,399477
1024,2,8,2,4.110335826873779,True,402364
512,4,16,2,8.171520233154297,True,405960
