tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
1024,256,2,64,30.495744705200195,True,0
16,256,1,128,315.6950988769531,True,18653
64,64,4,16,79.03437042236328,True,25002
1024,8,2,4,5.623807907104492,True,27468
16,512,2,128,369.8268127441406,True,49545
1024,32,4,1,29.18297576904297,True,52894
1024,128,32,8,16.84377670288086,True,55338
1,512,1,128,3497.818115234375,True,59824
16,2,16,2,257.6107482910156,True,75495
512,1024,4,1,891.2957153320312,True,77317
1024,32,512,2,11.93779182434082,True,79505
1024,4,128,4,7.957503795623779,True,81634
1024,64,2,4,29.14918327331543,True,85161
8,32,2,4,470.9611511230469,True,111866
16,512,2,512,778.5574340820312,True,113834
1024,512,2,4,223.60882568359372,True,127300
1024,16,2,16,4.572159767150879,True,129109
1024,16,2,4,8.683520317077637,True,131373
1024,32,2,8,8.685567855834961,True,133617
1024,8,2,4,5.625855922698975,True,135570
1024,16,2,16,4.572159767150879,True,137613
256,16,1,16,15.805439949035645,True,140303
1024,16,1,16,5.726208209991455,True,142630
1024,32,1,16,8.657919883728027,True,144945
1,32,1,32,3321.588623046875,True,149218
1024,256,2,32,30.930944442749023,True,152664
256,1024,16,32,126.49267578125,True,161359
256,4,256,2,29.204479217529297,True,164654
128,16,2,16,31.62009620666504,True,168304
1024,16,2,16,4.571135997772217,True,169940
1024,8,2,8,4.570112228393555,True,171850
1024,16,2,16,4.573184013366699,True,173699
1024,8,2,8,4.571135997772217,True,175886
128,8,2,8,31.61907196044922,True,179489
1024,512,2,512,59.96134567260742,True,185303
1024,4,128,4,7.957503795623779,True,187210
1024,32,2,4,15.98566436767578,True,189933
1024,16,2,8,5.627903938293457,True,191824
1024,16,2,8,5.627903938293457,True,193770
1024,4,64,4,6.172671794891357,True,196226
1024,4,4,2,4.415487766265869,True,198001
512,8,2,8,8.060928344726562,True,199917
1024,1024,2,8,228.44723510742188,True,213541
1024,8,2,8,4.573184013366699,True,215484
1024,4,4,2,4.415487766265869,True,217549
1024,128,4,128,19.111936569213867,True,220033
1024,128,4,2,56.985599517822266,True,224933
1024,4,4,2,4.415487766265869,True,226737
64,64,4,2,68.38579559326172,True,232587
1024,4,4,2,4.415487766265869,True,234227
1024,512,4,2,224.07373046875,True,247841
512,4,4,2,8.044544219970703,True,249857
1024,1024,4,2,446.244873046875,True,251339
512,8,4,2,8.671232223510742,True,253264
1024,8,128,1,5.084159851074219,True,255204
64,4,4,2,63.1572494506836,True,260363
1024,4,8,2,4.055039882659912,True,262263
1024,4,8,2,4.055039882659912,True,263972
1024,2,4,2,4.077568054199219,True,266113
1024,4,4,2,4.414463996887207,True,267836
1024,4,8,2,4.055039882659912,True,269578
256,2,2,1,15.777791976928713,True,272088
1024,4,4,2,4.413440227508545,True,273595
1024,4,8,2,4.055039882659912,True,275912
1024,4,8,2,4.055039882659912,True,277909
1024,4,8,2,4.055039882659912,True,279840
1024,4,32,2,5.304319858551025,True,281701
1024,4,8,2,4.055039882659912,True,283702
1024,16,8,16,5.794816017150879,True,285559
1024,16,8,2,5.699584007263184,True,287509
1024,512,8,2,115.33106994628906,True,295962
1024,256,8,16,31.070207595825195,True,299579
1024,2,8,2,4.09497594833374,True,301305
1024,1,16,1,4.0960001945495605,True,303361
1024,2,16,1,4.073472023010254,True,305042
1024,8,8,1,5.697535991668701,True,306773
8,256,1,256,661.4886474609375,True,308470
128,4,32,1,31.730688095092773,True,311701
1,64,1,2,3317.045166015625,True,315927
128,64,16,32,61.71238327026367,True,321132
1024,32,16,2,5.691391944885254,True,323124
1024,8,8,2,4.411392211914063,True,324875
1024,512,8,2,115.631103515625,True,332755
128,4,8,2,32.20582580566406,True,336369
1024,4,1024,1,13.22598361968994,True,338573
1024,2,8,2,4.09497594833374,True,340369
1024,4,8,2,4.056064128875732,True,342047
1024,4,4,2,4.415487766265869,True,344038
1024,2,8,1,4.055039882659912,True,346485
1024,256,1,256,31.81875228881836,True,350181
1024,4,1,2,8.656895637512207,True,352305
1024,4,8,2,4.056064128875732,True,354270
1024,512,1024,1,63.67846298217773,True,359718
1024,256,2,64,30.83673667907715,True,363151
32,256,8,32,185.1709442138672,True,374567
512,16,32,16,15.740927696228027,True,377199
512,128,16,2,17.472511291503906,True,379675
1024,2,16,1,4.073472023010254,True,381306
1024,4,8,2,4.056064128875732,True,383413
1024,4,8,2,4.055039882659912,True,385624
1024,8,8,2,4.411392211914063,True,387532
1024,256,8,16,31.099903106689453,True,390692
1024,4,8,2,4.056064128875732,True,392243
512,4,8,2,8.064000129699707,True,394205
1024,8,1024,1,13.094911575317385,True,396500
1024,4,8,2,4.055039882659912,True,398490
1024,2,8,2,4.09497594833374,True,400037
1024,2,4,1,4.414463996887207,True,402264
1024,32,1024,1,12.905471801757812,True,404898
16,4,8,2,252.45184326171875,True,419780
512,128,8,128,25.060352325439453,True,422939
16,4,8,2,252.45286560058597,True,437905
1024,512,64,4,60.76211166381836,True,442575
1024,128,4,32,16.744447708129883,True,444942
128,32,8,8,39.8213119506836,True,448748
512,64,2,1,113.74797058105467,True,456755
1024,2,1024,1,13.34272003173828,True,459211
