A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,0,1,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,1,1,5,4,50,2048,1,8,1,128,2,13824000,True,1181
1,0,0,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,25,8,1,1,5,2048,1,2048,1,1,1,3223552,True,2413
0,1,1,0,0,1,0,2,1,2,0,1,1,1,1,1,1,1000,500,1,2,1,1,2048,1,2048,1,1,1,281600,True,4100
0,1,0,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,250,2,2,1,1,2048,1,2048,1,1,1,227328,True,5690
0,1,1,0,1,2,1,0,1,0,2,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,1024,1,1,2,259072,True,6912
0,1,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,1000,5,1,4,25,2,2048,1,2,1,2,512,7951360,True,8709
1,1,0,0,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,1,500,2,1,1,2048,1,4,1,4,128,61795328,True,10784
0,1,0,0,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,125,8,1,1,1,2048,1,32,1,32,2,754688,True,11795
0,0,1,1,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,25,5,4,2,1,2048,1,4,1,128,4,1182720,True,13239
0,0,1,1,0,2,1,0,2,1,0,1,1,1,1,1,1,1000,200,1,5,1,1,2048,1,1,1,1024,2,301056,True,14434
1,1,1,0,1,1,0,2,0,1,2,1,1,1,1,1,1,1000,5,25,8,1,1,2048,1,8,1,32,8,5360640,True,16535
0,1,0,0,0,1,2,0,0,1,2,1,1,1,1,1,1,1000,4,5,25,2,1,2048,1,16,1,128,1,1067008,True,17568
1,1,0,1,1,2,1,0,1,0,2,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,32,1,2,32,171008,True,19902
0,0,0,0,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,1,1,256,8,132096,True,21245
0,0,0,0,0,1,2,0,0,2,1,1,1,1,1,1,1,1000,200,5,1,1,1,2048,1,32,1,64,1,501760,True,22526
0,1,0,1,1,1,0,2,1,0,2,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,1,1,1024,2,98304,True,23767
0,1,1,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,200,1,1,1,5,2048,1,16,1,16,8,1502208,True,25181
0,1,0,0,1,0,2,1,0,1,2,1,1,1,1,1,1,1000,25,5,2,4,1,2048,1,128,1,4,4,1746944,True,26620
0,1,0,0,1,1,0,2,1,0,2,1,1,1,1,1,1,1000,100,5,1,1,2,2048,1,2,1,16,64,1585152,True,28405
