tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
64,256,1,8,138.01266479492188,True,0
128,1024,1,256,133.2131805419922,True,9545
32,256,8,128,392.8862609863281,True,32540
512,8,2,2,11.32953643798828,True,34764
512,2,512,2,23.983104705810547,True,38608
256,1,1,1,15.815679550170898,True,41334
64,32,4,2,63.04665756225586,True,47243
32,32,8,2,126.17523193359376,True,56174
256,32,64,16,50.24051284790039,True,61108
512,16,4,16,10.23078441619873,True,63421
128,16,1,4,34.383872985839844,True,67231
16,64,2,2,254.08204650878903,True,82811
8,32,4,2,466.872314453125,True,84564
8,2,4,2,468.3356018066406,True,85886
1024,2,64,2,5.385216236114502,True,88111
512,1024,8,1,447.4316711425781,True,89410
16,1024,8,16,315.8466491699219,True,108409
256,32,8,1,22.47475242614746,True,112175
128,64,8,4,31.521791458129883,True,115875
1024,1024,8,1,446.7312622070313,True,117388
512,1024,4,16,120.18892669677734,True,126359
32,64,8,64,240.9205780029297,True,141458
16,128,1,32,252.400634765625,True,156856
256,4,256,2,29.16044807434082,True,160157
128,512,8,2,127.47673797607422,True,169226
32,1024,2,8,276.4482421875,True,186417
64,2,16,2,64.52633666992188,True,191914
2,512,2,256,3243.924560546875,True,196190
512,64,32,32,25.077760696411133,True,199220
16,64,1,8,254.97804260253903,True,214913
64,16,64,8,121.44127655029295,True,223750
512,512,32,4,61.859840393066406,True,229607
64,512,2,128,117.7518081665039,True,238097
1024,1024,64,16,122.13760375976562,True,246851
64,32,8,4,63.08966445922852,True,252741
64,8,16,1,63.15008163452149,True,258038
128,256,4,128,60.1006088256836,True,263141
512,16,256,4,23.90425682067871,True,266613
32,128,32,16,240.49868774414065,True,281734
512,1024,8,2,229.28076171875,True,295386
512,32,64,2,10.134528160095217,True,297633
4,4,2,4,877.0293579101562,True,299438
128,128,128,8,98.55999755859376,True,306819
512,8,16,4,10.523648262023926,True,308834
2,128,2,32,1824.5611572265625,True,311895
256,2,32,1,16.250879287719727,True,314727
512,32,2,2,31.945728302001957,True,318413
32,256,2,1,509.12255859375,True,319992
1024,128,16,2,16.236543655395508,True,322370
16,64,4,1,253.84243774414065,True,337848
32,1024,2,16,179.06790161132812,True,349547
64,128,2,2,137.9041290283203,True,359466
1024,1024,16,32,117.3534698486328,True,368192
1024,32,16,32,7.858176231384277,True,370624
128,64,8,16,39.97183990478516,True,374999
2,256,2,128,2251.843505859375,True,378365
16,1024,4,32,315.8200378417969,True,397153
64,1024,64,2,151.46290588378906,True,407521
1024,1024,256,4,123.54150390625,True,415933
512,16,64,16,25.30508804321289,True,419443
1024,16,2,2,15.995903968811035,True,422591
1024,2,2,2,4.574207782745361,True,425084
1024,1024,2,16,118.51058959960938,True,433665
128,16,16,8,41.70240020751953,True,437753
1024,128,512,2,23.9738883972168,True,441220
8,256,1,64,561.517578125,True,442766
1024,64,32,2,9.32249641418457,True,444803
64,1024,4,1,908.4876708984376,True,446923
128,32,16,16,47.656959533691406,True,452329
16,128,8,16,315.76678466796875,True,470614
2,1024,2,256,3248.9501953125,True,475095
512,128,512,2,24.000511169433597,True,478367
512,16,1,8,11.21894359588623,True,480732
4,16,2,8,876.9177856445312,True,482591
16,8,16,8,333.32940673828125,True,502611
128,1024,2,1,1786.1048583984375,True,505294
32,64,1,64,158.0113983154297,True,516281
2,128,2,2,1687.468017578125,True,518840
2,2,1,1,1688.88525390625,True,521434
64,1024,4,256,196.23936462402344,True,534146
128,8,32,4,42.06592178344727,True,538651
512,512,2,512,71.86227416992188,True,545197
256,1,4,1,15.93344020843506,True,548944
128,512,2,16,69.9494400024414,True,555144
1024,512,2,512,59.9183349609375,True,561146
256,64,128,2,23.27552032470703,True,564980
4,32,4,4,875.8640747070312,True,567146
2,512,1,128,1826.001953125,True,570166
128,64,2,2,69.00838470458984,True,575773
8,256,4,4,469.001220703125,True,577115
32,256,2,64,157.98681640625,True,588117
1024,512,512,2,62.61555099487305,True,594219
1024,64,16,2,8.715264320373535,True,596366
256,1024,1,1,3552.067626953125,True,601023
64,1024,4,1,908.8890991210938,True,602971
4,256,1,4,872.8023071289062,True,605099
256,4,256,2,29.16659164428711,True,608421
32,256,4,64,185.98912048339844,True,620304
1024,128,16,64,24.29849624633789,True,623691
64,4,32,2,80.90521240234375,True,631149
1024,256,1,4,223.46853637695312,True,645436
64,2,16,1,64.46080017089844,True,651184
16,128,2,128,370.91021728515625,True,673531
512,512,8,4,60.507137298583984,True,679226
256,512,128,1,69.12716674804688,True,685239
16,128,16,1,255.8719940185547,True,701282
64,64,2,1,137.96864318847656,True,710487
1024,64,32,16,13.392895698547363,True,713391
256,2,64,2,21.179391860961918,True,716014
4,1024,2,2,1395.504150390625,True,718436
512,2,512,1,14.78451156616211,True,721363
4,256,2,1,1046.5965576171875,True,723454
64,32,32,32,200.67840576171875,True,736977
128,128,16,1,45.044734954833984,True,741819
16,2,8,2,252.44671630859372,True,757641
128,512,1,4,454.4378967285156,True,759231
8,16,1,2,466.36236572265625,True,760698
128,256,32,8,58.95987319946289,True,765658
1024,512,1,32,59.13804626464844,True,770802
512,128,64,1,18.502656936645508,True,774007
512,8,8,4,7.964672088623047,True,776625
16,8,4,1,252.3883514404297,True,792116
512,256,256,1,33.728511810302734,True,796498
256,512,8,4,65.18476867675781,True,802178
256,2,8,2,16.274431228637695,True,805055
2,128,1,1,1679.1746826171875,True,807689
8,128,8,8,561.849365234375,True,809192
2,32,1,1,1687.4556884765625,True,812021
256,32,128,2,23.39020729064941,True,815055
64,16,2,1,68.53119659423828,True,821311
256,4,32,2,21.007360458374023,True,824553
1024,128,8,8,16.881664276123047,True,827468
16,8,8,8,317.1625061035156,True,846646
8,32,4,4,467.48773193359375,True,848337
1024,512,8,4,59.92959976196289,True,854273
512,512,16,2,60.97919845581055,True,859553
16,128,16,2,252.43341064453125,True,875330
128,128,4,2,69.00428771972656,True,881123
512,512,16,1,115.69561767578124,True,889847
16,64,8,8,315.6869201660156,True,908829
8,1024,8,4,468.1584777832031,True,910378
128,4,2,4,31.62828826904297,True,913779
128,512,16,32,106.09049224853516,True,922252
64,64,8,1,68.4922866821289,True,927894
256,256,32,4,37.25414276123047,True,931693
128,128,128,2,46.50291061401367,True,936029
512,1024,2,128,118.3600616455078,True,945231
1024,2,1024,1,13.336576461791992,True,947866
16,128,1,4,255.84127807617188,True,964161
64,256,32,1,64.65023803710938,True,970393
256,1,16,1,16.299007415771484,True,972800
512,128,2,4,58.29529571533203,True,977916
16,512,1,32,254.6821136474609,True,994012
512,16,64,1,10.116095542907717,True,996237
512,512,8,8,61.71238327026367,True,1001967
1024,1024,8,16,119.52025604248048,True,1011169
1024,32,1,16,8.665087699890137,True,1013167
128,64,128,2,46.58278274536133,True,1018524
128,512,4,256,98.25382232666016,True,1025790
256,512,8,32,67.31468963623047,True,1032275
64,32,1,2,89.41158294677734,True,1039555
512,32,512,2,23.85919952392578,True,1042438
8,32,8,16,563.2911376953125,True,1044089
64,128,1,8,89.42694091796875,True,1051243
128,512,64,16,98.32857513427734,True,1059328
512,256,8,1,113.8687973022461,True,1067517
1024,256,2,128,31.906816482543945,True,1071196
64,64,8,16,79.91500854492188,True,1077717
512,32,128,4,15.15724754333496,True,1080344
256,128,1,128,24.840192794799805,True,1084025
256,64,4,8,17.253376007080078,True,1086574
64,32,32,4,80.89292907714844,True,1093736
256,256,2,128,42.64243316650391,True,1098371
1,32,1,1,3316.883544921875,True,1103066
512,512,8,4,60.14771270751953,True,1108904
1024,32,32,2,5.93612813949585,True,1110757
64,128,16,16,93.27922821044922,True,1117979
1024,32,1,16,8.664064407348633,True,1120117
8,4,8,2,468.411376953125,True,1121463
128,256,32,8,58.9486083984375,True,1126757
1024,512,8,1,224.06451416015625,True,1140949
1,64,1,4,3317.455810546875,True,1145640
128,64,16,4,39.73427200317383,True,1149903
1024,1024,1,32,117.97299194335938,True,1158875
1024,128,4,128,19.06790351867676,True,1161589
64,1,64,1,84.37862396240234,True,1168252
32,64,4,32,158.51519775390625,True,1178971
256,256,32,4,37.24492645263672,True,1183081
2,4,1,4,1689.0203857421875,True,1185695
256,4,128,4,31.5545597076416,True,1189682
16,512,2,128,370.4299621582031,True,1211453
512,512,256,2,63.82796859741211,True,1216892
512,64,32,8,14.823424339294434,True,1219832
512,512,32,2,62.423038482666016,True,1225794
8,64,4,1,468.7820739746094,True,1227127
32,1024,1,32,178.4637451171875,True,1238724
2,2,2,1,1689.01220703125,True,1241878
512,512,8,32,64.63897705078125,True,1247359
16,16,4,4,252.400634765625,True,1263018
64,128,32,2,80.47309112548828,True,1269147
128,128,64,1,41.00300979614258,True,1273736
64,32,1,16,63.09171295166016,True,1279590
1024,1024,1,16,226.3500823974609,True,1293509
8,512,4,4,467.99462890625,True,1294963
256,256,4,32,37.04012680053711,True,1299331
8,64,8,16,563.25634765625,True,1300823
256,256,4,64,42.80729675292969,True,1305294
8,1024,1,256,659.4180908203125,True,1307199
512,2,1,2,9.073663711547852,True,1309158
1024,256,4,4,57.923583984375,True,1314313
16,64,4,32,315.90093994140625,True,1332746
256,1024,4,256,145.0557403564453,True,1343053
8,4,2,2,467.4457702636719,True,1344557
32,8,1,4,126.1875228881836,True,1353747
2,512,2,512,6069.37109375,True,1360723
1024,256,64,4,32.19968032836914,True,1364849
64,256,4,1,254.5346527099609,True,1380588
128,64,32,1,31.671295166015625,True,1384465
16,2,4,2,252.4508209228516,True,1399803
128,512,2,128,85.2643814086914,True,1406356
512,512,32,4,62.08921432495117,True,1412514
256,128,4,1,116.35814666748048,True,1421511
512,32,2,2,31.93446350097656,True,1425583
512,128,2,2,113.8329620361328,True,1433245
64,64,4,32,80.31231689453125,True,1440510
64,32,16,4,79.88735961914062,True,1447131
256,8,16,8,21.186559677124023,True,1450224
256,1024,8,128,145.73464965820312,True,1459951
32,128,8,4,126.2008285522461,True,1468768
64,64,2,8,63.06099319458008,True,1473639
512,32,8,8,10.087424278259276,True,1475703
128,1024,4,32,137.09210205078125,True,1484781
256,128,1,8,63.68563079833984,True,1490918
512,64,1,8,31.910911560058597,True,1494963
512,64,8,1,31.96928024291992,True,1498706
1024,128,512,2,23.972864151000977,True,1501312
1,32,1,8,3318.279052734375,True,1505622
512,1024,4,4,229.2183074951172,True,1519970
1024,2,512,2,11.994112014770508,True,1522551
512,32,2,4,17.328128814697266,True,1525154
256,16,256,2,28.35353660583496,True,1528226
2,16,1,8,1688.8607177734375,True,1530783
64,32,32,1,63.1992301940918,True,1536519
32,512,2,4,276.3243408203125,True,1553163
256,128,32,16,30.204927444458008,True,1556968
64,16,8,1,63.07020950317383,True,1562295
4,1024,4,8,877.7932739257812,True,1564021
8,512,2,8,467.852294921875,True,1565919
32,4,16,4,166.36416625976562,True,1576801
8,1024,4,4,540.4722900390625,True,1578649
8,1024,2,32,561.4295043945312,True,1580221
1024,128,8,8,16.882688522338867,True,1583216
4,512,2,512,3036.8818359375,True,1587224
256,1,64,1,21.13536071777344,True,1589790
4,1024,1,256,1192.099853515625,True,1592167
512,4,128,2,12.191743850708008,True,1594508
64,128,4,128,120.76338958740234,True,1602667
1024,32,2,32,6.281216144561768,True,1604387
512,512,256,2,63.81158447265625,True,1609746
512,128,1,128,18.69209671020508,True,1612557
256,1024,8,1,449.5380554199219,True,1614002
512,2,64,2,10.674176216125488,True,1616721
256,1024,32,8,130.0254669189453,True,1625384
32,512,32,16,240.29901123046875,True,1640163
16,512,8,32,370.7310180664063,True,1661511
32,1024,1,8,509.0211791992188,True,1663211
8,512,2,4,540.3545532226562,True,1664657
32,64,32,1,126.35238647460938,True,1673119
512,16,4,16,10.22976016998291,True,1675505
32,1,4,1,126.22745513916016,True,1683965
2,8,2,4,1688.99072265625,True,1686680
1024,1024,32,16,117.62995147705078,True,1695324
128,512,32,16,105.35526275634766,True,1702935
4,64,1,2,877.4185180664062,True,1704820
64,1024,4,1,908.3760375976562,True,1706710
1024,256,128,1,41.95225524902344,True,1710581
1024,4,8,4,4.091904163360596,True,1712413
1,32,1,1,3316.822998046875,True,1716888
16,1,16,1,257.5472717285156,True,1732714
256,256,32,32,49.2410888671875,True,1737455
128,128,16,8,39.90323257446289,True,1742187
1024,2,8,1,4.056064128875732,True,1743919
16,512,8,2,256.6225891113281,True,1759190
64,128,64,16,196.8844757080078,True,1771241
128,128,2,4,68.9981460571289,True,1777498
8,2,2,1,467.4908142089844,True,1778846
128,512,4,2,232.5094451904297,True,1793048
8,256,1,2,703.3333740234375,True,1794907
8,512,2,8,467.9126892089844,True,1796281
128,64,2,16,31.542272567749023,True,1799675
512,256,64,4,33.682430267333984,True,1803262
512,1,128,1,10.613759994506836,True,1806053
2,32,2,4,1688.122314453125,True,1808722
16,64,1,64,315.7708740234375,True,1827084
128,16,32,4,40.780799865722656,True,1831008
256,512,4,16,67.92396545410156,True,1836727
16,1,16,1,257.544189453125,True,1852322
16,128,1,2,356.6161804199219,True,1872744
8,32,8,8,562.820068359375,True,1874370
256,512,64,1,68.82713317871094,True,1880051
16,512,4,128,471.02874755859375,True,1881462
256,8,64,4,24.199167251586918,True,1884779
1024,1024,128,8,122.31884765625,True,1893120
1024,16,64,8,7.826432228088379,True,1894974
1024,16,8,16,5.783552169799805,True,1896955
32,128,32,4,161.48684692382812,True,1907173
512,16,128,4,15.309823989868164,True,1910179
16,1024,1,16,357.3882751464844,True,1930744
128,1024,8,64,154.51852416992188,True,1941373
128,4,4,4,31.765504837036133,True,1944932
512,1024,1,32,119.37996673583984,True,1953178
64,32,8,16,80.22425842285156,True,1959290
4,512,2,32,980.495361328125,True,1961250
