tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
16,8,4,4,252.41395568847656,True,0
32,512,32,8,187.8302764892578,True,11303
64,8,1,1,68.30694580078125,True,16457
32,64,1,64,158.17625427246094,True,26390
256,64,8,2,22.44710350036621,True,29120
1024,8,32,1,3.9874560832977295,True,31331
512,256,256,1,33.735679626464844,True,34432
16,64,4,8,252.3760681152344,True,48975
4,512,2,16,874.630126953125,True,50957
32,512,1,1,1816.1162109375,True,53682
256,64,4,2,34.528255462646484,True,57139
128,64,4,1,68.9776611328125,True,62643
512,512,16,4,62.29811096191406,True,67380
512,256,16,2,32.626686096191406,True,70571
4,512,4,256,3036.9453125,True,74857
4,1024,4,64,1192.689697265625,True,76945
4,512,4,8,874.7734985351562,True,79053
128,256,2,4,127.2401885986328,True,87432
256,256,2,1,449.2113952636719,True,88789
64,32,1,32,63.11321640014648,True,93821
32,32,4,32,166.0948486328125,True,103906
32,16,16,16,190.27456665039065,True,115125
8,16,1,8,467.999755859375,True,116570
16,1024,8,1,553.49658203125,True,118048
8,256,4,8,466.398193359375,True,119430
256,512,8,4,65.55545806884766,True,124364
512,1024,4,1,891.64697265625,True,126228
256,16,32,16,31.329280853271484,True,129194
2,8,1,4,1689.0675048828125,True,132057
512,32,1,4,31.885311126708984,True,135449
128,128,128,2,46.425086975097656,True,139379
8,4,4,4,468.6141357421875,True,140814
1024,2,1,2,5.724160194396973,True,142677
256,128,32,2,23.351295471191406,True,145386
16,1024,8,1,553.4033813476562,True,146922
16,32,8,4,252.4200897216797,True,161872
64,4,16,2,64.40038299560547,True,166766
256,256,2,32,36.87936019897461,True,170294
128,2,1,2,31.57401657104492,True,173209
1024,64,2,32,9.266176223754885,True,175047
16,128,1,16,254.9370880126953,True,189785
4,256,1,256,1193.4443359375,True,192009
64,512,32,32,196.64486694335935,True,203971
2,1024,2,128,2248.797119140625,True,207192
1024,256,16,16,32.075775146484375,True,210564
4,256,4,128,1675.025390625,True,213145
4,64,2,32,983.4424438476562,True,215124
128,512,64,8,104.8279037475586,True,222002
1024,256,1,128,30.561279296875,True,225490
64,128,2,8,68.41753387451172,True,230805
64,64,8,2,63.01900863647461,True,235773
512,64,64,8,15.08556842803955,True,238121
1024,256,64,2,31.275007247924805,True,241358
512,2,512,1,14.754816055297852,True,243480
16,64,8,1,255.6600341796875,True,258177
512,16,64,8,15.599616050720217,True,260474
2,512,2,8,1687.3165283203125,True,263220
128,64,8,1,44.79692840576172,True,267021
128,32,8,1,34.22003173828125,True,270247
8,128,8,2,466.2958068847656,True,271989
32,2,4,1,126.27967834472656,True,280318
64,512,1,512,119.1577606201172,True,287996
256,512,16,32,77.72160339355469,True,293461
16,128,1,1,553.5405883789062,True,294984
4,256,2,16,875.1104125976562,True,296991
128,64,1,16,34.32447814941406,True,300359
256,4,2,2,15.778816223144531,True,302540
256,256,16,32,53.3647346496582,True,306679
64,16,8,8,82.92864227294922,True,312581
1024,256,32,4,31.094783782958984,True,315635
32,8,8,1,126.18240356445312,True,323664
1024,512,32,8,60.39244842529297,True,328276
64,4,32,2,83.82975769042969,True,334122
2,1024,1,32,1687.394287109375,True,336817
512,32,16,1,11.291647911071776,True,338760
8,256,2,128,661.4671630859375,True,340295
16,512,16,2,253.8434600830078,True,355042
1024,1024,32,4,121.01324462890624,True,362959
64,1024,1,64,149.4528045654297,True,372178
256,64,64,8,30.17728042602539,True,375264
128,64,16,8,39.94009780883789,True,378818
512,256,16,4,34.09920120239258,True,382080
256,256,16,64,49.24211120605469,True,386186
1024,64,4,2,29.18297576904297,True,389125
128,256,64,16,98.28659057617188,True,395888
32,128,16,2,126.21311950683594,True,403992
128,512,8,128,98.28659057617188,True,410636
16,128,4,16,315.6438903808594,True,428574
64,64,4,4,63.01696014404297,True,433284
128,1024,8,4,132.28440856933594,True,441706
128,2,32,1,32.37887954711914,True,444964
16,8,8,4,252.4508209228516,True,459681
64,32,2,32,80.27954864501953,True,465363
32,8,4,8,128.67788696289062,True,473620
16,256,2,32,315.5916748046875,True,491510
8,256,2,64,563.0894165039062,True,493001
1024,16,64,16,12.69760036468506,True,495063
32,512,4,1,508.7262573242188,True,496517
32,512,4,128,237.7328643798828,True,510726
64,2,1,1,63.10195159912109,True,515424
256,256,256,4,47.63545608520508,True,519337
64,4,4,1,63.078399658203125,True,524237
16,8,2,2,252.3750457763672,True,538919
2,128,2,128,2260.94482421875,True,542043
4,256,4,1,871.7793579101562,True,543900
4,256,4,2,877.4287109375,True,545654
256,256,8,64,53.09849548339844,True,550117
512,32,1,32,9.069567680358888,True,551910
256,64,32,16,30.92787170410156,True,554938
64,1024,2,128,170.37925720214844,True,565619
64,2,16,2,64.4853744506836,True,570731
32,128,4,2,136.4111328125,True,579584
1024,8,1024,1,13.091839790344238,True,581980
256,256,64,1,37.16812896728516,True,585332
32,256,8,128,392.848388671875,True,607402
128,64,16,2,31.53715133666992,True,610443
64,32,8,16,83.10066986083984,True,616291
1024,512,16,1,115.93113708496094,True,624201
512,512,4,256,72.2892837524414,True,629675
16,256,2,2,356.8721923828125,True,649805
512,128,16,2,17.325056076049805,True,652273
8,32,4,4,468.0007629394531,True,653683
128,64,128,2,46.58073425292969,True,657472
16,4,16,4,333.0908203125,True,676220
8,512,8,64,881.6640014648438,True,678060
1024,1024,8,2,230.4532470703125,True,691610
128,8,1,4,31.485952377319336,True,694913
512,1,128,1,10.6178560256958,True,696921
32,1024,16,2,178.60198974609375,True,707955
4,4,1,2,876.3545532226562,True,709844
2,512,2,128,2250.7080078125,True,713011
128,64,32,8,46.86848068237305,True,717270
64,1024,4,256,195.8174743652344,True,729077
1024,32,4,32,6.498303890228272,True,730969
1024,8,128,4,7.863296031951904,True,732955
64,1024,16,4,151.03897094726562,True,742252
2,1024,2,32,1823.39990234375,True,745144
512,512,4,64,64.59494018554688,True,750342
512,1024,16,8,122.7110366821289,True,758078
1024,2,512,2,11.990015983581545,True,760525
512,64,256,2,14.039039611816406,True,762709
256,512,8,4,66.32550048828125,True,767962
16,1,8,1,252.4569549560547,True,782651
1,128,1,2,3316.388916015625,True,786897
128,32,16,1,31.532032012939453,True,790011
8,1024,4,8,467.5512390136719,True,791507
64,1024,1,16,257.7817687988281,True,806833
8,1024,2,128,658.7955322265625,True,808381
32,128,4,128,245.3729248046875,True,822785
1024,16,2,16,4.572159767150879,True,824447
1024,128,4,4,29.57414436340332,True,827479
256,512,64,1,69.4302749633789,True,832745
128,256,2,32,46.461952209472656,True,836550
128,32,8,32,47.93753433227539,True,840851
256,32,8,16,20.89574432373047,True,843492
2,1024,1,1,4280.44677734375,True,848921
32,1024,4,4,276.3212890625,True,864836
8,32,1,32,467.9813232421875,True,866296
1024,1024,8,4,120.0926742553711,True,874223
64,1024,16,1,258.634765625,True,889360
32,1024,1,1,3589.653564453125,True,893925
1024,64,1,4,56.852481842041016,True,898400
128,1024,8,64,155.73606872558594,True,908275
1024,64,512,1,12.905471801757812,True,910231
128,1024,4,4,238.308349609375,True,924402
8,512,8,8,561.1448364257812,True,925880
1,1024,1,1024,2147483648.0,False,936419
256,512,128,4,77.91820526123047,True,941998
256,32,64,4,23.441408157348636,True,944522
64,128,16,8,79.3733139038086,True,950158
16,32,4,2,252.38015747070312,True,964841
256,32,16,32,31.297536849975582,True,968077
128,8,16,2,32.262142181396484,True,971340
64,16,1,2,68.30899047851562,True,976680
1024,512,64,4,60.76927947998047,True,981548
16,8,2,4,252.4241943359375,True,996252
256,512,8,128,97.53292846679688,True,1002732
512,1024,1,8,446.64013671875,True,1004187
32,128,16,32,240.19046020507807,True,1018206
128,32,2,2,44.78771209716797,True,1022064
32,256,4,2,177.9456024169922,True,1032703
1024,16,2,8,5.62278413772583,True,1034409
256,2,32,1,16.251903533935547,True,1036977
512,32,8,8,10.384384155273438,True,1038914
128,8,2,1,34.29068756103516,True,1042203
256,8,64,8,31.32313537597656,True,1045267
32,512,32,8,187.8384704589844,True,1056471
256,32,2,16,15.778816223144531,True,1058851
8,2,8,1,468.5916137695313,True,1060496
512,64,1,64,12.444671630859377,True,1062508
1024,512,4,64,59.91731262207031,True,1067143
16,1024,16,1,357.22955322265625,True,1087120
64,1024,8,64,211.2348175048828,True,1099879
32,32,32,8,188.30950927734372,True,1111182
64,256,4,1,254.3585205078125,True,1126182
32,512,8,128,391.952392578125,True,1148140
32,128,2,1,276.30694580078125,True,1164110
4,8,1,2,876.353515625,True,1166066
16,128,2,2,270.5264587402344,True,1181583
16,64,4,8,252.37811279296875,True,1196220
1,2,1,1,3318.908935546875,True,1200485
64,4,8,2,64.36966705322266,True,1205434
32,1024,4,32,182.3488006591797,True,1216678
512,512,1,32,60.95564651489258,True,1221616
32,4,32,4,168.27186584472656,True,1231842
2,128,1,16,1688.5452880859375,True,1234574
32,128,8,2,126.24384307861328,True,1242504
512,1,256,1,11.901951789855955,True,1244658
8,512,4,256,1521.859619140625,True,1247250
2,4,1,1,1688.54736328125,True,1250011
512,64,16,16,14.502911567687988,True,1252097
256,64,64,2,20.24959945678711,True,1254535
8,1024,2,32,561.090576171875,True,1256008
128,16,64,2,40.56883239746094,True,1259502
128,128,8,4,34.22412872314453,True,1262939
1,32,1,1,3316.88232421875,True,1267252
64,2,32,2,83.99462127685547,True,1272949
1024,128,16,64,24.195072174072266,True,1276052
16,256,8,2,255.1480255126953,True,1290854
64,1024,1,1024,195.7867584228516,True,1302775
64,16,32,2,80.83763122558594,True,1308864
512,256,1,128,33.76435089111328,True,1311923
32,1024,1,2,1816.122314453125,True,1314726
32,32,32,1,126.32268524169922,True,1322709
2,512,1,128,1826.5845947265625,True,1325535
256,8,32,8,24.34969520568848,True,1328466
32,512,16,8,158.22540283203125,True,1338035
16,16,4,2,252.3770904541016,True,1352857
128,16,1,2,45.01811218261719,True,1357123
4,32,4,4,876.3873291015625,True,1359053
1024,1024,128,1,199.83973693847656,True,1371717
256,512,1,64,68.00588989257812,True,1376926
512,256,4,256,48.12492752075195,True,1380823
512,64,64,2,11.461631774902344,True,1382933
256,8,1,1,34.54975891113281,True,1386478
16,32,4,32,318.45068359375,True,1405060
256,16,8,16,21.126144409179688,True,1407577
4,64,1,4,874.6762084960938,True,1409424
512,32,32,2,10.12224006652832,True,1411314
32,32,2,8,126.17625427246094,True,1419509
1024,1024,256,1,196.88345336914065,True,1431375
64,1024,8,32,171.46981811523438,True,1441943
64,4,64,1,81.14073944091797,True,1447800
512,1024,8,1,447.0456237792969,True,1449204
64,256,2,1,464.5294189453125,True,1450632
256,1024,8,128,146.587646484375,True,1460154
512,8,32,4,10.585087776184082,True,1462118
16,2,4,1,252.41497802734372,True,1476908
128,32,1,2,69.00531005859375,True,1481876
64,32,16,32,123.93164825439452,True,1490180
2,1024,2,256,3244.70068359375,True,1494362
64,128,1,4,137.93075561523438,True,1503196
8,32,8,1,467.0208129882813,True,1504640
1024,2,32,2,5.354496002197266,True,1506314
4,16,2,2,876.4170532226562,True,1508080
8,512,2,2,701.6734619140625,True,1509698
16,8,4,1,252.3770904541016,True,1524267
64,8,64,2,81.22879791259766,True,1530229
128,8,2,1,34.312191009521484,True,1533493
1024,512,128,8,61.05292892456055,True,1538170
2,512,1,2,2050.91015625,True,1541195
512,1024,16,2,120.35481262207033,True,1549206
64,64,4,2,68.41139221191406,True,1554160
32,1024,32,16,242.1360626220703,True,1568172
512,32,4,32,11.333632469177246,True,1570263
1,128,1,8,3318.0517578125,True,1574530
128,8,16,1,31.57708740234375,True,1577518
128,16,4,16,41.450496673583984,True,1581355
64,128,2,64,79.39584350585938,True,1587048
256,128,4,128,30.665727615356445,True,1590223
128,1024,2,2,897.7664184570312,True,1592019
128,2,8,1,32.20377731323242,True,1595274
8,256,2,1,702.1168823242188,True,1596891
128,1,32,1,32.42496109008789,True,1600237
1024,16,512,2,11.941887855529783,True,1602227
64,512,1,2,908.1077880859376,True,1604034
4,128,4,128,1683.7386474609375,True,1606649
64,512,8,8,93.00889587402344,True,1612806
1024,512,4,8,59.89068984985352,True,1617872
4,1024,1,32,877.5946044921875,True,1619686
128,128,4,4,44.77030563354492,True,1623384
256,256,128,1,37.80607986450195,True,1626819
256,64,32,32,50.06131362915039,True,1630796
32,32,2,1,136.84019470214844,True,1639810
16,1024,8,8,316.9372253417969,True,1657743
2,1024,2,1,2772.8076171875,True,1661475
128,256,16,16,59.251712799072266,True,1666124
64,512,16,16,117.57977294921876,True,1673927
512,4,1,2,11.192319869995115,True,1675810
8,128,4,2,468.7390747070313,True,1677286
1,8,1,2,3318.602783203125,True,1681501
1024,1024,4,32,119.75987243652344,True,1689256
8,512,1,256,661.42822265625,True,1691009
256,32,4,32,20.760576248168945,True,1693470
128,1,4,1,32.21811294555664,True,1696536
512,64,2,64,12.872703552246094,True,1698658
128,128,4,128,61.32940673828125,True,1703330
256,8,16,4,20.927488327026367,True,1705952
16,32,16,16,375.1864318847656,True,1726967
256,256,32,1,35.03718566894531,True,1730372
8,8,8,1,468.01611328125,True,1731864
256,256,1,256,42.05363082885742,True,1735564
128,256,32,4,45.25772857666016,True,1739730
512,256,32,16,38.56486511230469,True,1743204
1024,256,2,32,30.99033546447754,True,1746497
32,16,1,2,126.18240356445312,True,1754972
512,512,2,4,224.8089599609375,True,1768552
1024,64,8,32,10.72537612915039,True,1770485
512,1024,256,4,125.11743927001952,True,1779190
1024,512,4,1,446.2315368652344,True,1780600
8,64,8,4,468.0191955566406,True,1782117
256,64,32,1,17.22368049621582,True,1784539
32,256,8,8,157.84652709960938,True,1794425
2,1024,2,4,1679.0067138671875,True,1797147
512,128,16,8,18.743295669555664,True,1799829
64,256,16,4,79.27398681640625,True,1805750
16,64,1,16,252.37094116210935,True,1820473
256,1024,2,2,893.0303955078125,True,1822334
16,64,8,32,373.4579162597656,True,1843653
1024,128,8,128,24.166400909423828,True,1846265
4,64,4,16,983.3451538085938,True,1848188
128,512,8,32,85.43231964111328,True,1854064
16,64,4,16,315.7514343261719,True,1872187
256,128,64,8,30.057472229003903,True,1875243
8,1024,2,256,882.102294921875,True,1877189
256,8,32,2,20.980735778808597,True,1879575
8,1024,8,32,659.6126708984375,True,1881114
64,64,4,16,79.04051208496094,True,1887013
1024,32,16,32,7.838719844818115,True,1889064
2,128,1,4,1687.4178466796875,True,1891690
32,1,16,1,128.87551879882812,True,1899847
8,4,4,1,468.068359375,True,1901329
16,64,4,4,252.38528442382807,True,1916553
64,128,32,1,63.86073684692383,True,1921836
64,128,4,16,79.00774383544922,True,1927407
32,8,1,2,126.19570922851562,True,1935820
4,256,1,4,871.7762451171875,True,1937758
8,64,4,8,468.0693664550781,True,1939162
8,512,4,8,468.9571838378906,True,1940510
32,1024,32,1,181.2305908203125,True,1951693
8,128,2,4,468.8056335449219,True,1953141
128,64,64,2,40.59443283081055,True,1957077
32,1024,8,1,509.1850280761719,True,1958575
1024,1024,4,128,117.1415023803711,True,1966398
512,128,128,4,26.391551971435547,True,1969393
256,32,128,2,23.387136459350582,True,1971992
8,1024,1,512,882.14013671875,True,1973995
512,1,2,1,8.061951637268066,True,1975770
256,8,8,2,15.821824073791504,True,1977885
32,32,32,4,161.80429077148438,True,1987803
32,32,1,8,126.2018585205078,True,1996140
256,32,1,32,15.806464195251465,True,1998465
512,128,8,16,18.782207489013672,True,2001458
32,128,2,1,276.41650390625,True,2017905
64,1024,2,32,149.0083770751953,True,2027042
256,64,64,4,23.357440948486328,True,2029759
128,128,8,2,44.801025390625,True,2033703
64,256,4,4,89.2405776977539,True,2039735
64,64,16,16,93.58335876464844,True,2046100
8,128,4,64,663.1638793945312,True,2047752
256,128,16,4,23.418880462646484,True,2050537
1024,4,256,1,5.989376068115234,True,2052401
16,256,4,8,255.15724182128903,True,2067379
512,128,256,1,21.09849548339844,True,2070185
8,64,4,64,664.6384887695312,True,2071856
1024,64,2,1,112.47103881835938,True,2079177
256,512,1,16,118.16038513183594,True,2087245
128,128,2,2,127.2473602294922,True,2096309
1024,32,256,4,11.94598388671875,True,2098616
32,256,4,4,136.45619201660156,True,2107832
32,8,4,2,126.17113494873048,True,2116272
256,8,1,2,22.361087799072266,True,2118779
256,1024,1,2,1780.8189697265625,True,2121561
16,64,1,64,316.0463256835937,True,2139537
64,32,8,1,63.03334426879883,True,2144245
1024,4,16,1,4.048895835876465,True,2145735
1024,8,64,2,5.125120162963867,True,2147374
1024,1024,16,16,119.52230072021484,True,2155172
512,64,32,16,15.171584129333496,True,2157789
32,32,4,1,126.17011260986328,True,2166626
2,512,2,8,1687.488525390625,True,2169325
32,4,4,1,126.17113494873048,True,2177581
8,8,1,4,468.021240234375,True,2179202
1024,2,32,1,4.089856147766113,True,2180872
8,4,8,1,468.3683776855469,True,2182536
128,512,32,16,104.9518051147461,True,2189951
128,1024,4,2,454.5392761230469,True,2191631
128,128,32,32,98.67263793945312,True,2198314
32,256,8,2,135.86329650878906,True,2206776
1024,1024,2,1,1777.490966796875,True,2209424
64,256,2,32,79.08966064453125,True,2214962
32,32,1,32,126.22335815429688,True,2223026
16,64,16,16,374.1880187988281,True,2244042
128,1024,16,16,134.92530822753906,True,2252662
8,8,4,8,468.5875244140625,True,2254035
32,16,8,2,126.1844482421875,True,2262424
16,256,2,32,315.61114501953125,True,2280343
32,32,32,1,126.32575988769533,True,2288601
512,16,1,1,58.20006561279297,True,2293260
128,64,2,4,44.79487991333008,True,2297299
32,256,1,256,186.1816253662109,True,2308720
512,16,8,1,11.289600372314451,True,2310655
128,128,32,4,40.339454650878906,True,2314069
1024,512,8,4,59.9214096069336,True,2318776
4,256,2,16,875.1902465820312,True,2320661
128,512,1,64,74.58099365234375,True,2326275
256,64,64,4,23.357440948486328,True,2328957
8,256,1,32,466.5395202636719,True,2330467
256,32,2,4,22.559743881225582,True,2333271
64,128,4,64,93.36934661865234,True,2339876
32,512,4,128,237.75436401367188,True,2354274
256,8,2,2,17.22777557373047,True,2356588
4,128,4,8,876.4497680664062,True,2358377
256,8,32,2,20.98380851745605,True,2360984
64,64,32,16,120.76236724853516,True,2368784
8,1024,1,64,561.2339477539062,True,2370396
1024,32,8,8,6.005760192871094,True,2372475
2,1024,2,4,1679.0302734375,True,2375050
4,64,2,4,875.2506713867188,True,2376814
1024,1024,64,4,120.49510192871094,True,2384673
128,64,4,2,44.75084686279297,True,2389058
1024,1024,32,1,121.25593566894533,True,2397253
1024,4,32,1,4.009984016418457,True,2398860
512,256,64,2,34.369537353515625,True,2402226
512,4,16,4,10.604543685913086,True,2404325
32,64,32,8,188.09957885742188,True,2415645
1024,16,8,1,8.695808410644531,True,2417856
128,512,2,64,74.27174377441406,True,2423601
128,512,2,16,70.22489929199219,True,2428728
1024,256,2,128,31.978496551513672,True,2431993
1,128,1,64,3488.247802734375,True,2436374
64,128,8,1,89.2590103149414,True,2442619
512,64,16,4,11.792384147644045,True,2444643
16,1024,16,4,316.3658142089844,True,2462712
128,64,4,4,34.35724639892578,True,2466086
256,8,32,1,15.869952201843262,True,2468372
8,32,1,1,467.2942199707031,True,2470022
1024,256,4,8,30.55820846557617,True,2473106
8,1024,2,4,701.717529296875,True,2474708
512,1024,4,8,119.64723205566406,True,2482539
32,1024,2,4,508.7477722167969,True,2483967
1024,4,4,2,4.415487766265869,True,2485631
128,4,32,4,42.08332824707031,True,2489428
1024,4,32,2,5.304319858551025,True,2491264
128,512,1,2,898.1258544921875,True,2493074
1024,8,128,4,7.863296031951904,True,2495020
256,512,4,16,68.37145233154297,True,2499963
64,4,32,1,63.24019241333008,True,2504834
4,512,2,4,871.8540649414062,True,2506734
1024,1024,2,4,445.9346008300781,True,2508167
128,4,128,4,63.0835189819336,True,2513110
128,1,32,1,32.42291259765625,True,2516261
128,1024,4,2,454.1982727050781,True,2517613
128,8,8,8,41.85395050048828,True,2521470
1024,16,4,2,8.697855949401855,True,2523463
32,128,4,4,126.1844482421875,True,2531702
64,256,16,8,79.23814392089844,True,2537227
1024,256,64,2,31.289344787597656,True,2540522
256,1024,32,4,125.4502410888672,True,2548634
32,64,4,2,126.17727661132812,True,2556593
32,256,4,64,185.0531768798828,True,2567958
16,512,16,8,315.9664611816406,True,2585906
512,512,2,16,60.664833068847656,True,2590549
32,8,4,2,126.17215728759766,True,2598753
512,8,2,2,11.31110382080078,True,2600823
256,256,2,2,227.2337951660156,True,2614205
1024,4,16,1,4.048895835876465,True,2615772
8,2,2,2,468.389892578125,True,2617132
256,512,64,1,69.44051361083984,True,2622224
64,8,64,8,125.1942367553711,True,2630376
32,32,4,1,126.16806030273438,True,2638311
1024,1024,8,32,119.14035034179688,True,2646213
1024,256,32,2,31.433727264404297,True,2649476
256,512,4,256,97.27999877929688,True,2655943
1024,8,64,2,5.123072147369385,True,2657734
512,256,4,16,34.1319694519043,True,2661321
512,256,64,8,38.588417053222656,True,2664819
4,8,1,1,875.1298828125,True,2666956
512,512,1,1,1775.868896484375,True,2669656
4,256,2,32,982.6386108398438,True,2671515
256,4,8,4,16.275455474853516,True,2673759
32,256,1,16,136.64358520507812,True,2682364
64,16,64,2,80.89395141601562,True,2688041
16,16,16,8,321.0403747558594,True,2707104
4,1,1,1,876.916748046875,True,2709238
256,32,16,2,15.78495979309082,True,2711546
512,1024,32,16,125.3539810180664,True,2719717
1024,4,1024,1,13.22598361968994,True,2722099
512,256,2,128,33.38444900512695,True,2725399
32,2,1,1,126.15987396240234,True,2733294
1024,256,2,4,112.4659194946289,True,2740590
16,512,16,8,315.8046569824219,True,2758462
256,8,16,2,15.871999740600586,True,2761154
8,32,2,16,467.98541259765625,True,2762671
256,1024,16,16,129.7664031982422,True,2770836
1024,256,4,4,58.219520568847656,True,2775412
128,64,32,2,40.17766571044922,True,2779184
128,8,1,4,31.485952377319336,True,2782153
64,256,64,8,119.8704605102539,True,2789876
16,8,4,4,252.41497802734372,True,2804714
32,256,2,64,157.9878387451172,True,2814545
512,16,128,2,11.758591651916504,True,2816598
16,16,8,16,319.7859802246094,True,2835118
1024,512,32,16,62.37593460083008,True,2840067
64,128,1,1,464.62158203125,True,2841489
1024,32,2,8,8.690688133239746,True,2843235
512,64,32,1,11.322367668151855,True,2845196
32,32,2,32,160.53042602539062,True,2855539
128,4,1,2,31.48492813110352,True,2858778
128,64,16,64,100.4031982421875,True,2865440
16,1024,4,16,315.94189453125,True,2883695
1024,16,1,16,5.72108793258667,True,2885651
1024,8,4,2,5.692416191101074,True,2887228
2,1,1,1,1689.6256103515625,True,2889790
128,8,8,8,41.85395050048828,True,2893387
4,512,1,128,984.6630249023438,True,2895295
64,512,1,4,464.6604919433594,True,2896825
2,1024,2,1,2777.103271484375,True,2900652
1,1024,1,2,4048.228271484375,True,2905634
128,16,4,2,31.503360748291016,True,2908695
128,16,32,8,48.043006896972656,True,2912630
128,32,64,1,40.34048080444336,True,2916303
512,4,256,1,11.900927543640137,True,2918340
512,128,2,16,17.319936752319336,True,2920633
2,128,1,4,1687.361572265625,True,2923214
8,4,4,4,468.6172180175781,True,2924731
1024,1024,2,8,228.14105224609372,True,2938128
32,16,16,4,159.26885986328125,True,2948035
1024,128,2,1,223.60678100585935,True,2961519
128,1024,4,1,897.7991943359375,True,2963280
256,64,64,16,49.49401473999024,True,2967507
32,256,32,1,127.07839965820312,True,2975722
128,1024,2,1,1784.9876708984375,True,2978723
128,1024,64,1,138.97625732421875,True,2987385
1024,128,64,4,16.895999908447266,True,2989723
8,512,2,16,468.7124328613281,True,2991077
256,1024,8,128,146.69004821777344,True,3000103
16,128,4,2,253.76768493652344,True,3014880
64,256,32,32,196.71653747558597,True,3026888
64,1,32,1,64.7372817993164,True,3032246
64,128,4,32,79.10502624511719,True,3037918
4,8,1,4,876.389404296875,True,3039781
128,16,2,1,44.80819320678711,True,3043547
512,256,64,16,48.44134521484375,True,3047502
1024,256,16,8,31.230976104736328,True,3050693
256,16,32,4,21.011455535888672,True,3053244
256,128,16,8,22.79833602905273,True,3056095
32,2,16,2,128.87962341308594,True,3064346
1024,32,4,8,5.691391944885254,True,3065941
16,4,2,1,252.3760681152344,True,3080501
512,1024,2,1,1777.0311279296875,True,3083238
1024,256,2,256,31.1592960357666,True,3086308
128,64,32,8,46.89510345458984,True,3090453
1024,32,4,2,16.00716781616211,True,3092636
128,128,32,4,40.36710357666016,True,3096231
64,512,1,4,464.6348876953125,True,3097589
512,128,128,1,18.71155166625977,True,3100232
4,512,1,32,874.76123046875,True,3102077
2,64,1,2,1687.4290771484375,True,3104717
4,128,1,4,877.5045166015625,True,3106561
1024,64,256,4,11.933695793151855,True,3108986
512,512,8,8,62.12403106689453,True,3113606
1,128,1,64,3488.311279296875,True,3118165
64,1024,16,1,257.8032531738281,True,3132939
256,1024,4,16,124.67097473144533,True,3141464
32,1024,16,2,178.64498901367188,True,3152164
64,64,64,1,80.59391784667969,True,3158148
1024,256,64,8,31.850496292114254,True,3161156
512,64,4,16,11.692031860351562,True,3163214
1024,64,64,8,13.422592163085938,True,3165257
128,64,128,2,46.56742477416992,True,3169074
8,512,8,2,467.45703125,True,3170421
64,1024,2,8,257.2482604980469,True,3185367
128,2,4,1,31.5863037109375,True,3188569
512,256,4,2,113.74694061279295,True,3196031
1024,512,128,4,63.43065643310547,True,3200876
1024,128,2,4,56.91596984863281,True,3205366
128,64,8,1,44.77132797241211,True,3209090
8,512,1,32,468.7585144042969,True,3210424
64,32,2,16,63.08966445922852,True,3215038
4,4,1,2,876.4344482421875,True,3216919
256,1024,32,32,147.13856506347656,True,3226397
8,128,2,128,663.1106567382812,True,3227962
4,16,4,1,876.3740234375,True,3229731
64,8,32,2,80.84786987304688,True,3235624
256,2,256,2,29.72262382507324,True,3238586
1024,8,32,1,3.9884800910949703,True,3240284
1024,256,32,8,32.61235046386719,True,3243587
512,256,1,2,446.6483154296875,True,3245000
512,128,512,2,23.802879333496094,True,3247729
1024,128,16,4,17.19398307800293,True,3250066
4,2,4,2,879.1449584960938,True,3252049
16,1024,4,32,315.720703125,True,3269997
512,8,1,8,9.067520141601562,True,3272019
64,128,1,4,137.89695739746094,True,3280892
512,64,32,32,25.07366371154785,True,3283881
256,16,64,1,20.189184188842773,True,3286367
512,2,2,2,8.060928344726562,True,3288116
512,64,256,2,14.049280166625977,True,3290345
8,32,8,4,468.0284118652344,True,3291881
8,1024,1,1024,1522.145263671875,True,3294314
2,128,1,4,1687.3277587890625,True,3296973
128,16,128,1,40.55244827270508,True,3300652
256,128,256,1,28.634111404418945,True,3303614
64,16,32,2,80.83763122558594,True,3309552
4,8,4,2,876.9710083007812,True,3311450
64,1024,16,32,209.49913024902344,True,3324193
256,1024,64,2,125.84754943847656,True,3332109
1024,256,64,8,31.80339241027832,True,3335117
256,1024,32,1,123.936767578125,True,3342955
256,16,2,1,34.54054260253906,True,3346873
256,16,64,16,50.44633483886719,True,3351119
64,64,64,8,120.42649841308594,True,3359059
2,256,2,4,1687.4608154296875,True,3361617
8,256,2,256,884.8670654296875,True,3363609
