tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
8,128,256,1024,8,16,2,2,128,64,142.15884399414062,True,0
4,4,32,16,8,1,2,2,8,256,28.396543502807617,True,1135
16,1,32,64,32,32,8,32,64,128,5.361663818359375,True,3097
32,1,32,4,64,1,8,1,1024,2,190.4773101806641,True,10335
8,16,16,4,8,128,1,256,4,1024,138.02700805664062,True,11929
64,1,64,64,64,2,2,1,2,128,2147483648.0,False,27448
32,8,32,64,32,8,2,2,256,4,78.98419189453125,True,30326
4,2,8,8,512,1,4,4,16,8,342.5013732910156,True,32640
4,1,128,4,4,1,8,8,8,32,845.0580444335938,True,34906
4,128,256,256,8,16,16,1,64,2,1162.101806640625,True,44934
128,16,16,8,256,16,4,32,64,256,2147483648.0,False,57011
16,128,256,8,16,2,16,1,128,8,2147483648.0,False,71300
4,2,4,4,4,64,64,2,64,128,319.541259765625,True,72693
8,512,1024,4,8,1,2,1,4,1,2147483648.0,False,82703
4,16,512,256,16,1,8,8,32,128,175.4634246826172,True,85333
4,4,8,16,4,2,8,2,16,2,6230.94189453125,True,92855
8,32,256,512,32,2,8,64,1024,128,50.44736099243164,True,95038
4,1,8,4,1024,1,1,8,1,16,2147483648.0,False,106966
4,4,1024,128,4,1,1,1,512,1,2147483648.0,False,122923
512,2,8,8,1024,1,2,4,2,32,893.6560668945312,True,134222
8,32,32,32,8,64,2,8,64,256,10.160127639770508,True,137079
4,32,128,128,32,1,1,1,512,8,2147483648.0,False,151766
4,32,512,1024,4,16,1,256,1,256,1244.0657958984375,True,154625
8,256,512,8,8,4,4,2,128,1024,2147483648.0,False,167026
64,4,64,64,64,4,4,1,4,256,2147483648.0,False,181393
4,4,16,32,8,4,8,4,64,512,5.989376068115234,True,183357
4,1,8,8,4,128,1,4,2,32,291.9096374511719,True,184689
4,8,32,256,64,8,1,2,8,2,2147483648.0,False,196168
8,2,128,128,8,4,8,64,256,128,7.697408199310303,True,198424
4,1,16,64,4,32,2,1,128,1,162.9470672607422,True,201570
8,2,32,16,8,1,1,16,64,16,53.10464096069336,True,202934
4,64,1024,1024,8,1,2,1,512,128,2147483648.0,False,217348
8,1024,1024,16,8,1,2,4,16,32,2147483648.0,False,227443
4,1,256,16,8,2,4,32,8,1024,52.85785675048828,True,228725
4,2,4,16,4,8,2,32,64,32,327.7608947753906,True,230061
4,32,128,512,8,4,2,1,8,4,194.55078125,True,233647
32,2,128,4,64,8,16,1,128,1,2147483648.0,False,248651
128,1,8,4,128,16,8,64,32,1024,38.830078125,True,250381
8,8,8,4,32,4,1,2,1,2,4014.400390625,True,256669
4,16,64,8,8,2,8,4,8,32,286.61553955078125,True,258166
8,4,32,8,8,128,64,1,1024,1,566.202392578125,True,261335
32,128,256,4,32,1,2,1,2,1,2147483648.0,False,279728
32,2,32,32,64,2,8,8,1024,16,40.28211212158203,True,281786
32,8,8,4,256,1,128,8,256,256,193.4151611328125,True,284057
4,16,64,64,64,64,2,1,4,1,2147483648.0,False,296548
4,256,1024,128,4,2,1,1,1,2,2147483648.0,False,311653
8,1,32,128,8,16,2,1,4,16,135.1894989013672,True,316281
8,1,512,64,16,4,1,1,32,1,2147483648.0,False,326291
16,4,8,32,32,64,4,1,4,128,30.56230354309082,True,327884
64,4,16,16,512,1,8,4,16,128,7.8008317947387695,True,330733
4,4,4,4,128,2,8,2,8,1024,23.577600479125977,True,333791
8,8,512,1024,16,4,1,16,2,256,470.4102478027344,True,337964
8,8,16,256,8,128,1,1,128,4,17.744895935058594,True,341081
256,2,8,4,512,8,16,1,1024,1,2147483648.0,False,353842
8,1,8,32,16,32,16,16,64,1024,4.199423789978027,True,355428
64,1,4,16,1024,4,1,1,1,1,2147483648.0,False,370924
64,1,32,8,64,2,4,2,4,16,1159.1004638671875,True,378166
4,512,512,8,8,1,256,2,256,2,2147483648.0,False,391035
4,8,512,64,4,2,64,1,256,4,2147483648.0,False,403822
4,16,256,256,4,4,2,32,64,512,10.488832473754885,True,405893
4,2,32,4,4,1,32,8,32,512,207.50233459472656,True,407379
4,64,128,16,32,8,4,8,16,64,91.65414428710938,True,411857
4,1,1024,1024,8,2,8,4,8,4,2147483648.0,False,424011
4,32,32,4,4,4,1,8,1,8,4388.4931640625,True,430279
16,4,64,8,16,2,2,1,2,1,2147483648.0,False,441746
32,32,32,64,128,4,1,4,1,256,2147483648.0,False,455471
4,16,256,8,8,16,32,16,256,64,21.421056747436523,True,458321
4,256,256,512,16,8,16,8,512,512,144.79461669921875,True,469252
4,2,4,64,16,64,2,1,2,1,2147483648.0,False,479818
32,1,128,512,32,16,2,32,1024,32,8.136704444885254,True,482080
8,16,1024,4,8,1,1,4,1,32,2147483648.0,False,494327
8,32,256,32,32,8,2,4,2,4,2151.5478515625,True,505271
16,8,128,16,16,2,128,8,128,256,687.8975830078125,True,507575
4,2,16,8,16,4,8,4,32,512,7.493631839752197,True,509646
4,16,128,512,64,4,1,4,2,512,2147483648.0,False,522083
32,128,128,128,32,1,64,1,512,256,2147483648.0,False,536280
4,8,16,128,4,512,1,32,1,64,976.2232055664062,True,538590
8,64,512,4,8,1,4,1,16,2,2147483648.0,False,552798
4,512,512,4,16,4,1,1,1024,8,2147483648.0,False,562807
8,1,8,8,8,16,8,4,1024,4,24.48588752746582,True,564403
16,4,8,1024,16,256,1,64,2,256,255.4603576660156,True,566036
8,32,1024,4,8,2,512,2,1024,4,2147483648.0,False,580112
8,8,128,64,8,64,1,128,1,128,383.1613464355469,True,581779
8,2,8,32,16,32,256,2,512,512,17.498111724853516,True,584538
4,2,4,4,8,8,4,8,128,64,13.711359977722168,True,586866
4,64,512,16,4,16,256,2,512,8,2726.162353515625,True,594072
4,4,4,4,1024,1,32,1,128,64,149.53369140625,True,595741
128,8,64,4,128,2,64,8,128,128,345.4208068847656,True,600924
8,4,128,16,8,1,512,1,512,512,2147483648.0,False,612382
8,64,64,256,8,4,32,1,512,2,710.4839477539062,True,617527
4,1,8,16,32,4,1,1,1,2,2801.1611328125,True,623218
4,16,512,512,4,2,1,2,1,16,2147483648.0,False,634657
4,4,128,32,32,2,2,32,16,64,11.585536003112791,True,636948
4,256,1024,32,4,4,8,128,256,512,86.36006164550781,True,642396
32,4,8,64,32,128,1,512,1,1024,3374.779296875,True,647491
4,32,512,16,4,8,64,4,512,8,371.7857360839844,True,650628
8,2,1024,256,8,1,2,1,8,32,2147483648.0,False,660653
64,4,16,16,256,1,2,2,8,2,612.9755859375,True,670203
8,4,4,64,64,32,32,8,128,512,2.8528640270233154,True,672094
4,2,256,512,4,2,1024,1,1024,1,2147483648.0,False,683917
8,4,16,16,8,128,4,1,16,64,20.92134475708008,True,688139
16,8,16,128,256,16,2,1,32,2,2147483648.0,False,700453
64,1,64,8,64,2,4,8,256,16,40.69990539550781,True,703810
16,32,512,512,16,2,128,2,1024,2,2147483648.0,False,717700
8,64,128,32,64,4,32,16,32,256,310.1583251953125,True,722410
4,16,1024,512,8,1,8,1,16,1,2147483648.0,False,736943
4,1,256,128,16,1,2,4,4,256,184.5032958984375,True,740874
8,8,32,4,8,1,32,2,256,64,30.877695083618164,True,742568
8,4,4,16,128,8,512,1,1024,16,37.39340972900391,True,743627
32,1,8,4,32,8,1,2,128,256,6.767615795135498,True,746251
4,1,512,16,8,8,16,4,32,4,703.77880859375,True,754003
8,128,512,64,16,4,1,2,1,2,2147483648.0,False,768290
4,1024,1024,8,4,2,512,1,1024,1,2147483648.0,False,785942
4,1,4,32,64,32,4,1,16,2,349.4041748046875,True,788268
8,512,1024,64,8,2,64,4,512,4,2147483648.0,False,803644
4,8,16,64,8,256,32,8,32,32,236.91162109375,True,804954
8,8,512,16,16,2,4,8,4,16,196.82406616210935,True,809853
16,2,4,128,64,32,1,16,64,16,167.85203552246094,True,811748
64,1,4,32,512,8,4,8,4,128,51.775489807128906,True,813564
8,4,64,128,8,8,4,2,16,512,40.700927734375,True,815718
4,16,16,64,512,4,1,1,256,8,2147483648.0,False,835380
32,1,4,64,256,32,1,8,8,16,267.6459655761719,True,837989
4,8,128,4,16,2,64,2,256,1024,154.8810272216797,True,840597
16,32,64,512,16,128,1,64,256,256,104.9528350830078,True,844913
4,16,512,64,16,1,8,4,512,16,45.26182556152344,True,849348
4,32,128,8,4,1,1,8,1,8,3207.05224609375,True,854122
4,8,16,64,4,512,1,32,2,128,244.06527709960935,True,855803
4,1,4,4,64,16,1,2,1,128,64.70553588867188,True,862455
4,2,64,8,4,32,1,1,64,1,260.2567749023437,True,865194
16,32,256,8,32,2,16,1,256,16,2147483648.0,False,879382
4,512,512,8,8,2,4,16,128,16,2147483648.0,False,892207
16,32,64,128,32,64,128,4,256,32,534.4470825195312,True,897051
