tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,8,16,16,64,8,8,32,512,1024,5.56441593170166,True,0
4,8,512,32,4,4,16,8,16,64,600.153076171875,True,2725
4,64,1024,1024,4,1,512,2,1024,4,2147483648.0,False,15090
4,8,256,32,16,1,16,64,1024,256,79.73478698730469,True,16393
16,8,256,1024,16,16,8,64,8,1024,63.46547317504883,True,17775
8,1,16,4,32,16,1,2,2,4,2089.0458984375,True,23692
8,16,512,8,16,4,2,2,2,4,2147483648.0,False,35958
4,1,8,64,256,16,2,512,4,512,229.5214080810547,True,43393
4,4,32,512,4,16,2,4,8,4,1233.6107177734375,True,45993
8,2,512,128,8,1,2,1,2,32,2147483648.0,False,62357
4,16,256,1024,4,8,1,1,2,4,1044.9449462890625,True,69777
4,16,1024,1024,4,4,16,1,128,2,2147483648.0,False,84362
16,4,32,4,256,8,512,2,512,2,1067.799560546875,True,88057
4,2,16,64,16,32,1,4,8,64,16.216064453125,True,91105
4,128,128,128,4,8,8,1,128,2,679.6185302734375,True,96501
8,4,128,16,8,1,2,256,32,512,31.76345634460449,True,97848
4,2,8,8,256,1,1,16,2,64,483.5123291015625,True,103616
8,4,16,64,8,8,2,64,2,256,492.1600036621094,True,105489
8,16,64,4,64,32,64,16,64,64,185.8109436035156,True,107372
16,16,128,128,32,8,64,1,1024,512,2147483648.0,False,119633
8,2,32,128,16,16,16,64,32,64,251.8302764892578,True,121230
8,16,1024,512,8,1,64,1,64,1,2147483648.0,False,139630
4,16,512,1024,4,16,128,2,512,4,1056.5079345703125,True,145337
16,256,512,16,16,4,1,1,8,8,2147483648.0,False,165117
4,16,128,4,32,8,4,16,4,16,338.9286499023437,True,167352
8,1024,1024,64,8,2,512,1,1024,1,2147483648.0,False,177361
8,128,512,1024,8,2,4,64,128,512,150.56179809570312,True,183373
32,4,16,64,256,4,16,4,1024,256,28.3371524810791,True,185419
4,4,32,32,8,64,2,4,256,8,4.3970561027526855,True,187508
4,32,512,8,4,4,2,2,4,2,4735.79931640625,True,196702
64,8,32,32,64,1,64,4,256,32,215.03077697753903,True,199522
16,128,512,512,16,4,1,2,2,2,2147483648.0,False,213609
4,2,32,4,16,16,4,2,1024,64,3.034111976623535,True,216438
4,4,8,4,16,4,1,8,256,8,44.71603012084961,True,217903
4,32,128,8,16,2,1,1,1,16,2147483648.0,False,230423
4,64,128,1024,4,64,8,4,8,16,997.1240844726562,True,233699
32,64,64,128,32,16,8,32,1024,128,2147483648.0,False,245802
32,4,8,64,32,256,4,8,4,16,658.060302734375,True,248008
8,2,512,256,16,1,4,1,16,8,2147483648.0,False,264248
4,64,64,128,4,64,64,2,512,2,958.4998168945312,True,267656
4,64,64,8,128,16,2,64,2,64,2147483648.0,False,281896
8,4,4,8,16,512,8,8,128,512,8.562687873840332,True,283910
4,64,128,32,16,2,1,2,128,4,217.42694091796875,True,292863
4,8,32,4,4,4,1,1,2,2,2147.610595703125,True,296557
4,2,4,1024,4,1024,1,4,1,4,4415.470703125,True,302027
4,2,256,128,4,8,256,1,1024,128,2147483648.0,False,313848
4,1,8,8,64,2,16,8,512,16,21.59513664245605,True,316695
16,4,64,1024,32,32,1,1,1,1,2147483648.0,False,329149
4,2,128,256,4,64,1,32,1,64,341.7548828125,True,330883
4,8,32,8,16,1,1,16,16,64,45.24544143676758,True,332459
4,8,32,32,16,128,4,32,16,128,16.668672561645508,True,334985
4,1024,1024,32,4,4,8,32,8,512,2147483648.0,False,351973
4,2,8,4,16,16,4,2,256,4,25.944063186645508,True,353397
64,8,128,256,64,2,1,1,2,1,2147483648.0,False,371305
8,2,256,8,32,2,16,16,256,128,52.27724838256836,True,373466
4,2,8,4,32,2,2,16,8,1024,9.302016258239746,True,375454
4,64,1024,4,4,2,32,2,64,512,2147483648.0,False,387835
8,4,512,64,16,2,64,2,64,32,2147483648.0,False,400418
4,16,1024,128,4,4,2,8,16,256,227.5010528564453,True,403576
8,4,4,32,8,128,4,2,8,512,16.492544174194336,True,406516
8,128,1024,32,8,1,2,2,4,16,2147483648.0,False,420763
4,32,64,64,32,1,8,1,32,1,651.4237670898438,True,423657
32,1,16,32,64,64,1,1,16,32,16.349184036254883,True,431944
