tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
64,512,1,512,3.936255931854248,0
512,1,512,1,610.1544799804688,2592
256,128,128,4,6.57919979095459,6097
256,512,64,4,2.0531198978424072,8730
128,1024,32,8,1.2431360483169556,11170
128,64,2,16,9.605119705200195,14865
1024,512,8,4,1.5032320022583008,17535
16,4,16,4,757.5265502929688,20176
64,1024,32,8,1.149952054023743,22913
128,32,32,8,25.007104873657227,26853
128,1024,32,2,1.1673599481582642,29784
128,1024,32,16,1.1960320472717283,32511
256,1024,32,8,1.274880051612854,35075
64,1024,32,4,1.1315200328826904,37523
128,1024,32,8,1.2421120405197144,40682
128,1024,32,8,1.2421120405197144,43693
64,512,32,4,1.9251199960708616,46564
64,1024,32,4,1.1315200328826904,49210
128,1024,32,4,1.2369920015335083,52109
16,1024,4,4,2.8426239490509038,55033
64,1024,32,4,1.1315200328826904,58131
64,1024,32,32,1.134592056274414,61282
1024,1024,32,2,1.2144639492034912,63711
256,1024,32,4,1.2410880327224731,66182
128,512,16,2,1.4592000246047974,69290
1024,32,1024,1,22.000640869140625,73093
512,16,512,1,41.82527923583984,77823
8,16,1,16,264.6671447753906,79861
64,1024,32,2,1.1325440406799316,82563
32,1024,32,4,1.9886080026626587,85346
128,1024,64,2,1.1663360595703125,88119
256,1024,128,2,1.1868159770965576,90732
1024,1024,8,4,1.0004479885101318,93072
64,1024,32,8,1.149952054023743,95467
32,1024,8,8,2.0439040660858154,97935
64,64,32,1,8.240127563476562,100913
1024,1024,8,2,1.5503360033035278,103465
1024,1024,8,8,1.2175359725952148,105623
1024,1024,8,8,1.2154879570007324,108795
512,1024,4,4,1.668095946311951,111775
1024,1024,128,2,1.2451839447021484,114541
64,1024,8,4,0.8652799725532532,117203
1024,256,8,4,2.510848045349121,119629
1024,256,8,4,2.505728006362915,122224
512,512,32,2,2.021375894546509,125481
64,1024,8,4,0.8642560243606567,128295
128,8,16,4,95.05587005615234,130309
128,1024,16,4,1.1909120082855225,132914
64,128,8,4,4.4615678787231445,135612
256,1024,8,64,1.2328959703445437,138305
64,32,8,4,15.779840469360352,141746
64,1024,8,32,1.1683839559555054,144364
512,1024,16,4,1.223680019378662,147142
