tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
1024,128,2,32,6.986752033233643,0
16,1024,8,16,3.889152050018311,2683
128,8,128,8,105.3091812133789,4480
1024,4,32,2,164.77798461914062,6254
1024,64,1024,1,11.16160011291504,9474
128,64,32,16,13.202431678771973,12465
512,32,8,1,15.036416053771973,15689
256,32,1,8,15.996928215026855,19224
8,256,8,16,27.00902366638184,23469
16,1024,8,16,3.889152050018311,25915
32,512,16,8,3.649535894393921,28115
16,512,4,16,7.054336071014404,31110
256,512,256,2,3.3812479972839355,33713
8,512,4,16,13.919232368469238,36703
32,256,16,8,6.547455787658691,39534
32,16,16,8,96.9195556640625,41304
512,512,512,2,4.670464038848877,44306
128,512,128,4,2.08076810836792,47160
256,1024,256,4,2.601984024047852,49634
256,256,256,2,3.559423923492432,52232
128,512,128,4,2.08076810836792,54738
256,512,256,2,3.378175973892212,57458
128,512,128,4,2.081792116165161,59963
128,512,128,4,2.08076810836792,62351
256,512,128,4,2.0449280738830566,65178
128,128,128,4,6.583295822143555,67882
128,8,128,4,98.22105407714844,69855
64,512,32,8,1.9814399480819704,72316
256,512,32,8,2.239487886428833,74887
32,512,32,8,3.514368057250977,77376
1024,512,32,1,1.486847996711731,80089
64,512,32,8,1.9814399480819704,83349
1024,2,128,1,327.0891418457031,85263
1024,512,32,2,2.032639980316162,88171
1024,8,32,1,59.93369674682617,94174
512,512,32,1,1.4735360145568848,97004
512,512,32,4,2.100224018096924,99540
512,512,8,1,2.697216033935547,102220
256,8,32,8,97.19808197021484,103958
512,1024,32,1,0.9646080136299132,107276
1024,1024,128,8,1.930240035057068,110345
512,512,32,4,2.0981760025024414,113601
128,4,32,4,186.3424072265625,115771
32,1024,32,1,1.4755840301513672,118377
1024,1024,1024,1,4.630527973175049,121280
32,1024,32,1,1.4755840301513672,123973
512,1024,32,4,1.2267520427703855,126236
512,1024,4,256,1.2707840204238892,129349
512,1024,256,1,1.1724799871444702,131470
1024,1024,32,1,0.993279993534088,133948
1024,1024,128,1,1.2431360483169556,136648
512,4,32,1,119.03282928466795,138556
512,1024,32,1,0.9666560292243958,140936
