tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
256,16,256,4,49.33631896972656,0
1024,1024,1024,1,4.630527973175049,2979
16,32,16,16,102.26380920410156,5077
512,64,128,4,12.824576377868652,8763
256,1024,4,256,1.269760012626648,11349
1024,1024,512,2,3.930111885070801,14618
1024,1024,1024,1,4.631552219390869,17514
1024,1024,1024,1,4.631552219390869,20109
64,128,16,4,6.488063812255859,22958
512,256,128,8,3.6925439834594727,25609
256,1024,4,128,1.324031949043274,28663
256,1024,4,256,1.269760012626648,31531
1024,1024,1024,1,4.630527973175049,34307
256,1024,1,1024,3.996671915054321,36920
256,512,64,16,2.0582399368286133,39591
256,1024,4,8,1.0833920240402222,42104
256,256,4,8,2.490367889404297,45237
256,512,4,256,2.317312002182007,48288
4,512,4,8,18.6378231048584,52122
512,1024,128,2,1.2216320037841797,55178
1024,1024,256,4,2.6112000942230225,57941
512,1024,32,4,1.2298239469528198,60722
32,1024,4,8,1.551360011100769,63665
256,32,4,8,16.536575317382812,67781
128,1024,2,512,3.947520017623901,70702
256,1024,8,8,1.1683839559555054,73348
256,512,4,8,1.474560022354126,75699
256,256,4,4,2.60915207862854,79446
512,1024,16,64,1.2021759748458862,82539
256,128,8,1,4.619264125823975,85998
1024,64,512,1,12.325887680053713,89331
512,64,256,1,12.111871719360352,93083
16,1024,1,512,7.947264194488525,96274
512,1024,128,4,1.908735990524292,99383
256,1024,4,64,1.5349760055541992,102208
1024,1024,256,2,1.9353599548339844,105162
1024,1024,128,8,1.930240035057068,107986
64,1024,4,8,0.9113600254058838,111236
256,1024,1,16,8.39577579498291,114491
1024,512,4,8,1.5298559665679932,117163
64,1024,4,8,0.9134079813957214,119998
64,1024,4,8,0.9123839735984802,122221
64,1024,4,8,0.9123839735984802,125188
64,1024,4,4,1.4704639911651611,128062
64,1024,4,4,1.4714879989624023,130911
32,1024,1,1,10.73356819152832,134016
64,1024,4,8,0.9093120098114014,136445
64,1024,4,8,0.9082880020141602,139290
64,1024,4,8,0.9103360176086426,141748
128,1024,8,8,1.1519999504089355,144250
128,1024,4,8,0.9349120259284972,147242
32,1024,4,8,1.5523840188980105,149575
64,1024,4,8,0.9082880020141602,152107
64,1024,4,8,0.9103360176086426,154805
64,1024,4,8,0.9123839735984802,157410
64,512,4,8,1.4325759410858154,160240
64,256,4,8,2.486272096633911,162703
32,512,1,16,3.122175931930542,165981
128,1024,4,8,0.9359359741210938,168711
64,1024,4,8,0.9103360176086426,171266
128,1024,4,8,0.9359359741210938,173911
128,1024,4,8,0.933888018131256,176394
64,1024,4,32,1.1663360595703125,179055
32,1024,1,4,3.907583951950073,182160
64,1024,2,8,2.6654720306396484,185296
128,1024,4,8,0.9379839897155762,188253
64,1024,4,8,0.9123839735984802,191067
128,1024,16,4,1.193984031677246,193819
1024,1024,16,64,1.206272006034851,196830
64,1024,4,16,1.1632640361785889,199950
128,1024,4,8,0.933888018131256,202274
64,1024,2,8,2.661375999450684,205212
256,1024,1,1024,4.001791954040527,208277
64,1024,2,8,2.6664960384368896,210638
4,1024,4,8,10.71718406677246,213647
256,16,64,2,46.60019302368164,218602
1024,1024,128,8,1.930240035057068,221809
64,1024,4,8,0.9113600254058838,224862
