tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
8,128,2,128,58.17036819458008,True,0
128,512,1,64,4.374527931213379,True,3276
4,16,2,4,491.9808044433594,True,5628
1024,32,64,4,24.624128341674805,True,9162
32,64,16,2,15.977472305297852,True,12457
128,64,1,64,14.525440216064451,True,15516
8,512,2,1,9.959424018859863,True,18633
128,1024,16,1,1.4766080379486084,True,21020
128,64,16,1,8.19814395904541,True,23949
32,1024,16,1,1.5892479419708252,True,26188
512,1024,16,1,1.516543984413147,True,28524
128,1,16,1,443.8138732910156,True,30517
32,4,4,2,231.00621032714844,True,32223
128,1024,16,32,1.2769279479980469,True,34631
128,1024,16,64,1.20524799823761,True,36826
32,1,1,1,803.5286865234375,True,39070
64,128,8,128,7.899136066436768,True,41930
128,1024,8,128,1.2042239904403689,True,44619
128,64,16,64,15.130623817443848,True,47723
128,64,16,64,15.139840126037598,True,50718
8,1024,8,128,8.982527732849121,True,53426
128,1024,4,256,1.2687360048294067,True,55728
128,1024,8,8,1.149952054023743,True,57982
32,1024,8,128,2.2968320846557617,True,60306
32,1024,8,2,1.603584051132202,True,62687
512,1024,8,8,1.1847679615020752,True,64941
16,1024,8,8,3.8236160278320312,True,67389
512,1024,2,1,6.111231803894043,True,70144
256,1024,1,2,5.989376068115234,True,72554
512,1024,8,8,1.183743953704834,True,74923
8,1024,8,8,7.476223945617676,True,77695
128,1024,4,16,1.1796480417251587,True,80306
64,512,2,2,3.570688009262085,True,82882
1024,1024,8,8,1.2154879570007324,True,85040
128,1024,8,64,1.218559980392456,True,87327
128,64,8,8,12.156928062438965,True,90293
64,1024,64,1,1.1397119760513306,True,92518
128,512,8,8,1.949695944786072,True,95085
2,32,1,4,508.8030700683594,True,97475
256,1024,8,8,1.1673599481582642,True,100178
1024,1024,1024,1,4.626431941986084,True,102514
64,512,64,1,1.9056639671325684,True,104821
1024,1024,64,1,1.2195839881896973,True,107114
64,1024,64,1,1.1386879682540894,True,109345
1024,1024,1024,1,4.624383926391602,True,111843
128,1024,64,8,1.149952054023743,True,114331
64,256,64,1,3.348479986190796,True,116954
2,1024,1,8,20.83123207092285,True,120379
128,1024,32,1,0.9195520281791688,True,122681
64,1024,64,16,1.134592056274414,True,125015
128,1024,128,1,1.1571199893951416,True,127474
64,1024,64,1,1.1397119760513306,True,129666
64,512,4,2,2.481152057647705,True,131942
128,128,32,1,4.501503944396973,True,134572
256,512,64,1,2.041856050491333,True,136845
32,128,2,32,13.217791557312012,True,139744
1024,1024,1024,1,4.624383926391602,True,142187
512,1024,32,16,1.183743953704834,True,144634
128,1024,32,4,1.2390400171279907,True,146985
128,1024,32,1,0.9195520281791688,True,149231
64,1024,8,2,1.415168046951294,True,151436
256,1024,4,256,1.2687360048294067,True,153618
32,32,8,8,48.55705642700195,True,158280
32,256,1,64,8.165375709533691,True,161138
512,512,512,1,3.3259520530700684,True,163785
32,64,2,2,15.527935981750488,True,166774
16,512,1,2,8.744959831237793,True,169525
128,1024,32,1,0.9205759763717652,True,172018
32,1024,8,2,1.603584051132202,True,174240
128,1,32,1,450.3214111328125,True,176354
128,1024,32,2,1.1683839559555054,True,178747
16,1024,1,2,7.009280204772949,True,181450
128,512,64,1,1.9752960205078125,True,184116
64,1024,16,2,0.8970239758491516,True,186525
64,1024,8,2,1.415168046951294,True,189004
128,1024,32,2,1.1683839559555054,True,191405
