A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,0,1,1,0,2,1,1,2,0,16,1,2,1,2,4,1000,2,1,5,1,100,2048,1,1,1,8,256,9223372036854775807,False,1416
0,1,0,0,1,1,2,0,2,1,0,16,4,1,4,1,1,1000,1,10,2,5,10,2048,1,16,1,8,16,22318080,True,2973
0,0,1,1,0,2,0,1,1,2,0,16,1,1,2,2,4,1000,2,1,25,1,20,2048,1,4,1,4,128,9223372036854775807,False,3788
1,0,1,1,1,1,0,2,1,0,2,16,4,2,1,1,2,1000,10,25,1,4,1,2048,1,32,1,32,2,13538304,True,4795
1,0,1,1,1,1,0,2,1,0,2,16,4,2,1,1,2,1000,10,25,1,4,1,2048,1,32,1,64,1,9640960,True,5913
1,0,1,1,1,1,0,2,1,0,2,16,4,1,1,1,4,1000,10,50,1,2,1,2048,1,32,1,32,2,10257408,True,7052
1,0,1,1,1,1,0,2,1,0,2,16,2,2,1,1,4,1000,10,20,1,5,1,2048,1,32,1,32,2,31152128,True,8463
1,0,1,0,0,1,0,2,1,0,2,16,4,2,1,1,2,1000,10,10,1,10,1,2048,1,32,1,32,2,36720640,True,9907
0,1,0,1,1,0,1,2,1,0,2,16,1,4,1,2,2,1000,5,2,5,10,2,2048,1,8,1,128,2,4935680,True,11087
0,1,0,0,0,2,0,1,0,1,2,16,1,4,1,4,1,1000,25,1,2,5,4,2048,1,8,1,8,32,19936256,True,12435
0,0,1,1,0,2,1,0,1,2,0,16,16,1,1,1,1,1000,1,10,100,1,1,2048,1,1024,1,1,2,1406976,True,13219
0,0,1,1,1,2,1,0,2,0,1,16,2,2,4,1,1,1000,8,5,1,5,5,2048,1,8,1,64,4,10852352,True,14310
1,1,1,1,1,2,0,1,0,2,1,16,1,1,1,1,16,1000,2,25,4,1,5,2048,1,8,1,32,8,21051392,True,15651
1,1,0,1,0,1,0,2,0,2,1,16,4,2,1,2,1,1000,25,4,2,5,1,2048,1,1,1,128,16,1178624,True,16801
1,1,1,1,0,1,0,2,1,2,0,16,1,2,4,2,1,1000,25,5,1,2,4,2048,1,32,1,4,16,2395136,True,18265
1,0,0,0,0,0,2,1,1,0,2,16,1,8,1,1,2,1000,10,1,5,10,2,2048,1,32,1,64,1,29451264,True,19586
0,1,1,0,0,1,0,2,1,0,2,16,1,1,4,2,2,1000,1,10,5,5,4,2048,1,16,1,32,4,9223372036854775807,False,20578
0,0,0,1,1,2,1,0,0,1,2,16,1,1,1,4,4,1000,1,4,10,25,1,2048,1,1,1,2,1024,60657664,True,22555
1,0,0,0,0,0,1,2,0,1,2,16,1,4,1,4,1,1000,1,2,5,50,2,2048,1,8,1,256,1,336430080,True,26140
1,0,0,1,1,0,2,1,1,0,2,16,1,1,1,8,2,1000,2,5,1,10,10,2048,1,1,1,2048,1,9223372036854775807,False,27203
1,1,0,1,0,1,0,2,0,2,1,16,4,2,1,2,1,1000,1,8,25,5,1,2048,1,1,1,128,16,2216960,True,28550
1,1,0,0,0,1,0,2,0,2,1,16,4,2,1,2,1,1000,25,4,2,1,5,2048,1,1,1,128,16,5903360,True,29667
1,1,0,1,0,1,0,2,0,2,1,16,4,2,1,2,1,1000,1,8,5,1,25,2048,1,1,1,128,16,53150720,True,31180
1,1,0,1,1,1,0,2,0,2,1,16,4,2,1,2,1,1000,25,4,2,5,1,2048,1,1,1,128,16,1356800,True,31934
1,1,0,0,0,1,2,0,0,1,2,16,1,8,2,1,1,1000,10,5,2,5,2,2048,1,256,1,8,1,54452224,True,33286
1,0,0,0,1,2,1,0,1,0,2,16,2,2,4,1,1,1000,1,1,250,2,2,2048,1,2,1,32,32,1637376,True,34128
1,0,1,1,1,0,1,2,1,2,0,16,2,1,1,2,4,1000,500,2,1,1,1,2048,1,2,1,64,16,2095104,True,35050
0,0,0,1,1,2,1,0,0,1,2,16,2,8,1,1,1,1000,5,1,1,40,5,2048,1,1,1,256,8,48750592,True,36266
1,1,1,0,1,2,0,1,2,1,0,16,1,1,2,4,2,1000,5,2,25,2,2,2048,1,16,1,8,16,9223372036854775807,False,37269
0,0,0,1,1,1,2,0,2,0,1,16,1,2,2,1,4,1000,4,50,1,5,1,2048,1,4,1,1,512,65633276,True,39092
0,1,0,1,1,0,1,2,1,0,2,16,1,1,4,1,4,1000,10,1,1,10,10,2048,1,1,1,32,64,4321280,True,40444
0,1,1,1,0,1,2,0,0,2,1,16,4,2,2,1,1,1000,50,1,10,2,1,2048,1,4,1,8,64,128000,True,41414
0,0,1,1,1,2,0,1,0,2,1,16,1,4,4,1,1,1000,1,2,5,5,20,2048,1,2048,1,1,1,9385984,True,42810
0,1,0,1,1,0,1,2,1,2,0,16,2,1,2,2,2,1000,1,5,1,100,2,2048,1,1,1,32,64,136581120,True,45423
0,1,1,1,1,1,0,2,1,2,0,16,4,1,4,1,1,1000,125,1,2,2,2,2048,1,64,1,16,2,99328,True,46656
0,0,1,0,1,1,0,2,1,0,2,16,1,1,4,2,2,1000,1,1,4,2,125,2048,1,32,1,8,8,9223372036854775807,False,54019
1,0,1,0,1,0,1,2,0,1,2,16,4,1,2,2,1,1000,1,10,1,2,50,2048,1,1,1,8,256,9223372036854775807,False,55362
0,1,0,1,0,0,1,2,1,0,2,16,4,4,1,1,1,1000,1,1,4,25,10,2048,1,8,1,32,8,47187968,True,57229
1,1,0,1,1,2,1,0,2,1,0,16,1,1,8,2,1,1000,4,10,25,1,1,2048,1,8,1,4,64,557056,True,58669
0,1,1,0,0,0,1,2,2,0,1,16,4,1,1,2,2,1000,100,1,2,1,5,2048,1,4,1,4,128,4322304,True,59950
1,1,1,0,0,1,0,2,0,2,1,16,1,8,1,1,2,1000,40,5,1,1,5,2048,1,64,1,32,1,54006784,True,61533
0,1,0,1,1,0,2,1,2,1,0,16,2,2,1,2,2,1000,4,2,125,1,1,2048,1,32,1,32,2,1041407,True,62814
1,0,0,0,1,1,0,2,1,2,0,16,1,1,4,4,1,1000,1,2,4,125,1,2048,1,1,1,16,128,9223372036854775807,False,64080
0,1,0,1,0,0,2,1,2,1,0,16,1,1,1,1,16,1000,20,1,2,25,1,2048,1,512,1,2,2,6708224,True,65448
0,1,1,1,1,1,0,2,1,2,0,16,4,1,4,1,1,1000,25,1,4,5,2,2048,1,64,1,16,2,162816,True,66225
0,1,1,1,1,2,0,1,0,2,1,16,4,1,4,1,1,1000,125,1,2,2,2,2048,1,64,1,8,4,98304,True,66961
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,88064,True,68093
0,1,1,1,1,2,0,1,1,2,0,16,4,1,4,1,1,1000,125,1,1,2,4,2048,1,64,1,16,2,143360,True,68909
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,86016,True,69874
0,1,1,1,1,1,0,2,1,2,0,16,2,1,4,1,2,1000,125,1,2,1,4,2048,1,64,1,16,2,138240,True,71116
0,1,1,1,1,1,0,2,2,1,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,89088,True,72112
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,32,1,87040,True,73050
0,1,1,1,1,2,0,1,1,2,0,16,2,2,4,1,1,1000,25,1,4,1,10,2048,1,64,1,16,2,320512,True,74085
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,86016,True,74621
0,1,1,1,1,1,0,2,1,0,2,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,16,1,64,2,92160,True,75589
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,86016,True,76735
0,1,1,1,1,2,0,1,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,88064,True,77844
0,1,1,1,1,1,0,2,1,2,0,16,2,1,4,1,2,1000,125,1,2,1,4,2048,1,64,1,8,4,140288,True,78681
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,88064,True,79546
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,256,1,4,2,116736,True,80381
0,1,1,0,1,1,0,2,1,2,0,16,8,2,1,1,1,1000,5,10,10,1,2,2048,1,4,1,2,256,6838272,True,81805
0,1,1,1,0,1,0,2,1,0,2,16,1,4,1,4,1,1000,250,1,1,2,2,2048,1,64,1,2,16,1298432,True,83669
0,0,0,1,0,1,0,2,0,1,2,16,4,1,2,1,2,1000,50,1,10,1,2,2048,1,4,1,4,128,537600,True,84889
1,0,0,1,1,1,2,0,0,2,1,16,1,4,1,4,1,1000,5,1,10,10,2,2048,1,2,1,1024,1,2705408,True,86017
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,64,1,8,4,87040,True,87017
0,1,1,1,1,1,0,2,1,2,0,16,2,1,4,1,2,1000,125,1,2,1,4,2048,1,256,1,8,1,182272,True,87875
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,32,1,16,4,79872,True,88766
0,1,1,1,1,1,0,2,1,2,0,16,4,1,4,1,1,1000,125,1,2,1,4,2048,1,64,1,16,2,99328,True,89883
0,1,1,1,1,2,0,1,1,2,0,16,8,1,2,1,1,1000,50,1,2,1,10,2048,1,32,1,16,4,440320,True,90866
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,32,1,16,4,81920,True,91999
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,32,1,16,4,81920,True,93098
0,1,1,1,1,1,0,2,1,2,0,16,4,1,4,1,1,1000,125,1,2,1,4,2048,1,32,1,16,4,104448,True,94353
0,1,1,1,1,1,0,2,2,1,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,32,1,8,8,79872,True,95704
0,1,1,1,1,1,0,2,2,1,0,16,2,1,8,1,1,1000,10,1,5,2,10,2048,1,32,1,16,4,289792,True,96642
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,125,1,2,1,4,2048,1,32,1,16,4,79872,True,97382
0,1,1,1,1,1,0,2,1,2,0,16,2,1,8,1,1,1000,1000,1,1,1,1,2048,1,32,1,16,4,269312,True,98862
0,1,0,0,0,2,1,0,1,0,2,16,1,2,8,1,1,1000,10,5,2,2,5,2048,1,8,1,128,2,11175936,True,99916
0,0,0,0,1,2,1,0,2,1,0,16,2,4,2,1,1,1000,5,5,1,5,8,2048,1,2,1,2,512,24446976,True,101131
