A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,1,1,0,2,1,0,0,2,1,16,1,2,1,4,2,1000,2,2,1,10,25,2048,1,64,1,1,32,912110592,True,9501
0,1,0,1,0,1,0,2,0,1,2,16,2,2,4,1,1,1000,20,10,1,1,5,2048,1,4,1,128,4,8221696,True,10510
1,0,1,1,0,2,0,1,2,1,0,16,1,2,2,2,2,1000,5,1,10,2,10,2048,1,1,1,2048,1,9223372036854775807,False,11621
1,1,1,1,0,2,1,0,0,2,1,16,1,2,1,4,2,1000,1,1,2,50,10,2048,1,128,1,4,4,9223372036854775807,False,12717
0,1,0,1,0,1,0,2,1,0,2,16,2,2,4,1,1,1000,20,10,5,1,1,2048,1,4,1,128,4,5257216,True,14154
0,1,0,1,1,1,0,2,0,1,2,16,1,2,8,1,1,1000,20,10,1,5,1,2048,1,4,1,128,4,13609984,True,15553
1,1,0,1,0,1,0,2,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,2142208,True,16914
0,1,0,1,0,1,0,2,0,1,2,16,2,2,4,1,1,1000,20,10,1,1,5,2048,1,4,1,128,4,8222720,True,18113
0,1,0,0,1,1,2,0,2,0,1,16,4,4,1,1,1,1000,1,1,10,100,1,2048,1,2048,1,1,1,16976896,True,19545
1,1,1,0,1,0,1,2,1,2,0,16,1,4,1,4,1,1000,1,1,2,250,2,2048,1,32,1,2,32,9223372036854775807,False,20557
1,1,1,1,0,2,1,0,2,1,0,16,16,1,1,1,1,1000,1,2,5,20,5,2048,1,8,1,16,16,9223372036854775807,False,21843
1,1,1,0,0,0,1,2,1,0,2,16,4,1,2,2,1,1000,1,1,2,1,500,2048,1,2,1,1024,1,9223372036854775807,False,22882
0,1,1,1,0,1,0,2,0,1,2,16,1,1,8,1,2,1000,2,25,1,5,4,2048,1,64,1,16,2,57785344,True,24507
0,1,0,1,0,0,2,1,0,2,1,16,2,2,1,1,4,1000,50,1,1,1,20,2048,1,8,1,8,32,28708864,True,26484
0,0,1,0,1,0,2,1,1,2,0,16,2,1,1,1,8,1000,5,25,2,4,1,2048,1,2,1,1,1024,44303360,True,27633
0,0,1,0,1,1,2,0,2,0,1,16,4,1,1,1,4,1000,10,1,10,1,10,2048,1,4,1,2,256,9223372036854775807,False,28646
1,1,0,0,0,1,0,2,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,2552832,True,29747
1,1,0,1,1,1,0,2,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,2,1,1024,1,1343488,True,30843
1,1,1,1,0,1,2,0,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,722944,True,32331
1,1,0,1,0,1,0,2,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,2140160,True,33378
1,1,1,1,0,2,1,0,0,1,2,16,2,2,4,1,1,1000,1,20,1,5,10,2048,1,4,1,512,1,9223372036854775807,False,34241
1,1,1,1,0,1,2,0,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,16,1,128,1,991232,True,35527
1,1,1,1,0,1,2,0,0,1,2,16,2,2,4,1,1,1000,10,4,1,5,5,2048,1,4,1,512,1,9223372036854775807,False,36547
1,1,1,1,0,1,2,0,0,1,2,16,1,2,8,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,890880,True,38134
1,1,1,1,0,1,2,0,0,1,2,16,2,2,4,1,1,1000,10,4,1,5,5,2048,1,4,1,16,32,9223372036854775807,False,39145
1,1,1,1,0,2,1,0,0,1,2,16,2,2,4,1,1,1000,125,2,1,2,2,2048,1,4,1,512,1,722944,True,40568
