tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
128,64,1,16,34.32447814941406,0
16,64,8,16,315.9664611816406,18479
128,32,16,16,48.15564727783203,23557
8,256,2,128,660.1717529296875,25382
512,32,512,1,13.882368087768556,28038
512,8,2,2,11.315199851989746,30314
512,1024,128,8,121.11257934570312,39237
1024,1,256,1,6.024191856384277,41075
512,16,128,8,25.20883178710937,43936
128,2,32,1,32.36249542236328,47609
1024,512,1,128,59.072513580322266,52565
1024,256,1,16,56.8535041809082,57771
1024,2,512,2,12.02073574066162,60389
16,1024,8,128,776.7398681640625,62214
16,64,16,64,791.05126953125,63912
1024,2,16,1,4.077568054199219,65812
16,2,4,2,252.43443298339844,81250
1024,32,2,2,29.1461124420166,84444
256,128,8,2,34.515968322753906,88265
1024,256,2,8,56.91904067993164,93538
1024,1024,8,16,118.150146484375,102353
32,64,8,4,126.1649932861328,111169
1024,256,512,1,32.05120086669922,114884
32,16,32,4,161.86265563964844,125478
4,128,1,16,875.01416015625,127786
16,256,16,16,372.58343505859375,149303
1024,16,1024,1,12.99456024169922,151689
16,128,4,64,371.86663818359375,173022
512,2,512,1,14.644224166870115,175439
256,1024,16,32,124.943359375,184092
4,1024,1,512,1668.3028564453125,186607
256,4,64,1,20.395008087158203,189584
1024,512,1024,1,62.11174392700195,194838
512,256,1,128,33.38854217529297,198744
64,512,1,128,91.3612823486328,205590
32,128,32,16,240.54885864257807,220577
512,128,256,2,25.427967071533203,223652
1024,16,32,8,6.081535816192627,225615
512,64,128,2,14.948351860046388,228296
1024,1024,512,2,124.0094757080078,236624
16,1024,1,1024,777.0245361328125,238488
1024,32,1024,1,12.906496047973633,240606
512,512,8,16,61.36422348022461,245775
512,32,256,4,23.87455940246582,248809
128,128,32,8,46.73023986816406,253060
64,1024,16,8,148.885498046875,262815
1024,64,1024,1,12.949503898620604,264956
128,1024,2,256,153.2375030517578,275477
256,128,4,32,23.028736114501957,278793
512,32,128,4,15.125503540039062,281683
16,256,1,256,372.2711181640625,303820
1024,256,256,1,46.59916687011719,307990
1024,128,1024,1,23.959552764892575,311541
16,128,8,4,252.3822021484375,326513
256,2,1,1,17.21855926513672,329338
128,128,8,32,46.38310241699219,333798
2,512,1,512,3243.77099609375,338006
1024,32,512,1,6.981632232666016,339943
512,512,1,512,61.6888313293457,345256
1024,16,32,16,7.880703926086426,347264
512,512,1,8,224.6635589599609,361582
512,8,512,1,14.166015625,364278
1024,8,256,1,5.897215843200684,366226
1024,256,32,32,36.013057708740234,369715
1024,32,1024,1,12.907520294189451,372757
1024,128,1024,1,23.946239471435547,376757
1024,1024,32,1,119.17619323730467,385683
128,16,2,1,44.79385757446289,390448
1024,512,32,2,60.57062530517578,395787
1024,256,512,2,35.959808349609375,399640
512,32,1,8,17.346559524536133,402352
1024,256,4,32,30.60223960876465,405891
512,1024,16,32,123.399169921875,414350
1024,16,512,2,11.941887855529783,416896
256,32,128,4,30.239744186401367,420485
2,1024,2,256,3244.683349609375,424653
1024,512,512,1,65.29945373535156,430268
256,1024,256,1,184.71116638183597,441784
1024,1024,256,4,121.94815826416016,450718
128,64,128,4,60.186622619628906,455940
256,32,16,16,23.99129676818848,459112
256,256,128,4,52.63257598876953,463822
256,16,128,2,23.51206398010254,467478
16,64,1,64,315.8497314453125,486705
8,128,2,128,662.31298828125,488517
128,128,8,64,60.30335998535156,493239
8,512,2,256,880.9523315429688,495120
16,16,4,2,252.3863067626953,510867
1,256,1,32,3317.548095703125,515240
1024,32,1024,1,12.905471801757812,517702
4,512,2,1,1390.813232421875,520054
8,64,2,4,466.1360778808594,521597
1024,512,2,256,61.044734954833984,526780
32,128,8,64,239.91705322265625,541318
512,16,64,16,25.30611228942871,544241
8,1024,1,8,701.7461547851562,545998
128,128,128,4,59.96543884277344,551188
256,512,1,32,64.60006713867188,556244
512,16,512,2,23.85817527770996,559435
128,512,1,512,103.92166137695312,566772
512,64,32,32,25.0644474029541,569861
128,1024,128,1,137.29177856445312,579319
256,256,1,256,42.06796646118164,584053
1024,32,256,2,7.10041618347168,585993
1024,8,1024,1,13.088768005371094,588738
512,4,256,2,14.653440475463867,591072
128,256,32,32,98.30194854736328,598500
1024,1024,4,256,119.48441314697266,607265
512,64,512,1,13.814784049987791,609385
32,512,8,4,136.1510467529297,618577
512,128,256,1,21.06572723388672,621742
16,1024,1,1024,777.0582885742188,623673
1024,128,1024,1,23.96057510375977,626545
128,1024,1,256,133.10362243652344,635705
2,512,2,256,3243.766845703125,639882
1024,1,1024,1,13.524991989135742,642373
32,64,2,32,158.00933837890625,652886
256,256,128,8,49.156097412109375,657820
1024,64,2,1,112.47309112548828,665339
256,128,16,4,23.432191848754883,668357
