tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
64,512,64,1,89.2774429321289,0
1024,128,1024,1,23.972864151000977,2707
1024,512,16,1,116.4062728881836,10955
256,32,16,2,15.797247886657717,13230
4,256,1,1,1397.8582763671875,15650
256,64,32,8,23.406591415405277,18463
256,1024,64,4,131.3218536376953,27218
256,1024,2,128,128.89088439941406,35770
256,128,256,4,47.669246673583984,39970
1024,1024,32,16,119.82438659667967,47856
256,32,128,2,23.39020729064941,50607
1024,32,2,1,56.96409606933594,55430
1024,8,8,8,5.3145599365234375,57198
8,4,8,2,468.6264343261719,58519
256,32,256,1,22.06105613708496,61514
256,32,64,16,50.22003173828125,65798
256,512,256,4,97.4766082763672,72842
128,256,128,4,59.94393539428711,77728
32,16,1,8,126.18956756591795,86115
8,128,8,1,469.0483093261719,87606
256,64,8,32,23.370752334594727,90496
256,32,128,2,23.410688400268555,93657
512,2,64,1,10.552319526672363,95927
1024,1024,256,2,123.17593383789062,103977
1024,32,512,1,6.98367977142334,106334
1024,1,1024,1,13.535231590270996,108692
256,32,4,32,20.387840270996094,111329
256,32,4,2,22.501375198364254,114116
16,16,8,1,252.40576171875,129579
1024,16,32,2,5.156864166259766,131248
64,256,32,16,120.4817886352539,139593
16,4,2,1,252.41702270507807,154462
2,1024,1,512,3257.0849609375,158609
256,32,256,2,28.215295791625977,161672
256,1024,1,1024,144.77413940429688,170835
128,256,32,16,60.22246551513672,176283
16,512,8,1,356.358154296875,196525
16,128,16,8,317.5331726074219,215132
64,4,16,1,63.239166259765625,220187
512,1024,64,16,122.60761260986328,228316
64,512,8,32,117.8818588256836,236587
16,1024,2,128,370.6828918457031,257698
1024,4,64,4,6.17574405670166,259526
1024,1024,128,4,121.0972137451172,267724
1024,256,16,16,32.45363235473633,270997
1024,1,1024,1,13.538304328918455,273121
4,256,4,8,876.326904296875,274914
1024,8,128,8,12.743680000305176,276959
32,256,16,32,240.04812622070312,291176
512,32,512,2,23.84281539916992,294106
256,4,256,2,29.212671279907227,297376
1024,8,1024,1,13.09388828277588,299706
512,512,16,64,73.10540771484375,305116
512,8,512,1,14.189567565917969,307490
1024,1024,4,32,120.08038330078124,315480
1024,512,512,1,66.38694763183594,321214
512,8,64,4,12.11903953552246,323691
128,512,2,256,104.70809936523438,330947
512,1024,8,128,122.14681243896484,339013
512,256,512,2,48.42803192138672,343081
512,64,1,32,11.225088119506836,345379
1024,64,16,4,9.408512115478516,347808
2,256,2,256,3246.3134765625,352175
16,256,4,1,356.00897216796875,372536
512,16,256,2,14.255104064941406,374752
1024,4,512,2,12.004351615905762,376966
