tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
512,128,64,8,26.62809562683105,0
256,256,256,1,42.226688385009766,4568
256,256,8,8,36.77798461914063,8922
1024,256,1024,1,37.0176010131836,13064
512,8,256,4,23.993343353271484,16158
16,64,16,8,316.4723205566406,35879
1024,32,1024,1,12.908543586730955,38439
512,1024,512,2,127.96109008789062,47836
1024,512,256,2,64.34918212890625,53015
256,256,8,2,64.50688171386719,58463
256,32,32,2,20.17382431030273,61168
256,32,128,2,23.383039474487305,64319
1024,4,1024,1,13.222911834716797,66995
32,32,8,8,158.11993408203125,77764
16,256,4,256,781.2925415039062,79967
64,16,32,1,63.21664047241211,86255
1024,2,256,1,5.940224170684815,88038
512,512,4,256,72.36812591552734,93759
64,128,32,32,197.1025848388672,106838
1024,128,8,128,24.206335067749023,109980
2,512,2,256,3243.828125,114261
1024,256,1024,1,36.95616149902344,118528
1024,64,128,8,12.387328147888184,121027
1024,128,32,1,16.61337661743164,123789
8,256,8,4,466.2804565429688,125307
64,1024,4,8,141.2505645751953,135060
128,16,64,4,47.04256057739258,139525
512,1,32,1,8.201215744018555,141329
1024,128,1,4,112.34713745117188,149704
256,8,8,4,16.186368942260742,152844
1024,256,128,8,36.39910507202149,156563
32,8,4,2,126.2039031982422,165423
1024,128,1024,1,24.036352157592773,168633
128,1024,32,16,155.99923706054688,179654
1024,32,8,32,7.775231838226318,181610
1024,256,1,128,30.8090877532959,185461
1024,1024,1024,1,129.07212829589844,194133
16,64,2,32,315.6807556152344,212906
16,2,1,1,252.4047393798828,228942
8,8,1,8,467.4672546386719,230905
4,256,2,128,1193.26513671875,233224
256,4,64,4,24.29030418395996,236446
4,32,1,16,875.7186279296875,238603
1024,16,1024,1,12.999679565429688,241494
1024,8,4,1,8.689663887023926,244253
1024,256,4,1,223.8238677978516,259146
512,16,512,1,14.007295608520508,261643
512,64,512,2,23.834623336791992,264444
1024,512,512,2,63.18694305419922,270358
2,32,2,32,1831.103515625,273299
512,16,128,1,10.170368194580078,275395
512,256,16,64,48.59392166137695,279844
512,32,512,1,13.881343841552734,282323
8,512,1,64,560.73828125,283730
512,8,64,1,10.15398406982422,286254
512,256,4,8,32.86937713623047,289813
64,128,64,1,81.69676971435547,295990
1024,16,32,1,4.362239837646484,297441
2,32,1,8,1688.1612548828125,300114
16,128,4,8,252.39756774902344,316149
1024,16,512,1,7.04204797744751,318572
512,32,1,1,113.73875427246094,326942
1024,256,1024,1,37.10976028442383,330803
2,512,1,128,1825.8677978515625,334201
4,1024,4,128,1668.1922607421875,337098
1024,256,128,2,32.77414321899414,340803
8,1024,8,32,658.9286499023438,342540
512,512,64,1,69.80198669433594,348165
128,4,32,4,42.06796646118164,352694
128,16,128,8,99.6341781616211,359984
