A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,0,1,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,125,8,1,1,1,2048,1,512,1,2,2,934912,True,1233
0,0,1,0,1,2,1,0,0,1,2,1,1,1,1,1,1,1000,50,20,1,1,1,2048,1,8,1,16,16,3692544,True,2567
0,1,0,1,0,2,0,1,1,2,0,1,1,1,1,1,1,1000,40,25,1,1,1,2048,1,2,1,512,2,3808256,True,3953
1,0,0,0,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,250,1,1,2,2,2048,1,4,1,2,256,295936,True,5343
1,0,0,0,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,250,1,1,2,2,2048,1,4,1,2,256,296960,True,6481
1,0,0,0,0,2,1,0,1,2,0,1,1,1,1,1,1,1000,250,1,1,2,2,2048,1,4,1,2,256,296960,True,7555
1,1,1,0,0,0,2,1,2,0,1,1,1,1,1,1,1,1000,200,1,1,1,5,2048,1,2,1,64,16,1293312,True,8710
0,0,0,1,1,0,1,2,1,0,2,1,1,1,1,1,1,1000,50,4,1,5,1,2048,1,8,1,256,1,1384448,True,10279
1,0,0,0,1,2,0,1,1,2,0,1,1,1,1,1,1,1000,50,1,10,1,2,2048,1,4,1,128,4,199680,True,11921
1,1,0,1,1,2,0,1,0,1,2,1,1,1,1,1,1,1000,8,125,1,1,1,2048,1,16,1,32,4,23739392,True,13748
1,0,1,0,0,2,0,1,1,0,2,1,1,1,1,1,1,1000,10,20,1,1,5,2048,1,2048,1,1,1,13118464,True,15138
