A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,0,1,1,0,2,1,0,2,1,0,1,1,1,1,1,1,1000,5,10,4,5,1,2048,1,8,1,16,16,2809856,True,960
1,0,0,0,0,2,0,1,0,1,2,1,1,1,1,1,1,1000,25,10,4,1,1,2048,1,32,1,16,4,533504,True,1785
0,0,1,0,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,5,100,2,1,1,2048,1,1024,1,1,2,8585216,True,2729
1,1,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,4,5,50,1,1,2048,1,16,1,8,16,247808,True,3883
1,1,1,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,500,1,1,2,1,2048,1,8,1,1,256,307200,True,5169
0,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,512,1,1,4,55296,True,6043
0,0,1,1,1,0,2,1,1,2,0,1,1,1,1,1,1,1000,10,1,4,1,25,2048,1,1024,1,1,2,2052095,True,7119
1,0,1,0,0,2,0,1,2,0,1,1,1,1,1,1,1,1000,20,1,25,2,1,2048,1,32,1,32,2,530432,True,8421
0,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,256,1,1,8,55296,True,9403
0,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,250,2,2,1,1,2048,1,512,1,1,4,111616,True,10265
0,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,500,2,1,1,1,2048,1,512,1,1,4,113664,True,11315
0,1,0,1,0,2,0,1,2,1,0,1,1,1,1,1,1,1000,1000,1,1,1,1,2048,1,512,1,1,4,55296,True,12285
0,1,1,1,0,2,1,0,0,1,2,1,1,1,1,1,1,1000,250,4,1,1,1,2048,1,4,1,2,256,1253376,True,13451
0,0,1,1,1,2,0,1,2,1,0,1,1,1,1,1,1,1000,25,40,1,1,1,2048,1,128,1,16,1,4550656,True,14561
