A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,0,0,1,0,2,1,2,1,0,1,1,1,1,1,1,1000,25,20,1,1,2,2048,1,32,1,8,8,1901568,True,827
1,1,1,1,0,0,2,1,2,1,0,1,1,1,1,1,1,1000,1,1,125,4,2,2048,1,1024,1,1,2,9223372036854775807,False,1509
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,2,5,5,2,2048,1,4,1,1,512,995328,True,2786
0,1,1,1,1,1,2,0,2,0,1,1,1,1,1,1,1,1000,2,20,5,5,1,2048,1,8,1,8,32,17916928,True,3744
1,1,1,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,2,2,10,5,5,2048,1,4,1,1,512,9223372036854775807,False,4487
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,8,64,488448,True,5646
1,1,0,0,1,1,2,0,2,1,0,1,1,1,1,1,1,1000,10,2,5,5,2,2048,1,4,1,1,512,997376,True,6863
1,1,0,1,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,2,5,5,2,2048,1,4,1,1,512,1727488,True,8074
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,8,64,484352,True,8999
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,8,64,484352,True,9791
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,8,64,484352,True,10689
1,1,0,0,1,2,0,1,0,2,1,1,1,1,1,1,1,1000,8,1,5,5,5,2048,1,8,1,4,64,785408,True,11664
0,1,1,0,1,2,0,1,1,2,0,1,1,1,1,1,1,1000,50,5,1,1,4,2048,1,256,1,4,2,715776,True,12479
0,1,0,1,0,0,1,2,2,1,0,1,1,1,1,1,1,1000,1,1,25,40,1,2048,1,2,1,256,4,2033664,True,13623
1,0,0,1,0,0,1,2,1,0,2,1,1,1,1,1,1,1000,10,1,1,25,4,2048,1,64,1,2,16,4912128,True,14672
0,1,1,0,1,1,2,0,1,2,0,1,1,1,1,1,1,1000,50,10,1,1,2,2048,1,2048,1,1,1,1343488,True,15684
1,0,0,1,0,1,2,0,2,1,0,1,1,1,1,1,1,1000,1,125,1,4,2,2048,1,8,1,32,8,35442688,True,16700
0,1,0,0,0,1,2,0,2,1,0,1,1,1,1,1,1,1000,1,1,20,2,25,2048,1,64,1,2,16,2387968,True,17564
1,0,0,0,0,2,1,0,1,0,2,1,1,1,1,1,1,1000,4,50,1,1,5,2048,1,4,1,256,2,15114240,True,18452
1,0,1,0,0,1,2,0,1,0,2,1,1,1,1,1,1,1000,4,1,1,125,2,2048,1,4,1,1,512,9223372036854775807,False,19326
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,1,512,487424,True,20128
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,4,25,1,2048,1,4,1,8,64,1243136,True,20990
1,1,1,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,4,5,5,1,2048,1,4,1,8,64,9223372036854775807,False,21668
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,256,1,2,4,567296,True,22362
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,10,1,2048,1,4,1,8,64,369664,True,23122
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,8,64,486400,True,24106
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,16,32,561152,True,25285
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,10,1,10,5,2,2048,1,4,1,16,32,562176,True,26149
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,10,1,2048,1,4,1,8,64,368640,True,26868
1,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,5,1,10,10,2,2048,1,4,1,8,64,992256,True,27752
1,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,5,1,10,10,2,2048,1,4,1,8,64,988160,True,28494
1,0,0,0,1,2,1,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,10,1,2048,1,2,1,16,64,556032,True,29417
1,1,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,2,1,25,10,2,2048,1,4,1,4,128,1557504,True,30377
1,1,0,0,0,2,1,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,10,1,2048,1,4,1,8,64,516096,True,31353
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,10,1,2048,1,4,1,8,64,367616,True,32235
1,0,0,0,1,1,2,0,0,2,1,1,1,1,1,1,1,1000,5,1,20,5,2,2048,1,4,1,8,64,317440,True,33278
