IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
0,1,1,1,1,0,1,3,6,2,4,5,2,6,4,1,5,3,0,16,1,2,2,1,4,64,1,2,8,4,1,112,8,1,14,1,1,112,56,2,1,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,7003136,True,3568
1,0,1,1,1,2,5,3,0,4,6,1,3,2,0,5,4,6,1,16,2,1,8,1,1,64,1,2,8,1,4,112,2,2,1,2,14,112,1,4,28,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,5305
0,1,0,0,0,3,1,5,4,0,6,2,2,1,5,6,0,3,4,16,1,2,2,1,4,64,2,2,2,8,1,112,1,7,1,2,8,112,1,56,2,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,5339438080,True,49867
1,0,1,1,0,5,2,0,1,4,3,6,6,1,4,2,0,3,5,16,1,4,1,2,2,64,32,1,1,1,2,112,1,1,16,1,7,112,2,1,1,56,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,102665216,True,52232
1,0,1,0,1,3,4,0,6,2,5,1,0,2,4,5,1,3,6,16,4,1,1,2,2,64,2,16,2,1,1,112,1,2,4,14,1,112,2,2,1,2,14,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,54061
0,0,1,0,0,4,2,5,3,1,6,0,4,1,5,0,2,3,6,16,1,2,1,8,1,64,2,1,8,2,2,112,4,7,1,2,2,112,2,2,4,1,7,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,120581120,True,56956
1,1,0,1,1,6,5,4,3,1,2,0,5,0,1,2,4,6,3,16,4,1,2,1,2,64,1,4,4,1,4,112,1,14,1,1,8,112,2,1,7,2,4,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,93142016,True,60265
0,0,1,1,0,3,6,2,4,0,1,5,2,5,1,4,6,0,3,16,2,2,1,2,2,64,2,2,1,16,1,112,7,8,2,1,1,112,8,14,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,143432704,True,62924
0,1,0,0,0,1,6,4,2,0,3,5,4,3,6,0,1,5,2,16,4,1,1,1,4,64,1,1,64,1,1,112,14,2,4,1,1,112,1,2,28,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,9223372036854775807,False,64319
0,0,1,1,1,2,4,0,3,1,5,6,5,0,3,4,6,1,2,16,8,1,1,1,2,64,8,1,1,8,1,112,1,1,1,4,28,112,1,2,14,2,2,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,30709760,True,66417
0,1,1,0,0,0,5,6,2,1,3,4,3,6,0,2,5,1,4,16,2,2,2,1,2,64,1,4,4,1,4,112,2,7,1,2,4,112,1,1,1,112,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,5794683904,True,115207
1,1,1,0,0,4,2,6,5,1,3,0,5,3,4,6,1,2,0,16,1,2,1,1,8,64,1,1,2,8,4,112,1,1,2,7,8,112,2,4,2,7,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,117002
1,0,1,0,1,4,2,1,6,3,0,5,4,5,0,1,3,2,6,16,2,2,4,1,1,64,2,1,2,1,16,112,7,8,1,2,1,112,1,1,7,1,16,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,21422080,True,119571
0,0,1,1,0,3,0,4,5,2,1,6,3,4,1,5,2,0,6,16,2,2,4,1,1,64,2,8,1,2,2,112,16,1,1,1,7,112,14,2,1,4,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,53157888,True,121671
1,0,0,1,1,3,2,1,4,0,5,6,0,6,5,2,4,3,1,16,1,1,2,8,1,64,8,1,1,4,2,112,1,2,2,14,2,112,1,1,1,112,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,9223372036854775807,False,125826
0,0,1,1,0,1,5,0,4,6,3,2,6,4,3,5,2,1,0,16,1,1,1,8,2,64,2,2,2,1,8,112,1,14,8,1,1,112,1,28,2,2,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,1,7,1080528896,True,136261
1,1,1,1,1,1,0,2,5,4,3,6,6,0,3,4,1,2,5,16,2,1,4,1,2,64,4,1,4,4,1,112,14,2,2,2,1,112,8,14,1,1,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,12186624,True,137980
0,0,1,0,1,0,1,6,3,4,5,2,5,0,1,4,6,3,2,16,2,1,1,4,2,64,1,2,8,1,4,112,1,1,16,1,7,112,2,1,4,2,7,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,156951552,True,141486
0,1,1,1,0,4,6,2,1,0,3,5,0,5,6,3,2,1,4,16,2,1,1,8,1,64,8,2,2,2,1,112,2,1,1,1,56,112,28,1,2,1,2,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,104547328,True,144056
0,1,1,0,0,1,0,5,4,3,2,6,5,0,2,3,1,6,4,16,1,4,1,1,4,64,2,2,16,1,1,112,1,1,4,7,4,112,1,4,1,4,7,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,2133575680,True,162705
0,0,0,1,1,4,1,3,2,5,0,6,2,0,4,5,3,1,6,16,1,2,2,2,2,64,1,2,8,2,2,112,7,4,2,1,2,112,1,2,4,1,14,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,47600640,True,166016
0,0,1,0,1,1,2,0,6,3,5,4,4,3,2,5,1,0,6,16,1,1,2,2,4,64,1,8,1,8,1,112,4,7,1,1,4,112,1,1,8,2,7,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,918631424,True,175432
0,0,0,0,0,4,3,5,1,2,0,6,4,3,2,6,0,1,5,16,1,8,1,2,1,64,4,8,1,1,2,112,1,7,2,8,1,112,1,1,1,14,8,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,9001060352,True,248923
1,1,0,0,1,4,5,1,6,3,0,2,4,2,5,1,3,0,6,16,1,1,2,4,2,64,2,1,8,1,4,112,1,7,4,2,2,112,1,1,14,8,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,253386
0,1,1,1,0,2,6,5,1,3,0,4,5,0,2,1,4,6,3,16,2,1,8,1,1,64,2,16,1,2,1,112,8,1,1,14,1,112,1,2,4,7,2,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,21497856,True,255276
0,1,1,0,0,4,5,0,6,2,3,1,2,5,1,6,0,4,3,16,8,2,1,1,1,64,8,2,1,4,1,112,1,1,1,56,2,112,4,2,7,2,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,68664320,True,257544
0,1,1,1,0,5,2,1,0,6,3,4,4,2,3,0,5,6,1,16,1,4,4,1,1,64,4,1,2,4,2,112,2,28,1,1,2,112,7,4,2,2,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,53679104,True,259832
0,1,1,1,1,6,0,2,5,4,1,3,5,0,4,2,1,3,6,16,4,1,4,1,1,64,1,4,2,4,2,112,2,7,2,1,4,112,1,4,28,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,261364
0,1,1,1,1,0,5,6,3,1,2,4,0,1,6,2,4,5,3,16,2,8,1,1,1,64,2,8,1,2,2,112,2,2,4,1,7,112,1,1,1,4,28,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,1007377408,True,273276
1,1,0,1,1,5,2,6,4,0,1,3,0,1,3,5,2,4,6,16,1,2,4,2,1,64,2,2,1,4,4,112,28,1,1,2,2,112,4,1,7,1,4,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,6358016,True,275556
1,1,1,0,1,4,1,2,0,5,6,3,6,1,5,4,0,3,2,16,2,4,1,2,1,64,1,1,2,32,1,112,1,4,4,1,7,112,2,2,7,4,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,9223372036854775807,False,277314
1,0,1,0,0,1,2,4,6,5,3,0,1,0,2,4,6,5,3,16,4,1,1,4,1,64,1,4,1,8,2,112,28,2,1,1,2,112,2,28,1,2,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,513314816,True,283162
0,0,0,0,0,5,0,3,2,6,4,1,3,0,6,5,1,4,2,16,8,1,1,2,1,64,2,2,1,8,2,112,2,2,14,1,2,112,4,2,1,7,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,72643584,True,285530
0,0,1,1,0,2,5,4,0,1,3,6,2,1,6,3,5,4,0,16,1,1,4,4,1,64,4,1,2,2,4,112,4,2,1,1,14,112,4,14,2,1,1,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,67877888,True,287840
1,0,0,1,1,4,3,6,2,5,1,0,0,2,3,4,5,1,6,16,1,8,1,2,1,64,8,1,2,2,2,112,2,4,14,1,1,112,2,7,1,8,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,13073408,True,289400
0,1,1,1,1,2,5,6,1,3,4,0,4,5,2,1,0,3,6,16,1,8,1,2,1,64,2,2,8,2,1,112,7,2,4,1,2,112,4,2,2,7,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,4304896,True,291140
1,0,0,1,0,4,0,5,3,1,2,6,1,4,2,3,6,5,0,16,1,1,2,8,1,64,1,8,1,1,8,112,1,7,4,1,4,112,14,2,2,2,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,9223372036854775807,False,293234
1,0,1,0,0,3,4,0,5,6,1,2,1,3,5,0,2,4,6,16,1,1,4,2,2,64,1,4,1,1,16,112,14,1,1,4,2,112,2,1,4,1,14,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,9223372036854775807,False,294978
1,1,1,1,0,3,4,2,6,1,0,5,1,4,3,5,2,6,0,16,1,1,1,8,2,64,2,4,4,1,2,112,1,2,2,4,7,112,1,1,2,7,8,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,1,7,9223372036854775807,False,297481
0,0,0,1,0,4,6,0,2,5,1,3,4,0,6,3,1,2,5,16,1,1,2,8,1,64,1,4,2,1,8,112,7,1,1,4,4,112,7,1,2,2,4,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,110599168,True,300416
1,0,1,1,1,2,1,0,3,5,4,6,1,2,6,5,4,0,3,16,4,1,2,2,1,64,1,1,2,16,2,112,1,1,2,28,2,112,2,4,2,7,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,9223372036854775807,False,302170
0,1,1,0,0,4,2,1,6,3,5,0,2,0,4,1,6,3,5,16,2,1,4,1,2,64,1,1,4,8,2,112,1,8,2,1,7,112,1,2,1,4,14,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2253537280,True,322417
1,1,0,0,1,6,4,0,1,3,2,5,4,5,1,2,6,3,0,16,1,4,2,1,2,64,1,1,2,16,2,112,28,2,1,2,1,112,7,4,1,1,4,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,53111808,True,324720
1,0,0,0,1,5,3,4,6,0,2,1,5,6,3,0,2,1,4,16,2,1,1,2,4,64,1,2,2,2,8,112,4,1,7,2,2,112,2,1,1,1,56,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,327112
0,0,1,1,0,3,0,5,2,4,6,1,6,5,1,4,3,0,2,16,4,1,1,2,2,64,1,2,4,2,4,112,28,1,4,1,1,112,1,1,1,8,14,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,117452800,True,329879
1,0,1,1,0,2,4,1,6,3,0,5,6,1,2,5,0,4,3,16,2,1,2,4,1,64,4,2,1,1,8,112,14,2,1,2,2,112,1,16,1,7,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,210104320,True,333087
0,0,0,0,1,4,3,0,2,6,1,5,2,0,1,4,5,6,3,16,2,1,1,2,4,64,4,1,1,16,1,112,4,1,1,28,1,112,14,2,1,1,4,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,151374848,True,336355
1,0,0,0,1,5,4,2,6,0,3,1,6,0,3,4,1,5,2,16,1,1,1,16,1,64,2,1,4,1,8,112,7,1,1,1,16,112,4,2,1,1,14,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,9223372036854775807,False,338284
1,0,0,1,0,2,6,4,0,5,3,1,1,2,6,3,0,5,4,16,1,1,2,8,1,64,4,8,1,1,2,112,2,7,4,1,2,112,1,56,2,1,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,793984000,True,346230
0,0,1,1,0,2,3,1,6,0,4,5,6,2,4,1,3,5,0,16,2,1,4,1,2,64,1,2,1,16,2,112,7,4,1,1,4,112,56,1,1,2,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,73555968,True,348283
0,1,1,1,1,0,5,6,2,4,1,3,1,3,2,5,0,6,4,16,1,1,2,2,4,64,1,1,8,1,8,112,1,7,2,2,4,112,7,1,4,4,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,407871488,True,355097
1,0,0,0,1,3,5,0,4,2,1,6,4,0,5,2,6,1,3,16,2,1,4,1,2,64,1,1,4,16,1,112,14,1,2,4,1,112,16,1,1,7,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,7,1,1,1,9223372036854775807,False,356835
1,0,1,1,0,4,1,0,2,5,6,3,0,1,4,5,2,3,6,16,2,2,2,1,2,64,4,1,4,4,1,112,1,4,7,4,1,112,4,1,1,1,28,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,358740
0,0,1,1,0,5,4,2,3,1,0,6,4,0,3,6,1,5,2,16,1,1,2,2,4,64,8,2,1,4,1,112,1,2,2,7,4,112,2,4,1,7,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,608220160,True,365317
0,0,1,0,0,3,2,6,0,4,1,5,0,6,2,4,5,3,1,16,2,2,1,4,1,64,16,1,1,2,2,112,28,1,4,1,1,112,1,1,16,1,7,3,1,1,1,3,1,7,1,1,1,7,1,7,1,7,1,1,1,24851456,True,367031
0,0,0,1,1,5,4,1,3,0,2,6,0,4,6,1,2,5,3,16,2,8,1,1,1,64,1,2,1,8,4,112,1,4,1,4,7,112,2,7,2,1,4,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,1296774144,True,379612
0,1,0,0,1,6,0,5,1,2,4,3,0,2,6,5,1,4,3,16,1,1,8,2,1,64,8,2,2,2,1,112,4,1,7,1,4,112,2,4,1,1,14,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,5794816,True,381489
1,0,1,0,1,4,3,2,0,6,1,5,2,5,4,0,3,1,6,16,2,1,1,2,4,64,1,8,1,2,4,112,1,1,1,7,16,112,1,1,2,4,14,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,1,7,9223372036854775807,False,386369
1,0,1,1,0,4,0,6,5,2,1,3,3,0,1,6,5,4,2,16,4,2,2,1,1,64,1,8,2,2,2,112,4,1,28,1,1,112,7,1,1,2,8,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,74504192,True,388670
0,0,0,1,0,6,1,5,3,4,2,0,2,1,3,4,0,6,5,16,1,2,2,1,4,64,1,1,1,32,2,112,4,14,1,1,2,112,1,14,2,4,1,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,3074712576,True,414992
0,0,0,0,0,1,4,6,0,3,5,2,1,2,6,3,0,5,4,16,1,1,4,4,1,64,1,4,2,4,2,112,2,1,7,2,4,112,1,7,2,8,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,1187679232,True,426239
1,1,1,0,1,5,0,3,2,6,1,4,4,1,6,5,2,3,0,16,2,2,1,4,1,64,2,8,4,1,1,112,1,14,1,1,8,112,2,1,4,2,7,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,92988416,True,428747
0,0,1,0,0,0,5,2,3,4,1,6,1,5,4,2,3,6,0,16,2,2,4,1,1,64,2,1,16,2,1,112,7,1,4,1,4,112,4,1,1,2,14,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,1,7,91318272,True,435303
0,0,1,0,0,6,0,4,2,5,3,1,3,5,6,0,1,2,4,16,1,2,1,8,1,64,2,1,8,4,1,112,1,1,1,56,2,112,2,1,14,2,2,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,207605760,True,438551
0,1,1,0,1,3,4,6,1,0,2,5,4,5,3,6,2,1,0,16,1,1,2,4,2,64,2,2,2,8,1,112,1,2,4,7,2,112,1,2,7,1,8,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,1,7,141662208,True,441762
1,0,1,0,1,5,1,4,3,0,6,2,2,0,5,3,4,6,1,16,1,1,1,2,8,64,1,16,1,1,4,112,2,4,1,14,1,112,1,1,8,14,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,443651
1,0,1,0,1,5,2,3,4,6,1,0,4,3,2,0,5,1,6,16,8,2,1,1,1,64,1,4,2,8,1,112,2,7,2,2,2,112,1,2,4,2,7,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,81694720,True,446088
0,0,0,0,1,1,2,5,3,4,0,6,2,4,3,5,6,0,1,16,4,1,2,1,2,64,1,4,4,1,4,112,1,1,8,2,7,112,8,7,1,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,11629568,True,447920
0,1,1,0,0,0,5,2,3,1,4,6,2,4,0,6,3,1,5,16,8,1,2,1,1,64,16,4,1,1,1,112,4,1,7,1,4,112,1,1,4,2,14,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,53528576,True,450062
1,1,1,1,1,3,4,6,0,5,1,2,2,3,4,1,6,5,0,16,4,2,1,1,2,64,1,2,1,32,1,112,1,4,1,4,7,112,2,2,4,1,7,3,1,1,1,3,1,7,1,1,1,7,1,7,1,7,1,1,1,9223372036854775807,False,452286
0,1,0,0,1,0,4,1,3,2,5,6,1,4,5,6,2,0,3,16,1,8,2,1,1,64,1,2,4,2,4,112,1,7,16,1,1,112,7,1,8,1,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,24426496,True,454016
1,1,0,1,0,3,5,6,2,4,0,1,3,4,5,2,6,1,0,16,4,2,1,2,1,64,16,4,1,1,1,112,2,1,7,4,2,112,1,7,2,1,8,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,43563008,True,456086
1,0,0,1,0,3,6,4,5,1,0,2,4,1,5,3,0,2,6,16,1,1,4,2,2,64,2,4,2,2,2,112,7,2,2,1,4,112,1,7,2,4,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,457956
0,0,1,1,0,5,0,2,1,4,3,6,2,0,1,4,5,6,3,16,8,2,1,1,1,64,4,1,4,4,1,112,1,7,4,1,4,112,2,14,1,4,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,106620928,True,460347
1,1,1,1,1,1,2,5,0,6,4,3,5,4,0,2,1,3,6,16,1,1,1,1,16,64,1,1,8,4,2,112,4,14,1,1,2,112,4,1,2,2,7,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,463194
0,1,1,0,0,6,5,4,0,2,3,1,3,4,1,5,0,6,2,16,1,1,4,4,1,64,16,1,4,1,1,112,14,2,2,2,1,112,4,7,1,2,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,2420736,True,464984
