IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
0,1,0,1,0,1,3,4,5,2,0,6,5,6,3,0,2,1,4,1,1,1,1,1,1,64,64,1,1,1,1,112,28,2,1,1,2,112,1,2,4,1,14,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,3046400,True,2007
0,1,1,0,0,0,2,3,1,6,5,4,0,6,4,2,1,5,3,1,1,1,1,1,1,64,8,1,1,4,2,112,28,1,1,4,1,112,8,2,1,1,7,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,6120448,True,2985
1,1,0,0,1,1,0,3,5,4,6,2,1,5,6,3,2,0,4,1,1,1,1,1,1,64,4,4,4,1,1,112,1,8,1,7,2,112,2,4,14,1,1,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,1625088,True,4169
1,0,0,1,1,0,6,2,5,1,4,3,4,0,6,5,3,1,2,1,1,1,1,1,1,64,2,1,4,4,2,112,1,2,28,2,1,112,2,1,1,2,28,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,9223372036854775807,False,5128
1,1,1,0,1,0,1,4,2,5,6,3,3,5,4,2,0,1,6,1,1,1,1,1,1,64,2,2,4,1,4,112,1,1,2,7,8,112,7,8,1,2,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,1,7,9223372036854775807,False,6292
1,1,1,0,1,3,6,1,0,5,2,4,6,5,0,1,2,4,3,1,1,1,1,1,1,64,1,2,2,4,4,112,2,1,4,14,1,112,2,1,1,14,4,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,7126
0,1,1,0,0,5,6,3,2,0,4,1,4,6,0,1,3,2,5,1,1,1,1,1,1,64,1,2,4,1,8,112,1,7,1,4,4,112,1,14,4,2,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,1,7,117184512,True,9266
1,0,0,1,0,6,0,3,5,4,2,1,5,2,1,0,6,4,3,1,1,1,1,1,1,64,2,1,2,16,1,112,14,1,1,2,4,112,2,1,1,4,14,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,44562432,True,10686
1,0,0,0,1,1,6,0,4,5,2,3,0,5,6,1,4,2,3,1,1,1,1,1,1,64,2,1,2,2,8,112,2,7,4,2,1,112,1,1,56,1,2,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,11957
0,0,1,1,1,4,6,2,3,5,1,0,3,1,0,6,4,2,5,1,1,1,1,1,1,64,1,2,16,2,1,112,14,1,1,1,8,112,1,8,2,7,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,695296,True,12930
0,1,1,1,1,0,6,4,3,1,2,5,3,2,4,6,5,1,0,1,1,1,1,1,1,64,1,2,32,1,1,112,1,2,2,2,14,112,1,1,1,1,112,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,9223372036854775807,False,14668
1,1,1,0,0,3,2,1,6,5,0,4,4,2,3,5,0,6,1,1,1,1,1,1,1,64,1,2,2,16,1,112,1,4,4,7,1,112,14,2,1,2,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,29828096,True,15983
1,1,1,0,1,2,6,1,4,0,3,5,2,3,6,5,1,0,4,1,1,1,1,1,1,64,1,2,8,1,4,112,1,1,1,112,1,112,1,7,1,8,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,9223372036854775807,False,16679
0,1,0,1,0,0,4,1,3,5,6,2,3,2,6,1,0,4,5,1,1,1,1,1,1,64,4,1,2,2,4,112,14,2,4,1,1,112,2,1,2,4,7,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,4158464,True,17937
1,1,1,1,1,3,5,2,1,0,6,4,1,4,6,3,5,2,0,1,1,1,1,1,1,64,1,2,32,1,1,112,7,1,16,1,1,112,2,4,14,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,18828
1,0,1,0,1,6,0,3,5,2,4,1,0,5,1,6,3,4,2,1,1,1,1,1,1,64,1,2,4,4,2,112,1,4,2,7,2,112,1,1,1,8,14,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,289889280,True,22572
1,1,1,1,0,5,2,1,4,3,0,6,4,2,3,1,0,6,5,1,1,1,1,1,1,64,2,2,4,4,1,112,8,1,7,2,1,112,1,7,1,4,4,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,7,1,2848768,True,24172
1,1,0,0,0,6,1,3,5,0,4,2,6,5,3,0,2,4,1,1,1,1,1,1,1,64,4,4,1,1,4,112,7,8,1,2,1,112,2,4,7,1,2,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,4571136,True,25017
