tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,2,16,16,64,2,32,16,1024,256,37.10976028442383,True,0
16,8,16,16,32,4,1,2,8,256,6.519807815551758,True,3245
16,1,8,32,16,16,1,128,32,256,21.08108711242676,True,6204
4,1,4,16,64,32,1,8,8,128,16.903167724609375,True,9495
16,16,16,64,32,4,4,2,8,256,30.84492874145508,True,13839
64,8,16,16,128,4,1,16,8,256,2147483648.0,False,25373
32,32,64,32,32,32,1,2,8,256,114.28864288330078,True,41867
16,8,16,16,32,8,1,2,8,128,6.428671836853027,True,44669
32,2,64,64,64,64,1,8,32,32,23.235584259033203,True,50377
4,1,64,8,32,8,8,1,16,2,424.6487121582031,True,77058
8,4,256,256,8,32,1,16,128,32,2.8671998977661133,True,79538
16,16,16,128,32,128,16,4,256,32,18.24460792541504,True,83005
16,4,256,256,16,16,1,16,128,32,5.023744106292725,True,85861
8,16,256,4,8,32,1,16,128,32,1.4079999923706057,True,87849
8,4,256,32,8,32,1,32,128,128,2.613248109817505,True,89678
4,4,256,128,8,32,1,16,128,32,3.230720043182373,True,91794
64,2,8,16,128,4,128,8,128,512,64.60006713867188,True,97255
8,1,32,4,8,64,2,128,128,1024,1.082368016242981,True,98866
8,1,4,8,512,4,16,1,128,1,530.2599487304688,True,101237
4,64,64,32,32,16,1,32,4,64,2147483648.0,False,113839
16,4,128,16,32,4,1,64,4,64,44.10675048828125,True,118771
8,1,32,256,8,8,2,128,128,1024,5.0135040283203125,True,121054
8,1,32,4,8,256,2,128,128,1024,1.1898880004882812,True,122597
8,1,32,512,8,64,1,256,8,1024,30.684160232543945,True,126165
128,1,4,16,128,8,16,1,1024,128,24.18278312683105,True,132980
4,1,32,4,256,4,2,128,128,1024,13.02732753753662,True,136700
128,1,32,4,256,4,2,128,128,512,13.68678379058838,True,139568
8,1,32,4,8,64,4,64,256,1024,1.6138240098953247,True,141771
32,2,16,64,64,16,8,2,256,64,5.612544059753418,True,144806
8,1,32,4,8,64,1,256,128,1024,1.0209280252456665,True,146224
64,2,64,16,64,32,2,2,1024,16,98.75968170166016,True,162280
16,1,16,8,16,64,2,128,128,1024,1.2881920337677002,True,164128
8,1,32,4,8,64,1,256,128,1024,1.0219520330429075,True,166056
8,1,32,4,8,64,1,128,128,1024,0.9113600254058838,True,168062
4,2,32,4,4,64,2,128,128,1024,1.4520319700241089,True,169868
8,1,32,4,8,64,1,256,128,1024,1.0219520330429075,True,171602
8,1,32,4,8,64,2,64,128,1024,1.070080041885376,True,173135
8,1,32,4,8,64,1,32,128,1024,0.8069120049476624,True,174953
8,1,32,4,8,64,1,128,128,1024,0.9113600254058838,True,176467
8,1,32,4,8,64,1,128,128,1024,0.9103360176086426,True,177966
8,1,32,4,8,64,1,32,128,512,0.9431040287017822,True,179524
8,1,32,4,8,64,1,32,128,1024,0.8079360127449036,True,181014
8,1,32,4,8,64,1,256,128,1024,1.0219520330429075,True,182458
8,1,32,8,8,32,1,32,128,1024,1.0680320262908936,True,183945
4,16,1024,32,4,4,2,512,16,1024,66.79756927490234,True,189348
8,1,32,4,8,64,1,64,128,1024,0.9512959718704224,True,190913
16,1,32,4,16,32,1,32,128,1024,0.8888319730758667,True,192273
16,1,16,4,16,64,1,32,128,1024,1.6824320554733276,True,194002
16,4,64,64,16,32,4,64,64,256,3.2122879028320312,True,195949
4,1,32,4,16,32,1,32,128,1024,0.8765439987182617,True,197993
8,1,32,4,8,1,1,32,8,1024,11.345919609069824,True,199934
8,2,32,4,8,64,1,32,128,1024,0.8673279881477356,True,201394
64,8,8,1024,64,128,1,1024,1024,1024,1448.8955078125,True,207245
16,1,32,4,16,32,1,32,128,1024,0.8878080248832703,True,208839
16,1,16,4,16,128,1,32,128,1024,1.5523840188980105,True,210516
8,1,32,4,8,64,1,64,128,512,0.9052159786224364,True,211872
8,2,64,16,32,8,8,4,32,32,14.867456436157228,True,214968
4,8,64,8,16,128,2,2,256,64,8.553471565246582,True,218129
16,8,256,16,16,4,256,2,512,64,992.3461303710938,True,229042
8,64,256,64,16,4,16,16,16,64,1194.4786376953125,True,234892
4,8,1024,8,4,4,1,1,64,4,2147483648.0,False,250381
8,1,32,4,8,64,1,1,128,1024,14.920703887939451,True,254444
4,1,32,4,8,64,1,32,128,1024,0.8366079926490784,True,256139
16,1,8,4,16,64,128,4,128,1024,31.99692726135254,True,259816
32,2,16,64,64,16,16,32,128,256,5.491712093353272,True,261809
8,1,32,4,8,64,1,32,128,1024,0.8079360127449036,True,263411
8,1,32,4,8,64,1,16,64,1024,1.2881920337677002,True,265080
16,1,16,4,16,64,1,32,128,1024,1.691648006439209,True,267203
4,2,4,512,4,1024,32,1,1024,512,52.73702239990234,True,271501
8,1,32,4,8,128,1,32,128,1024,0.8335360288619995,True,273023
32,1,16,4,32,32,1,32,128,1024,2.358272075653076,True,274847
8,1,32,4,8,64,1,32,128,1024,0.8069120049476624,True,276285
32,4,64,32,64,8,2,32,32,64,4.675583839416504,True,278899
8,64,64,4,8,64,1,8,128,64,143.36717224121094,True,283684
8,1,32,4,8,64,1,16,128,1024,1.0915839672088623,True,285384
16,1,32,4,16,32,1,4,128,64,3.435519933700561,True,287668
8,8,256,4,8,32,1,2,1,32,2277.867431640625,True,299042
16,32,256,512,32,8,32,2,64,16,2147483648.0,False,311492
4,1,8,8,16,64,1,4,8,512,5.248000144958496,True,313838
4,2,4,512,4,256,4,4,128,512,8.246272087097168,True,316128
32,2,16,32,64,8,16,16,512,128,6.38976001739502,True,318348
4,1,32,4,4,64,1,64,128,1024,1.1315200328826904,True,320162
8,1,32,4,8,64,1,32,64,1024,0.9431040287017822,True,322138
8,1,32,16,8,64,1,32,128,1024,1.4878720045089722,True,324198
4,8,16,8,4,1,64,8,256,1024,103.01747131347656,True,325753
8,1,32,4,8,64,1,32,64,1024,0.9431040287017822,True,327590
4,1,32,4,8,64,1,8,128,32,3.0648319721221924,True,329731
16,1,32,4,16,32,1,32,128,1024,0.8878080248832703,True,331209
32,2,32,64,64,32,2,8,64,64,2.3347198963165283,True,333495
8,1,32,4,8,32,1,32,128,1024,0.814079999923706,True,335057
8,1,32,4,8,64,1,32,128,1024,0.8079360127449036,True,336785
16,1,32,4,16,32,2,32,128,1024,0.8478720188140869,True,338568
32,1,64,8,64,1,1,512,4,1024,99.95263671875,True,340437
4,1,32,4,8,64,1,32,128,1024,0.8366079926490784,True,342917
8,1,32,4,8,64,1,8,128,1024,1.716223955154419,True,344816
8,1,32,4,8,64,1,16,128,16,4.31820821762085,True,347048
16,8,32,128,32,64,8,8,128,64,2.520064115524292,True,349029
8,1,8,32,32,64,8,1,8,64,25.625600814819336,True,352354
4,16,64,256,8,64,32,1,64,512,81.79097747802734,True,354599
8,1,64,128,8,2,4,16,1024,32,6.602752208709717,True,356629
32,8,16,256,32,64,1,1024,256,1024,249.6768035888672,True,359486
16,1,32,4,16,32,1,32,128,1024,0.8857600092887878,True,361236
4,1,32,4,4,32,1,32,128,1024,1.137663960456848,True,363342
8,1,32,4,8,64,1,32,128,1024,0.8079360127449036,True,364830
16,2,32,32,32,16,8,8,64,64,5.956607818603516,True,367225
8,16,32,4,8,64,128,4,128,1024,212.316162109375,True,368963
8,1,32,4,8,64,1,32,128,1024,0.8079360127449036,True,370986
32,1,32,4,32,32,64,4,128,1024,91.23737335205078,True,373028
8,1,1024,128,8,2,32,32,1024,32,134.3600616455078,True,375507
8,16,16,4,32,8,512,2,512,32,362.5635986328125,True,377565
8,4,4,4,32,128,1,4,1024,64,19.117055892944336,True,380701
4,64,128,4,32,4,8,2,16,2,981.5726318359376,True,383845
16,4,16,32,32,16,2,8,32,256,1.7776639461517334,True,385848
8,1,16,4,8,64,1,16,128,1024,1.512447953224182,True,387773
