tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
16,4,32,4,128,2,2,16,32,256,6.008831977844238,True,0
4,32,64,256,4,4,2,4,2,256,261.1415100097656,True,16165
32,16,16,8,32,64,512,1,1024,128,256.7096252441406,True,34955
64,4,32,16,64,2,16,64,1024,512,42.2400016784668,True,39685
64,2,32,4,128,8,1,8,32,64,26.13759994506836,True,45263
16,1,64,16,16,8,2,4,4,4,798.824462890625,True,49222
64,2,8,64,256,16,128,1,256,32,19.6495361328125,True,54520
4,4,4,8,1024,2,1,16,32,64,2147483648.0,False,70094
8,4,32,4,16,4,2,16,32,256,3.746815919876098,True,72693
16,4,32,4,128,2,2,16,32,256,6.023168087005615,True,75775
16,4,32,4,128,2,1,16,32,256,7.503871917724609,True,81606
16,4,32,4,256,2,2,16,32,256,11.83948802947998,True,87724
128,32,32,4,128,2,2,16,32,256,2147483648.0,False,101510
16,8,32,4,128,2,2,4,32,8,88.13056182861328,True,110398
8,4,32,4,16,4,2,4,32,16,30.58176040649414,True,113960
8,4,32,4,16,4,2,16,1024,128,2.567167997360229,True,115954
8,4,32,4,16,4,8,1,1024,64,27.405311584472656,True,120218
8,4,32,4,16,4,8,2,1024,128,15.096832275390623,True,123469
8,4,32,4,16,4,2,16,16,256,6.870016098022461,True,125892
8,4,32,4,16,4,2,16,1024,128,2.544640064239502,True,127556
8,8,128,4,16,2,2,16,1024,128,1.1980799436569214,True,129447
16,4,32,4,16,4,2,16,1024,128,2.5907199382781982,True,131093
8,32,32,8,16,4,2,64,1024,128,30.81830406188965,True,135491
8,4,32,4,16,8,2,16,1024,128,1.8431999683380127,True,137442
8,64,128,4,16,4,2,16,1024,128,52.60390472412109,True,145115
8,8,128,4,64,2,2,32,1024,128,9.565183639526367,True,148804
8,8,128,4,16,2,2,8,1024,32,3.7160959243774414,True,151092
16,8,128,4,16,2,2,16,1024,128,1.5011839866638184,True,153418
4,8,256,256,8,2,2,16,1024,128,2.0643839836120605,True,155258
4,8,256,64,8,2,2,16,1024,128,1.985535979270935,True,157483
8,8,128,4,64,16,2,16,1024,128,2.155519962310791,True,160000
8,8,128,4,16,2,2,8,1024,64,2.036736011505127,True,162097
16,4,64,512,128,16,16,16,512,16,21.570560455322266,True,165434
4,8,128,4,16,2,2,16,1024,128,1.2001279592514038,True,167418
8,4,8,8,32,2,1,2,4,512,7.483391761779785,True,170270
8,16,128,4,16,2,4,16,1024,128,5.818367958068848,True,172551
8,8,128,4,16,2,16,8,1024,128,41.93382263183594,True,177068
8,8,128,4,16,2,4,2,1024,2,57.92460632324219,True,185371
8,8,128,4,64,2,2,16,1024,128,2.32857608795166,True,188502
8,8,128,4,16,2,2,16,1024,128,1.1960320472717283,True,190132
8,16,128,4,16,32,2,16,1024,128,1.5452159643173218,True,192153
