tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,Valid,timestamp
4,2,8,512,8,64,1,32,256,32,30.97088050842285,True,0
16,1,16,8,32,2,64,8,64,512,27.35411262512207,True,3432
8,8,16,32,512,4,32,2,1024,64,2.0582399368286133,True,5814
32,8,16,4,256,8,32,16,32,64,567.1116943359375,True,8537
8,8,16,4,512,4,32,2,1024,64,2.6695680618286133,True,11169
8,8,16,32,512,4,32,1,1024,64,46.76505661010742,True,17228
128,8,16,32,512,4,16,64,64,64,2147483648.0,False,28787
128,8,16,32,512,4,32,2,1024,64,2147483648.0,False,40159
32,1,32,128,64,32,4,128,128,256,4.987904071807861,True,41866
8,4,128,128,64,1,1,16,256,512,14.133248329162598,True,46411
64,4,4,8,128,64,4,16,256,1024,58.6690559387207,True,52356
8,16,32,64,256,8,32,2,1024,32,1.7479679584503174,True,54540
16,16,32,64,256,8,32,2,1024,32,21.68627166748047,True,58542
8,16,32,32,256,4,32,2,1024,64,1.026047945022583,True,60591
8,16,32,64,256,8,64,2,1024,8,22.68160057067871,True,64788
4,16,32,64,256,8,64,2,1024,16,1.3547519445419312,True,67301
4,2,256,16,32,8,64,2,512,128,44.11187362670898,True,76797
8,16,32,8,8,2,512,2,512,4,4962.595703125,True,83266
4,128,512,16,4,2,4,4,256,32,24.1899528503418,True,88181
16,128,128,256,32,8,1,4,1,128,2147483648.0,False,102100
8,16,32,16,256,4,32,2,1024,64,1.1581439971923828,True,104857
8,8,32,32,256,4,32,2,1024,64,1.1008000373840332,True,107536
8,32,64,64,128,4,32,2,1024,64,47.505409240722656,True,113380
8,16,32,32,256,4,32,2,1024,64,1.0321919918060305,True,115544
32,32,128,64,32,32,16,16,512,32,121.23136138916016,True,120585
8,8,8,8,64,64,1,1,32,128,12.231679916381836,True,124858
4,4,512,1024,8,2,8,16,128,1024,48.760833740234375,True,129635
16,8,32,128,128,16,1,256,256,512,43.29369735717773,True,143574
4,16,32,32,256,4,32,2,1024,64,0.8007680177688599,True,145328
8,8,32,32,256,4,32,1,1024,64,37.50912094116211,True,149904
8,16,32,32,256,4,32,2,1024,64,1.0270719528198242,True,151605
16,16,32,32,256,4,32,2,1024,64,34.507774353027344,True,155912
4,16,32,64,128,8,32,2,1024,64,0.4986880123615265,True,157617
4,8,32,32,256,4,32,2,1024,64,0.8191999793052673,True,160139
4,8,32,32,256,4,32,2,1024,64,0.8181759715080261,True,162276
4,16,32,32,256,4,32,2,1024,64,0.8058879971504211,True,164102
8,16,32,32,256,4,32,4,1024,64,31.842304229736328,True,167689
8,8,16,32,256,8,32,1,1024,32,22.50035285949707,True,171142
4,16,32,64,128,8,32,2,1024,64,0.4997119903564453,True,172970
4,8,32,64,128,8,32,2,1024,64,0.4751360118389129,True,174966
8,8,32,32,256,4,16,2,1024,64,1.968127965927124,True,177927
8,4,16,32,256,4,64,2,1024,64,60.625919342041016,True,179590
8,8,16,32,256,4,32,2,1024,64,1.667072057723999,True,181524
4,8,32,64,128,8,32,2,1024,128,0.4730879962444305,True,183803
8,8,32,64,256,4,32,2,1024,128,1.0659840106964111,True,186650
4,4,32,64,128,8,32,2,1024,128,0.4720639884471893,True,189189
4,8,32,64,128,8,32,2,1024,128,0.4720639884471893,True,191375
4,8,32,32,128,8,32,2,1024,128,0.5089280009269714,True,193072
4,4,32,64,128,8,16,2,1024,128,0.8970239758491516,True,195779
4,4,32,64,128,8,32,2,1024,128,0.4720639884471893,True,197797
4,4,32,64,128,8,32,2,1024,128,0.4720639884471893,True,200543
4,8,64,32,128,4,16,8,1024,64,1.2421120405197144,True,203100
4,4,32,32,128,8,64,1,1024,16,18.678783416748047,True,206733
4,8,64,64,128,4,32,2,1024,64,0.6615039706230164,True,209315
4,4,32,64,128,8,16,2,512,128,0.7178239822387695,True,211630
8,2,32,32,256,4,8,2,1024,64,20.808704376220703,True,218742
4,4,32,64,128,8,32,4,1024,256,0.5713919997215271,True,220771
4,8,32,64,128,8,32,2,1024,128,0.4730879962444305,True,222600
8,4,32,32,256,4,32,2,512,128,0.8847360014915466,True,225393
4,4,32,64,128,8,64,2,1024,64,19.03923225402832,True,228869
8,4,32,64,128,8,32,2,1024,128,17.596416473388672,True,232459
4,4,32,32,128,4,16,2,1024,128,0.796671986579895,True,234538
4,4,32,64,128,8,32,2,1024,128,0.4720639884471893,True,236668
8,4,32,32,128,4,32,2,1024,128,34.68288040161133,True,241295
8,4,32,32,256,4,32,2,1024,128,0.9123839735984802,True,243704
8,8,32,32,128,8,64,2,512,64,16.19558334350586,True,246550
4,4,32,64,128,8,32,1,1024,128,19.155967712402344,True,250126
8,4,32,32,256,4,32,1,1024,64,37.378047943115234,True,255210
32,2,32,16,256,4,1024,1,1024,32,156.03506469726562,True,262946
8,1,64,32,64,16,64,1,1024,128,10.861568450927734,True,270232
16,4,4,8,256,8,32,32,256,32,384.45159912109375,True,271907
4,2,4,64,8,32,1,256,128,1024,11.894783973693848,True,274749
8,4,32,32,256,4,32,2,1024,128,0.8960000276565552,True,276753
4,8,32,64,128,8,32,2,1024,256,0.4741120040416717,True,279110
4,4,32,256,128,8,32,2,1024,128,0.4444159865379333,True,281703
4,8,64,128,64,16,32,2,1024,128,8.462335586547852,True,284359
4,2,32,64,128,8,32,2,1024,128,0.5232639908790588,True,286761
8,4,32,128,256,4,64,1,1024,128,45.39187240600586,True,289381
4,4,32,256,128,8,32,2,1024,128,0.4444159865379333,True,291891
8,4,32,256,128,8,16,2,1024,128,0.8796160221099854,True,295394
4,4,32,128,128,8,64,1,1024,128,18.10841560363769,True,299134
4,4,32,256,128,8,32,2,1024,256,0.4454399943351745,True,301347
8,4,32,128,128,8,32,2,1024,256,17.780736923217773,True,304178
8,4,32,256,128,8,32,2,1024,512,17.65068817138672,True,307239
4,4,32,256,128,8,64,1,1024,128,18.184192657470703,True,310301
4,8,32,256,128,8,32,1,1024,256,16.686080932617188,True,313173
4,4,32,256,128,8,32,2,512,64,0.4915199875831604,True,315372
4,4,32,128,128,8,64,1,1024,128,18.050048828125,True,318487
4,4,32,256,128,8,32,2,1024,32,0.7342079877853394,True,320229
4,4,32,256,128,8,64,1,1024,128,18.177024841308597,True,324368
4,4,32,256,128,8,32,1,1024,128,19.11808013916016,True,328120
