tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,4,4,8,64,2,2,16,512,64,62.91455841064453,0
4,256,256,1024,32,8,2,1,4,16,2147483648.0,14824
4,1,16,8,4,1,32,4,128,4,3223.66064453125,19133
16,4,128,16,16,64,1,2,64,2,121.69728088378906,27648
4,2,1024,32,8,1,256,2,512,64,2147483648.0,40756
128,32,32,128,256,4,1,1,4,1,2147483648.0,58217
8,8,64,256,64,4,1,1,1,1,2147483648.0,72574
4,8,1024,16,4,4,16,1,128,64,2147483648.0,87478
4,4,8,4,32,128,128,1,256,16,106.94246673583984,88925
16,8,64,512,16,128,8,4,16,8,315.615234375,91080
64,1,4,16,1024,4,1,8,4,16,2147483648.0,102631
64,8,8,8,128,1,64,4,64,4,2147483648.0,113478
16,1,128,16,16,16,256,1,1024,128,2147483648.0,126503
4,64,64,64,4,32,1,1,512,32,18.105344772338867,129751
4,4,16,128,32,8,4,8,16,1024,2.6869759559631348,131308
64,4,32,4,128,2,4,8,32,8,242.7740173339844,133672
4,8,64,8,4,4,128,2,128,512,478.5448913574219,135616
4,128,256,128,4,4,2,2,8,2,1685.5562744140625,139812
32,128,256,8,32,2,4,2,32,4,2147483648.0,153449
4,4,512,64,16,4,512,2,1024,2,407.4270629882813,164783
4,4,256,256,4,32,64,8,128,128,140.03097534179688,166413
8,16,1024,32,8,1,8,2,256,64,2147483648.0,180299
4,4,16,512,8,128,8,2,32,512,8.81868839263916,182639
4,16,128,32,4,4,1,2,2,4,1612.095458984375,186587
4,4,1024,512,8,1,4,64,8,64,468.1123962402344,188316
256,4,16,16,512,4,1,4,8,64,2147483648.0,200611
4,32,32,256,32,16,16,2,64,2,139.75961303710938,202269
4,8,1024,32,4,2,1,256,1024,256,7.634943962097168,204055
16,1,8,8,16,1,64,1,128,512,59.20256042480469,205776
4,256,512,256,4,2,4,4,16,32,1448.61181640625,212514
8,4,4,16,512,16,8,1,32,32,17.888256072998047,215751
4,1024,1024,512,8,1,32,8,256,256,2147483648.0,232599
16,64,64,128,32,32,8,2,64,64,2147483648.0,243869
4,1,32,1024,4,64,2,1,16,1,1222.4296875,246999
4,4,64,32,8,1,1,8,1,32,579.3320922851562,248660
8,4,256,1024,16,8,1,1,1,2,2147483648.0,263393
4,16,512,4,4,4,8,2,64,2,1617.639404296875,270537
4,2,1024,4,8,1,32,4,1024,16,334.2550964355469,282049
8,4,32,64,16,128,1,2,2,2,1851.008056640625,285799
4,4,16,8,4,2,64,1,128,1,2147483648.0,296363
32,2,4,4,128,16,1024,1,1024,16,324.9387512207031,298496
32,1,16,8,256,2,2,64,2,64,488.8442993164063,301127
32,8,16,16,512,1,2,2,4,256,2147483648.0,313139
32,1,8,4,64,64,1,32,1,32,894.7947387695312,315260
4,16,128,512,16,32,2,2,2,64,373.4783935546875,318828
4,1,128,16,4,32,1,64,128,64,3.753983974456787,320375
4,2,128,128,64,2,32,1,32,4,315.56402587890625,324546
4,64,512,512,8,1,16,1,16,8,2147483648.0,336867
4,2,128,32,16,8,1,16,128,16,4.612095832824707,339504
8,2,256,8,32,4,1,1,2,512,2147483648.0,360436
16,1,128,128,64,8,1024,1,1024,32,2147483648.0,373494
8,32,32,8,32,4,1,1,2,64,132.3704376220703,380831
8,16,1024,32,8,1,128,2,128,2,2147483648.0,394717
8,4,64,32,16,1,1,4,2,4,1009.6209716796876,397481
4,4,8,8,8,32,16,2,64,64,40.753150939941406,398501
4,32,32,512,4,64,2,2,2,16,568.8504028320312,400491
8,4,32,128,128,32,8,2,1024,16,6.618112087249756,403258
4,16,256,32,16,1,1,16,1024,128,4.30182409286499,406037
16,4,32,64,16,8,4,1,4,32,111.33439636230467,410340
4,1,16,4,8,1,16,1,128,8,190.84390258789065,411847
16,32,512,8,16,2,1,8,8,16,165.65350341796875,420701
8,64,64,256,8,64,2,2,16,8,440.4787292480469,423687
4,128,256,16,4,16,1024,1,1024,1,2147483648.0,435102
4,1,16,64,8,16,1,1,2,1024,62.54182434082031,437975
