tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,32,64,512,16,128,128,1,128,1024,2147483648.0,0
4,4,32,8,16,2,16,32,64,512,22.312959671020508,2613
8,4,128,256,32,2,4,256,64,256,31.39072036743164,3918
8,32,128,32,64,2,2,1,512,1,2147483648.0,18061
4,1,8,128,4,256,1,1,8,4,378.9865112304688,19818
4,8,64,32,4,8,1,4,1024,32,5.462016105651856,21902
8,32,64,128,32,4,1,1,2,1,2147483648.0,34229
4,8,32,64,4,32,32,1,512,1,398.0492858886719,36331
32,32,128,32,32,16,4,1,64,8,2147483648.0,50283
4,16,32,1024,4,32,1,1,1,512,260.5906066894531,52053
4,1,64,4,4,2,32,32,512,128,45.51065444946289,53446
64,8,32,4,256,2,1,256,256,256,2147483648.0,65601
4,2,32,32,256,1,8,2,1024,64,9.882623672485352,71881
64,2,16,512,128,64,2,1,2,1024,38.584320068359375,78509
8,1,8,32,16,16,1,2,1,8,722.6050415039062,80609
4,2,1024,1024,8,1,2,1,512,128,2147483648.0,98091
8,16,64,128,16,8,4,128,64,512,34.88768005371094,99620
4,2,4,64,32,64,1,16,8,1024,9.423871994018556,102139
4,128,128,512,8,16,1,1,2,1,2147483648.0,113577
8,4,512,256,16,4,4,1,4,2,2147483648.0,128629
8,4,4,4,32,2,2,2,8,2,1104.26318359375,131058
4,1024,1024,128,4,1,1,1,4,128,2147483648.0,148324
8,64,64,512,16,128,256,2,1024,128,214.329345703125,152802
4,64,1024,512,8,2,4,16,128,16,73.56825256347656,155159
32,256,256,16,32,8,8,64,32,128,2147483648.0,172971
256,1,8,8,512,8,16,2,256,1024,84.83020782470703,184482
8,1,4,16,16,4,8,1,8,1,7424.92138671875,193207
32,128,128,512,64,16,8,2,64,2,2147483648.0,206831
8,16,16,256,256,16,8,8,32,1024,8.600576400756836,215040
256,1,16,4,256,1,4,32,4,512,101.60025787353516,217239
16,1,8,16,64,4,64,1,64,32,58.51443099975586,219401
16,8,512,256,16,1,32,1,32,8,2147483648.0,237693
16,16,64,16,16,64,4,1,1024,4,2147483648.0,249050
8,4,8,8,64,2,4,16,128,16,89.42182159423828,250576
4,16,1024,256,4,2,32,1,1024,2,2147483648.0,265099
64,4,8,4,64,1,1,2,1,128,97.41414642333984,267144
32,32,32,16,64,1,2,1,256,4,169.56825256347656,277262
8,1,64,64,32,64,2,2,4,2,1550.3062744140625,284186
4,128,1024,512,4,4,1,1,1,1,2147483648.0,298709
32,256,256,1024,32,8,4,2,8,16,2147483648.0,316565
32,128,256,8,32,1,4,4,16,4,2147483648.0,330243
4,128,1024,1024,4,4,1,4,2,32,2147483648.0,341628
4,256,512,128,16,1,2,16,2,64,2147483648.0,354040
32,16,256,16,32,8,8,8,16,1024,522.2369384765625,358906
8,2,8,16,8,64,128,8,256,32,416.36761474609375,360371
4,8,256,16,4,1,2,2,1024,16,120.66815948486328,363184
8,4,64,4,128,1,4,4,4,8,364.6525573730469,366624
8,16,64,4,64,16,2,1,1024,128,2147483648.0,378991
8,1,64,64,16,1,1,1,1,1,2147483648.0,390708
4,8,1024,32,8,2,4,2,16,4,2147483648.0,403260
4,1,4,128,4,32,2,2,64,2,418.5231323242188,404677
4,8,8,8,4,1,1,1,16,1,1312.9093017578125,407377
4,64,256,256,4,8,64,4,128,64,240.6983642578125,409294
4,2,4,8,1024,4,2,64,2,128,2147483648.0,421010
4,1,16,8,8,128,1,2,256,2,54.85670471191406,422772
4,1,512,16,4,8,2,4,4,32,806.6918334960938,430126
8,16,128,8,8,2,64,1,512,2,2147483648.0,441518
64,2,4,64,64,32,1,64,8,64,234.91993713378903,443167
8,64,1024,1024,8,2,1,2,256,8,2147483648.0,457276
8,32,128,8,8,32,512,2,1024,1024,894.29296875,461118
64,8,128,256,64,4,4,2,64,16,2147483648.0,475071
8,1,4,16,32,64,8,128,512,128,36.285438537597656,476167
8,1,4,4,32,1,32,8,256,256,42.16524887084961,477224
4,8,256,4,8,16,1,32,1,256,69.1220474243164,478458
32,256,256,4,32,2,8,8,8,256,2147483648.0,496260
8,512,512,128,8,1,1,1,2,32,2147483648.0,511585
4,32,32,32,8,16,64,2,128,32,72.39373016357422,513357
8,16,32,256,32,128,4,8,8,16,91.71250915527344,515098
128,4,8,4,128,1,2,8,2,64,851.8533325195312,518882
16,256,512,64,16,4,16,4,64,32,2147483648.0,532971
4,4,128,128,4,1,64,1,64,1,2147483648.0,544015
4,1,64,64,8,1,256,4,512,256,98.1739501953125,545433
4,32,1024,512,4,2,8,2,512,2,161.5247344970703,554762
8,16,256,64,8,4,1,4,1,1024,748.6863403320312,558612
32,4,4,4,512,2,4,8,64,16,603.6776733398438,563281
16,64,256,1024,16,4,8,1,32,2,2147483648.0,577442
16,8,256,256,32,1,2,2,2,2,2147483648.0,589687
4,1,4,512,8,256,1,8,4,256,30.902271270751957,590802
4,2,16,4,16,2,16,32,512,32,62.55411148071289,592050
4,8,16,8,512,1,2,4,2,4,2147483648.0,604457
8,4,256,16,8,2,1,1,1,1,2147483648.0,616997
16,8,64,512,16,32,1,2,1,16,758.3416137695312,620789
32,1,8,8,32,2,32,8,64,8,1082.44482421875,623297
8,2,512,512,8,4,16,1,256,8,2147483648.0,639436
4,8,256,128,8,16,4,32,4,64,79.77677154541016,640947
8,32,64,64,64,4,64,1,1024,1,93.9335708618164,644852
16,16,16,128,64,64,4,16,16,512,9.409536361694336,648014
16,1,32,256,16,16,128,1,128,8,668.46923828125,653504
32,2,32,4,32,4,2,8,4,512,11.886591911315918,656235
32,16,256,256,32,8,8,32,32,1024,134.43788146972656,658802
32,16,64,64,64,1,512,2,512,64,2147483648.0,670092
8,8,64,8,128,1,1,1,128,1,2147483648.0,688427
4,1,32,16,256,1,2,4,512,512,24.439807891845703,698094
4,16,256,32,4,1,1,128,8,256,114.25894165039062,699446
128,16,64,32,128,2,1,4,1,16,2147483648.0,711515
4,1,4,64,4,128,2,1,2,1,2147483648.0,722113
16,16,512,64,16,2,64,16,256,512,382.2868347167969,724989
64,4,8,4,64,128,1,1,1,4,2251.598876953125,730841
8,2,4,8,16,2,4,8,4,512,104.17664337158205,732004
4,128,128,128,8,2,1,2,1,16,2147483648.0,743381
4,256,512,128,4,2,2,128,2,128,2147483648.0,754915
8,8,16,16,64,4,1,1,8,512,31.135744094848636,761232
256,4,4,8,256,2,1,32,1,128,2147483648.0,772567
8,4,8,32,8,4,1,4,2,4,2969.5703125,776609
64,16,32,16,128,32,1,4,1024,1024,2147483648.0,788710
4,2,8,8,1024,2,8,4,1024,32,64.7936019897461,791093
8,128,256,32,8,1,8,2,256,8,132.7298583984375,796094
4,8,256,8,16,4,1,1,64,1,2147483648.0,810771
4,16,64,4,16,1,8,1,32,2,736.174072265625,813481
4,1,8,512,16,64,16,1,32,256,14.520319938659668,815891
256,1,8,64,256,32,1,4,8,8,699.6090698242188,820305
16,2,4,256,64,128,2,2,16,256,7.899136066436768,822391
4,8,64,8,4,128,32,16,512,512,10.251263618469238,824663
32,1,8,64,32,256,64,4,128,512,15.6692476272583,827289
4,1,64,4,16,1,1,1,2,16,358.9601135253906,834592
4,8,64,8,16,8,4,4,1024,8,6.517759799957275,836740
4,256,256,16,4,1,1,32,256,256,2147483648.0,848143
8,4,1024,16,8,2,1,256,8,256,20.354047775268555,850984
8,16,32,4,16,64,64,2,256,16,102.49523162841795,852973
8,64,128,128,8,1,16,8,512,32,39.93497467041016,855802
512,2,4,64,512,16,1,1,1,2,2147483648.0,868758
8,16,128,64,16,4,8,2,64,2,159.57913208007812,873366
32,32,32,16,256,2,4,8,8,64,2147483648.0,885414
4,2,4,128,4,32,8,2,8,8,2896.692138671875,889450
32,16,64,4,32,2,2,128,8,1024,102.38771057128906,891914
8,512,512,1024,8,8,1,16,8,128,2147483648.0,906739
32,2,4,4,64,4,8,1,64,128,26.01984024047852,908353
4,128,512,32,16,4,32,32,32,1024,1298.7197265625,914072
4,64,512,8,16,1,32,16,64,16,1268.8997802734375,917542
64,4,4,4,256,2,8,4,64,16,557.2290649414062,920448
4,8,16,512,32,32,1,1,1024,8,31.82899284362793,923847
8,1,32,32,256,4,1,1,16,128,2147483648.0,944843
8,8,64,256,8,32,1,2,8,16,64.18739318847656,946958
4,1024,1024,512,8,2,128,1,256,1,2147483648.0,964338
4,128,512,16,4,4,1,8,2,1024,1716.9879150390625,970671
