tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,16,64,16,8,32,1,2,8,2,604.80615234375,0
8,256,512,256,8,4,256,4,512,4,2147483648.0,12293
64,8,32,128,256,8,4,8,8,32,153.9799041748047,16704
4,4,256,8,4,8,16,4,64,64,282.6219482421875,19753
8,16,16,32,128,2,4,256,256,512,452.5752258300781,24476
8,1,4,8,8,128,2,16,16,512,6.910975933074951,26401
4,2,16,16,16,16,2,1,32,256,11.301888465881348,29567
4,1,16,1024,16,256,1,2,128,2,58.99161529541016,31661
4,2,128,16,64,16,1,8,4,1024,2147483648.0,43292
4,16,1024,256,8,2,32,32,128,256,412.626953125,45199
4,2,4,32,4,512,8,4,8,128,219.6602935791016,46393
8,256,512,256,8,4,4,8,16,8,2147483648.0,58662
128,16,32,128,256,4,32,1,128,2,2147483648.0,72783
16,1,8,16,16,128,16,32,64,128,41.89798355102539,74138
32,2,4,8,32,4,64,8,512,64,47.40607833862305,75661
4,2,8,1024,8,128,2,4,8,8,256.932861328125,77160
8,4,16,8,16,8,64,1,64,1,4725.77734375,83447
4,512,512,128,4,16,8,1,256,1,2147483648.0,96429
8,2,16,256,8,32,1,16,512,128,5.755904197692871,98397
4,4,4,4,8,128,32,8,32,32,1049.6881103515625,100575
4,16,64,8,4,1,4,4,16,256,73.92256164550781,101922
4,128,512,16,8,4,2,8,4,256,853.180419921875,107131
64,8,16,16,512,2,2,4,8,4,2147483648.0,119321
4,32,256,1024,16,16,4,16,32,64,8.037376403808594,121749
16,128,256,256,16,4,1,64,2,64,2147483648.0,133906
8,1024,1024,16,8,2,1,4,1,4,2147483648.0,143916
8,4,512,256,8,8,2,2,2,8,2147483648.0,156549
4,512,1024,1024,8,2,1,1,1,1,2147483648.0,166559
4,64,256,512,4,2,8,4,512,64,13.072383880615234,169399
32,4,64,32,32,64,4,16,256,512,0.834559977054596,171109
16,2,256,4,32,2,1,4,2,4,2147483648.0,183686
8,1,64,8,32,64,16,1,64,16,46.24691009521485,189302
4,32,64,16,128,2,512,1,1024,512,69.1435546875,191681
8,128,512,4,16,2,8,16,512,1024,2147483648.0,203001
8,1,16,8,32,2,128,2,128,256,34.737152099609375,204212
16,32,32,8,128,1,1,2,512,4,2147483648.0,217903
64,2,64,128,64,8,1,1,1024,8,2147483648.0,232551
8,2,256,256,32,1,32,16,256,1024,154.58816528320312,234436
8,1,4,4,32,64,4,1,16,1,1728.41064453125,237505
128,2,8,4,256,1,16,2,1024,512,98.70438385009766,241968
4,4,128,128,8,64,64,8,512,8,69.64019012451172,243293
4,1,256,128,16,16,2,1,16,2,2147483648.0,257422
8,32,64,1024,32,16,4,8,8,16,549.1875610351562,260208
256,4,16,64,256,8,2,16,2,64,1284.5107421875,266492
32,1,4,4,32,128,1,4,8,4,340.1113586425781,267923
8,4,16,64,256,4,2,1,128,1,2147483648.0,280410
4,16,256,128,8,2,64,2,256,4,184.81971740722656,285721
4,4,8,4,4,1,16,4,16,64,1587.4600830078125,288298
8,4,32,512,8,256,1024,1,1024,64,120.40601348876952,290789
4,2,16,16,4,2,1,16,32,64,50.11763381958008,291910
16,2,64,32,16,4,4,4,256,128,2.67468810081482,294431
256,1,16,128,256,8,8,1,256,1,2147483648.0,310382
64,16,16,64,128,64,8,128,64,128,2147483648.0,321616
4,16,32,16,4,32,1,128,8,1024,25.555967330932617,322833
4,512,512,256,4,8,1,2,1,4,2147483648.0,335574
8,16,1024,16,8,1,2,1,16,128,2147483648.0,353816
4,2,128,32,16,8,128,1,512,32,54.787071228027344,359931
4,16,128,1024,4,32,256,1,256,32,411.641845703125,364911
4,512,1024,64,8,1,1,1,16,64,2147483648.0,386216
4,256,1024,4,4,2,4,16,512,16,68.23526763916016,391470
8,16,16,16,32,2,2,32,2,512,190.7015686035156,393838
4,32,128,256,8,4,4,32,4,128,220.7487945556641,395422
4,1,64,32,4,16,2,2,512,2,13.933568000793455,399890
4,128,1024,256,4,2,8,8,512,32,61.76870346069336,402736
4,2,16,16,4,16,2,2,2,2,7035.54150390625,411001
64,16,32,64,256,4,4,4,16,8,2147483648.0,422247
4,256,256,4,16,4,32,4,1024,128,212.35302734375,432882
16,32,64,128,64,64,16,4,32,8,1019.8282470703124,438060
8,4,32,16,256,8,16,4,64,4,14.553088188171388,440542
4,4,4,8,4,512,2,8,4,512,39.96774291992188,441813
4,64,512,512,4,2,4,1,4,1,2147483648.0,454227
4,1,4,4,64,64,1,1024,2,1024,1323.4451904296875,457200
4,1,16,64,16,32,8,2,256,64,2.342911958694458,459216
8,256,1024,4,8,1,16,1,128,128,2147483648.0,478258
8,8,64,8,8,32,1,8,1,16,577.1571044921875,480148
