tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,1,64,256,16,4,8,64,32,128,69.15379333496094,0
8,8,8,32,16,64,16,16,256,256,11.8722562789917,2388
32,8,16,4,256,16,8,1,32,1,260.05401611328125,6468
64,16,128,1024,64,16,16,1,128,16,2147483648.0,24756
8,1,64,256,16,32,2,1,2,4,937.0941162109376,30467
4,128,128,64,4,1,64,8,64,64,1139.379150390625,34163
4,1,1024,256,4,1,16,16,128,256,92.44467163085938,35972
8,16,256,8,8,2,1,1,128,128,2147483648.0,48221
16,16,32,128,64,32,64,1,64,1,1276.747802734375,53237
8,16,64,512,16,32,1,2,256,256,28.35251235961914,56451
4,64,128,16,4,1,1,32,2,512,241.0137634277344,58796
8,32,128,512,64,16,4,16,128,16,145.30355834960938,63283
4,128,128,512,32,16,2,4,2,4,2147483648.0,75748
8,4,64,16,128,1,8,2,32,4,75.2547836303711,79997
4,1,256,128,4,1,1,512,2,512,1292.7938232421875,82594
4,8,8,8,1024,1,2,1,64,8,2147483648.0,97578
32,4,4,8,32,128,1,1,16,2,273.0772399902344,99297
4,64,512,16,4,16,1,32,4,512,387.4150390625,101940
8,32,32,128,16,32,1,1,1,64,228.3212738037109,105892
4,16,512,4,8,4,2,128,32,1024,7.985151767730713,108254
32,256,256,32,32,1,1,128,8,1024,2147483648.0,126409
16,8,64,8,64,64,1,16,2,16,180.98789978027344,130930
4,1,4,8,32,2,256,4,512,32,225.4571533203125,132757
8,64,512,64,8,8,2,1,4,16,2147483648.0,146961
4,1,16,16,4,8,2,32,256,64,9.374719619750977,149603
4,2,8,128,4,128,512,1,512,2,7575.4453125,158449
128,1,4,4,1024,1,32,1,128,4,692.0550537109375,162982
4,2,64,4,32,8,128,4,512,512,24.97638320922852,164428
4,4,256,32,16,1,1,4,8,32,196.8107452392578,173485
4,4,8,512,4,64,1,2,2,2,3801.26416015625,178615
16,16,256,4,16,16,2,8,2,64,602.9004516601562,181764
8,4,4,4,64,4,1,8,4,32,275.9935913085937,184635
8,1,1024,128,8,1,4,2,4,2,2147483648.0,202556
64,4,8,4,128,2,2,1,2,8,800.8161010742188,207858
16,4,64,8,128,2,128,4,256,4,674.7535400390625,210808
4,2,64,32,4,1,256,1,1024,8,358.8700256347656,213892
32,2,4,8,32,8,32,4,128,8,317.4051818847656,215827
8,128,512,128,8,2,2,1,2,1,2147483648.0,230168
8,1,1024,1024,8,1,512,1,512,1,2147483648.0,240177
4,8,8,8,16,128,512,2,512,16,385.8698120117188,242058
4,256,512,8,4,8,64,8,128,512,3054.9892578125,250925
4,1,256,8,4,1,128,8,128,512,1795.156005859375,254126
32,1,4,16,128,8,1,8,64,64,49.65375900268555,255913
256,1,32,8,256,4,4,64,64,1024,10.215423583984377,259152
4,1,32,16,16,4,4,64,8,128,109.93663787841795,260369
4,2,4,4,64,32,32,8,32,16,245.0821075439453,261840
8,8,256,4,8,1,2,64,32,128,12.89523220062256,264293
4,4,4,4,4,2,1,4,64,8,185.3050842285156,266213
8,4,8,64,64,8,8,128,8,512,138.69772338867188,267544
4,128,512,4,4,1,1,2,8,8,2147483648.0,278981
4,4,512,256,4,4,2,4,8,64,320.9318542480469,283708
4,8,512,128,4,16,32,8,64,8,415.6610412597656,285935
16,1,16,4,128,1,8,4,128,4,55.347198486328125,287273
4,4,256,32,4,2,1,64,256,128,4.642816066741943,289189
16,1,128,256,16,64,4,4,4,8,1367.34716796875,293810
4,1,32,8,4,8,64,16,512,64,79.22688293457031,295130
32,8,64,128,128,2,1,8,256,16,137.53036499023438,303780
32,1,64,8,32,64,1,2,128,4,138.7448272705078,313730
16,64,128,256,16,4,2,4,512,128,84.92134094238281,318859
8,512,512,4,8,8,1,2,2,512,2147483648.0,333883
16,64,64,1024,32,32,256,1,512,128,2147483648.0,345237
8,256,256,64,32,4,2,32,2,64,2147483648.0,359620
8,1,128,4,64,4,32,4,32,256,116.56806182861328,362479
16,1,4,16,512,8,2,64,2,512,168.05990600585938,365520
4,1,4,16,4,256,2,2,2,4,7250.93994140625,373777
8,128,256,8,8,16,16,1,512,64,2147483648.0,386110
4,16,64,64,16,4,32,2,128,256,64.0215072631836,388192
4,1,16,4,128,2,8,8,16,16,63.74399948120117,389870
4,4,4,4,1024,2,128,2,128,256,82.40640258789062,391691
4,8,512,8,16,2,512,1,1024,8,2147483648.0,404291
4,16,16,8,256,16,1,4,4,64,2147483648.0,418531
8,2,4,4,1024,1,16,1,16,1,2651.758544921875,423408
8,16,1024,512,8,2,2,256,64,512,21.584896087646484,426296
4,4,1024,8,4,4,4,4,128,256,129.37625122070312,434241
8,1,256,128,8,16,1,4,1,32,557.86083984375,441211
64,4,4,8,128,4,1,2,1,256,171.0899200439453,446020
4,2,4,16,4,128,8,1,128,512,15.956992149353027,448562
4,1,512,128,4,2,4,4,4,16,971.8374633789062,454402
4,64,64,32,4,32,64,8,256,1024,171.2527313232422,457390
8,4,64,256,8,128,64,2,256,512,55.811073303222656,459205
4,4,32,256,32,32,8,1,128,2,17.639423370361328,462289
4,2,8,4,4,128,2,1,8,1,6665.0869140625,470581
4,32,32,32,4,32,1,4,1,8,1862.730712890625,474090
8,128,256,1024,8,8,1,4,32,128,2147483648.0,485393
8,8,64,32,64,16,4,1,256,4,27.16057586669922,491723
8,4,256,32,32,2,16,32,16,512,206.05337524414065,493422
4,8,8,32,4,16,2,1,4,1,7318.8544921875,501905
8,32,32,4,32,128,1,2,1,2,2147483648.0,513221
16,4,16,128,16,16,4,4,16,512,4.047872066497803,514940
8,1,128,64,8,8,16,16,128,64,9.71673583984375,517484
4,2,512,32,4,16,1,1,1,1,2147483648.0,531553
8,4,1024,1024,8,1,2,64,4,128,554.4755249023438,533983
4,256,1024,512,4,1,4,64,4,256,5508.75732421875,544485
8,1,32,512,16,64,1,2,1,256,349.0846862792969,547607
16,32,128,64,32,16,1,8,1,16,2147483648.0,559011
64,4,8,4,128,4,2,1,1024,1,803.17236328125,563697
16,1,16,64,16,128,256,1,256,128,97.2441635131836,566441
4,1,128,128,4,16,1,16,64,256,4.883456230163574,568357
16,16,32,128,64,16,4,16,1024,128,7.112703800201416,571250
4,16,1024,4,4,4,4,1,128,4,2147483648.0,586038
128,2,4,16,512,4,16,2,128,128,64.39424133300781,588682
32,2,8,32,32,32,8,16,512,256,3.315711975097656,590965
8,1,512,8,8,2,1,8,2,8,919.689208984375,597122
4,16,1024,64,4,4,2,1,4,2,2147483648.0,611760
4,512,512,4,4,4,2,2,512,32,2147483648.0,624546
8,4,256,64,8,16,128,8,128,1024,860.3289794921875,627509
4,128,512,64,16,2,256,2,1024,4,835.1631469726562,638726
16,4,8,1024,32,128,64,8,64,16,516.7472534179688,640488
4,8,32,8,16,4,4,16,4,512,17.39776039123535,643144
64,1,16,4,64,2,1,32,2,32,549.09130859375,645047
16,32,64,128,16,128,1,4,1024,8,74.68646240234375,649578
4,4,4,4,32,1,8,2,8,512,38.959102630615234,650713
4,32,1024,256,4,2,2,16,8,64,335.0404968261719,652977
4,1,64,4,8,128,1,2,2,4,3054.66064453125,659709
64,8,64,32,128,2,32,8,512,64,266.4263610839844,664775
8,32,256,16,8,2,128,8,1024,8,699.87939453125,667105
8,1,256,32,16,2,1,1,2,64,2147483648.0,684265
4,4,4,8,8,2,4,8,16,64,449.5718383789063,685963
4,8,8,8,4,64,64,1,256,1,4957.70947265625,692171
4,256,256,256,16,4,1,1,8,16,2147483648.0,707207
8,128,1024,512,8,2,4,2,4,4,2147483648.0,722184
4,512,1024,64,8,1,1,16,512,32,2147483648.0,737394
4,1,512,4,8,2,16,2,256,32,2147483648.0,749591
4,32,512,1024,8,2,2,4,2,4,3024.847900390625,755708
4,8,32,4,16,2,2,8,64,128,4.561920166015625,757621
8,4,16,4,8,128,16,64,64,128,110.14656066894533,758749
4,1,1024,8,4,1,1,16,32,128,42.56051254272461,760821
128,8,32,512,128,16,128,2,256,8,1430.365234375,772225
4,8,8,4,4,128,1,8,512,32,9.208831787109377,774525
8,32,32,8,64,1,2,16,16,1024,2147483648.0,786039
4,8,1024,512,8,2,16,2,16,256,2147483648.0,798555
16,16,64,512,64,16,16,8,256,8,28.8143367767334,800767
16,8,8,32,16,128,4,4,128,1024,4.2936320304870605,802999
16,4,4,8,64,8,2,32,2,32,2039.730224609375,807106
