tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,2,32,256,4,128,4,256,256,1024,4.049920082092285,0
4,32,1024,256,8,2,2,1,4,4,2147483648.0,14313
4,1024,1024,8,4,1,4,2,1024,2,2147483648.0,30632
256,16,32,16,256,2,1,4,2,32,2147483648.0,44618
4,8,8,4,64,8,8,64,16,256,136.32716369628906,45957
8,128,1024,64,8,2,4,4,32,16,2147483648.0,58099
8,16,256,4,8,8,1,16,2,16,173.02426147460938,59586
16,2,64,32,16,128,256,1,256,16,325.7057189941406,70805
4,1024,1024,4,4,1,4,16,32,64,2147483648.0,87233
128,64,64,64,128,1,2,4,4,1024,2147483648.0,104041
16,1,32,32,64,16,32,4,128,512,11.6561918258667,106903
32,4,32,16,256,1,1024,1,1024,1024,684.15283203125,114630
4,2,4,4,1024,1,8,32,128,256,292.9520568847656,117120
16,1,128,64,32,16,1,4,1,128,2147483648.0,128741
32,4,8,64,64,64,32,1,64,4,213.001220703125,130989
4,64,512,512,4,2,2,1,32,1,2147483648.0,143280
8,2,4,8,8,2,1,1,512,64,23.011327743530277,146143
4,1,256,16,4,4,128,8,256,64,365.9970703125,148040
32,4,16,4,128,1,2,1,2,32,138.7325439453125,154996
4,1,4,256,8,64,8,16,32,16,653.1583862304688,157037
8,64,256,1024,8,8,256,1,1024,128,2147483648.0,169236
8,512,512,32,16,4,128,2,512,16,2147483648.0,184027
16,4,64,16,16,128,32,32,256,1024,15.461376190185549,186364
4,1024,1024,64,4,4,1,128,512,128,2147483648.0,202867
4,32,128,4,64,1,64,2,1024,512,125.99193572998048,205305
512,4,4,64,512,16,512,1,512,16,2147483648.0,217970
4,64,256,32,32,4,8,32,8,32,1027.4610595703125,221231
512,1,16,16,512,1,2,64,2,512,188.4385223388672,224895
8,8,64,32,16,128,16,32,16,64,99.74988555908205,226337
16,8,32,16,32,128,1,4,4,8,194.22003173828125,228454
8,256,512,256,16,1,256,2,512,8,2147483648.0,240712
4,8,64,16,8,8,1,32,1024,64,3.578880071640014,242499
8,1,8,32,8,128,64,2,64,1024,39.66566467285156,244035
8,2,16,128,16,128,16,32,128,64,40.69887924194336,245077
64,2,128,256,64,2,1,1,1,1,2147483648.0,264205
16,4,4,8,16,2,1,8,256,8,183.35130310058597,265768
4,32,64,128,4,128,512,2,512,16,1006.971923828125,268147
4,1,32,128,16,32,1,4,2,16,321.7848205566406,271265
64,2,8,32,64,4,128,2,1024,4,374.2893981933594,273278
4,2,512,4,4,1,2,1,8,32,2147483648.0,286396
4,2,128,64,64,2,32,32,256,64,76.70374298095703,287853
16,1,64,4,16,64,4,8,16,8,278.1747131347656,289850
4,2,128,16,32,2,8,1,16,1,951.3635864257812,294603
4,128,1024,8,8,2,256,2,512,2,2147483648.0,307097
16,16,256,64,16,1,2,128,64,512,9.655296325683594,309788
4,128,128,32,4,1,128,2,512,8,793.2477416992188,313030
16,4,128,8,16,1,4,64,8,256,50.50163269042969,314446
128,8,64,16,128,2,16,1,128,2,2147483648.0,332271
4,32,32,16,8,4,1,2,256,2,43.35001754760742,334471
4,2,64,8,32,8,2,8,64,1024,0.6082559823989868,336889
32,32,64,128,64,8,8,1,64,4,2147483648.0,349006
