tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
32,1,16,8,32,16,2,8,4,128,24.603647232055664,0
16,1,32,16,128,2,2,32,2,32,334.9749755859375,1673
4,8,16,32,32,16,32,4,64,256,5.51526403427124,3386
4,2,128,256,32,2,1,1,2,1,2147483648.0,19019
8,256,1024,32,8,1,1,4,32,4,2147483648.0,31373
4,2,128,1024,4,16,2,2,4,2,2515.6025390625,38535
4,4,4,16,32,4,32,1,512,8,30.4322566986084,39629
128,16,32,64,256,4,128,2,256,1024,2147483648.0,51736
8,16,512,16,8,4,8,1,64,1024,2147483648.0,65892
8,64,1024,256,8,1,1,32,1,128,1181.8997802734375,71400
4,1,64,4,64,8,1,16,1,64,93.45331573486328,76331
4,64,64,8,4,128,2,2,64,64,36.31718444824219,78258
16,64,64,32,64,64,1,32,1,128,2147483648.0,92132
4,1,4,64,8,256,1,2,16,128,12.696576118469238,94471
4,16,32,4,64,8,4,64,16,64,113.49504089355467,96783
32,4,64,256,128,4,2,64,1024,512,5.905407905578613,100681
4,256,1024,16,8,2,2,1,128,1,2147483648.0,115903
4,2,4,32,4,512,4,4,4,8,3728.43212890625,120679
32,8,256,512,32,2,2,1,4,1,2147483648.0,138647
4,8,16,8,32,2,1,1,512,256,55.4598388671875,142297
16,64,512,32,16,4,1,1,1,4,2147483648.0,160332
8,512,1024,256,8,2,8,1,1024,1,2147483648.0,181747
4,2,8,16,8,32,8,2,16,2,2198.4287109375,185018
4,1024,1024,16,4,1,8,16,1024,128,2147483648.0,201812
4,4,8,8,16,64,8,2,16,2,1305.55908203125,204201
64,4,4,32,128,32,2,32,4,32,5960.22265625,212215
64,2,8,32,64,128,2,1,32,2,118.33548736572266,216582
8,16,1024,1024,8,1,4,4,32,8,873.3818969726562,228639
4,32,32,512,32,16,1,1,1,4,886.8587646484375,236081
4,8,8,8,16,4,64,16,512,128,36.93260955810547,237314
4,512,512,32,8,2,1,1,128,512,2147483648.0,253444
32,8,16,8,512,1,8,128,256,256,630.7010498046875,258477
16,8,512,4,16,1,1,1,1,1,2147483648.0,276725
8,32,128,512,16,16,1,2,128,512,42.19392013549805,285187
128,2,4,4,1024,2,16,1,16,1,3636.252685546875,292938
8,8,16,16,16,16,1,128,2,256,408.310791015625,294730
32,1,8,8,256,32,16,2,16,4,537.4996337890625,296861
64,4,32,32,128,4,32,1,32,2,2147483648.0,309226
32,8,64,32,64,8,16,4,16,64,337.1581420898437,314075
8,2,32,16,32,32,512,1,512,256,110.34521484375,316524
4,4,16,8,8,2,32,4,32,256,62.26432037353516,317748
16,1,16,8,512,1,2,1,4,2,2147483648.0,333072
256,1,4,4,512,2,8,128,512,128,2229.361572265625,337679
4,4,1024,64,8,1,512,1,512,2,2147483648.0,353545
16,1,32,4,16,8,2,2,256,128,7.926784038543701,357135
4,128,256,8,4,1,1,4,1,8,2673.90673828125,364214
4,32,64,32,4,1,32,1,256,256,70.18803405761719,366442
4,256,256,4,32,1,1,16,1,1024,2147483648.0,385463
4,1,16,8,64,1,1,1,512,64,109.2515869140625,392909
8,64,512,512,16,1,16,1,64,1,2147483648.0,407031
4,32,512,8,4,1,1,2,4,2,2147483648.0,418387
128,1,4,16,512,16,32,16,128,16,877.3140258789062,420877
16,2,4,4,1024,1,2,1,512,2,2147483648.0,433441
32,2,4,8,64,64,1,2,512,512,7.44755220413208,435928
4,256,512,8,16,4,1,8,1,256,2147483648.0,450586
8,4,64,128,8,128,64,2,256,4,454.6549682617188,453039
4,1,64,32,8,2,2,2,2,4,749.4410400390625,455513
8,32,64,32,32,4,8,4,8,64,143.7532196044922,457857
4,128,128,64,8,64,16,64,256,64,310.6477966308594,462382
32,2,4,256,32,64,1,2,512,64,12.03711986541748,464408
32,8,128,1024,32,32,1024,1,1024,8,2147483648.0,478529
4,2,16,4,16,8,4,2,32,16,47.963134765625,479924
64,8,8,4,1024,1,1,1,1,1,2147483648.0,497671
4,64,128,256,4,8,2,1,8,8,347.8251647949219,502792
4,1,512,1024,4,16,4,16,8,512,96.89702606201172,506032
4,2,1024,512,4,4,4,4,64,8,154.3751678466797,515502
4,2,16,256,4,128,2,32,2,512,81.47763061523438,516665
4,1,128,8,64,2,4,2,16,128,2147483648.0,528576
4,256,256,16,16,2,2,2,4,8,2147483648.0,541207
32,1,256,128,32,8,256,2,256,4,2147483648.0,556719
8,4,16,4,256,4,8,4,1024,64,3.229696035385132,558748
32,2,16,32,512,4,16,1,16,1,1417.0296630859375,563523
64,1,64,512,64,8,2,32,4,512,10.488832473754885,566058
64,8,8,4,64,4,16,32,256,1024,69.22137451171875,568566
4,128,256,128,8,8,1,1,128,2,2147483648.0,581104
8,64,1024,4,8,1,4,4,256,16,160.7587890625,592609
8,8,32,32,8,256,16,16,32,256,29.59052848815918,593874
32,4,8,512,64,128,4,2,64,256,2.604032039642334,595619
32,8,128,16,32,2,16,8,128,128,74.0126724243164,598596
8,4,512,16,16,1,4,2,4,2,2147483648.0,611003
8,2,4,8,512,2,16,2,64,8,55.588863372802734,612171
16,1,4,64,16,512,64,1,64,2,5226.7490234375,618657
