tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,1,8,8,32,1,32,8,1024,32,42.35776138305664,0
8,4,4,4,16,32,2,2,4,1024,15.09887981414795,2824
4,8,64,4,8,64,1,2,2,16,347.2343139648437,5425
16,16,512,8,16,4,2,4,32,256,167.62982177734375,15094
64,1,4,16,512,4,1,32,4,512,90.31475067138672,19367
8,16,128,8,8,16,2,64,4,128,83.47955322265625,21080
4,4,4,8,32,256,32,4,128,4,331.1062927246094,22647
4,1,16,32,8,4,2,32,4,1024,46.98214340209961,24037
64,4,32,128,128,8,1,256,4,256,535.5909423828125,28896
4,8,16,512,4,512,4,32,8,256,88.8821792602539,30134
4,1024,1024,8,8,2,2,32,128,128,2147483648.0,46552
8,1,16,4,512,4,2,8,2,8,501.5039978027344,56932
8,16,16,64,8,256,2,2,4,2,1505.6568603515625,59631
128,8,8,8,256,1,1,128,2,128,2147483648.0,71680
16,4,128,256,32,4,4,4,32,4,70.75225830078125,76055
8,4,16,8,8,8,2,64,64,128,19.91679954528809,78693
4,32,64,256,4,4,1,16,4,1024,113.59539031982422,80311
16,8,64,64,32,64,64,16,1024,32,59.84358215332031,81817
32,2,4,4,32,1,4,16,256,64,65.42848205566406,83069
256,2,4,4,1024,1,8,4,8,4,2147483648.0,94011
64,2,8,4,256,4,4,256,4,1024,415.2432556152344,96142
4,8,128,16,16,4,2,1,2,8,511.5719604492188,104596
64,2,8,4,128,16,128,8,256,8,1575.6063232421875,107661
8,512,1024,1024,8,2,8,1,8,1,2147483648.0,127899
32,4,128,256,64,4,4,1,512,128,2147483648.0,142184
4,128,128,16,4,8,4,4,4,1024,1275.6612548828125,146232
8,8,64,128,8,32,4,4,1024,4,7.777279853820801,148230
64,1,4,16,128,4,64,16,512,256,59.21587371826172,149468
4,16,32,64,4,4,4,1,4,1,6451.29541015625,157441
4,8,8,128,4,32,32,32,256,256,55.51001739501953,158594
16,4,8,4,256,1,4,8,4,16,1091.53076171875,162120
4,256,256,1024,16,4,2,8,512,32,2147483648.0,174512
16,8,128,4,64,1,8,1,256,1,2147483648.0,186751
4,128,256,512,8,8,2,4,32,16,88.54835510253906,191630
4,1,4,16,16,8,8,8,32,512,8.155136108398438,193938
8,64,64,128,8,64,2,32,64,32,533.9801635742188,197218
4,2,4,4,512,16,8,1,8,256,10.662912368774414,201109
8,16,32,8,8,2,1,64,1,128,1816.889404296875,204652
16,1,8,128,64,32,16,4,256,1024,2.5333759784698486,206657
16,1,256,128,16,8,8,4,16,16,2147483648.0,218270
8,2,128,16,16,32,4,1,4,2,1113.3214111328125,227939
4,2,16,256,4,16,4,16,4,256,269.4461364746094,229263
8,128,128,256,16,8,8,2,16,8,2147483648.0,240583
8,4,256,8,16,1,4,8,512,128,13.201408386230469,243770
64,1,8,4,128,16,512,1,1024,4,430.3626098632813,247975
8,32,512,32,8,2,1,16,4,1024,123.06124877929688,250141
16,4,8,8,16,4,8,16,128,16,152.02099609375,251562
8,8,32,64,16,64,1,64,32,1024,3.106816053390503,253598
32,8,8,8,64,4,1,1,1,1,6583.05322265625,263955
4,1,4,4,4,2,1,4,16,4,1258.3751220703125,266236
4,16,128,512,64,8,1,1,32,4,2147483648.0,284881
4,4,128,4,4,4,4,16,32,128,25.449472427368164,286122
64,4,16,32,512,4,4,1,128,1,2147483648.0,298452
8,2,64,16,16,2,2,2,8,8,163.45497131347656,300774
4,2,1024,32,8,1,1,1,1,8,2147483648.0,310787
8,2,64,64,64,64,2,512,2,512,104.2534408569336,312279
4,512,1024,128,4,4,1,32,1,1024,2147483648.0,325009
4,2,256,256,4,1,1,2,8,4,610.4258422851562,328939
4,4,512,128,4,16,1,4,32,4,101.0851821899414,334577
4,2,1024,256,8,1,128,1,512,128,2147483648.0,351848
64,8,32,16,256,4,1,8,8,16,2147483648.0,363924
8,8,16,8,16,128,8,32,16,512,37.7784309387207,365186
128,4,32,64,256,8,1,1,8,1,2147483648.0,383572
8,4,32,16,256,2,32,2,512,256,1.1632640361785889,385576
8,16,16,32,16,256,2,1,4,4,451.7222290039063,387724
4,2,512,4,16,4,1,8,2,64,2147483648.0,399358
64,8,32,128,64,16,2,16,64,32,78.09126281738281,401984
16,64,256,4,16,2,8,64,512,64,36.8455696105957,407414
4,16,1024,512,4,2,1024,1,1024,1024,2147483648.0,421775
16,2,128,512,32,32,16,16,256,128,3.0269439220428467,423952
8,256,256,8,8,8,2,8,16,16,2147483648.0,436209
8,16,128,32,32,2,128,1,128,256,349.3212280273437,444208
4,8,16,8,8,4,32,2,1024,512,20.43391990661621,446868
4,8,256,256,4,16,16,2,256,2,196.3520050048828,450009
4,2,32,16,8,1,2,1,32,32,68.2946548461914,451827
8,128,128,512,64,4,2,32,32,32,2147483648.0,465720
4,8,512,8,4,8,4,1,512,2,2147483648.0,478174
4,128,1024,128,4,4,16,2,1024,4,223.08966064453125,488603
64,8,8,64,256,16,256,4,512,4,2035.63720703125,495065
16,4,16,8,256,8,512,1,1024,512,24.94566345214844,497539
