tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
8,32,64,512,16,64,1,1,8,32,55.45779037475586,0
4,128,256,32,32,1,4,1,32,32,2147483648.0,12604
16,16,512,32,16,2,4,1,8,2,2147483648.0,30451
8,16,512,512,8,8,8,16,512,256,3.719167947769165,32769
4,8,512,256,4,2,2,2,8,4,685.7379760742188,39197
16,8,8,4,128,1,16,2,512,64,100.32742309570312,40739
8,2,256,64,8,2,32,8,32,128,213.5162811279297,42856
4,4,32,16,8,4,128,2,512,4,391.9165344238281,44554
8,16,256,32,32,4,1,32,128,32,8.878080368041992,49625
256,16,32,16,256,2,4,1,16,8,2147483648.0,68446
16,4,256,4,16,16,4,2,128,2,291.1078491210937,77931
32,8,16,16,256,16,4,64,16,64,1020.8829345703124,83118
16,1,16,64,128,16,64,4,128,16,68.32128143310547,84583
8,8,8,4,16,8,1024,1,1024,8,1815.1229248046875,87523
4,8,32,8,4,2,8,32,8,128,867.1293334960938,89736
16,2,4,4,16,2,8,4,128,64,27.646976470947266,91185
4,64,64,256,4,8,2,2,16,512,74.26457977294922,93022
8,8,64,16,32,16,4,8,16,64,4.572159767150879,95086
4,512,1024,32,4,1,256,2,1024,2,2147483648.0,114115
64,1,16,32,256,8,16,16,512,64,36.7534065246582,115554
16,16,64,4,128,1,1,2,2,16,2147483648.0,129462
4,1,128,16,4,8,2,4,2,8,1337.7525634765625,132911
32,16,16,8,512,2,1,1,1,4,2147483648.0,150532
4,16,1024,8,4,2,8,1,512,1,2147483648.0,165257
4,32,128,128,4,64,2,1,256,4,26.93222427368164,169605
8,1,16,8,64,1,8,1,16,1,1561.4566650390625,172646
4,2,16,16,4,1,1,2,8,1024,25.230335235595703,173984
16,4,8,8,64,4,2,2,16,16,21.287935256958008,176705
4,32,1024,128,4,4,1,1,8,4,2147483648.0,191171
4,16,256,8,32,2,1,1,2,1,2147483648.0,210208
4,1,64,256,16,4,4,256,8,512,265.7843322753906,211540
64,16,32,64,64,16,512,1,512,2,2147483648.0,223770
4,8,256,256,4,8,2,1,512,16,2147483648.0,235269
32,4,64,4,128,4,16,64,256,64,124.68531036376952,236883
4,8,16,64,4,512,2,8,512,128,7.658495903015137,238590
8,64,64,128,32,2,2,8,2,8,2147483648.0,249919
4,32,32,16,8,256,1,8,8,16,168.453125,252199
32,1,16,4,512,1,8,2,512,2,445.5587768554688,255841
4,32,128,64,16,32,4,1,4,256,137.6931915283203,259385
4,1,8,128,32,64,32,4,128,16,33.56671905517578,260368
8,128,1024,512,8,2,1,2,1,8,2147483648.0,274653
4,4,32,8,4,16,4,32,256,32,12.476415634155272,276921
16,4,32,32,256,8,1,4,256,16,2147483648.0,289278
