tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,8,128,128,16,16,512,2,1024,16,413.3191528320313,0
16,1,16,32,16,256,4,4,512,4,23.408639907836918,3368
4,128,256,1024,8,4,4,128,256,256,99.35769653320312,14043
32,2,8,4,64,64,4,32,256,256,5.623807907104492,16154
8,4,8,4,8,256,1,4,32,256,5.435391902923584,18293
32,8,8,4,64,64,4,32,256,256,198.9959716796875,31322
8,2,8,4,64,64,4,32,256,512,2.5518081188201904,32914
64,2,8,4,64,64,4,8,256,256,3.782655954360962,35278
16,1,32,64,256,8,4,2,16,16,2147483648.0,46997
16,2,8,4,16,128,8,128,128,256,30.084096908569336,49990
32,4,8,128,32,16,1,1,16,2,163.81336975097656,61144
8,32,32,64,32,8,512,2,1024,4,1048.8575439453125,64231
8,2,4,8,64,64,4,32,256,1024,4.176896095275879,66194
8,1,8,4,64,32,8,16,256,512,1.5615999698638916,67666
8,4,8,4,64,64,8,16,256,512,1.5063040256500244,69061
8,2,16,4,64,32,4,32,256,512,1.7100800275802612,70992
8,4,8,4,64,64,8,16,256,512,1.5144959688186646,73107
16,4,16,4,128,32,8,16,256,512,1.6158720254898071,75010
8,4,8,8,64,64,16,16,256,512,1.6220159530639648,76890
8,4,8,4,64,64,8,16,256,512,1.5073280334472656,78796
16,16,16,8,128,2,1,256,1024,256,2147483648.0,90962
16,4,8,32,128,4,4,256,512,256,414.0165100097656,93074
64,2,64,256,128,8,32,16,64,128,51.62393569946289,98307
16,2,512,8,16,1,64,16,64,128,1393.0137939453125,102488
64,4,8,4,64,64,8,16,256,512,18.895872116088867,105740
8,4,8,4,64,64,256,2,256,512,10.685440063476562,108178
8,4,8,4,64,64,8,64,256,512,2.6910719871521,109928
8,16,128,4,32,16,8,16,256,128,3.526655912399292,112072
8,4,8,4,64,64,8,16,512,512,1.6855039596557615,114025
8,2,4,4,64,128,8,16,256,256,2.6603519916534424,115715
8,4,8,4,128,32,8,32,256,512,3.8830080032348633,118193
8,4,8,4,64,64,8,32,512,512,1.896448016166687,120227
64,8,64,1024,128,16,64,16,128,256,83.24301147460938,129226
4,2,4,8,8,4,256,4,512,16,1008.7628784179688,131323
128,1,64,16,128,2,1,8,1024,256,72.71731567382812,145104
4,32,256,32,16,1,8,1,256,2,100.26188659667967,157824
8,4,8,4,64,32,8,8,256,512,2.376703977584839,159488
8,2,4,4,64,64,8,16,256,512,2.106368064880371,161235
8,4,8,4,64,64,16,16,256,512,1.5441919565200806,163610
8,4,8,4,32,128,4,32,512,1024,1.8288639783859253,165465
8,8,8,4,64,4,8,16,256,512,19.68332862854004,168551
8,4,8,8,64,64,8,16,256,512,1.464319944381714,170453
8,4,8,4,64,64,8,16,256,512,1.5155199766159058,172074
8,4,8,4,64,64,4,32,8,512,17.261568069458008,174634
8,4,8,8,32,64,16,16,256,64,9.416704177856444,176540
8,4,8,8,32,64,8,16,256,512,1.610751986503601,178094
8,4,8,8,64,64,2,32,256,512,7.534592151641846,180708
8,4,8,8,64,32,8,128,256,512,5.125120162963867,182982
8,4,8,8,64,32,8,16,256,512,1.6558079719543457,185049
8,4,8,8,64,64,1,2,256,512,8.787967681884766,188234
8,8,32,16,64,32,4,32,256,512,1.4612480401992798,190226
8,4,8,64,64,64,8,16,128,512,1.1857919692993164,191956
8,4,8,16,64,64,8,16,128,512,1.090559959411621,193376
8,8,64,128,64,16,8,16,128,512,2.960383892059326,195253
8,2,8,64,64,64,4,32,32,512,4.423679828643799,196991
4,16,128,128,32,16,8,16,128,512,1.7479679584503174,198993
16,4,8,4,128,1,8,16,128,512,38.19724655151367,202479
32,8,8,16,64,64,8,16,128,512,96.6328353881836,210073
8,4,8,16,64,64,2,32,4,512,25.959423065185547,213782
8,4,8,16,64,64,8,16,64,512,1.3496320247650146,215645
16,4,8,16,128,32,128,4,1024,512,5.363711833953857,217910
8,4,8,16,64,64,8,4,512,512,1.6373759508132937,219567
8,4,8,16,64,64,1,2,128,512,8.201215744018555,222140
8,4,8,8,64,64,16,4,1024,16,7.354368209838867,224208
8,4,8,16,64,64,4,32,8,512,12.700672149658203,226578
8,4,8,16,64,64,8,16,128,512,1.0915839672088623,227955
64,4,8,16,64,64,16,4,128,16,100.00691223144533,235568
16,4,8,8,128,2,8,16,128,512,17.469440460205078,238273
8,4,8,4,64,1,8,16,128,512,27.407360076904297,241296
64,1,8,16,64,64,8,16,512,256,5.053440093994141,243383
8,4,8,16,16,64,8,16,128,512,2.8129279613494877,245767
8,2,4,16,64,64,4,1,128,512,4.569087982177734,247783
16,128,128,4,16,1,8,2,1024,64,204.29209899902344,259564
4,128,128,4,16,4,8,128,128,1024,84.38066864013672,268929
8,8,8,32,16,64,4,4,1024,128,3.3699839115142822,270871
4,64,128,512,4,4,32,32,32,256,776.0732421875,273416
8,4,8,64,64,64,8,16,128,256,1.629184007644653,275352
8,4,8,16,64,64,4,32,128,512,3.0402560234069824,277401
8,4,8,16,64,64,4,32,128,1024,2.1319680213928223,279397
16,4,8,16,128,16,8,16,128,512,3.29420804977417,281447
16,16,128,32,32,16,8,16,128,512,3.9935998916625977,284623
8,8,8,16,64,64,8,16,128,512,1.9537919759750368,286354
4,4,8,16,64,64,8,16,128,512,1.149952054023743,288378
64,2,8,32,64,128,8,16,128,512,2.580480098724365,290786
8,1,8,16,64,64,4,32,32,512,3.565567970275879,292750
8,4,8,16,64,64,8,64,128,512,2.141184091567993,294454
4,32,512,32,8,4,8,16,128,512,24.817663192749023,298104
64,4,8,16,64,64,16,4,128,16,100.00691223144533,305551
8,4,8,16,64,64,8,16,128,512,1.0915839672088623,307284
8,4,8,16,64,32,8,16,128,512,1.3455359935760498,309161
8,2,8,32,64,64,8,16,128,512,0.839680016040802,311498
8,4,8,8,64,64,8,16,64,512,1.7244160175323486,313372
16,1,8,16,128,16,8,16,128,256,4.060160160064697,315946
8,2,8,32,64,64,8,16,128,512,0.8376320004463196,317615
8,2,8,32,64,64,2,32,16,512,5.62175989151001,319744
8,2,8,16,64,64,8,16,256,512,1.2789759635925293,321573
8,2,8,32,64,64,4,32,128,512,2.3664638996124268,323594
