tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,128,256,256,8,4,4,16,32,1024,281.24774169921875,0
4,1,1024,64,4,1,4,256,512,1024,8.179712295532227,2010
16,32,256,128,16,2,1,16,16,1024,74.27481842041016,11105
8,8,64,128,8,4,256,1,512,512,119.61548614501952,22946
4,256,1024,64,4,1,1,1024,4,1024,2147483648.0,34441
32,4,32,32,32,8,4,256,512,1024,14.716927528381348,37261
4,1,1024,64,4,1,4,256,512,1024,8.175616264343262,39796
4,1,1024,64,4,1,8,1,512,16,2147483648.0,49808
32,128,256,256,32,2,2,1,256,128,2147483648.0,68802
32,8,16,512,32,128,2,256,512,1024,48.9431037902832,73629
8,4,4,64,8,32,1,64,256,1024,11.066368103027344,76000
16,8,8,4,16,32,1,16,64,512,5.521408081054688,78241
8,32,256,32,8,16,512,2,512,16,1944.531982421875,84773
32,32,32,256,256,8,4,128,256,128,2147483648.0,96874
8,2,8,4,16,8,1,512,512,1024,13.387776374816896,99996
8,256,512,8,16,2,128,8,256,32,2147483648.0,112327
16,8,8,4,32,32,1,8,64,256,8.346624374389648,117067
8,16,32,8,8,16,2,16,64,512,2.7944960594177246,119202
16,8,8,4,16,32,1,8,64,512,5.224448204040527,121530
8,8,8,4,16,64,2,8,64,512,3.2624640464782715,123517
16,8,32,8,16,16,2,16,512,512,1.409024000167847,125676
4,16,32,4,256,4,2,16,64,512,2147483648.0,138108
32,16,32,4,64,8,2,16,64,512,69.00838470458984,146610
8,16,32,8,8,16,2,4,64,64,4.5404157638549805,148938
16,8,32,4,16,16,2,16,1024,512,1.5349760055541992,150675
16,4,32,8,16,8,1,8,512,512,1.4366719722747805,152490
16,8,32,8,32,16,2,32,512,512,1.7418240308761597,155196
16,8,32,8,16,32,2,8,1024,128,1.9640320539474487,157478
16,4,16,256,32,16,16,4,512,512,4.393983840942383,159744
16,2,32,4,16,8,2,16,512,512,0.8929280042648315,161971
16,8,32,8,16,16,2,16,512,512,1.4079999923706057,164047
16,4,8,8,32,128,2,16,512,512,3.220479965209961,165948
64,2,16,4,128,4,2,8,512,256,3.2962560653686523,168176
8,1,32,4,8,8,2,16,512,512,0.8581119775772095,170046
4,2,32,8,16,128,2,16,512,512,0.6154239773750305,172234
16,2,32,16,16,8,2,16,512,512,1.0690560340881348,174392
16,32,32,8,16,128,2,2,512,512,137.54266357421875,177484
4,2,32,8,16,128,4,8,512,512,0.9195520281791688,179504
4,4,32,8,16,128,2,16,512,512,0.8212479948997498,181270
4,2,32,16,16,128,2,64,512,512,0.9185280203819276,182903
4,2,32,16,16,128,2,16,512,512,0.7884799838066101,184327
4,2,32,8,16,128,2,16,512,512,0.6164479851722717,185832
4,2,32,8,16,128,1,16,512,512,1.341439962387085,187521
4,2,32,16,16,128,2,16,512,512,0.7874559760093689,189387
4,2,8,8,32,256,2,2,512,16,9.647104263305664,192232
4,2,16,8,32,128,2,16,512,512,1.3066240549087524,194159
4,2,8,64,32,256,2,16,512,512,3.373055934906006,196213
4,4,64,8,16,64,8,8,512,512,1.5626239776611328,198519
8,16,16,128,32,32,32,32,512,32,256.510986328125,200758
32,16,32,32,32,16,16,1,128,8,2147483648.0,212084
32,2,32,256,64,64,4,8,64,32,4.917247772216797,214380
8,512,512,8,8,8,128,2,256,16,2147483648.0,229337
8,32,64,512,8,8,2,64,8,256,280.1735534667969,231870
4,2,256,64,16,4,16,32,256,256,7.601151943206787,234033
8,8,128,8,8,64,8,16,256,512,2.778111934661865,236321
64,2,32,16,64,4,1,1,512,4,2147483648.0,248848
4,1,4,8,32,256,2,16,512,512,4.527103900909424,251208
4,2,32,8,16,64,2,8,1024,128,1.2677119970321655,252916
16,2,32,8,16,128,1,16,512,512,1.2554240226745603,254738
4,2,32,8,16,64,2,16,512,512,0.567296028137207,256409
4,2,32,4,256,8,2,16,512,512,3.041280031204224,261752
4,4,32,8,16,64,2,1,512,512,5.82144021987915,265681
16,2,32,8,16,64,2,16,512,512,0.7454720139503479,267430
4,2,32,8,16,64,2,64,512,512,1.0332159996032717,269265
4,2,32,8,16,64,1,16,512,512,1.2001279592514038,270889
4,4,32,8,32,64,2,16,512,512,0.9697279930114746,273214
4,2,32,8,32,64,2,16,512,512,0.7045120000839233,274960
4,2,32,8,16,64,2,16,512,512,0.5662720203399658,276596
8,2,32,8,16,64,2,16,512,512,0.5345280170440674,277993
4,2,32,8,16,128,2,16,512,512,0.6154239773750305,279460
4,2,32,4,16,64,2,16,512,512,0.6778879761695862,281348
4,2,32,8,16,64,2,8,512,256,0.933888018131256,283066
16,2,32,16,256,8,2,16,1024,512,3.6669440269470215,286148
8,2,32,1024,16,64,32,4,512,512,3.888128042221069,288195
4,2,32,4,16,2,2,2,512,4,26.71104049682617,291653
8,2,32,8,16,16,2,16,1024,512,0.7004160284996033,293258
8,2,32,8,16,64,2,16,512,512,0.5345280170440674,294542
8,4,64,8,16,64,2,16,512,512,0.4792320132255554,295956
8,4,32,8,16,64,2,16,512,512,0.6809599995613098,297670
8,2,32,8,16,64,4,64,512,512,0.8028159737586975,299576
16,4,64,8,64,32,2,16,512,512,1.0004479885101318,301543
8,4,64,256,16,16,2,16,512,512,1.0250240564346311,303426
16,4,64,4,128,2,2,16,512,512,2.704384088516236,306027
16,2,4,8,32,128,2,1,512,32,11.299839973449709,308646
8,4,64,8,16,64,8,8,8,1024,32.138240814208984,311991
8,4,64,8,16,64,2,16,512,512,0.4904960095882416,313960
8,4,64,8,16,64,64,4,512,16,37.90950393676758,318023
8,4,64,8,16,64,1,16,2,1024,12.182527542114258,320741
8,2,64,8,16,64,1,8,512,512,2.173952102661133,323661
8,4,64,8,16,64,2,16,512,1024,0.4782080054283142,325672
8,1,64,8,16,64,4,8,512,512,1.602560043334961,328266
8,4,64,8,16,64,2,16,512,512,0.4976640045642853,329827
8,4,64,8,16,32,2,16,512,1024,0.5345280170440674,331874
8,4,64,8,16,64,1,16,512,1024,1.0536960363388062,333934
8,4,64,8,16,64,2,16,512,1024,0.4976640045642853,335537
8,4,64,8,16,64,2,16,512,1024,0.4894720017910003,337728
8,4,64,4,16,64,2,16,512,1024,0.869376003742218,339447
8,4,64,8,16,64,2,16,512,512,0.4782080054283142,341426
4,2,64,8,32,64,1,16,512,1024,1.3445119857788086,344117
8,4,64,8,16,64,2,16,512,1024,0.4915199875831604,346024
8,4,64,8,16,64,2,16,512,1024,0.4935680031776428,348329
8,32,64,8,16,64,8,8,512,1024,41.042945861816406,353436
8,2,32,8,16,64,2,16,512,1024,0.5386239886283875,355266
16,4,64,8,128,16,2,16,512,1024,2.165760040283203,358002
8,4,64,8,16,64,2,16,512,1024,0.477183997631073,359537
8,4,64,8,16,64,2,16,512,1024,0.4761599898338318,361088
8,4,128,8,16,32,4,4,512,16,5.2848639488220215,365730
8,4,64,8,16,64,2,64,512,1024,0.5089280009269714,367950
4,4,64,8,16,64,2,16,512,1024,0.5775359869003296,369881
4,4,64,8,16,8,2,256,32,1024,3.2020480632781982,372042
8,4,64,4,16,64,2,16,512,1024,0.869376003742218,374223
8,4,64,1024,16,64,2,16,512,1024,0.9277439713478088,376121
4,1,64,8,8,64,1,16,512,1024,1.4950400590896606,378021
8,4,64,8,16,64,2,16,512,1024,0.4782080054283142,379730
8,4,64,8,32,32,2,4,512,64,1.7756160497665403,382367
8,4,64,8,16,64,2,2,32,8,31.503360748291016,386374
4,8,512,8,8,8,4,4,512,32,11.55891227722168,393048
8,4,64,8,16,64,2,8,512,128,0.8939520120620728,395117
8,4,64,8,16,64,2,16,512,1024,0.4761599898338318,397365
8,4,64,8,16,64,2,16,64,1024,0.4812799990177154,399183
4,512,1024,8,4,4,2,16,512,1024,2147483648.0,411984
16,4,64,128,64,32,2,16,512,1024,1.1612160205841064,414134
8,2,16,8,16,128,2,16,32,1024,1.2195839881896973,416264
16,4,64,8,16,64,2,8,512,1024,1.1806720495224,418543
8,4,8,32,512,4,4,1,128,64,58.67007827758789,427100
16,1,32,4,32,1,4,16,16,16,319.1418762207031,428778
8,128,128,8,8,8,4,2,1024,1024,172.6033935546875,434202
8,8,8,32,128,16,64,4,128,16,56.15001678466797,435513
4,8,1024,8,4,4,128,2,512,1024,2147483648.0,447962
8,4,64,8,16,64,16,4,512,1024,3.556351900100708,451053
4,4,256,8,8,16,2,16,512,1024,0.6543359756469727,452932
16,4,64,8,128,16,2,16,512,1024,2.180095911026001,455740
8,4,64,8,16,64,2,16,512,512,0.4925439953804016,457861
4,2,32,4,8,256,2,16,1024,1024,2.495487928390503,459808
8,4,64,8,16,64,2,64,512,1024,0.5089280009269714,461466
8,4,64,8,16,64,2,16,512,1024,0.4792320132255554,463253
8,4,64,8,32,32,1,16,512,1024,1.4325759410858154,465755
16,8,64,8,128,16,2,16,512,1024,2.7258880138397217,470880
8,64,64,4,32,1,2,16,512,1024,2147483648.0,482176
8,2,16,4,32,64,2,4,1024,1024,1.94867205619812,484201
8,4,64,8,16,64,2,64,512,1024,0.5079039931297302,485766
8,4,64,8,16,64,16,4,512,1024,3.555327892303467,488035
8,4,64,4,16,1,2,16,512,1024,1.0618879795074463,489927
4,16,64,8,4,64,2,16,512,1024,1.7244160175323486,491783
8,64,64,8,16,32,2,512,512,1024,68.37657928466797,496278
8,4,64,8,16,64,2,128,512,256,1.3301759958267212,498389
8,1,4,8,16,256,1,16,512,1024,5.890048027038574,500463
8,4,64,8,16,64,1,16,512,1024,1.052672028541565,502455
16,4,64,8,64,32,2,16,512,1024,1.031167984008789,504471
8,4,64,8,16,8,2,16,512,1024,0.5611519813537598,506598
8,2,32,8,16,64,2,16,512,1024,0.536575973033905,508044
16,4,64,8,64,32,2,2,512,1024,49.444862365722656,516972
8,4,128,8,16,16,2,8,1024,1024,0.9850879907608032,519046
4,4,64,16,8,64,2,16,512,1024,0.8417279720306396,520831
8,4,64,8,16,64,4,8,512,1024,1.3260799646377563,522842
8,4,64,8,16,64,2,16,512,1024,0.4782080054283142,525566
16,2,128,32,32,8,16,64,32,512,20.23936080932617,528782
32,4,32,8,128,1,8,64,512,256,79.85356903076172,530836
64,2,4,32,256,8,2,4,1024,8,197.3534698486328,533485
4,2,64,32,4,128,2,32,1024,1024,2.3930881023406982,535609
8,32,512,4,8,2,1,1024,256,1024,14.28275203704834,539445
64,32,64,32,64,16,8,4,64,4,2147483648.0,551406
16,4,4,256,16,256,8,16,128,256,11.792384147644045,554162
4,64,64,32,32,16,128,2,256,32,72.3763198852539,556490
8,2,32,128,16,64,2,64,512,1024,0.9431040287017822,558300
8,2,64,128,16,64,2,16,512,1024,0.881663978099823,560466
4,4,64,8,8,64,2,16,512,512,0.5519359707832336,562254
8,1,64,8,16,64,2,16,512,1024,0.6727679967880249,564565
8,4,64,8,16,64,2,256,512,1024,0.8826879858970642,566397
16,4,64,16,64,64,2,16,512,1024,0.9410560131072998,568590
8,2,16,8,16,128,2,16,512,1024,0.9390079975128174,570736
8,4,64,4,16,1,2,16,128,32,7.116799831390381,573174
8,4,64,8,16,8,2,16,512,1024,0.5631999969482422,575008
8,4,64,8,16,16,4,2,512,8,10.63321590423584,578529
8,4,64,128,16,64,2,16,512,1024,0.8048639893531799,580581
8,2,16,8,16,128,64,4,512,1024,5.253119945526123,582460
