tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,8,8,128,32,32,4,2,512,64,5.174272060394287,0
16,2,128,128,32,16,32,2,256,32,19.26041603088379,13481
64,1,64,8,64,32,2,4,32,8,87.44652557373047,23953
4,8,128,16,8,4,1,8,16,256,6.004735946655273,26437
32,8,32,64,256,2,4,2,64,4,228.42367553710935,47880
16,256,256,256,32,2,4,4,1024,1024,2147483648.0,61939
4,8,8,128,32,32,4,2,512,64,5.186560153961182,64139
4,8,8,256,32,32,4,1,256,32,6.721536159515381,66646
8,2,128,512,16,8,4,2,512,64,7.090176105499268,72905
4,1024,1024,512,4,2,2,2,8,64,2147483648.0,89058
8,2,8,128,32,32,4,2,512,64,2.60915207862854,90809
4,8,8,16,512,4,4,2,512,64,55.521278381347656,104301
8,2,32,256,64,16,4,2,512,64,3.1989760398864746,107268
32,2,8,128,32,32,4,2,512,64,5.392384052276611,109951
8,2,8,128,32,32,8,1,512,2,21.369855880737305,113128
8,2,8,128,32,32,8,2,512,64,1.931264042854309,115286
32,2,8,128,32,32,8,1,512,64,6.446080207824707,118581
16,2,8,128,32,32,8,2,512,64,2.937855958938598,121056
8,2,8,128,32,32,4,2,512,1024,1.6424959897994995,123087
8,2,8,8,32,32,4,2,512,128,2.155519962310791,124875
8,2,8,128,32,32,4,2,512,1024,1.644544005393982,126657
8,2,8,256,32,64,16,2,512,1024,1.512447953224182,128867
4,4,8,128,32,32,4,8,512,1024,2.190335988998413,130576
32,2,8,16,32,32,4,2,512,512,3.3863680362701416,132880
8,2,8,256,32,64,32,2,512,4,35.3515510559082,136206
8,2,8,256,32,64,256,1,512,1024,10.161151885986328,138579
8,2,8,256,32,64,16,2,512,1024,1.5134719610214231,140682
16,1,8,256,32,64,16,2,512,1024,2.604032039642334,143001
8,2,8,512,32,128,16,2,512,1024,1.7909760475158691,145043
8,1,8,8,32,64,64,1,512,1024,8.680447578430176,147844
8,2,8,256,32,64,16,2,512,1024,1.512447953224182,149485
8,2,8,256,64,64,8,2,256,1024,1.2707840204238892,151436
8,2,8,4,64,64,8,2,256,1024,2.011136054992676,153379
8,2,8,256,64,64,8,2,256,1024,1.269760012626648,155276
8,2,8,256,64,64,1,2,256,1024,14.438400268554688,158686
8,4,8,256,64,64,8,2,256,1024,1.087488055229187,160507
4,32,128,512,16,16,8,2,256,1024,4.376575946807861,163772
8,4,8,128,64,64,16,1,256,32,2.515968084335327,166238
8,4,8,128,128,32,16,1,256,16,7.964672088623047,168432
8,4,8,512,64,64,8,8,256,1024,1.2595200538635254,170290
8,4,8,256,128,64,8,2,256,1024,1.3701119422912598,172183
8,4,8,256,64,64,16,2,256,256,1.2431360483169556,174042
8,4,8,32,64,4,8,4,256,1024,17.515520095825195,176725
64,4,8,256,64,64,8,64,256,1024,49.16019058227539,181682
64,4,8,256,64,64,8,2,256,1024,5.737472057342529,184107
64,4,8,256,64,64,8,2,256,1024,5.740543842315674,186867
8,4,8,512,64,64,16,2,512,1024,1.269760012626648,188761
8,8,8,64,64,16,8,4,256,1024,7.639039993286133,191049
16,4,8,256,64,64,8,8,256,1024,1.5104000568389893,193417
16,64,256,512,16,8,8,2,256,1024,101.24185943603516,210308
8,4,8,256,64,64,8,8,64,1024,1.3557759523391724,212790
8,1,8,256,64,64,8,2,256,1024,1.5841280221939087,214655
8,8,8,256,64,64,8,1,256,2,41.86111831665039,218503
8,4,8,128,64,32,8,2,256,1024,0.9553920030593872,220466
8,2,8,256,64,64,4,1,256,8,13.335552215576172,223475
16,4,8,256,64,64,8,2,256,1024,2.2947840690612797,225524
4,4,8,128,64,32,8,2,256,1024,0.9574400186538696,227381
8,8,8,128,64,32,8,4,256,1024,4.20147180557251,229550
8,4,8,64,64,32,8,2,256,1024,0.9646080136299132,231655
8,4,8,512,64,128,8,2,256,1024,1.6711679697036743,233476
8,4,8,128,64,32,2,2,256,1024,2.7064321041107178,235925
64,4,8,128,64,32,8,2,256,1024,5.60537576675415,238724
4,4,8,4,64,32,8,2,128,1024,1.3629440069198608,240569
8,16,32,256,32,16,8,2,256,1024,4.5649919509887695,243330
4,16,32,256,32,16,8,2,256,1024,0.4761599898338318,245314
8,4,8,128,64,32,8,2,256,1024,0.9512959718704224,247345
8,4,8,128,64,32,8,128,256,1024,3.99564790725708,249687
64,1,8,256,64,64,16,32,256,256,14.494720458984377,252289
8,4,8,128,64,32,16,2,256,128,2.5907199382781982,254386
4,16,32,256,32,16,8,2,256,1024,0.4751360118389129,256313
4,16,32,256,32,16,8,2,256,1024,0.4741120040416717,258326
4,16,32,256,32,16,8,64,32,64,135.6748809814453,259838
4,16,32,64,32,16,8,2,256,1024,0.536575973033905,262018
4,16,32,256,32,16,8,8,256,1024,4.681727886199951,264817
4,16,32,256,32,16,8,32,256,1024,3.210239887237549,266714
32,16,32,256,32,16,16,2,256,128,112.76902770996094,269741
4,16,32,64,256,4,8,2,256,1024,9.04089641571045,274562
4,16,32,256,32,16,8,2,256,64,0.4597760140895843,276564
4,16,32,256,32,16,8,2,256,512,0.4597760140895843,278667
4,16,32,256,16,16,8,128,256,1024,15.28012752532959,281653
4,16,32,8,32,16,2,1,8,32,18.107391357421875,286335
4,64,256,128,16,1,8,2,256,64,55.12908935546875,291217
4,16,32,256,32,16,32,2,256,64,6.149119853973389,293372
4,16,32,128,32,8,8,2,256,64,0.4679679870605469,295233
4,8,32,256,32,16,8,2,256,64,0.4782080054283142,297226
4,16,32,512,32,32,8,2,256,64,0.4526079893112182,299248
4,16,32,256,32,16,8,8,256,64,2.229248046875,301244
4,16,32,16,32,16,8,2,256,64,0.6205440163612366,303107
4,16,32,512,32,32,4,2,256,64,1.3557759523391724,304932
8,16,32,512,32,32,8,2,256,64,2.4934399127960205,307596
4,16,32,512,32,32,8,1,256,16,3.937279939651489,309815
4,16,32,128,32,32,8,2,256,64,0.4628480076789856,311890
4,32,128,512,16,16,8,2,256,64,4.365312099456787,315153
16,16,32,512,32,64,8,2,256,64,3.839999914169312,318542
16,4,32,512,32,32,8,2,256,64,2.381824016571045,321542
4,16,32,8,32,32,8,2,256,64,0.9021440148353576,323198
4,2,32,512,32,32,8,2,256,64,0.5939199924468994,325100
4,16,32,8,32,32,8,2,256,64,0.9021440148353576,326845
4,1,32,512,32,32,4,2,16,128,6.509568214416504,330705
4,16,32,64,32,32,8,2,256,64,0.496639996767044,332591
4,16,32,128,256,8,16,1,256,2,93.4103012084961,336049
4,16,32,512,32,32,4,2,64,64,1.5022079944610596,338574
4,16,32,64,64,4,2,2,4,128,40.5299186706543,345192
4,1,32,512,4,64,8,2,256,64,6.633471965789795,347623
8,4,64,4,64,1,8,1,16,512,179.0330810546875,351017
4,16,32,512,32,32,8,2,256,64,0.4526079893112182,352857
8,32,32,512,64,32,8,2,256,64,4.555776119232178,356090
32,8,64,1024,32,64,1,16,256,1024,8.030207633972168,359378
4,16,64,512,32,32,8,2,256,64,0.605184018611908,361319
4,16,32,512,32,128,8,2,256,64,0.7854080200195312,363085
