tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
32,2,256,1024,32,4,8,4,1024,8,63.0384635925293,0
4,32,64,256,8,8,16,1,512,8,10.56768035888672,4083
4,4,64,256,16,4,2,32,512,32,15.153152465820312,7254
16,8,16,1024,128,64,1,4,1024,32,2147483648.0,18666
4,32,64,512,8,8,16,1,512,8,10.462207794189451,22191
4,32,64,256,8,8,128,8,512,8,998.1122436523438,77288
4,32,64,256,8,8,16,1,512,64,13.017087936401367,81036
4,4,1024,1024,4,1,4,1,32,16,2147483648.0,97202
4,32,64,256,8,4,32,1,1024,2,37.07904052734375,102347
4,16,32,256,8,16,16,1,512,4,21.76204872131348,106452
4,32,64,512,8,8,16,1,1024,32,13.932543754577637,110374
4,32,64,1024,8,16,64,1,512,8,27.53126335144043,114773
16,1,128,128,16,16,1,256,8,256,27.052032470703125,118737
4,32,128,64,4,16,16,1,128,1024,52.61824035644531,126977
8,32,64,128,64,64,128,8,1024,8,141.770751953125,137529
32,4,8,32,128,4,4,4,128,256,11.675647735595703,140157
8,64,128,16,32,2,64,16,256,64,220.2081298828125,156729
32,8,8,16,64,8,4,1,1024,512,13.621248245239258,160756
4,2,512,512,8,2,1,128,1024,256,5.1025919914245605,163375
4,4,512,8,8,8,16,32,512,512,10.292223930358888,166008
16,8,128,512,32,16,4,128,256,512,13.531135559082031,169129
8,2,4,64,16,16,4,128,8,1024,201.2037048339844,181654
32,1,8,32,32,64,4,128,16,1024,20.67046356201172,184820
4,4,512,32,4,16,64,16,512,128,99.24915313720705,192861
64,8,16,4,256,1,16,2,256,16,100.30489349365234,203508
4,8,8,16,8,2,1,2,4,32,161.6855010986328,214569
8,2,128,512,8,32,8,8,64,512,8.194047927856445,217445
16,1,8,64,64,64,1,2,16,64,23.09734344482422,221838
8,64,1024,128,8,2,2,16,4,32,656.4034423828125,225563
4,1,32,8,64,4,8,4,64,512,1.1110399961471558,227998
4,1,32,256,128,8,2,4,128,32,33.06803131103516,239191
4,1,512,512,8,2,1,64,1024,256,6.666240215301514,241166
4,1,1024,16,4,1,2,32,2,256,467.8502502441406,243475
4,1,32,8,128,4,8,4,32,1024,1.240064024925232,246218
4,1,32,4,128,4,8,4,64,1024,0.9666560292243958,249054
4,1,16,4,128,4,8,4,32,512,1.1458560228347778,251099
4,1,32,4,128,4,8,4,64,1024,0.9666560292243958,253108
4,1,32,4,128,2,8,4,32,1024,2.1237759590148926,256307
4,1,64,4,64,2,8,4,64,1024,3.419136047363281,259760
4,1,32,4,128,2,8,4,64,1024,1.077247977256775,262224
8,2,128,32,16,4,8,16,32,128,10.8154878616333,264653
4,1,32,4,128,2,8,2,64,1024,2.420736074447632,268036
4,2,32,4,128,4,8,4,64,1024,0.9779199957847596,270970
4,1,32,4,64,4,8,4,64,1024,1.703935980796814,272864
