tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
128,2,64,128,128,16,4,1,1024,64,2147483648.0,0
16,2,32,512,32,64,32,32,1024,64,4.922368049621582,2413
8,8,64,8,32,32,128,4,1024,16,26.161151885986328,5735
8,128,256,4,32,1,8,32,8,512,2147483648.0,17329
4,64,128,256,8,2,16,16,1024,1024,100.23833465576172,25375
4,4,256,1024,8,32,4,8,256,16,3.037184000015259,27494
4,1,16,128,4,16,2,1,256,32,11.600895881652832,30484
8,8,32,4,64,16,16,2,128,16,15.065088272094728,33308
4,4,256,16,4,16,16,8,16,8,956.6177368164062,36355
4,8,8,8,1024,2,16,32,32,128,378.0474853515625,41471
8,8,64,4,16,32,1,32,256,256,2.1073920726776123,43398
32,2,16,64,256,4,2,128,1024,512,44.55628967285156,48287
4,32,32,256,8,64,1,16,1,128,322.6429443359375,50885
8,2,4,4,16,512,2,8,1024,16,19.786752700805664,53403
4,8,16,32,16,4,4,1,16,1024,12.84812831878662,55925
32,16,32,4,64,1,1,256,4,512,2147483648.0,67218
32,2,8,4,1024,2,256,1,1024,16,83.97004699707031,74395
16,32,128,128,32,8,4,8,16,256,81.41414642333984,83805
4,2,8,64,64,8,16,2,1024,64,1.0332159996032717,85350
8,32,64,16,16,128,512,2,512,16,622.6831665039062,88045
4,4,256,8,16,8,128,4,256,32,175.97747802734375,91690
8,4,8,32,128,8,8,4,64,1024,8.805376052856445,93938
8,64,256,32,32,2,32,4,32,512,1095.15673828125,99411
32,2,32,4,64,32,8,32,128,128,3.48364806175232,101284
4,1,32,1024,4,256,512,1,1024,1,5179.79052734375,108710
16,64,256,8,32,8,2,64,16,256,2147483648.0,120019
16,32,512,128,16,1,16,64,256,512,73.15865325927734,127098
8,1,8,128,32,64,2,1,2,128,32.777217864990234,131293
4,2,32,256,16,64,32,2,512,16,8.18995189666748,133406
4,2,8,32,64,8,16,2,1024,64,1.0291199684143066,135078
4,2,8,32,256,4,2,2,1024,64,21.82246398925781,143186
4,2,8,64,64,8,16,2,1024,64,1.0209280252456665,144823
4,2,8,64,64,8,16,2,1024,64,1.0383360385894775,146384
4,2,8,64,64,8,16,1,1024,64,16.923648834228516,149043
4,2,8,64,64,8,16,2,1024,64,1.0168319940567017,150591
4,4,32,64,64,2,8,2,1024,64,1.1233279705047607,152587
4,2,16,128,32,8,16,2,1024,64,7.9923200607299805,154574
4,2,8,64,32,8,16,2,1024,64,4.080639839172363,156644
4,2,8,32,64,4,8,2,1024,64,1.9927040338516235,158448
4,2,8,64,32,8,64,2,1024,64,5.679103851318359,160579
4,2,8,8,16,1,16,2,1024,128,35.1723518371582,164148
4,2,4,32,64,8,16,2,1024,64,1.8421759605407717,165662
4,1,4,64,32,16,16,2,1024,128,2.903039932250977,167254
4,2,4,64,32,16,8,2,1024,64,1.9630080461502075,168863
4,4,8,32,4,16,1,128,1,128,3731.812255859375,173888
4,2,4,64,32,16,16,1,1024,128,7.327744007110596,175798
4,2,8,64,64,8,16,1,1024,64,16.911359786987305,178268
4,2,8,64,64,8,16,2,1024,64,1.035264015197754,180155
4,4,16,32,16,16,8,32,32,128,23.2488956451416,183503
4,2,8,64,64,8,16,1,1024,64,16.97382354736328,186223
4,2,8,64,64,8,128,2,1024,64,5.808127880096436,188479
4,2,8,4,64,8,64,1,1024,1,193.04039001464844,190275
4,4,4,16,512,4,1,1,1024,1024,2147483648.0,203118
64,4,4,16,512,4,1,32,64,1024,2147483648.0,215376
8,256,256,64,32,8,32,2,128,4,2147483648.0,227731
16,1,64,16,64,32,1,1,8,4,2147483648.0,243368
4,4,64,32,8,32,16,8,64,32,28.60953521728516,247262
4,2,8,128,64,16,16,2,1024,64,0.9349120259284972,248912
4,2,8,64,64,8,16,2,512,64,0.8447999954223633,250343
4,2,8,64,64,8,16,2,1024,32,1.2595200538635254,252013
4,2,8,64,64,8,16,2,512,32,1.2380160093307495,253398
4,2,8,64,64,16,16,2,512,128,0.7004160284996033,255265
4,2,8,64,64,8,16,2,512,128,0.7362560033798218,256848
4,2,8,64,32,8,16,2,512,64,4.019199848175049,258794
4,2,4,64,32,32,16,2,512,128,1.6599040031433103,260725
4,2,8,64,64,8,16,4,512,128,1.0219520330429075,262465
4,2,8,128,64,16,16,4,512,128,0.9687039852142334,264840
4,2,8,64,64,16,16,2,1024,512,0.7301120162010193,266649
4,2,4,64,32,32,16,2,512,128,1.6650240421295166,268386
4,4,8,64,64,16,16,2,512,128,0.7045120000839233,270235
4,2,8,128,64,16,8,2,256,128,0.9871360063552856,272325
4,2,4,64,32,32,16,2,512,128,1.661952018737793,274479
4,2,8,128,64,32,16,2,512,128,0.8376320004463196,276494
4,2,4,64,32,32,16,2,1024,128,2.041856050491333,278182
4,2,8,128,32,32,16,4,512,128,1.411072015762329,280192
4,1,4,256,32,128,16,2,512,256,2.167808055877685,282085
4,2,8,64,64,16,16,2,512,128,0.7065600156784058,284083
4,2,8,128,32,32,16,2,512,256,2.5282559394836426,285533
4,2,8,64,64,16,8,4,512,128,1.0004479885101318,286910
4,2,8,64,64,16,16,8,256,128,1.8851840496063232,288501
4,2,8,64,64,16,16,4,512,128,0.9390079975128174,289954
4,2,8,128,32,32,16,2,512,128,2.401279926300049,291648
4,2,4,64,32,32,16,2,512,128,1.6752640008926392,293191
4,2,8,64,64,16,16,4,512,128,0.9410560131072998,294793
4,1,128,512,4,8,1,1,1024,32,18.63065528869629,302875
4,2,8,64,64,16,16,2,512,128,0.7045120000839233,304973
4,2,4,64,32,32,8,2,512,512,1.2072960138320925,306666
4,2,4,64,32,32,16,2,512,128,1.6640000343322754,308461
4,2,64,256,8,16,2,2,256,64,2.08076810836792,311739
4,2,32,4,16,128,8,8,1024,32,3.480576038360596,313920
8,64,64,8,64,16,256,1,1024,4,286.6452331542969,319215
16,128,512,128,16,2,4,4,8,512,2147483648.0,331350
16,1,32,16,64,8,1,4,1024,128,139.53945922851562,337356
4,2,8,128,32,32,4,4,512,256,1.427456021308899,339165
4,2,8,128,32,32,16,2,512,128,2.4033279418945312,341387
4,2,4,128,32,32,16,2,512,128,1.6824320554733276,343100
8,2,32,32,32,16,2,4,512,64,2.5681920051574707,345352
4,2,8,128,8,32,16,2,512,128,3.2716801166534424,346931
32,2,16,128,64,16,16,2,512,128,6.699007987976074,349897
4,1,8,4,64,16,16,2,512,128,1.043455958366394,351622
4,2,8,32,64,4,16,2,512,128,0.8417279720306396,353153
4,2,8,128,32,32,16,2,512,128,2.40230393409729,354714
4,2,8,128,64,16,8,2,512,256,0.9318400025367736,356497
4,2,8,64,64,16,8,4,512,128,1.018880009651184,358039
4,8,128,4,4,32,1,1,1,1,2147483648.0,369035
4,256,512,256,4,8,64,1,1024,32,2147483648.0,381654
32,1,8,4,32,4,4,8,4,512,22.40614318847656,384564
32,2,4,8,32,64,2,32,16,128,49.265663146972656,388912
16,2,16,128,64,16,4,32,512,256,3.5819520950317383,390894
4,2,8,64,64,8,16,2,512,512,0.6553599834442139,393236
4,2,8,128,64,32,16,2,512,128,0.8386560082435608,394702
4,2,8,64,64,16,16,2,256,128,0.5519359707832336,396954
4,2,8,64,64,16,16,2,256,128,0.5509120225906372,399149
8,2,8,128,32,32,8,4,256,128,1.0383360385894775,401020
4,2,8,64,64,16,16,2,256,128,0.5519359707832336,402852
8,2,4,64,64,16,16,2,256,256,3.391488075256348,404614
4,2,8,32,32,4,16,2,256,128,7.160831928253174,406960
4,2,8,64,32,16,16,2,256,128,2.3255040645599365,408931
4,2,8,128,64,32,16,4,256,128,0.6922240257263184,411390
4,2,8,64,32,16,16,1,256,128,7.924736022949219,414009
4,4,8,64,64,16,16,2,256,32,0.8048639893531799,415748
4,2,4,128,32,32,32,2,512,32,6.857728004455566,417603
4,2,8,128,64,16,16,4,256,64,0.915455996990204,419405
4,2,4,64,32,32,16,1,128,128,4.512767791748047,421244
4,2,8,64,64,16,16,2,512,128,0.7034879922866821,422994
4,2,4,64,32,32,16,4,256,128,2.465791940689087,424690
8,2,8,64,64,16,16,2,512,128,4.675583839416504,426669
4,2,8,64,64,16,16,2,256,128,0.5529599785804749,428503
4,2,8,64,64,16,16,2,256,128,0.5509120225906372,430382
8,2,8,64,64,16,16,2,256,128,4.6735358238220215,432232
8,2,8,64,64,16,16,2,256,128,4.6735358238220215,434243
4,2,8,32,64,8,8,1,256,128,16.58572769165039,436784
4,2,8,128,64,16,16,2,256,128,0.5662720203399658,438714
4,2,8,64,64,16,16,2,256,64,0.605184018611908,440436
4,2,8,32,64,8,16,2,256,128,0.5744640231132507,442141
4,2,8,64,64,16,16,4,256,128,0.6737920045852661,444002
4,2,8,64,64,16,16,4,256,128,0.6737920045852661,445386
4,2,4,64,32,32,16,2,256,256,1.6261119842529297,447065
4,2,8,64,64,16,16,2,256,128,0.5519359707832336,448983
4,2,8,64,64,16,8,4,256,128,0.9123839735984802,450673
4,2,8,64,64,16,8,4,256,128,0.9082880020141602,452407
4,2,8,32,64,16,16,2,256,128,0.5652480125427246,454319
4,1,4,64,32,32,16,2,256,128,2.091007947921753,455807
4,2,8,64,64,16,16,1,256,128,8.18892765045166,458127
4,2,8,64,64,16,16,4,256,128,0.6727679967880249,459803
4,2,8,128,64,32,16,2,256,128,0.6737920045852661,461839
4,2,8,64,32,16,16,2,256,128,2.327552080154419,463780
4,2,4,64,64,16,16,2,256,128,1.013759970664978,465649
4,2,4,64,32,32,16,1,256,128,4.373504161834717,468019
4,2,8,64,64,8,16,2,256,128,0.5724160075187683,469604
4,2,8,64,64,16,16,4,128,128,0.826367974281311,471432
4,2,4,64,32,16,8,4,512,128,2.4545280933380127,473257
8,1,4,64,64,32,1,1,1024,512,18.44633674621582,477432
4,2,8,64,64,16,8,4,512,128,1.004544019699097,479200
4,4,8,64,64,16,32,2,256,128,6.467584133148193,481216
4,2,8,64,16,16,16,2,256,128,2.5036799907684326,483306
8,2,16,128,32,32,2,2,512,128,2.352128028869629,485903
8,2,16,256,128,32,16,2,256,128,0.9881600141525269,487540
4,2,8,32,512,4,16,2,1024,128,1.6895999908447266,489671
16,4,32,128,32,8,16,2,512,128,11.205632209777832,492969
4,2,8,64,64,16,16,2,256,64,0.605184018611908,494725
8,2,4,64,32,32,16,2,256,128,2.2968320846557617,496843
4,2,8,64,64,16,16,2,256,128,0.5509120225906372,498428
4,2,8,64,64,8,16,2,256,128,0.5724160075187683,500171
16,1,64,128,32,32,1,1,1024,64,2147483648.0,513148
64,32,128,1024,64,8,1024,1,1024,16,2147483648.0,530846
8,128,128,16,32,16,32,32,1024,512,2147483648.0,542228
4,64,64,128,64,4,64,1,1024,512,30.41587257385254,546684
4,4,16,64,16,32,4,16,64,128,2.722815990447998,548297
8,4,8,64,64,16,16,2,128,64,2.515968084335327,550381
4,2,8,64,32,16,16,2,256,128,2.327552080154419,552445
