tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,4,4,4,64,1,1,64,1,64,2147483648.0,0
16,8,64,64,64,32,4,256,4,512,198.79833984375,12695
4,4,256,32,32,8,2,4,2,512,2147483648.0,24685
8,2,16,64,16,128,1,8,1,64,116.2065887451172,32473
64,16,16,32,256,8,4,32,64,512,2147483648.0,43863
4,512,512,16,4,4,1,8,1024,16,2147483648.0,56578
4,16,16,64,4,8,512,1,512,32,370.4627075195313,77457
16,256,512,32,16,2,1,1,4,256,2147483648.0,96298
8,2,16,64,16,128,1,8,1,64,116.2762222290039,104224
8,2,16,64,16,128,1,16,1,512,23.232511520385746,107349
16,4,64,4,128,8,1,8,1,64,291.3249206542969,131637
4,2,16,64,8,128,1,8,1,64,157.97964477539062,141663
16,8,16,64,16,128,1,16,1,512,42.17036819458008,145648
8,1,16,64,16,128,1,16,1,512,18.529279708862305,148150
16,2,16,64,16,128,1,16,1,512,22.69798469543457,150915
8,2,16,64,16,128,4,16,16,256,4.743167877197266,152665
8,2,16,512,16,128,4,16,16,256,5.660672187805176,154777
16,2,16,64,16,128,8,8,64,256,3.0023679733276367,156495
8,2,16,64,16,128,16,8,128,256,2.6521599292755127,158501
8,2,16,64,16,128,1,16,16,256,3.8092799186706543,160614
4,4,32,64,8,128,16,8,128,256,2.5436160564422607,162283
8,2,16,64,16,256,16,8,128,256,2.5917439460754395,163846
8,2,16,64,16,64,16,8,128,256,2.7586560249328613,165879
4,4,256,64,8,16,16,8,128,256,13.136896133422852,169080
8,4,32,64,8,128,16,8,128,256,3.4754559993743896,171020
8,4,32,64,8,128,16,8,128,128,4.963327884674072,172985
16,4,32,64,16,32,16,8,128,256,3.270656108856201,174994
4,4,32,64,8,128,8,4,128,32,8.072192192077637,176959
8,4,32,64,32,64,64,4,128,256,6.13478422164917,179226
4,4,32,64,8,128,4,16,16,256,5.935103893280029,181284
16,1,32,32,256,8,16,8,128,256,1.415168046951294,183628
8,1,8,64,16,128,8,8,128,256,2.187263965606689,185579
8,1,32,64,32,64,16,8,128,256,1.7080320119857788,188038
32,1,256,64,32,8,16,8,128,256,86.04978942871094,198832
16,1,32,32,256,8,8,128,128,256,25.3439998626709,202073
16,1,32,64,256,8,16,8,128,256,1.3905919790267944,204225
128,1,32,32,256,8,16,8,256,256,14.690303802490234,210013
8,1,32,128,16,64,16,8,128,256,3.2686080932617188,212301
16,1,32,32,256,8,16,8,128,256,1.4161920547485352,214662
16,8,32,64,256,8,16,8,256,256,12.295167922973633,217472
16,1,16,32,512,4,16,8,128,256,5.204991817474365,220580
16,1,32,64,256,8,16,8,128,256,1.3916159868240356,222927
16,1,32,64,256,8,16,8,128,256,1.3905919790267944,225152
16,1,32,64,256,8,16,8,256,256,1.3895679712295532,227419
8,1,8,32,512,8,16,8,256,256,5.997568130493164,229974
16,1,32,32,256,8,16,8,256,256,1.4141440391540527,232425
64,1,32,64,256,8,16,8,256,256,17.702911376953125,237150
16,2,64,32,128,2,16,8,256,256,46.30425643920898,242390
16,1,32,64,128,16,16,8,256,256,7.615488052368164,244994
16,4,32,64,128,16,16,8,256,256,6.622208118438721,247544
16,1,32,64,256,8,8,8,16,8,24.81151962280273,251220
16,1,32,64,256,8,16,8,1024,256,1.830911993980408,253371
16,1,64,64,128,8,16,8,256,256,11.696127891540527,256556
16,1,32,64,256,8,1,16,256,256,48.361473083496094,268322
32,1,16,4,512,4,16,8,256,256,10.044416427612305,271434
8,1,512,128,16,4,16,8,256,256,27.27424049377441,278735
64,1,4,4,128,8,16,32,16,256,120.24934387207033,286884
16,1,32,128,256,8,16,8,512,256,1.854464054107666,289644
16,1,32,128,256,8,16,8,256,512,1.4120960235595703,292387
16,1,32,64,128,16,8,16,256,512,1.6936960220336914,294618
8,128,128,128,64,8,16,8,256,256,2147483648.0,305916
16,1,256,128,16,8,16,8,256,256,11.208703994750977,312611
16,1,8,32,512,8,16,8,256,256,10.534912109375,315170
16,1,32,64,256,8,4,16,16,256,1.02400004863739,318336
16,2,32,64,256,8,4,16,16,256,1.3864959478378296,320900
4,1,128,128,4,8,4,16,16,256,19.540992736816406,324053
16,1,32,64,256,8,8,64,16,256,28.06476783752441,327706
16,1,32,64,256,8,16,8,256,256,1.388543963432312,329587
16,1,8,32,512,8,8,4,16,32,12.369919776916504,332692
8,2,32,128,16,64,8,8,16,128,11.85484790802002,334917
16,1,32,64,256,8,4,16,16,1024,0.7557119727134705,337273
16,16,32,32,256,2,4,16,16,256,2147483648.0,348621
16,16,64,64,128,8,16,32,1024,1024,27.829248428344727,352625
16,1,64,64,128,8,8,8,16,1024,1.649664044380188,354534
16,2,32,64,256,8,4,16,16,1024,0.754688024520874,356268
4,1,32,64,256,8,16,8,256,1024,0.5468159914016724,358221
