tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
4,64,64,16,4,16,4,16,512,32,27.14214324951172,0
4,1,8,128,16,128,1,4,4,512,6.323200225830078,2362
4,64,64,4,64,4,2,1,128,512,2147483648.0,15091
16,16,32,8,16,8,4,2,16,1024,28.32076835632324,18610
4,1,8,128,16,128,1,4,4,512,6.322175979614258,20447
4,1,8,128,16,128,1,4,4,512,6.323200225830078,22433
4,1,8,256,16,128,1,4,4,512,6.970367908477783,24302
4,4,8,128,16,128,2,4,256,512,2.548736095428467,25840
4,4,8,128,16,128,2,8,256,512,2.5282559394836426,27570
4,4,8,256,16,128,2,4,128,256,2.6767361164093018,29344
4,2,4,64,32,128,2,4,256,512,4.049920082092285,31224
4,4,8,128,16,128,2,4,64,512,2.692095994949341,33078
4,2,64,64,16,64,2,8,256,512,1.2544000148773191,34833
4,4,8,128,16,128,2,16,256,512,2.702336072921753,36576
4,4,8,128,16,128,2,8,512,512,2.569216012954712,38371
4,8,16,128,16,128,4,4,256,64,1.3875199556350708,39990
4,256,256,4,8,8,8,4,512,512,176.43930053710938,50660
4,4,16,128,16,128,256,4,1024,1024,9.620479583740234,52547
32,16,16,64,32,4,64,1,128,16,705.4837646484375,57692
4,2,128,512,16,16,1,128,256,256,4.857855796813965,59745
4,2,64,64,16,64,2,8,256,512,1.2564480304718018,61306
4,2,64,32,16,4,2,8,256,1024,1.0956799983978271,63005
8,16,64,64,128,8,4,2,64,8,59.75244903564453,75015
4,2,64,64,16,64,2,8,256,1024,1.2625919580459597,77017
4,2,64,32,16,4,4,4,256,1024,0.6256639957427979,78972
4,2,64,32,16,4,2,8,256,1024,1.0967040061950684,80674
4,2,64,32,64,4,2,8,256,1024,1.743872046470642,83356
8,2,64,32,128,2,2,8,256,1024,9.446399688720703,88777
8,2,64,32,16,4,4,4,256,256,6.066175937652588,91154
4,2,64,32,16,4,4,4,1024,1024,0.826367974281311,92752
4,2,64,32,16,4,16,4,256,1024,9.766912460327148,95232
4,2,64,32,16,4,4,4,256,256,0.6010879874229431,97184
4,2,64,32,8,4,4,4,256,256,3.8553600311279297,99123
4,2,64,32,64,4,16,4,256,256,0.4014079868793487,101029
4,2,64,32,16,4,4,4,512,256,0.7598080039024353,102651
16,2,64,64,16,128,4,4,256,256,11.33465576171875,105798
8,2,64,32,32,4,32,1,256,2,112.7751693725586,109764
4,2,64,32,128,2,16,4,256,256,0.6778879761695862,112025
4,1,64,32,64,4,2,8,4,512,9.74233627319336,115781
4,128,512,64,16,1,16,4,256,256,122.5564193725586,120498
4,2,64,32,64,4,16,4,256,256,0.4003840088844299,122278
8,2,64,64,64,8,16,4,256,256,11.466752052307127,125058
8,2,64,64,64,4,16,4,128,128,13.294591903686523,127669
4,4,64,32,64,4,16,4,256,256,0.4648959934711456,129456
4,2,64,16,64,4,8,4,256,256,0.7956479787826538,131514
4,2,128,16,32,1,16,8,256,256,58.2737922668457,132831
8,2,64,16,128,2,16,4,256,256,0.8908799886703491,134903
8,2,64,32,64,4,16,8,256,512,23.1014404296875,138125
4,2,64,32,64,4,16,4,256,256,0.4003840088844299,140012
8,2,32,16,128,4,32,2,256,32,29.1778564453125,144205
4,16,64,32,64,4,16,4,256,256,0.4362240135669708,145993
4,2,256,32,32,2,32,2,256,32,88.06400299072266,151100
64,2,64,32,64,4,32,2,256,64,156.9945526123047,160757
4,2,512,64,8,2,64,2,256,256,354.1114807128906,172309
4,2,64,256,64,4,32,2,256,2,86.27609252929688,174168
4,2,64,64,8,128,16,4,256,256,3.6730880737304688,176254
32,16,64,256,64,64,8,64,16,512,274.5303039550781,180977
4,2,128,256,4,32,8,1,1024,512,14.614527702331545,187848
8,64,128,256,8,16,64,4,512,256,176.0235595703125,190907
16,1,8,1024,16,256,1,64,128,512,5.265408039093018,193413
8,2,64,32,64,8,16,4,256,512,11.373567581176758,196417
4,2,64,32,64,4,16,2,512,256,0.8089600205421448,198649
4,2,64,16,64,4,16,4,256,256,0.5468159914016724,200768
8,2,64,64,64,4,32,2,256,512,26.9117431640625,205406
4,2,64,32,64,4,2,4,8,256,9.910271644592283,212524
4,2,512,32,16,1,16,4,256,256,110.23974609375,217467
4,2,64,64,64,64,16,4,256,256,0.5785599946975708,220201
8,1,4,8,128,8,32,2,256,256,13.890560150146484,222701
4,2,64,4,64,4,64,2,256,512,40.348670959472656,224609
4,2,64,32,64,4,16,4,256,256,0.4003840088844299,226810
4,2,256,4,32,2,16,32,256,256,29.7574405670166,230170
4,2,64,32,64,4,16,8,256,256,0.3594239950180053,232316
4,2,64,32,64,4,16,8,256,256,0.3604480028152466,234185
4,2,64,32,64,8,8,16,32,256,0.6666240096092224,236104
4,2,64,32,64,4,16,4,256,256,0.4003840088844299,238028
4,2,64,32,64,4,16,2,256,256,0.6717439889907837,240666
4,2,64,16,64,2,4,16,8,256,3.856384038925171,243326
8,1,16,16,128,4,16,8,256,256,1.5400960445404053,245333
4,2,64,64,64,4,16,8,256,256,0.3594239950180053,247481
4,2,64,256,64,4,16,8,256,256,0.4095999896526336,249408
4,128,128,4,4,1,128,2,512,16,685.93359375,252930
4,16,16,16,64,32,16,4,16,512,5.440512180328369,255477
8,2,16,32,16,32,8,8,128,512,1.282047986984253,257799
32,8,64,512,128,8,4,64,1024,256,41.27334213256836,260381
4,2,64,32,64,4,16,8,256,256,0.3594239950180053,262294
4,2,64,32,64,4,8,16,256,256,0.4607999920845032,264393
