tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,16,16,4,128,1,4,64,512,512,512.4454345703125,0
4,32,256,1024,16,8,1,256,16,1024,18.278400421142575,6696
32,128,256,128,32,4,1,4,4,16,2147483648.0,20779
32,128,128,4,32,1,1,8,64,64,2147483648.0,34674
8,32,256,1024,32,8,8,32,16,64,218.90663146972656,48655
4,32,256,8,16,1,1,256,16,1024,11.414527893066406,54500
4,32,256,1024,16,8,1,256,16,1024,18.27123260498047,60111
16,1,16,1024,32,64,2,128,16,1024,10.490880012512209,62137
4,4,256,1024,32,4,4,2,128,8,2147483648.0,73709
4,32,64,32,32,8,1,4,128,256,8.338432312011719,85148
64,1,128,4,64,1,1,128,1024,1024,2.3644158840179443,87237
4,8,8,4,128,2,256,1,512,64,25.53958320617676,90235
64,1,128,4,64,8,1,128,256,1024,1.4018559455871582,92059
64,1,128,4,64,1,1,128,128,1024,2.257920026779175,93807
64,1,128,64,64,1,1,128,1024,1024,3.4560000896453857,95812
32,4,128,4,64,4,1,128,1024,1024,1.772544026374817,98954
32,16,16,16,128,1,1,8,4,8,2147483648.0,111041
16,2,128,16,32,32,1,128,32,1024,0.7423999905586243,112783
4,4,64,8,64,8,8,32,256,256,3.998719930648804,114527
4,1,64,8,16,64,4,128,64,1024,0.8837119936943054,116569
16,128,128,512,64,4,2,128,512,1024,2147483648.0,130771
4,1,8,8,64,16,16,64,32,1024,8.238080024719238,133098
4,1024,1024,16,4,4,8,8,32,64,2147483648.0,149883
16,1,128,1024,32,32,2,16,4,1024,15.347711563110352,152929
16,2,128,16,32,32,1,128,32,1024,0.7423999905586243,154573
16,2,128,16,32,32,1,8,32,64,6.239232063293457,159574
4,2,128,128,32,32,1,32,128,1024,2.601984024047852,162288
16,16,128,8,32,1,1,128,32,1024,9.334783554077148,167612
8,4,16,16,32,1,1,8,4,128,52.29158401489258,172168
256,32,32,128,256,8,2,64,32,256,2147483648.0,189890
4,1024,1024,32,4,1,2,1,32,16,2147483648.0,207634
16,1,4,4,128,1,2,32,4,512,186.6782684326172,208994
8,2,256,16,16,16,1,128,32,1024,1.2021759748458862,210805
16,2,128,16,32,32,1,128,32,1024,0.7434239983558655,212380
16,2,128,16,32,32,1,32,32,1024,1.0168319940567017,214283
16,2,128,64,32,32,1,128,32,1024,1.026047945022583,216790
8,128,128,16,8,16,1,1,512,512,174.80703735351562,227401
8,1,128,4,8,2,2,8,256,128,2.0183041095733643,229548
16,2,64,16,32,32,1,128,32,256,4.051968097686768,231860
8,2,128,16,32,32,1,128,32,1024,0.8447999954223633,233616
64,1,64,32,128,8,8,128,128,128,54.1665267944336,238426
4,2,64,4,32,16,128,2,512,512,86.66521453857422,240642
8,8,128,128,8,16,8,64,64,1024,4.283391952514648,242657
32,4,8,256,32,256,16,1,64,256,13.216768264770508,246265
8,2,256,8,16,1,1,8,32,32,10.904576301574709,250883
16,2,128,16,32,32,1,128,8,1024,1.623039960861206,252937
16,2,128,8,32,1,1,128,32,1024,2.478080034255981,255195
4,2,128,4,32,32,1,128,512,1024,1.1745280027389526,257008
128,8,32,8,128,32,2,16,1024,64,223.2770538330078,262311
16,32,64,16,32,64,512,1,1024,4,2147483648.0,273674
16,4,8,64,32,128,2,4,1024,8,18.32038307189941,276853
256,1,32,8,256,2,8,4,16,128,82.16268920898438,289088
4,8,256,4,4,32,128,2,1024,1024,510.3267822265625,292532
8,16,64,32,64,4,16,8,32,32,79.22994995117188,294266
32,4,8,8,1024,2,4,128,32,512,2147483648.0,305633
16,2,128,16,32,16,1,128,32,1024,0.9134079813957214,307308
32,2,128,16,64,16,1,128,32,1024,1.2840960025787354,309754
16,2,128,16,32,32,16,16,32,1024,17.60358428955078,313278
8,2,128,16,32,8,1,128,32,1024,0.8243200182914734,315502
16,2,128,16,32,32,2,64,32,1024,0.6082559823989868,317022
8,2,128,16,8,64,1,128,32,1024,1.9845119714736936,318513
16,2,128,16,32,32,2,64,32,1024,0.6072319746017456,319860
32,1,16,16,64,128,2,64,32,1024,1.4735360145568848,321325
16,2,128,16,32,16,2,64,32,1024,0.647167980670929,322772
8,2,128,16,32,8,2,64,32,256,1.287168025970459,324473
16,64,128,16,32,32,1,128,32,1024,2147483648.0,336762
16,2,128,16,32,32,32,16,32,128,45.42873764038086,341095
16,2,128,256,32,32,4,16,32,32,9.22009563446045,343788
8,2,512,16,8,8,4,64,128,1024,2.6511359214782715,345897
16,2,128,16,32,32,16,16,32,1024,17.59436798095703,348517
16,2,128,16,16,64,16,16,512,1024,4.018176078796387,350617
16,2,128,16,32,32,2,32,8,128,6.140927791595459,352895
4,2,128,32,64,16,2,64,32,1024,0.5345280170440674,355210
16,2,128,8,32,32,4,64,256,1024,1.1161600351333618,356880
32,2,128,8,64,2,2,8,32,1024,64.22630310058594,361290
16,2,128,1024,32,32,2,64,32,1024,1.5001599788665771,363177
4,2,128,256,64,16,2,2,32,1024,2147483648.0,376183
4,2,128,16,64,2,4,16,32,32,4.377600193023682,378967
4,2,128,32,16,64,2,16,32,1024,2.0654079914093018,381145
4,2,128,32,32,32,4,16,32,64,3.412992000579834,383627
4,2,128,32,64,16,2,1,32,1024,2147483648.0,399918
4,2,128,32,64,16,4,64,128,1024,0.7833600044250488,401756
4,2,64,32,128,16,2,64,32,1024,1.4131200313568115,404442
4,1,16,16,256,16,4,8,32,16,19.631103515625,412775
32,2,128,32,64,16,4,8,32,16,15.751168251037598,418749
4,2,128,16,64,1,2,1,32,1024,2147483648.0,434274
4,1,16,16,256,16,2,64,32,1024,6.104063987731934,441572
8,2,128,32,64,16,2,64,32,1024,0.6195200085639954,443409
4,1,4,32,16,512,4,2,32,128,6.503424167633057,445172
4,16,128,32,64,16,2,64,32,1024,2.0736000537872314,450246
4,2,512,32,16,4,4,16,32,32,6.8679680824279785,453660
4,2,128,32,64,16,2,4,32,1024,2147483648.0,465310
64,16,16,16,128,8,128,4,128,64,2147483648.0,476553
8,8,256,4,32,1,32,1,32,512,2147483648.0,488906
32,8,16,512,32,64,128,4,256,512,50.97164916992188,494156
16,8,512,256,16,4,1,8,1024,16,72.6845474243164,502738
4,2,128,32,64,16,2,32,64,1024,1.0455039739608765,505254
4,2,128,32,64,16,2,64,32,1024,0.5345280170440674,507370
4,2,128,32,64,16,2,64,32,1024,0.5345280170440674,509085
4,2,128,32,64,16,2,64,32,512,0.536575973033905,511148
4,2,128,32,64,16,2,16,8,64,33.651710510253906,516861
16,2,128,16,64,2,2,64,32,1024,1.0086400508880615,518588
4,2,128,32,64,16,2,64,32,1024,0.5345280170440674,520546
4,2,128,32,64,16,4,64,1024,512,0.7782400250434875,522741
4,2,64,32,128,16,2,64,32,1024,1.4131200313568115,525230
4,2,128,32,64,16,1,128,32,1024,1.7715200185775757,527933
4,2,128,32,64,16,2,256,32,1024,1.2974079847335815,530231
4,1,16,16,256,16,2,64,32,1024,6.102015972137451,537209
4,2,16,4,128,1,8,32,512,128,72.18892669677734,538666
8,1,8,1024,32,128,1,256,256,1024,22.425600051879883,541707
4,64,256,1024,32,4,4,2,128,8,40.77772903442383,553362
4,32,64,32,32,8,2,256,128,256,121.9020767211914,557830
8,8,256,128,8,4,32,8,256,16,45.26796722412109,562682
128,4,16,32,128,2,8,16,128,512,42.33216094970703,568537
4,2,64,16,4,64,256,1,256,4,3031.096435546875,574361
32,1,64,256,64,8,4,16,8,16,130.16986083984375,576099
4,2,128,32,64,16,4,64,32,1024,0.5048320293426514,577523
4,2,128,32,64,16,4,8,128,1024,1.5319039821624756,581671
8,2,64,32,128,16,16,16,32,1024,1.9957760572433472,583711
4,64,128,32,64,16,2,64,32,1024,2147483648.0,596032
4,2,128,64,64,16,32,16,256,64,7.688191890716553,598705
4,2,128,32,64,16,1,128,1,1024,17.83807945251465,602252
4,2,64,128,128,16,4,64,32,1024,0.9871360063552856,604438
16,2,128,32,64,16,4,64,16,1024,1.3455359935760498,606297
4,1,16,16,256,16,16,16,32,1024,1.0475519895553589,608024
4,2,128,32,64,16,4,64,32,512,0.5048320293426514,609765
4,2,128,32,64,16,8,32,512,1024,0.4546560049057007,611740
4,2,128,32,32,32,4,64,32,1024,0.7055360078811646,613364
