tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,runtime,timestamp
16,64,128,64,32,8,16,64,512,64,2147483648.0,0
4,2,16,8,128,8,64,1,512,16,16.99737548828125,3385
32,16,32,64,128,8,2,16,4,512,2147483648.0,15133
16,16,64,256,32,32,64,4,1024,512,10.159104347229004,18959
4,2,1024,128,8,1,1,1,32,2,2147483648.0,28990
64,8,16,256,64,16,2,4,8,64,81.16019439697266,36300
4,2,8,64,128,16,1,64,1,128,1063.5704345703125,40789
16,16,64,256,32,32,64,2,1024,512,10.871808052062988,46291
16,4,128,1024,16,16,4,1,32,16,2147483648.0,58905
8,8,32,128,8,64,8,1,1024,32,5.606400012969971,61938
128,8,64,64,128,2,128,1,256,64,2147483648.0,80762
8,8,128,16,8,1,4,4,32,512,36.34380722045898,84814
8,8,32,128,8,64,16,2,512,64,3.447808027267456,86820
8,8,32,256,8,64,8,1,1024,32,5.591040134429932,90322
8,8,64,128,8,32,8,2,1024,32,5.111807823181152,93524
8,8,32,128,8,64,8,2,1024,32,2.8088319301605225,95615
8,8,32,128,8,64,8,2,1024,32,2.8088319301605225,97522
8,8,32,128,8,64,8,2,512,32,3.412992000579834,99753
8,8,32,128,8,64,32,2,1024,16,9.763839721679688,102219
8,8,32,128,8,64,16,1,512,16,10.833919525146484,105646
8,32,64,16,32,2,2,128,128,512,96.65433502197266,115603
64,2,64,64,64,2,8,16,16,128,51.97926330566406,120525
32,2,64,128,32,2,256,4,512,8,2850.1923828125,126639
32,2,32,32,64,2,16,16,16,32,472.0496520996094,128598
16,8,32,128,16,32,8,2,512,32,5.495808124542236,131397
8,8,32,128,8,128,8,2,1024,32,3.7406721115112314,133861
4,8,32,128,4,32,8,2,1024,32,3.12012791633606,136120
8,8,32,128,8,64,8,1,1024,32,5.612544059753418,138906
4,1,64,128,16,2,2,4,32,4,77.77177429199219,145072
16,1,4,64,16,256,32,16,1024,256,10.03212833404541,147421
64,1,64,4,64,1,256,1,256,8,2147483648.0,163065
32,32,64,4,64,1,64,8,128,1024,2147483648.0,174333
8,8,32,128,8,64,8,2,1024,64,2.6664960384368896,176376
8,8,32,512,8,64,8,2,1024,32,2.798592090606689,178990
128,8,32,128,128,32,8,2,1024,32,145.6046142578125,197227
8,8,32,128,8,64,8,16,1024,32,3.1047680377960205,199266
4,8,32,128,4,64,1,4,1024,64,5.080063819885254,201222
8,4,8,128,8,128,8,16,1024,64,4.692992210388184,203132
128,8,32,128,128,16,8,2,1024,64,156.34739685058594,222373
8,8,32,128,8,64,16,1,1024,8,10.983424186706545,225669
4,2,4,16,32,8,64,16,1024,128,12.246015548706056,228250
32,1,128,4,32,1,16,2,1024,128,129.9087371826172,245857
256,8,8,16,512,8,256,1,1024,128,2147483648.0,258527
8,2,32,1024,8,32,64,4,64,256,56.233985900878906,263562
8,8,32,512,8,64,8,4,256,64,2.6869759559631348,265630
8,4,32,128,8,32,8,4,1024,128,1.3742079734802246,267557
8,8,32,128,8,64,8,2,1024,64,2.6664960384368896,269701
8,8,32,128,8,64,4,2,1024,64,3.0566399097442627,271576
8,4,32,128,8,32,8,4,512,128,1.4202879667282104,273545
16,16,32,256,16,32,8,4,1024,128,3.7109758853912354,275701
8,4,32,64,8,32,8,4,1024,256,1.405951976776123,277453
8,4,32,128,8,32,8,2,1024,128,2.63372802734375,279478
8,8,32,128,8,32,16,4,1024,128,2.504703998565674,281124
8,4,32,128,8,32,8,4,1024,128,1.3752319812774658,282810
8,4,32,128,8,32,8,4,1024,128,1.3742079734802246,284560
8,4,32,128,8,32,8,4,1024,128,1.3752319812774658,286331
8,8,32,128,8,64,8,4,1024,128,1.3393919467926023,287948
8,4,32,128,8,32,4,4,1024,128,1.6343040466308594,289962
8,4,32,128,8,32,8,8,1024,512,1.277951955795288,291696
8,4,32,128,8,32,8,4,1024,64,1.4192639589309692,293723
8,4,32,128,8,64,8,16,1024,512,1.3383680582046509,295702
8,4,32,128,8,32,8,8,1024,128,1.3824000358581543,297541
8,2,32,128,8,32,16,4,1024,512,3.025919914245605,299535
16,4,32,128,16,32,8,8,512,512,1.234943985939026,301169
16,8,32,128,16,32,8,8,512,512,1.4714879989624023,303322
16,4,32,64,16,32,8,8,512,256,1.2451839447021484,305241
16,4,32,256,16,64,8,4,512,512,1.3015040159225464,307193
16,2,32,256,16,32,4,8,512,512,1.0864640474319458,308964
8,2,32,256,8,64,4,16,512,512,1.2380160093307495,310739
16,1,16,256,16,64,4,8,1024,1024,1.5892479419708252,312815
16,4,32,512,16,32,4,8,512,512,0.9410560131072998,314507
16,2,32,128,16,32,4,16,512,512,0.9922559857368468,316254
16,4,32,512,16,32,4,8,1024,512,1.0076160430908203,318288
8,4,32,256,16,8,4,8,512,512,1.649664044380188,319902
16,2,32,512,16,32,4,4,128,512,1.9025919437408447,322019
16,2,16,256,16,32,4,8,512,512,1.120255947113037,323944
8,4,32,512,8,32,4,8,512,512,1.06496000289917,326106
16,4,32,512,16,32,4,8,512,512,0.9390079975128174,327691
16,4,32,512,16,32,4,4,512,512,1.5534080266952517,329879
32,2,16,512,32,64,4,4,512,512,1.8165760040283203,332225
16,4,32,512,16,32,4,16,512,512,1.0424319505691528,334203
16,4,32,1024,16,64,4,8,512,512,1.031167984008789,335993
16,4,32,1024,16,32,8,8,512,512,1.3629440069198608,338320
16,2,32,1024,16,32,4,16,512,512,1.1991039514541626,340217
8,4,32,512,8,32,4,8,512,512,1.06496000289917,342127
16,4,64,512,16,16,4,4,512,512,4.026368141174316,344564
32,4,32,512,32,32,4,16,512,256,1.6762880086898804,347210
16,4,32,512,16,32,4,16,512,512,1.0455039739608765,349359
16,4,32,512,16,32,4,8,1024,512,1.0096640586853027,351410
16,4,32,1024,16,32,4,8,256,256,0.9226239919662476,353580
8,4,32,512,8,32,4,8,512,512,1.06496000289917,355651
16,4,32,128,16,16,4,8,512,512,0.9103360176086426,357539
8,4,32,256,8,32,2,8,512,512,1.628159999847412,359720
16,4,32,128,16,16,4,8,512,512,0.9113600254058838,361870
16,4,32,64,16,16,4,16,256,256,0.9472000002861024,364129
4,4,32,128,4,16,4,2,512,512,3.250175952911377,366476
16,4,32,128,16,16,4,8,512,512,0.9113600254058838,368436
16,4,64,256,16,16,2,16,1024,512,1.1980799436569214,370088
16,4,32,256,16,32,4,16,512,512,0.971776008605957,371688
16,4,32,256,16,16,2,16,256,512,1.4161920547485352,373366
16,4,32,128,16,16,4,8,512,512,0.9123839735984802,375150
8,4,32,64,8,8,4,8,512,128,1.0741759538650513,376736
16,4,32,128,16,16,4,8,512,512,0.9103360176086426,378322
32,4,32,128,32,16,8,8,512,256,1.3148159980773926,380039
16,4,32,128,16,16,8,8,512,512,1.2441600561141968,381691
16,4,64,64,16,16,8,8,512,512,1.3137919902801514,384074
16,2,32,64,16,16,4,8,512,512,1.107967972755432,385899
16,4,32,256,16,32,4,4,512,512,1.533951997756958,387768
16,4,32,128,16,16,4,8,128,512,0.9410560131072998,389511
16,4,32,128,16,16,4,8,512,512,0.9113600254058838,391137
8,4,32,256,8,32,4,8,512,512,1.022976040840149,392917
16,4,32,64,16,16,4,16,512,512,0.9697279930114746,394550
16,2,32,128,16,16,4,8,512,512,1.1130880117416382,396373
8,4,32,128,8,32,4,8,512,256,1.0219520330429075,397877
16,4,32,128,16,16,4,8,512,512,0.9093120098114014,399834
16,8,32,128,16,32,4,8,512,128,1.5452159643173218,401856
16,2,32,128,16,16,4,8,512,256,1.1038719415664673,403731
16,4,32,128,16,16,2,16,256,512,1.2584960460662842,405830
16,4,32,128,16,16,4,4,512,512,1.5400960445404053,407762
16,2,32,128,16,32,4,8,512,512,1.107967972755432,409835
16,4,32,128,16,16,4,8,512,256,0.9123839735984802,411907
16,4,32,128,16,16,4,8,512,512,0.9103360176086426,414223
16,4,32,128,16,16,4,8,256,512,0.7956479787826538,416244
16,4,32,128,16,16,4,8,512,256,0.9134079813957214,418242
16,4,32,256,16,16,4,8,512,512,0.950272023677826,420151
16,2,32,128,16,16,4,8,256,512,0.950272023677826,422396
32,4,32,128,32,16,4,8,256,512,1.0977280139923096,424860
16,8,64,512,16,16,4,4,64,128,5.493760108947754,427476
16,2,32,128,16,16,4,4,256,512,1.5595519542694092,430237
32,2,16,64,32,16,4,8,256,512,1.2113920450210571,432614
16,4,32,256,16,16,4,16,256,512,0.9236479997634888,435150
16,4,32,128,16,16,4,8,256,512,0.7956479787826538,436915
8,4,64,256,8,16,4,8,256,512,1.1683839559555054,438880
16,2,32,128,16,16,4,8,512,256,1.0987520217895508,440469
16,4,128,256,16,8,8,8,256,256,4.129792213439941,442809
16,4,32,256,16,16,4,8,256,512,0.8191999793052673,444283
16,4,64,128,16,8,16,4,512,512,7.658495903015137,446909
16,2,64,256,16,16,4,8,256,512,1.0751999616622925,448916
16,4,32,128,16,16,4,8,256,512,0.7956479787826538,450528
16,4,32,256,32,32,8,8,256,256,1.3619199991226196,452494
16,4,32,8,16,16,8,4,256,32,5.519360065460205,454974
16,4,32,128,16,16,64,2,256,512,29.77689552307129,458941
16,4,32,128,16,16,4,64,256,512,2.6501119136810303,460845
16,4,32,128,16,16,4,8,128,512,0.9410560131072998,462259
32,2,32,128,32,16,4,16,256,1024,1.088511943817139,464235
16,4,32,128,16,16,4,4,256,128,1.3783040046691897,466279
16,4,64,128,32,8,4,8,512,512,1.9159040451049805,468315
16,4,32,128,16,16,4,8,128,512,0.9410560131072998,470150
16,4,32,256,16,32,4,8,256,512,0.7905279994010925,472510
16,4,32,128,16,16,4,8,128,512,0.9410560131072998,475087
8,4,32,256,8,32,4,8,256,512,1.0915839672088623,477029
16,4,32,64,16,4,4,8,256,512,0.8734719753265381,478740
32,2,64,256,32,16,4,8,256,512,3.0996479988098145,481163
16,4,64,256,16,32,4,8,256,512,0.9164800047874452,483307
16,4,32,256,16,16,4,8,256,512,0.8202239871025085,484995
16,4,32,256,16,32,4,16,256,512,0.8611840009689331,486778
16,4,32,256,16,32,4,8,256,512,0.7905279994010925,488227
16,4,64,256,16,32,4,16,256,512,0.7608320116996765,490034
16,4,32,256,16,32,2,8,128,512,1.0915839672088623,491497
16,2,32,256,16,32,4,8,256,512,0.933888018131256,493082
16,4,64,256,16,64,4,16,256,512,0.7649279832839966,494694
16,4,64,256,16,32,4,16,256,256,0.7598080039024353,496400
16,4,64,256,16,16,4,8,256,512,0.9185280203819276,498328
16,4,64,512,16,32,4,16,256,512,0.7680000066757202,500821
16,4,64,256,16,32,4,16,256,256,0.7587839961051941,503150
16,4,64,256,16,64,4,16,128,256,0.8888319730758667,504999
8,4,64,256,16,32,8,8,256,64,1.5953919887542725,507086
16,4,64,512,16,32,4,16,256,256,0.7690240144729614,509725
16,8,64,256,16,32,4,16,512,256,1.0854400396347046,512037
8,4,64,512,8,32,4,16,128,256,1.2718080282211304,514016
16,4,64,1024,16,32,4,8,256,128,0.9349120259284972,516189
16,4,64,1024,16,32,4,32,256,256,1.1827199459075928,518611
16,8,64,256,16,32,4,16,512,256,1.0762239694595337,520474
8,4,64,256,8,32,8,8,256,256,1.7889280319213867,522486
16,4,64,256,16,32,4,16,256,256,0.7598080039024353,524334
16,2,128,128,16,32,4,16,128,256,1.4417920112609863,526346
16,2,64,256,16,32,4,16,256,256,0.9031680226325988,528484
8,2,64,256,8,32,8,8,256,256,2.007040023803711,531118
16,4,64,256,16,32,16,8,256,256,3.037184000015259,533817
16,4,32,256,16,64,4,16,256,256,0.9226239919662476,535909
8,4,64,256,8,32,4,16,256,256,1.0280959606170654,538271
16,4,64,128,16,32,4,16,256,256,0.7761920094490051,540526
16,16,64,256,16,64,4,16,128,256,3.903487920761109,543142
16,4,64,256,16,32,4,16,256,256,0.7598080039024353,545374
16,4,64,512,16,32,4,16,256,256,0.7690240144729614,547762
16,4,64,256,16,32,4,16,256,256,0.7598080039024353,549887
16,4,64,256,16,32,2,16,256,256,1.030143976211548,552020
16,4,64,256,16,64,4,16,256,256,0.7649279832839966,553963
16,8,128,256,16,32,4,16,256,256,0.9175040125846864,556177
16,4,64,256,16,32,4,16,256,256,0.7598080039024353,558151
16,4,64,256,16,32,4,8,256,256,0.9164800047874452,560469
16,4,64,256,16,32,4,32,256,256,0.9113600254058838,562441
16,4,64,256,16,32,4,8,256,128,0.9175040125846864,564898
16,2,64,64,16,32,4,16,256,256,0.9103360176086426,566737
16,4,128,256,16,32,2,16,256,256,1.4243839979171753,568762
16,4,32,256,16,64,4,16,256,256,0.9226239919662476,571100
8,4,8,4,1024,2,2,2,16,2,2147483648.0,583701
128,8,16,32,128,8,128,4,512,64,545.2410888671875,589133
8,2,8,4,16,2,1,32,2,64,968.6016235351562,591543
8,32,128,256,16,8,1,16,1,16,4737.71826171875,600976
4,2,64,128,8,8,2,1,4,256,114.10944366455078,604495
16,2,32,4,32,32,16,4,1024,32,6.595583915710449,607171
8,32,32,16,64,4,1,256,128,1024,2147483648.0,619356
16,4,64,256,16,32,8,8,256,256,1.5882240533828735,621304
16,4,64,256,16,32,4,8,128,256,1.2390400171279907,623517
8,4,64,256,8,32,2,16,256,256,1.2953599691390991,625023
16,4,64,512,16,32,4,16,256,256,0.7690240144729614,626823
16,4,64,256,16,64,4,16,256,256,0.7649279832839966,628324
16,2,64,256,16,32,4,32,256,512,0.886784017086029,630398
32,4,64,512,32,32,4,16,128,256,0.8437759876251221,632242
16,4,128,256,16,32,4,16,256,256,0.9881600141525269,634311
16,4,32,256,16,64,4,16,256,256,0.9226239919662476,636133
16,4,128,256,16,32,4,16,256,512,0.9881600141525269,638139
16,4,64,256,16,32,4,16,256,256,0.7587839961051941,640016
16,4,64,256,16,32,4,8,256,128,0.9175040125846864,641836
