IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
1,1,1,0,0,5,6,1,3,0,4,2,6,3,4,1,5,2,0,1,1,1,1,1,1,64,1,32,1,2,1,112,28,2,1,1,2,112,112,1,1,1,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,49499136,True,1623
1,1,1,1,0,0,2,6,4,5,1,3,4,6,2,1,5,3,0,1,1,1,1,1,1,64,64,1,1,1,1,112,8,1,2,7,1,112,112,1,1,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,8231936,True,2954
0,1,0,0,1,4,1,0,5,2,3,6,0,1,5,3,4,6,2,1,1,1,1,1,1,64,16,4,1,1,1,112,112,1,1,1,1,112,16,1,1,1,7,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,1728512,True,4000
1,1,1,1,0,3,1,0,6,5,4,2,6,4,5,3,2,0,1,1,1,1,1,1,1,64,16,4,1,1,1,112,2,14,2,2,1,112,7,4,4,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,5955584,True,5143
1,0,1,1,0,5,2,6,4,3,0,1,5,4,6,3,0,2,1,1,1,1,1,1,1,64,1,32,1,1,2,112,7,2,8,1,1,112,8,1,7,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,1842176,True,6151
0,1,1,1,0,0,1,3,2,4,6,5,0,4,3,6,1,2,5,1,1,1,1,1,1,64,1,4,8,1,2,112,16,7,1,1,1,112,1,28,4,1,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,16571392,True,7262
0,0,0,0,0,1,3,5,0,2,4,6,1,4,3,2,0,5,6,1,1,1,1,1,1,64,32,2,1,1,1,112,14,2,2,1,2,112,16,1,1,7,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,6758400,True,8670
0,0,0,1,0,6,4,5,2,3,1,0,3,6,0,2,1,4,5,1,1,1,1,1,1,64,8,8,1,1,1,112,8,14,1,1,1,112,28,4,1,1,1,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,3792896,True,9849
1,1,0,0,0,2,4,3,1,0,5,6,6,5,0,4,3,2,1,1,1,1,1,1,1,64,32,1,1,2,1,112,112,1,1,1,1,112,56,1,2,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,3545088,True,11214
0,0,0,1,0,2,0,6,1,4,3,5,5,6,1,4,2,0,3,1,1,1,1,1,1,64,2,32,1,1,1,112,14,1,2,2,2,112,112,1,1,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,7486464,True,12276
1,0,0,1,0,3,1,0,2,4,5,6,3,6,1,2,0,5,4,1,1,1,1,1,1,64,2,16,1,2,1,112,16,7,1,1,1,112,16,7,1,1,1,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,5086208,True,13778
1,1,1,0,1,0,5,2,1,4,6,3,3,6,4,1,2,0,5,1,1,1,1,1,1,64,4,8,2,1,1,112,16,1,1,7,1,112,2,28,1,1,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,24322048,True,15471
0,1,1,0,1,6,4,2,0,3,1,5,3,0,6,5,2,1,4,1,1,1,1,1,1,64,4,1,1,16,1,112,16,7,1,1,1,112,56,1,2,1,1,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,2801664,True,16806
0,1,1,0,0,5,2,0,1,4,6,3,4,2,1,5,6,0,3,1,1,1,1,1,1,64,2,4,2,1,4,112,112,1,1,1,1,112,16,1,1,1,7,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,10586112,True,18000
0,1,0,0,0,2,5,0,4,6,1,3,6,5,4,2,1,3,0,1,1,1,1,1,1,64,16,2,2,1,1,112,28,1,1,1,4,112,56,2,1,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,7,1,1,1,7798784,True,18947
0,0,1,1,0,5,1,2,4,0,3,6,2,5,1,0,3,6,4,1,1,1,1,1,1,64,1,8,8,1,1,112,2,8,7,1,1,112,8,2,1,7,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2190336,True,19905
