tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,timestamp
32,256,32,16,240.39730834960935,0
16,512,1,512,471.51409912109375,1549
64,4,64,2,81.33529663085938,7566
2,64,1,16,1688.2862548828125,10171
128,8,128,2,47.119361877441406,14118
64,512,1,1,1794.8846435546875,16878
512,4,8,2,7.9585280418396,19020
512,32,32,2,10.127360343933104,20794
2,8,2,2,1688.8831787109375,23509
512,16,32,8,12.111871719360352,25755
2,512,1,128,1826.0274658203125,28538
2,512,1,128,1826.049072265625,31345
512,128,1,2,224.6860809326172,45592
512,256,16,4,34.22310256958008,49146
8,256,2,4,466.9890441894531,50619
512,128,64,1,18.53644752502441,53904
512,256,8,16,34.28556823730469,57984
4,1024,2,512,3036.72412109375,62061
8,256,2,1,701.6151123046875,63595
512,1024,16,64,122.54924774169922,71660
512,128,1,4,113.66809844970705,79584
8,128,4,64,662.5525512695312,81698
512,64,16,8,11.506688117980955,83689
128,16,1,4,34.33164978027344,87292
128,8,32,1,31.703039169311523,90687
512,32,2,32,10.916864395141602,92912
128,64,1,16,34.33574295043945,96750
128,8,128,8,101.40569305419922,104092
16,16,16,4,317.25054931640625,122988
512,512,64,16,73.38086700439453,128658
1024,512,2,128,59.82515335083008,133426
128,32,16,4,39.86431884765625,137115
512,32,16,32,15.656959533691406,139300
256,1024,1,2,1780.486083984375,142310
1024,8,4,1,8.688639640808105,143968
128,128,1,64,39.65542221069336,147584
16,1024,1,8,553.3296508789062,148996
64,32,1,4,68.3315200805664,154028
16,256,16,32,472.91802978515625,155640
8,32,4,16,562.8118896484375,157282
64,128,8,32,92.80921936035156,164283
1024,256,8,64,31.59756851196289,167888
64,512,8,2,137.9727325439453,176802
1024,16,8,2,5.696512222290039,178796
512,512,2,64,62.38105773925781,183621
1,256,1,4,3316.273193359375,187875
8,64,2,4,466.2220764160156,189477
2,1024,2,16,1687.267333984375,192025
16,256,2,8,254.0564422607422,207276
512,1024,32,2,123.56710052490234,215920
8,8,4,4,468.2096557617188,217752
8,128,8,64,887.1085815429688,219595
512,1024,8,64,125.65401458740234,227921
8,128,4,8,466.88665771484375,229441
1024,128,32,1,16.62156867980957,231771
64,512,2,16,89.28358459472656,238439
1024,64,32,8,10.893312454223633,240550
32,1024,4,64,234.4376373291016,255014
1024,1024,16,64,122.44992065429688,263493
32,256,16,2,127.26886749267578,271935
32,4,8,2,126.23564910888672,280404
256,16,128,4,30.39129638671875,283398
32,128,1,2,276.0099792480469,299624
512,32,8,16,10.408960342407228,301970
64,64,2,1,137.89389038085938,311151
32,128,32,16,240.52940368652344,325556
8,256,4,32,562.5866088867188,327113
1024,256,16,4,31.511552810668945,330786
512,1024,4,8,121.0798110961914,339750
16,64,8,8,315.69305419921875,358197
16,32,4,4,252.3822021484375,372890
256,512,32,8,68.28543853759766,378421
512,16,2,8,8.673279762268066,380898
64,32,64,16,198.2054443359375,393203
128,8,1,8,31.558656692504883,396538
128,128,1,128,43.92448043823242,400591
32,64,4,8,126.15475463867188,409028
64,512,8,64,118.92326354980467,416962
8,512,2,256,881.01171875,418737
1024,32,1,2,56.852481842041016,423448
128,1024,128,8,195.80519104003903,435795
8,512,2,128,660.041748046875,437307
2,128,1,64,1824.542724609375,440163
128,1024,64,16,196.05401611328125,452109
1024,16,64,16,12.692480087280272,454697
1024,512,16,4,61.72364807128906,460075
128,16,128,8,99.63622283935548,467197
64,16,32,8,94.02572631835938,474365
4,256,1,128,983.657470703125,476480
32,1024,16,64,391.8489685058594,498756
8,128,8,32,662.4696044921875,500260
16,16,2,2,252.37913513183597,515179
256,64,1,32,17.21241569519043,517964
