A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
1,1,0,1,1,2,0,1,0,2,1,16,4,2,1,1,2,1000,5,25,1,8,1,2048,1,16,1,8,16,10742784,True,941
1,1,0,1,0,1,0,2,2,0,1,16,8,1,1,2,1,1000,2,2,25,1,10,2048,1,8,1,4,64,2514944,True,1733
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,64,1,16,2,1390592,True,2398
0,1,1,0,1,1,0,2,0,1,2,16,2,1,1,2,4,1000,4,10,25,1,1,2048,1,8,1,16,16,3381248,True,3431
1,0,0,0,0,2,1,0,1,2,0,16,2,1,2,4,1,1000,2,5,2,50,1,2048,1,1,1,32,64,9223372036854775807,False,4447
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,64,1,16,2,1390592,True,5076
0,1,0,1,1,0,1,2,1,2,0,16,1,4,4,1,1,1000,2,2,10,25,1,2048,1,64,1,16,2,13213696,True,6087
1,1,1,1,1,2,0,1,0,2,1,16,8,1,1,1,2,1000,2,2,5,2,25,2048,1,32,1,1,64,9223372036854775807,False,7028
0,1,0,1,1,0,1,2,1,0,2,16,1,16,1,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,909312,True,7946
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,250,1,2,2,1,2048,1,64,1,32,1,1034240,True,9079
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,64,1,16,2,1390592,True,9951
0,1,0,1,1,0,1,2,0,1,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,64,1,16,2,1389568,True,11044
0,0,0,1,1,0,1,2,0,2,1,16,2,2,1,4,1,1000,10,10,2,1,5,2048,1,4,1,32,16,4260864,True,12209
1,0,0,0,1,0,2,1,2,1,0,16,1,1,8,1,2,1000,5,4,1,5,10,2048,1,4,1,256,2,5436416,True,13378
1,1,0,1,0,0,2,1,2,0,1,16,2,2,2,2,1,1000,1,4,1,25,10,2048,1,2,1,128,8,100849664,True,15226
0,0,1,0,0,0,2,1,2,0,1,16,2,1,1,8,1,1000,2,20,1,5,5,2048,1,128,1,4,4,131157000,True,17277
0,1,0,1,1,0,1,2,1,0,2,16,1,16,1,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,922624,True,18086
0,1,0,1,1,0,1,2,1,0,2,16,1,16,1,1,1,1000,25,2,2,10,1,2048,1,128,1,8,2,15424512,True,18930
0,1,0,1,1,0,1,2,1,0,2,16,1,16,1,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,907264,True,19837
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,717824,True,21218
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,40,1,5,5,1,2048,1,128,1,8,2,2950144,True,22214
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,711680,True,23059
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,50,1,2,10,1,2048,1,128,1,8,2,3395584,True,24298
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,25,2,4,5,1,2048,1,128,1,16,1,3943424,True,25259
0,1,0,1,1,0,1,2,1,0,2,16,1,2,4,2,1,1000,50,1,2,10,1,2048,1,128,1,8,2,1145856,True,26225
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,16,1,919552,True,27209
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,125,1,2,4,1,2048,1,256,1,4,2,1334272,True,28224
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,25,2,4,5,1,2048,1,128,1,8,2,3712000,True,29340
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,716800,True,30156
0,1,0,1,1,0,1,2,0,1,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,64,1,16,2,1390592,True,31233
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,713728,True,32155
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,128,1,8,2,711680,True,32941
0,0,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,1000,1,1,1,1,2048,1,256,1,8,1,919552,True,33954
0,1,0,1,1,0,1,2,1,0,2,16,1,8,2,1,1,1000,100,1,2,5,1,2048,1,128,1,16,1,2696192,True,34924
