A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,1,0,0,2,0,1,0,2,1,16,1,1,2,1,8,1000,10,25,2,1,2,2048,1,4,1,2,256,27335680,True,3403
1,1,1,0,1,0,1,2,1,0,2,16,1,4,1,4,1,1000,1,1,40,25,1,2048,1,8,1,32,8,9223372036854775807,False,4194
1,0,1,0,1,2,1,0,2,1,0,16,1,4,2,1,2,1000,25,1,5,4,2,2048,1,2,1,2,512,9223372036854775807,False,5036
1,1,1,0,0,0,2,1,2,0,1,16,1,2,2,1,4,1000,250,1,1,2,2,2048,1,64,1,8,4,5889024,True,5686
1,1,0,0,1,0,1,2,2,1,0,16,1,2,8,1,1,1000,2,5,1,10,10,2048,1,32,1,64,1,40776704,True,7137
1,0,0,0,0,1,2,0,2,0,1,16,1,1,2,4,2,1000,10,5,10,2,1,2048,1,512,1,4,1,5348352,True,7791
0,1,0,0,0,1,0,2,2,0,1,16,1,4,2,1,2,1000,5,5,1,1,40,2048,1,4,1,1,512,155843584,True,10218
0,0,0,0,1,0,2,1,1,0,2,16,2,1,2,4,1,1000,1,1,5,50,4,2048,1,1,1,256,8,17481728,True,11201
0,0,1,0,1,2,0,1,1,2,0,16,1,1,4,4,1,1000,10,1,1,1,100,2048,1,4,1,512,1,9223372036854775807,False,12097
0,0,0,1,1,1,0,2,0,2,1,16,1,1,16,1,1,1000,2,50,1,5,2,2048,1,16,1,64,2,24185856,True,12926
1,1,1,0,0,2,0,1,2,1,0,16,8,1,1,2,1,1000,1,20,1,25,2,2048,1,128,1,8,2,160026624,True,15017
1,0,0,1,1,2,1,0,2,1,0,16,2,4,2,1,1,1000,5,10,2,10,1,2048,1,16,1,1,128,11376640,True,16221
1,0,0,1,0,0,1,2,2,1,0,16,2,1,2,1,4,1000,2,5,1,50,2,2048,1,64,1,16,2,69229568,True,17632
1,0,0,0,1,0,2,1,0,1,2,16,1,1,1,8,2,1000,8,1,5,5,5,2048,1,1,1,512,4,9223372036854775807,False,18738
1,1,1,0,0,1,0,2,2,0,1,16,1,4,2,2,1,1000,50,5,1,1,4,2048,1,2048,1,1,1,11629568,True,19875
1,1,1,1,0,0,1,2,2,0,1,16,1,1,4,1,4,1000,2,2,50,1,5,2048,1,8,1,128,2,9223372036854775807,False,20527
1,1,0,0,1,0,2,1,2,1,0,16,1,1,1,16,1,1000,1,10,5,4,5,2048,1,16,1,2,64,69698560,True,22623
0,1,1,1,0,2,1,0,0,2,1,16,1,16,1,1,1,1000,1,2,10,5,10,2048,1,1,1,8,256,9223372036854775807,False,23779
0,0,0,1,0,0,1,2,0,2,1,16,1,8,1,2,1,1000,8,5,25,1,1,2048,1,32,1,64,1,7755776,True,25093
1,1,0,1,0,2,0,1,0,2,1,16,1,4,1,1,4,1000,1,8,1,125,1,2048,1,4,1,64,8,518380544,True,30083
0,0,0,1,0,1,0,2,1,0,2,16,2,1,8,1,1,1000,125,2,4,1,1,2048,1,1,1,256,8,139264,True,30861
1,0,1,1,1,2,0,1,1,0,2,16,1,1,8,1,2,1000,100,10,1,1,1,2048,1,2,1,128,8,9223372036854775807,False,31466
1,0,1,0,0,1,0,2,1,0,2,16,2,4,2,1,1,1000,2,25,2,1,10,2048,1,4,1,256,2,33819648,True,32820
0,1,0,0,1,2,0,1,1,2,0,16,1,1,2,4,2,1000,2,1,20,5,5,2048,1,128,1,1,16,8739840,True,33784
0,1,0,0,1,1,0,2,0,2,1,16,4,1,2,2,1,1000,2,5,1,5,20,2048,1,256,1,2,4,25999360,True,34825
0,0,0,1,1,2,1,0,2,1,0,16,2,2,1,2,2,1000,5,2,4,1,25,2048,1,4,1,512,1,3309568,True,35573
0,1,1,1,0,0,1,2,2,0,1,16,1,1,1,2,8,1000,50,2,2,1,5,2048,1,8,1,64,4,11675648,True,36456
1,0,0,0,1,2,0,1,0,2,1,16,4,2,2,1,1,1000,1,25,1,20,2,2048,1,1,1,4,512,95526912,True,38161
0,0,0,1,1,2,1,0,2,0,1,16,4,2,1,1,2,1000,20,10,1,5,1,2048,1,128,1,4,4,6524928,True,39020
1,1,0,1,1,0,2,1,2,1,0,16,1,1,2,1,8,1000,1,50,5,2,2,2048,1,4,1,128,4,14928896,True,39972
1,0,0,0,0,0,1,2,2,0,1,16,2,2,2,1,2,1000,10,4,1,1,25,2048,1,1,1,512,4,26470400,True,40868
0,0,0,1,1,2,0,1,0,2,1,16,1,2,2,4,1,1000,100,1,1,5,2,2048,1,1,1,2,1024,22280192,True,41863
1,0,1,1,1,2,1,0,0,1,2,16,2,1,4,2,1,1000,1,1,1,250,4,2048,1,64,1,2,16,9223372036854775807,False,42577
0,0,0,0,1,0,2,1,2,1,0,16,1,1,4,2,2,1000,2,500,1,1,1,2048,1,32,1,16,4,96375808,True,44016
0,0,0,0,0,1,0,2,2,1,0,16,1,2,2,4,1,1000,5,1,25,4,2,2048,1,4,1,2,256,9460736,True,44838
1,1,0,1,0,1,2,0,0,2,1,16,2,1,2,1,4,1000,2,10,1,50,1,2048,1,4,1,64,8,76445696,True,46292
0,1,0,0,0,0,1,2,1,2,0,16,1,2,4,1,2,1000,2,1,5,4,25,2048,1,128,1,1,16,34159616,True,47237
0,1,1,0,0,0,1,2,1,2,0,16,2,1,4,1,2,1000,1,1,100,10,1,2048,1,256,1,8,1,17166336,True,48068
0,0,0,0,1,2,0,1,2,0,1,16,4,1,2,1,2,1000,1,4,50,1,5,2048,1,8,1,64,4,1445888,True,48851
0,0,0,1,0,2,1,0,1,2,0,16,2,1,2,4,1,1000,1,10,5,4,5,2048,1,1,1,16,128,36615168,True,49853
0,0,1,1,1,1,0,2,0,1,2,16,1,1,1,16,1,1000,1,25,4,5,2,2048,1,32,1,16,4,59262976,True,51065
1,0,0,1,0,1,0,2,1,2,0,16,16,1,1,1,1,1000,40,1,5,5,1,2048,1,512,1,1,4,249856,True,52098
1,1,1,1,0,2,1,0,2,1,0,16,2,1,1,1,8,1000,1,4,2,25,5,2048,1,16,1,16,8,9223372036854775807,False,52777
0,1,1,0,1,2,1,0,2,1,0,16,1,2,4,1,2,1000,2,125,1,4,1,2048,1,64,1,8,4,33325054,True,53825
0,1,0,1,1,2,1,0,2,1,0,16,1,16,1,1,1,1000,2,50,1,5,2,2048,1,512,1,4,1,260616176,True,56497
0,0,0,1,1,2,1,0,1,2,0,16,2,1,1,2,4,1000,2,25,2,1,10,2048,1,4,1,256,2,13113344,True,57216
1,0,1,1,1,0,1,2,2,1,0,16,1,1,2,4,2,1000,20,2,25,1,1,2048,1,16,1,16,8,326656,True,57934
1,1,1,1,1,0,2,1,2,1,0,16,8,1,1,2,1,1000,4,25,1,1,10,2048,1,256,1,4,2,20666368,True,59082
0,1,1,1,1,2,0,1,1,0,2,16,4,4,1,1,1,1000,40,1,25,1,1,2048,1,128,1,8,2,381952,True,59806
1,1,0,1,1,1,2,0,1,2,0,16,2,1,2,4,1,1000,5,2,25,2,2,2048,1,64,1,2,16,261119,True,60698
0,1,1,1,0,2,1,0,1,0,2,16,1,4,2,2,1,1000,40,1,25,1,1,2048,1,4,1,32,16,9223372036854775807,False,61248
1,0,1,1,1,0,2,1,2,0,1,16,1,2,4,1,2,1000,2,1,10,25,2,2048,1,4,1,256,2,9223372036854775807,False,62427
1,1,0,1,1,2,1,0,0,1,2,16,1,1,2,2,4,1000,1,10,1,50,2,2048,1,32,1,32,2,206793728,True,65054
0,0,1,1,1,2,1,0,1,0,2,16,2,4,2,1,1,1000,250,2,1,1,2,2048,1,64,1,4,8,786432,True,66224
0,1,1,0,0,2,0,1,2,0,1,16,8,1,1,1,2,1000,25,1,20,2,1,2048,1,16,1,2,64,572416,True,67104
0,0,0,0,1,1,0,2,0,2,1,16,1,1,8,1,2,1000,2,5,10,5,2,2048,1,2,1,2,512,6595584,True,68274
0,1,0,0,1,1,2,0,0,1,2,16,1,1,1,8,2,1000,1,5,10,1,20,2048,1,2048,1,1,1,25468928,True,69574
