A_CACHE_LCL,A_CACHE_PRV,B_CACHE_LCL,B_CACHE_PRV,C_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,runtime,Valid,timestamp
0,0,1,0,0,0,1,2,1,2,0,16,1,1,1,16,1,1000,1,5,100,2,1,2048,1,256,1,8,1,1875968,True,3599
1,0,0,0,0,1,0,2,1,2,0,16,1,1,1,16,1,1000,4,10,25,1,1,2048,1,2,1,4,256,9223372036854775807,False,4471
1,1,1,1,1,1,2,0,2,0,1,16,1,1,1,1,16,1000,2,2,50,5,1,2048,1,8,1,4,64,9223372036854775807,False,5477
0,1,1,0,1,0,1,2,1,0,2,16,2,2,1,1,4,1000,5,2,5,20,1,2048,1,4,1,8,64,9223372036854775807,False,6421
1,0,1,1,1,2,0,1,2,1,0,16,1,1,2,4,2,1000,4,1,10,1,25,2048,1,4,1,64,8,9223372036854775807,False,7327
1,1,0,1,0,1,2,0,0,2,1,16,4,2,1,1,2,1000,8,5,1,5,5,2048,1,4,1,2,256,40921088,True,8791
0,1,0,1,0,1,2,0,2,1,0,16,1,1,8,1,2,1000,1,2,25,4,5,2048,1,64,1,32,1,39567360,True,9981
0,1,0,0,1,0,2,1,2,0,1,16,1,2,4,1,2,1000,1,125,4,1,2,2048,1,64,1,2,16,40715264,True,10928
1,1,0,1,0,2,1,0,2,1,0,16,1,1,2,1,8,1000,25,2,2,10,1,2048,1,4,1,1,512,11462656,True,11893
0,0,1,0,1,0,1,2,1,2,0,16,2,1,2,4,1,1000,1,5,25,2,4,2048,1,1,1,1024,2,9223372036854775807,False,12575
0,0,1,0,0,0,2,1,0,1,2,16,4,4,1,1,1,1000,1,1,5,200,1,2048,1,4,1,128,4,9223372036854775807,False,13713
0,0,1,0,1,1,0,2,0,2,1,16,2,2,2,1,2,1000,5,5,1,5,8,2048,1,16,1,128,1,10630144,True,14792
1,0,1,0,0,0,1,2,0,1,2,16,2,4,1,2,1,1000,1,4,50,1,5,2048,1,32,1,2,32,9223372036854775807,False,15470
0,1,0,0,0,2,1,0,0,2,1,16,2,1,2,4,1,1000,5,2,10,5,2,2048,1,8,1,16,16,4989952,True,16356
0,1,0,1,1,1,0,2,2,1,0,16,1,1,4,4,1,1000,5,1,2,20,5,2048,1,32,1,32,2,10710016,True,17188
0,1,1,1,0,1,0,2,1,0,2,16,4,1,2,1,2,1000,5,2,1,5,20,2048,1,128,1,1,16,35638272,True,18362
0,1,0,0,1,0,2,1,0,1,2,16,4,1,2,1,2,1000,1,20,1,10,5,2048,1,128,1,4,4,39897088,True,19541
0,0,0,0,0,1,2,0,0,2,1,16,4,1,1,4,1,1000,2,10,5,1,10,2048,1,8,1,64,4,27676672,True,20781
1,1,0,1,1,0,1,2,1,0,2,16,1,8,1,1,2,1000,1,1,5,100,2,2048,1,1024,1,1,2,70027264,True,22216
0,0,0,1,1,2,1,0,1,0,2,16,8,1,2,1,1,1000,1,5,4,50,1,2048,1,64,1,1,32,10109952,True,23182
1,0,1,1,1,1,2,0,2,0,1,16,1,2,1,8,1,1000,5,4,1,10,5,2048,1,8,1,8,32,9223372036854775807,False,24576
1,0,1,0,1,0,2,1,1,0,2,16,8,1,1,1,2,1000,25,20,1,2,1,2048,1,8,1,256,1,4304896,True,25584
0,0,1,0,0,2,1,0,2,0,1,16,1,1,1,4,4,1000,5,2,1,25,4,2048,1,64,1,32,1,141437952,True,27661
0,1,0,1,1,1,0,2,1,2,0,16,2,8,1,1,1,1000,25,1,8,1,5,2048,1,4,1,32,16,1522688,True,28457
0,1,0,0,0,0,2,1,0,2,1,16,1,1,1,2,8,1000,25,2,20,1,1,2048,1,4,1,8,64,1420288,True,29513
0,1,0,0,1,2,1,0,1,0,2,16,1,2,1,8,1,1000,5,5,1,5,8,2048,1,64,1,8,4,19090432,True,30715
0,0,1,1,1,2,1,0,2,1,0,16,2,4,1,1,2,1000,8,5,5,5,1,2048,1,2,1,32,32,9223372036854775807,False,31654
0,0,1,1,1,2,0,1,0,1,2,16,1,2,1,4,2,1000,4,1,2,25,5,2048,1,16,1,4,32,9223372036854775807,False,32926
0,1,1,0,1,1,0,2,2,1,0,16,1,8,1,2,1,1000,4,1,2,125,1,2048,1,4,1,256,2,9223372036854775807,False,33693
0,0,0,0,1,2,1,0,2,0,1,16,1,1,2,8,1,1000,1,1,20,10,5,2048,1,1,1,1,2048,27998208,True,34907
1,1,1,1,1,1,2,0,1,2,0,16,1,1,1,16,1,1000,1,4,1,2,125,2048,1,2,1,8,128,9223372036854775807,False,36841
0,1,1,0,0,0,2,1,2,0,1,16,2,4,1,1,2,1000,2,1,250,2,1,2048,1,8,1,8,32,9223372036854775807,False,37783
1,1,0,1,1,1,2,0,2,0,1,16,1,1,1,8,2,1000,100,1,5,2,1,2048,1,512,1,1,4,239616,True,38639
1,1,0,0,0,0,1,2,2,1,0,16,1,4,1,1,4,1000,1,2,500,1,1,2048,1,128,1,2,8,4953088,True,39285
1,1,0,0,1,0,1,2,0,1,2,16,1,16,1,1,1,1000,5,4,5,10,1,2048,1,1024,1,1,2,30590976,True,40378
0,1,1,1,1,0,2,1,1,0,2,16,1,8,2,1,1,1000,10,5,20,1,1,2048,1,8,1,4,64,4675584,True,41060
0,1,1,0,0,1,2,0,1,2,0,16,4,1,4,1,1,1000,1,10,1,1,100,2048,1,2048,1,1,1,78381056,True,42472
1,0,1,1,0,0,2,1,1,2,0,16,1,1,8,2,1,1000,1,50,5,1,4,2048,1,4,1,64,8,9223372036854775807,False,43148
0,1,1,1,0,2,1,0,0,2,1,16,2,1,2,1,4,1000,2,125,1,4,1,2048,1,2,1,1,1024,226088960,True,45886
0,1,0,0,1,0,1,2,1,2,0,16,2,2,1,4,1,1000,1,2,5,100,1,2048,1,16,1,32,4,33625088,True,47702
