tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
128,256,128,8,98.51392364501952,True,0
1024,8,128,4,7.907328128814697,True,1876
1024,8,64,1,5.097472190856934,True,3854
16,1024,16,4,318.66265869140625,True,22447
512,1024,4,2,450.3971862792969,True,24187
16,128,1,8,253.7512969970703,True,39610
1024,2,64,1,5.310463905334473,True,41943
1024,8,32,1,4.001791954040527,True,44682
1024,2,32,1,4.092927932739258,True,47220
1024,8,32,2,5.298175811767578,True,49321
1024,8,32,1,3.999743938446045,True,50866
512,4,32,1,8.121343612670898,True,52827
1024,4,16,1,4.05299186706543,True,54404
512,8,32,1,7.975935935974121,True,56307
512,8,16,1,7.941120147705078,True,58879
1024,8,64,1,5.096447944641113,True,61137
256,32,256,1,22.03647994995117,True,64263
256,1,64,1,21.236736297607425,True,67106
1024,4,256,4,12.15999984741211,True,69828
1024,8,32,1,3.999743938446045,True,71541
1024,16,32,2,5.161983966827393,True,74092
1024,4,32,1,4.092927932739258,True,76098
1024,8,64,1,5.095424175262451,True,78318
1024,16,64,2,5.106688022613525,True,80315
512,16,1,2,31.98975944519043,True,84009
1024,8,32,1,3.999743938446045,True,85996
1024,16,32,4,5.311488151550293,True,88050
1024,8,32,1,4.000768184661865,True,90270
512,256,512,1,38.002689361572266,True,94259
32,2,8,1,126.24793243408205,True,102982
512,64,512,1,13.842432022094728,True,105751
128,256,16,16,59.61625671386719,True,111882
1024,1,1024,1,13.597696304321287,True,115198
1024,4,32,1,4.093952178955078,True,117844
1024,8,8,1,5.7292799949646,True,120212
1024,1,32,1,4.142079830169678,True,121840
1024,1,1024,1,13.60588836669922,True,124768
1024,16,32,1,4.395008087158203,True,127404
1024,2,16,1,4.084735870361328,True,129631
1024,16,32,4,5.312511920928955,True,131798
1024,2,512,1,7.4967041015625,True,134721
1024,16,8,2,5.737472057342529,True,137235
128,8,32,1,31.731712341308597,True,141014
1024,32,32,8,7.363584041595459,True,143309
1024,2,512,2,12.107775688171388,True,146523
1024,8,32,1,4.000768184661865,True,148733
1024,8,32,1,3.990528106689453,True,151026
512,8,16,2,8.135680198669434,True,153617
256,8,16,1,15.842304229736328,True,156658
1024,8,32,1,4.000768184661865,True,158863
1024,4,32,1,4.093952178955078,True,161506
512,16,16,1,8.758272171020508,True,164582
1024,8,32,1,3.990528106689453,True,167074
512,8,32,1,7.975935935974121,True,169113
1024,32,32,1,5.673984050750732,True,171532
512,8,32,1,7.973887920379639,True,174004
1024,8,16,1,4.407296180725098,True,176142
1024,64,32,1,8.686592102050781,True,178535
1024,4,32,1,4.0867838859558105,True,180670
512,8,8,1,8.70809555053711,True,183134
1024,1,1024,1,13.596672058105469,True,186115
64,128,16,64,199.79367065429688,True,199205
256,128,4,8,22.542335510253903,True,202543
512,64,32,4,11.506688117980955,True,204884
512,8,32,1,7.975935935974121,True,207436
1024,16,16,1,5.72108793258667,True,209820
1024,8,64,1,5.097472190856934,True,212002
1024,2,32,1,4.114431858062744,True,213853
1024,2,512,2,12.141568183898926,True,216857
256,1024,32,1,122.88307189941406,True,225516
256,2,32,1,16.355327606201172,True,228983
512,8,32,1,7.973887920379639,True,231385
1024,8,64,8,7.979008197784424,True,233827
1024,8,32,1,3.999743938446045,True,236661
1024,8,32,2,5.297152042388916,True,239129
1024,8,32,1,4.000768184661865,True,241361
1024,2,512,1,7.494656085968018,True,243600
256,256,16,64,49.73875045776367,True,249391
32,64,4,64,186.8349456787109,True,262160
16,1024,1,32,255.32928466796875,True,278633
1024,2,32,1,4.113408088684082,True,280551
1024,16,32,1,4.393983840942383,True,282926
256,8,8,1,15.79520034790039,True,286105
1024,2,32,1,4.113408088684082,True,288580
1024,4,512,1,7.388160228729248,True,291976
1024,32,32,8,7.369728088378906,True,294421
256,8,32,1,15.91500759124756,True,298032
1024,16,32,2,5.15993595123291,True,300244
1024,4,64,1,5.249023914337158,True,302413
1024,8,32,1,4.000768184661865,True,304466
1024,8,16,1,4.417535781860352,True,306420
1024,8,16,1,4.414463996887207,True,308534
