tuned_gs0,tuned_gs1,tuned_ls0,tuned_ls1,runtime,Valid,timestamp
1024,64,16,64,15.133695602416992,True,0
1024,512,128,4,2.0838398933410645,True,2567
64,1024,1,4,3.3853440284729004,True,5046
256,32,64,4,24.73164749145508,True,8717
16,8,4,4,238.0134429931641,True,10730
256,16,256,4,49.22060775756836,True,15719
1024,128,512,2,6.222847938537598,True,18616
1024,2,1024,1,318.35546875,True,20550
16,1024,1,1024,15.77676773071289,True,23919
64,64,32,2,11.753472328186035,True,27096
1024,256,32,2,3.514368057250977,True,29847
256,256,32,1,2.579456090927124,True,32521
64,512,64,2,1.9159040451049805,True,35136
1,1024,1,128,70.38771057128906,True,41136
1024,16,1024,1,41.990142822265625,True,45534
4,32,4,16,401.51654052734375,True,47476
1024,4,512,2,186.9363250732422,True,49328
256,256,32,32,3.839999914169312,True,52149
512,32,128,8,27.016191482543945,True,56027
1024,8,64,4,97.89849853515624,True,57823
1024,512,512,2,4.6684160232543945,True,60406
512,128,512,2,6.273024082183838,True,63409
1024,1024,4,16,1.3025280237197876,True,65886
1,8,1,1,3703.77001953125,True,71296
128,16,128,1,42.31577682495117,True,75876
512,256,512,2,6.159359931945801,True,78785
256,4,128,1,160.84786987304688,True,80476
1024,128,256,1,6.444032192230225,True,83297
1024,4,256,4,196.24755859375,True,84980
1024,8,1,8,61.33760070800781,True,90493
32,128,16,16,13.45638370513916,True,93617
64,512,4,256,2.312191963195801,True,95938
1024,512,2,512,3.836927890777588,True,98570
64,256,2,128,3.8092799186706543,True,101247
32,32,8,2,30.049280166625977,True,105284
256,64,256,2,12.14463996887207,True,108425
128,512,2,8,2.894848108291626,True,111135
2,1024,1,512,62.78144073486328,True,116828
16,128,8,1,15.6876802444458,True,120154
1024,512,1024,1,4.613120079040527,True,122792
512,256,512,2,6.158336162567139,True,125623
512,128,256,4,6.578176021575928,True,128202
128,32,32,32,27.72377586364746,True,131780
512,64,128,2,13.180928230285645,True,134982
1024,128,32,4,6.699007987976074,True,137614
512,1024,16,32,1.299456000328064,True,140149
2,512,1,256,71.74348449707031,True,146217
1024,4,512,2,186.8861389160156,True,148003
1024,16,16,8,49.117183685302734,True,152827
512,64,256,2,12.280832290649414,True,155906
1024,1024,512,1,1.913856029510498,True,158411
1024,64,128,1,12.299263954162598,True,161286
512,16,128,1,42.02598571777344,True,165737
1024,4,256,2,187.07557678222656,True,167446
64,32,8,2,15.57094383239746,True,170545
1024,128,128,8,7.032832145690918,True,173277
8,512,4,2,9.555968284606934,True,176198
512,256,8,16,3.608576059341431,True,178709
32,128,8,128,16.0,True,181830
1024,512,1,512,8.034303665161133,True,184724
1,1024,1,128,70.39180755615234,True,191137
4,128,4,64,111.25247955322266,True,193026
512,32,128,4,25.169919967651367,True,196831
32,1024,16,16,2.10534405708313,True,199235
8,1024,2,128,8.342528343200684,True,202042
512,256,16,32,4.127744197845459,True,204615
256,128,256,2,6.271999835968018,True,207184
256,8,8,8,94.00934600830078,True,209013
1024,32,1024,1,21.981184005737305,True,212732
1024,256,16,8,3.6536319255828857,True,215645
32,256,1,16,5.221375942230225,True,218265
1024,64,256,2,13.19219207763672,True,221154
256,512,32,16,2.119679927825928,True,223836
1024,1,512,1,612.3274536132812,True,226078
1024,512,256,2,2.0357120037078857,True,228917
128,512,64,16,2.0654079914093018,True,231555
64,512,2,512,3.836927890777588,True,234066
1024,256,16,64,4.055039882659912,True,236826
256,32,128,8,26.670080184936523,True,240718
32,4,2,1,208.4024353027344,True,242498
1024,1024,32,16,1.1786240339279177,True,245252
1024,512,512,1,2.011136054992676,True,248164
1024,32,1,8,15.93344020843506,True,251424
256,4,256,1,161.00965881347656,True,253149
16,32,8,4,64.75775909423828,True,258941
128,16,4,16,47.91193771362305,True,263617
32,64,2,8,17.243135452270508,True,267042
512,8,256,4,98.06130981445312,True,268760
4,8,4,1,927.3078002929688,True,271226
64,8,64,4,95.9293441772461,True,272797
8,1024,8,8,7.477248191833496,True,275804
1024,512,1024,1,4.610047817230225,True,278491
8,2,8,1,1833.8406982421875,True,281810
64,64,8,4,8.463359832763672,True,284654
1024,128,1024,1,11.146240234375,True,287676
128,128,128,2,6.1972479820251465,True,290289
1024,2,1024,1,318.53466796875,True,292150
32,512,32,4,3.536895990371704,True,294787
128,32,4,4,15.51360034942627,True,298162
512,16,4,2,29.302783966064453,True,301955
512,1,128,1,611.4754638671875,True,304116
32,512,32,16,3.676160097122192,True,306575
64,1024,32,16,1.1673599481582642,True,309166
256,512,8,2,1.6363519430160522,True,311804
128,512,16,32,1.9957760572433472,True,314430
1,1024,1,4,41.97990417480469,True,319061
8,512,8,8,13.63967990875244,True,322087
256,256,4,64,3.750911951065064,True,324709
1024,512,1024,1,4.612095832824707,True,327380
1024,4,64,4,191.54124450683597,True,329128
256,8,256,1,82.58252716064453,True,335863
128,1024,64,4,1.1397119760513306,True,338187
1024,256,256,4,3.438591957092285,True,340698
1024,1024,64,8,1.1653120517730713,True,343153
32,512,2,128,4.042751789093018,True,345739
2,16,2,8,1031.2857666015625,True,348395
1024,16,1024,1,41.98502349853516,True,352923
512,2,256,2,374.1245422363281,True,354974
