IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
1,0,0,0,0,5,1,3,2,4,0,6,5,2,6,0,1,4,3,16,1,1,1,16,1,64,1,2,8,2,2,112,1,16,7,1,1,112,1,2,1,8,7,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,9223372036854775807,False,2048
0,0,1,0,0,3,5,6,1,4,0,2,1,0,4,6,3,5,2,16,8,1,1,1,2,64,2,8,1,1,4,112,1,8,1,1,14,112,1,1,56,1,2,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,3535
0,0,1,1,0,1,4,2,6,0,5,3,6,1,4,0,5,3,2,16,2,1,2,4,1,64,1,16,1,2,2,112,1,2,1,4,14,112,1,16,7,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,1,7,1261102080,True,15189
0,0,1,0,0,4,0,1,3,6,5,2,6,2,5,0,3,4,1,16,4,1,2,1,2,64,1,1,1,4,16,112,1,2,28,1,2,112,14,1,4,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,33543168,True,17234
0,0,1,0,0,4,2,0,3,6,5,1,6,2,5,1,3,4,0,16,4,1,2,1,2,64,1,1,1,4,16,112,1,2,28,1,2,112,14,1,4,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,33442818,True,19189
0,0,1,0,0,4,0,1,3,6,5,2,6,3,5,0,2,4,1,16,4,1,2,1,2,64,1,1,1,4,16,112,1,2,28,1,2,112,14,1,8,1,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,23549952,True,20834
0,0,1,0,0,4,0,1,3,6,2,5,6,2,5,0,3,4,1,16,2,1,4,1,2,64,1,1,1,2,32,112,1,2,28,1,2,112,14,1,4,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,36209664,True,22661
0,0,1,0,0,4,0,1,3,6,5,2,6,2,4,0,3,5,1,16,4,1,2,1,2,64,1,1,1,4,16,112,1,2,28,1,2,112,14,1,4,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,33302528,True,24532
1,0,0,1,0,4,0,1,2,6,5,3,6,2,1,4,5,3,0,16,4,1,1,4,1,64,1,1,4,1,16,112,4,7,1,2,2,112,1,1,14,8,1,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,9223372036854775807,False,26126
0,0,1,1,0,0,6,4,1,3,5,2,0,4,5,2,6,3,1,16,1,4,2,1,2,64,1,8,4,1,2,112,1,2,7,1,8,112,8,1,1,7,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,507175936,True,31700
0,1,0,1,0,6,0,3,4,2,5,1,4,3,0,5,6,1,2,16,4,1,1,4,1,64,8,1,2,2,2,112,1,7,2,2,4,112,1,2,1,28,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,274187264,True,36156
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,5,3,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,9221120,True,37992
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,5,3,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,9222144,True,39572
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,4199424,True,41334
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,5,3,16,2,4,1,1,2,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,5705728,True,42968
0,1,0,1,1,6,2,5,4,3,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,7,1,9214976,True,44463
1,0,1,0,0,4,1,2,3,5,0,6,2,5,1,3,4,0,6,16,4,4,1,1,1,64,1,4,4,2,2,112,2,7,2,4,1,112,1,4,1,14,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,1286953984,True,57906
0,1,1,0,1,0,5,6,4,1,2,3,4,1,5,6,3,0,2,16,2,2,1,4,1,64,2,8,4,1,1,112,2,1,1,28,2,112,1,4,14,1,2,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,186811392,True,61474
0,1,0,0,0,1,0,3,2,4,5,6,1,5,0,2,6,3,4,16,1,1,8,1,2,64,2,1,1,2,16,112,1,7,1,4,4,112,1,14,1,4,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,3058243584,True,88040
0,0,1,0,0,1,5,4,3,6,2,0,4,2,0,6,5,1,3,16,1,4,1,1,4,64,2,4,1,8,1,112,8,1,14,1,1,112,2,2,14,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,49185792,True,90096
0,1,1,1,0,6,2,5,3,4,1,0,4,2,6,1,0,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,14,1,2,2,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,58192896,True,92670
0,1,1,1,1,6,5,4,2,3,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,3499008,True,94391
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2575360,True,96316
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,3,2,1,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,4,14,1,1,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,7654400,True,98059
0,1,1,1,1,6,2,5,3,4,1,0,5,2,6,0,1,3,4,16,2,1,1,1,8,64,64,1,1,1,1,112,7,1,1,4,4,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,103852032,True,100525
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2578432,True,102039
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,4,4,1,2,2,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,56266752,True,104288
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,4,4,1,2,2,112,7,1,2,4,2,112,1,2,7,2,4,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,29033472,True,107186
0,1,1,1,1,5,2,6,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,4,1,2,7,2,112,56,1,2,1,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,4379648,True,108818
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2578432,True,110381
0,1,1,1,1,6,1,5,3,4,2,0,4,0,6,1,2,3,5,16,2,8,1,1,1,64,64,1,1,1,1,112,7,1,2,4,2,112,16,1,1,1,7,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,4920320,True,111845
0,1,1,1,1,5,1,6,3,4,2,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,16,2,1,2,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2969600,True,113379
0,1,1,1,1,6,2,5,3,4,1,0,4,0,3,1,2,5,6,16,2,2,1,1,4,64,64,1,1,1,1,112,1,1,4,7,4,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,27649024,True,115295
0,1,1,1,1,6,2,4,3,5,1,0,4,0,6,1,2,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,2576384,True,116742
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,2285568,True,118202
0,1,1,1,1,6,2,5,3,4,1,0,4,5,6,0,1,2,3,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,4,2,112,8,1,2,1,7,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,3531776,True,120088
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2116608,True,121676
0,1,0,0,1,6,3,5,2,4,0,1,4,0,6,2,1,5,3,16,2,4,1,1,2,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2151424,True,123107
1,1,0,1,1,6,2,0,4,3,5,1,4,0,6,2,1,3,5,16,4,2,1,1,2,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,8599552,True,124604
0,1,0,1,1,6,2,5,0,4,3,1,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,2287616,True,126185
1,1,0,1,1,5,2,6,3,4,1,0,4,0,6,2,1,3,5,16,1,4,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,46896128,True,128197
0,1,0,1,1,6,2,5,3,0,4,1,4,0,6,2,1,5,3,16,1,4,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2163712,True,129772
0,1,0,1,1,6,2,5,3,4,1,0,1,2,6,3,0,4,5,16,1,2,1,8,1,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,2643968,True,131532
0,0,0,0,1,6,3,5,2,4,0,1,4,0,5,2,1,3,6,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,2,1,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,4419584,True,133056
0,0,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2099200,True,134564
0,1,0,0,1,6,2,0,4,5,3,1,4,0,6,2,5,1,3,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2109440,True,136051
0,1,1,1,1,1,3,6,4,5,2,0,4,0,1,3,2,5,6,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,2,1,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,4790272,True,137541
0,1,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2113536,True,138962
0,1,1,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,3231744,True,140488
0,0,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,617472,True,142041
0,0,0,1,1,6,2,5,3,1,4,0,4,0,6,2,1,3,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,2097152,True,143417
0,0,0,1,1,6,2,5,3,4,1,0,4,0,6,2,1,3,5,16,2,1,1,2,4,64,64,1,1,1,1,112,7,1,2,2,4,112,28,1,2,1,2,3,1,3,1,1,1,7,1,7,1,1,1,7,1,7,1,1,1,2548736,True,144875
0,0,0,1,1,6,2,5,3,4,1,0,4,0,2,3,1,5,6,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,616448,True,146427
0,0,0,0,1,0,3,6,4,5,2,1,4,0,6,2,1,3,5,16,2,2,4,1,1,64,64,1,1,1,1,112,1,2,2,4,7,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,5576704,True,148224
1,0,0,1,1,6,2,5,3,4,1,0,4,0,6,3,1,2,5,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,615424,True,149828
0,0,0,1,1,6,2,5,3,4,1,0,3,0,6,2,1,4,5,16,4,2,2,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,774144,True,151378
1,0,0,1,1,6,2,0,4,5,3,1,4,0,6,3,1,2,5,16,2,1,1,1,8,64,64,1,1,1,1,112,7,1,2,2,4,112,2,2,4,7,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,35825664,True,153773
1,0,0,1,1,6,2,5,3,4,1,0,4,3,0,5,1,6,2,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,2,14,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,3064832,True,155782
1,0,0,1,1,6,0,5,3,4,1,2,4,0,6,5,1,2,3,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,1,14,4,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,22214656,True,158535
1,0,0,1,1,6,2,5,3,4,1,0,4,0,6,3,1,2,5,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,613376,True,160092
1,0,0,1,1,6,2,5,3,4,1,0,4,0,6,3,1,2,5,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,615424,True,161720
1,0,0,1,1,6,2,5,3,4,1,0,4,0,6,3,1,2,5,16,2,2,1,1,4,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,1,14,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,23346176,True,164279
1,0,0,0,1,6,2,5,3,4,1,0,4,0,2,5,1,3,6,16,2,2,4,1,1,64,1,4,1,4,4,112,7,1,2,1,8,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,166608
1,0,0,1,0,6,2,5,3,4,1,0,4,0,6,3,1,2,5,16,1,4,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,8,7,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,32006146,True,168199
1,0,0,1,1,6,2,5,3,4,1,0,6,0,5,2,1,3,4,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,643072,True,169821
1,0,0,1,1,6,2,5,3,4,1,0,4,0,5,3,1,2,6,16,2,2,4,1,1,64,64,1,1,1,1,112,1,2,2,4,7,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,12686336,True,172027
1,0,0,1,1,6,5,4,2,0,3,1,4,3,6,2,0,1,5,16,2,2,4,1,1,64,4,4,1,4,1,112,7,1,2,2,4,112,1,2,4,7,2,3,1,1,1,3,1,7,1,1,1,7,1,7,1,1,1,7,1,17826816,True,174206
1,0,0,0,1,6,2,5,0,4,3,1,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,2,2,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,532480,True,175699
1,0,0,0,1,6,2,5,0,4,1,3,6,0,5,3,1,4,2,16,2,2,4,1,1,64,8,2,1,2,2,112,14,1,2,2,2,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,1633280,True,177766
1,0,0,0,1,6,2,5,3,4,1,0,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,526336,True,179274
1,1,0,0,1,2,3,6,0,5,4,1,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,2,2,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,545792,True,180941
0,1,0,0,1,6,2,5,0,3,1,4,4,0,6,3,1,5,2,16,2,2,2,1,2,64,64,1,1,1,1,112,14,1,2,2,2,112,1,2,4,7,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,784384,True,182657
1,1,0,0,1,6,2,5,3,4,1,0,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,14,4,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,605184,True,184354
1,0,0,0,1,6,2,5,4,3,1,0,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,515072,True,185774
1,0,0,0,1,6,2,5,4,3,1,0,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,8,1,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,892928,True,187266
1,0,0,0,1,6,2,5,3,4,1,0,4,0,6,3,1,5,2,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,2,2,112,1,2,4,1,14,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,519168,True,188781
1,0,0,0,1,6,2,5,4,3,1,0,4,0,3,5,1,6,2,16,2,2,4,1,1,64,64,1,1,1,1,112,1,2,2,14,2,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,11654144,True,190774
1,0,0,0,1,6,2,5,4,3,1,0,4,2,6,1,0,5,3,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,513023,True,192159
1,0,0,0,1,6,2,5,4,3,1,0,6,0,1,4,2,3,5,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,1,7,524288,True,193710
1,0,0,0,1,6,2,5,4,3,0,1,4,0,6,3,1,5,2,16,2,2,4,1,1,64,1,4,1,8,2,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,47881216,True,196198
1,0,0,0,1,6,2,5,4,3,1,0,0,3,6,2,1,4,5,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,2,2,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,593920,True,197687
1,0,0,0,1,1,3,6,5,4,2,0,4,2,6,1,0,5,3,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,530432,True,199250
1,0,0,0,1,6,2,5,4,3,1,0,4,2,6,1,0,5,3,16,2,2,4,1,1,64,64,1,1,1,1,112,7,1,8,2,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,683008,True,200626
1,0,0,0,1,6,2,5,4,3,1,0,4,2,6,1,0,5,3,16,2,2,4,1,1,64,1,4,1,8,2,112,14,1,2,4,1,112,1,2,7,8,1,3,1,3,1,1,1,7,1,7,1,1,1,7,1,1,1,7,1,34209792,True,202820
1,0,0,0,1,3,2,6,5,4,1,0,4,2,6,3,0,5,1,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,16,1,1,7,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,3313664,True,204218
1,0,1,0,1,6,2,5,4,3,1,0,4,2,6,1,0,5,3,16,2,2,4,1,1,64,64,1,1,1,1,112,14,1,2,4,1,112,1,2,4,14,1,3,1,1,1,3,1,7,1,7,1,1,1,7,1,7,1,1,1,672768,True,205771
