IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
0,1,0,0,1,6,5,4,2,1,0,3,5,2,6,0,1,3,4,16,1,8,2,1,1,64,1,1,8,4,2,112,8,2,1,7,1,112,2,1,1,14,4,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,66951164,True,2917
0,1,1,1,1,2,4,6,1,0,3,5,6,5,0,3,1,2,4,16,1,1,1,4,4,64,4,4,1,1,4,112,4,7,1,2,2,112,14,1,1,1,8,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,380665856,True,9029
0,1,1,1,1,0,6,5,4,3,1,2,6,4,5,1,0,2,3,16,1,2,2,1,4,64,1,2,8,1,4,112,1,14,8,1,1,112,2,7,4,2,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,7,1,1,1,48775168,True,11074
0,0,1,1,1,5,4,0,2,1,6,3,6,4,3,1,0,2,5,16,4,1,1,4,1,64,32,1,1,2,1,112,2,7,2,4,1,112,1,1,2,28,2,3,1,1,1,3,1,7,1,7,1,1,1,7,1,1,1,7,1,100952064,True,13890
0,0,1,1,1,3,2,0,1,4,6,5,0,3,6,4,1,5,2,16,1,1,1,2,8,64,4,1,4,4,1,112,4,1,2,7,2,112,1,8,1,7,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,7,1,289983488,True,18672
0,1,1,0,0,1,2,6,3,5,0,4,5,2,4,6,1,0,3,16,1,1,1,8,2,64,4,1,2,2,4,112,4,1,2,2,7,112,16,1,7,1,1,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,21643264,True,21655
0,0,1,0,1,0,3,2,5,1,4,6,3,4,5,0,2,1,6,16,2,2,1,2,2,64,1,64,1,1,1,112,2,2,2,1,14,112,1,1,1,28,4,3,1,1,1,1,3,7,1,1,1,1,7,7,1,7,1,1,1,9069080576,True,96405
0,1,0,1,1,3,2,4,1,5,0,6,4,1,5,3,2,0,6,16,2,1,4,1,2,64,1,8,1,1,8,112,4,1,2,2,7,112,1,2,14,4,1,3,1,1,1,3,1,7,1,1,1,7,1,7,1,7,1,1,1,80638976,True,99547
0,1,0,1,1,4,1,5,6,3,2,0,2,3,4,5,6,1,0,16,1,4,4,1,1,64,16,1,4,1,1,112,7,2,1,4,2,112,2,2,1,1,28,3,1,1,1,1,3,7,1,7,1,1,1,7,1,7,1,1,1,2171904,True,101436
1,1,0,0,0,2,4,3,5,1,6,0,2,6,0,4,1,3,5,16,8,1,1,2,1,64,4,2,1,4,2,112,1,1,14,2,4,112,1,8,1,2,7,3,1,1,1,1,3,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,103298
