IMAGES_CACHE_LCL,IMAGES_CACHE_PRV,FILTER_CACHE_LCL,FILTER_CACHE_PRV,OUT_CACHE_PRV,WG_1_OCL_DIM,WG_2_OCL_DIM,WG_3_OCL_DIM,WG_4_OCL_DIM,WG_5_OCL_DIM,WG_6_OCL_DIM,WG_7_OCL_DIM,WI_1_OCL_DIM,WI_2_OCL_DIM,WI_3_OCL_DIM,WI_4_OCL_DIM,WI_5_OCL_DIM,WI_6_OCL_DIM,WI_7_OCL_DIM,INPUT_SIZE_1,WG_1,GLB_1,WI_1,LCL_1,PRV_1,INPUT_SIZE_2,WG_2,GLB_2,WI_2,LCL_2,PRV_2,INPUT_SIZE_3,WG_3,GLB_3,WI_3,LCL_3,PRV_3,INPUT_SIZE_4,WG_4,GLB_4,WI_4,LCL_4,PRV_4,INPUT_SIZE_5,WG_5,GLB_5,WI_5,LCL_5,PRV_5,INPUT_SIZE_6,WG_6,GLB_6,WI_6,LCL_6,PRV_6,INPUT_SIZE_7,WG_7,GLB_7,WI_7,LCL_7,PRV_7,runtime,Valid,timestamp
1,1,1,0,0,0,2,3,6,5,4,1,4,5,0,6,1,2,3,16,1,1,8,2,1,64,2,2,1,2,8,112,1,4,7,2,2,112,2,1,2,7,4,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,2996
1,1,0,0,1,6,2,1,4,0,3,5,2,4,6,1,3,0,5,16,1,1,1,4,4,64,2,1,16,1,2,112,2,1,2,7,4,112,1,14,4,1,2,3,1,1,1,1,3,7,1,7,1,1,1,7,1,1,1,7,1,9223372036854775807,False,5187
0,1,0,0,0,2,6,1,3,0,4,5,6,4,1,2,5,3,0,16,1,8,2,1,1,64,16,1,2,1,2,112,1,2,1,1,56,112,7,4,1,1,4,3,1,1,1,3,1,7,1,1,1,1,7,7,1,7,1,1,1,259814400,True,9453
0,0,0,1,1,2,4,1,0,6,3,5,0,6,5,2,3,4,1,16,4,1,1,4,1,64,2,16,2,1,1,112,56,1,1,1,2,112,1,2,2,2,14,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,9554944,True,11352
1,0,0,0,1,1,2,5,6,3,4,0,3,6,2,1,5,4,0,16,2,1,4,2,1,64,8,4,1,1,2,112,2,2,1,7,4,112,2,14,4,1,1,3,1,1,1,3,1,7,1,1,1,1,7,7,1,1,1,1,7,9223372036854775807,False,12833
0,0,0,0,0,5,6,1,2,4,3,0,3,2,4,6,1,5,0,16,4,1,2,2,1,64,1,2,4,4,2,112,1,1,1,14,8,112,1,2,1,28,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,2216100864,True,32106
1,0,0,0,1,2,3,1,5,4,0,6,5,4,1,0,2,3,6,16,4,2,2,1,1,64,1,1,2,2,16,112,1,4,1,4,7,112,16,7,1,1,1,3,1,3,1,1,1,7,1,1,1,7,1,7,1,1,1,7,1,9223372036854775807,False,34974
1,0,0,1,1,2,6,0,4,3,5,1,3,0,1,2,5,4,6,16,1,1,2,2,4,64,1,2,1,2,16,112,2,7,4,1,2,112,1,8,2,1,7,3,1,1,1,3,1,7,1,1,1,7,1,7,1,7,1,1,1,9223372036854775807,False,37503
0,0,0,1,1,2,4,1,0,6,3,5,0,6,5,2,3,4,1,16,4,1,1,4,1,64,2,16,2,1,1,112,56,1,1,1,2,112,1,14,2,1,4,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,4608000,True,39316
1,1,1,0,0,1,2,6,3,4,5,0,5,2,3,4,0,6,1,16,1,2,1,4,2,64,2,8,2,1,2,112,1,14,4,2,1,112,2,7,2,2,2,3,1,3,1,1,1,7,1,1,1,1,7,7,1,1,1,1,7,1250370560,True,51226
0,0,0,1,1,2,4,5,0,3,6,1,0,6,5,2,3,4,1,16,4,1,1,1,4,64,1,8,4,1,2,112,56,2,1,1,1,112,1,2,2,2,14,3,1,1,1,1,3,7,1,1,1,7,1,7,1,7,1,1,1,4567040,True,53168
0,0,0,1,1,2,4,1,0,6,3,5,0,6,5,2,1,4,3,16,4,1,1,4,1,64,2,16,2,1,1,112,56,1,2,1,1,112,2,2,2,2,7,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,3659776,True,54783
0,0,0,1,1,3,4,1,0,6,2,5,0,6,5,2,1,4,3,16,4,2,1,2,1,64,2,16,2,1,1,112,56,1,2,1,1,112,2,2,2,2,7,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,3275776,True,56278
0,0,0,1,1,2,4,1,0,6,3,5,0,6,5,2,1,4,3,16,4,2,1,2,1,64,2,16,1,1,2,112,56,1,2,1,1,112,1,2,2,2,14,3,1,1,1,1,3,7,1,1,1,7,1,7,1,1,1,1,7,29825024,True,58396
